"aar","fylke_nr","tilskudd_til_kommuner","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2014","NULL","barnehage_tilsk","kroner","115500","tilskudd","0237","NULL"
"2014","NULL","eldre_tilsk","kroner","152200","tilskudd","0237","NULL"
"2014","NULL","skole_tilsk","kroner","101400","tilskudd","0237","NULL"
"2014","NULL","totalt","kroner","8326300","tilskudd","0238","NULL"
"2014","NULL","inttilsk_1_5","kroner","6060800","tilskudd","0238","NULL"
"2014","NULL","inttilsk_1","kroner","1790000","tilskudd","0238","NULL"
"2014","NULL","inttilsk_2_5","kroner","4270800","tilskudd","0238","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0238","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","2196800","tilskudd","0238","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0238","NULL"
"2014","NULL","barnehage_tilsk","kroner","68700","tilskudd","0238","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0238","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0238","NULL"
"2014","NULL","totalt","kroner","1736800","tilskudd","0239","NULL"
"2014","NULL","inttilsk_1_5","kroner","956000","tilskudd","0239","NULL"
"2014","NULL","inttilsk_1","kroner","756000","tilskudd","0239","NULL"
"2014","NULL","inttilsk_2_5","kroner","200000","tilskudd","0239","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0239","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","780800","tilskudd","0239","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0239","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0239","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0239","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0239","NULL"
"2014","NULL","totalt","kroner","649739586","tilskudd","0301","NULL"
"2014","NULL","inttilsk_1_5","kroner","443818600","tilskudd","0301","NULL"
"2014","NULL","inttilsk_1","kroner","125984000","tilskudd","0301","NULL"
"2014","NULL","inttilsk_2_5","kroner","317834600","tilskudd","0301","NULL"
"2014","NULL","funkhem","kroner","9458095","tilskudd","0301","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","159893300","tilskudd","0301","NULL"
"2014","NULL","em_tilsk","kroner","32726791","tilskudd","0301","NULL"
"2014","NULL","barnehage_tilsk","kroner","1807400","tilskudd","0301","NULL"
"2014","NULL","eldre_tilsk","kroner","1651200","tilskudd","0301","NULL"
"2014","NULL","skole_tilsk","kroner","384200","tilskudd","0301","NULL"
"2014","NULL","totalt","kroner","25344484","tilskudd","0402","NULL"
"2014","NULL","inttilsk_1_5","kroner","11667600","tilskudd","0402","NULL"
"2014","NULL","inttilsk_1","kroner","4076000","tilskudd","0402","NULL"
"2014","NULL","inttilsk_2_5","kroner","7591600","tilskudd","0402","NULL"
"2014","NULL","funkhem","kroner","1439484","tilskudd","0402","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","12190600","tilskudd","0402","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0402","NULL"
"2014","NULL","barnehage_tilsk","kroner","46800","tilskudd","0402","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0402","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0402","NULL"
"2014","NULL","totalt","kroner","47703982","tilskudd","0403","NULL"
"2014","NULL","inttilsk_1_5","kroner","31002000","tilskudd","0403","NULL"
"2014","NULL","inttilsk_1","kroner","6885000","tilskudd","0403","NULL"
"2014","NULL","inttilsk_2_5","kroner","24117000","tilskudd","0403","NULL"
"2014","NULL","funkhem","kroner","4269274","tilskudd","0403","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","8196000","tilskudd","0403","NULL"
"2014","NULL","em_tilsk","kroner","4213308","tilskudd","0403","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400","tilskudd","0403","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0403","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0403","NULL"
"2014","NULL","totalt","kroner","29712108","tilskudd","0412","NULL"
"2014","NULL","inttilsk_1_5","kroner","19930600","tilskudd","0412","NULL"
"2014","NULL","inttilsk_1","kroner","6180000","tilskudd","0412","NULL"
"2014","NULL","inttilsk_2_5","kroner","13750600","tilskudd","0412","NULL"
"2014","NULL","funkhem","kroner","355100","tilskudd","0412","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","7161700","tilskudd","0412","NULL"
"2014","NULL","em_tilsk","kroner","2019408","tilskudd","0412","NULL"
"2014","NULL","barnehage_tilsk","kroner","93100","tilskudd","0412","NULL"
"2014","NULL","eldre_tilsk","kroner","152200","tilskudd","0412","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0412","NULL"
"2014","NULL","totalt","kroner","10531062","tilskudd","0415","NULL"
"2014","NULL","inttilsk_1_5","kroner","8052400","tilskudd","0415","NULL"
"2014","NULL","inttilsk_1","kroner","1689000","tilskudd","0415","NULL"
"2014","NULL","inttilsk_2_5","kroner","6363400","tilskudd","0415","NULL"
"2014","NULL","funkhem","kroner","278062","tilskudd","0415","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1945000","tilskudd","0415","NULL"
"2014","NULL","em_tilsk","kroner","185400","tilskudd","0415","NULL"
"2014","NULL","barnehage_tilsk","kroner","70200","tilskudd","0415","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0415","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0415","NULL"
"2014","NULL","totalt","kroner","42779526","tilskudd","0417","NULL"
"2014","NULL","inttilsk_1_5","kroner","28907900","tilskudd","0417","NULL"
"2014","NULL","inttilsk_1","kroner","9006000","tilskudd","0417","NULL"
"2014","NULL","inttilsk_2_5","kroner","19901900","tilskudd","0417","NULL"
"2014","NULL","funkhem","kroner","3979276","tilskudd","0417","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","8227000","tilskudd","0417","NULL"
"2014","NULL","em_tilsk","kroner","1467750","tilskudd","0417","NULL"
"2014","NULL","barnehage_tilsk","kroner","186200","tilskudd","0417","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0417","NULL"
"2014","NULL","skole_tilsk","kroner","11400","tilskudd","0417","NULL"
"2014","NULL","totalt","kroner","2987200","tilskudd","0418","NULL"
"2014","NULL","inttilsk_1_5","kroner","2005600","tilskudd","0418","NULL"
"2014","NULL","inttilsk_1","kroner","1593000","tilskudd","0418","NULL"
"2014","NULL","inttilsk_2_5","kroner","412600","tilskudd","0418","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0418","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","888000","tilskudd","0418","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0418","NULL"
"2014","NULL","barnehage_tilsk","kroner","93600","tilskudd","0418","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0418","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0418","NULL"
"2014","NULL","totalt","kroner","7442100","tilskudd","0419","NULL"
"2014","NULL","inttilsk_1_5","kroner","5773600","tilskudd","0419","NULL"
"2014","NULL","inttilsk_1","kroner","2058000","tilskudd","0419","NULL"
"2014","NULL","inttilsk_2_5","kroner","3715600","tilskudd","0419","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0419","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1492900","tilskudd","0419","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0419","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400","tilskudd","0419","NULL"
"2014","NULL","eldre_tilsk","kroner","152200","tilskudd","0419","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0419","NULL"
"2014","NULL","totalt","kroner","4131900","tilskudd","0420","NULL"
"2014","NULL","inttilsk_1_5","kroner","3184600","tilskudd","0420","NULL"
"2014","NULL","inttilsk_1","kroner","1062000","tilskudd","0420","NULL"
"2014","NULL","inttilsk_2_5","kroner","2122600","tilskudd","0420","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0420","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","900500","tilskudd","0420","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0420","NULL"
"2014","NULL","barnehage_tilsk","kroner","46800","tilskudd","0420","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0420","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0420","NULL"
"2014","NULL","totalt","kroner","5723225","tilskudd","0423","NULL"
"2014","NULL","inttilsk_1_5","kroner","3563200","tilskudd","0423","NULL"
"2014","NULL","inttilsk_1","kroner","615000","tilskudd","0423","NULL"
"2014","NULL","inttilsk_2_5","kroner","2948200","tilskudd","0423","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0423","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","818100","tilskudd","0423","NULL"
"2014","NULL","em_tilsk","kroner","1330525","tilskudd","0423","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0423","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0423","NULL"
"2014","NULL","skole_tilsk","kroner","11400","tilskudd","0423","NULL"
"2014","NULL","totalt","kroner","18128300","tilskudd","0425","NULL"
"2014","NULL","inttilsk_1_5","kroner","7444200","tilskudd","0425","NULL"
"2014","NULL","inttilsk_1","kroner","1285000","tilskudd","0425","NULL"
"2014","NULL","inttilsk_2_5","kroner","6159200","tilskudd","0425","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0425","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","10290500","tilskudd","0425","NULL"
"2014","NULL","em_tilsk","kroner","370800","tilskudd","0425","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0425","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0425","NULL"
"2014","NULL","skole_tilsk","kroner","22800","tilskudd","0425","NULL"
"2014","NULL","totalt","kroner","1925800","tilskudd","0426","NULL"
"2014","NULL","inttilsk_1_5","kroner","0","tilskudd","0426","NULL"
"2014","NULL","inttilsk_1","kroner","0","tilskudd","0426","NULL"
"2014","NULL","inttilsk_2_5","kroner","0","tilskudd","0426","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0426","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1925800","tilskudd","0426","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0426","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0426","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0426","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0426","NULL"
"2014","NULL","totalt","kroner","35850450","tilskudd","0427","NULL"
"2014","NULL","inttilsk_1_5","kroner","27813450","tilskudd","0427","NULL"
"2014","NULL","inttilsk_1","kroner","7172000","tilskudd","0427","NULL"
"2014","NULL","inttilsk_2_5","kroner","20641450","tilskudd","0427","NULL"
"2014","NULL","funkhem","kroner","160000","tilskudd","0427","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","3820100","tilskudd","0427","NULL"
"2014","NULL","em_tilsk","kroner","3800700","tilskudd","0427","NULL"
"2014","NULL","barnehage_tilsk","kroner","92600","tilskudd","0427","NULL"
"2014","NULL","eldre_tilsk","kroner","152200","tilskudd","0427","NULL"
"2014","NULL","skole_tilsk","kroner","11400","tilskudd","0427","NULL"
"2014","NULL","totalt","kroner","11760300","tilskudd","0428","NULL"
"2014","NULL","inttilsk_1_5","kroner","9050000","tilskudd","0428","NULL"
"2014","NULL","inttilsk_1","kroner","2144000","tilskudd","0428","NULL"
"2014","NULL","inttilsk_2_5","kroner","6906000","tilskudd","0428","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0428","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1725600","tilskudd","0428","NULL"
"2014","NULL","em_tilsk","kroner","927000","tilskudd","0428","NULL"
"2014","NULL","barnehage_tilsk","kroner","46300","tilskudd","0428","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0428","NULL"
"2014","NULL","skole_tilsk","kroner","11400","tilskudd","0428","NULL"
"2014","NULL","totalt","kroner","4177150","tilskudd","0429","NULL"
"2014","NULL","inttilsk_1_5","kroner","1588000","tilskudd","0429","NULL"
"2014","NULL","inttilsk_1","kroner","708000","tilskudd","0429","NULL"
"2014","NULL","inttilsk_2_5","kroner","880000","tilskudd","0429","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0429","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1059600","tilskudd","0429","NULL"
"2014","NULL","em_tilsk","kroner","1529550","tilskudd","0429","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0429","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0429","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0429","NULL"
"2014","NULL","totalt","kroner","15706800","tilskudd","0430","NULL"
"2014","NULL","inttilsk_1_5","kroner","3432600","tilskudd","0430","NULL"
"2014","NULL","inttilsk_1","kroner","627000","tilskudd","0430","NULL"
"2014","NULL","inttilsk_2_5","kroner","2805600","tilskudd","0430","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0430","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","12274200","tilskudd","0430","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0430","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0430","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0430","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0430","NULL"
"2014","NULL","totalt","kroner","4402000","tilskudd","0432","NULL"
"2014","NULL","inttilsk_1_5","kroner","3347000","tilskudd","0432","NULL"
"2014","NULL","inttilsk_1","kroner","1947000","tilskudd","0432","NULL"
"2014","NULL","inttilsk_2_5","kroner","1400000","tilskudd","0432","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0432","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1031600","tilskudd","0432","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0432","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400","tilskudd","0432","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0432","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0432","NULL"
"2014","NULL","totalt","kroner","8712000","tilskudd","0434","NULL"
"2014","NULL","inttilsk_1_5","kroner","4712000","tilskudd","0434","NULL"
"2014","NULL","inttilsk_1","kroner","1239000","tilskudd","0434","NULL"
"2014","NULL","inttilsk_2_5","kroner","3473000","tilskudd","0434","NULL"
"2014","NULL","funkhem","kroner","483000","tilskudd","0434","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","3517000","tilskudd","0434","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0434","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0434","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0434","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0434","NULL"
"2014","NULL","totalt","kroner","7329100","tilskudd","0436","NULL"
"2014","NULL","inttilsk_1_5","kroner","6102400","tilskudd","0436","NULL"
"2014","NULL","inttilsk_1","kroner","1679000","tilskudd","0436","NULL"
"2014","NULL","inttilsk_2_5","kroner","4423400","tilskudd","0436","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0436","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","878400","tilskudd","0436","NULL"
"2014","NULL","em_tilsk","kroner","278100","tilskudd","0436","NULL"
"2014","NULL","barnehage_tilsk","kroner","70200","tilskudd","0436","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0436","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0436","NULL"
"2014","NULL","totalt","kroner","15989034","tilskudd","0437","NULL"
"2014","NULL","inttilsk_1_5","kroner","11348200","tilskudd","0437","NULL"
"2014","NULL","inttilsk_1","kroner","3354000","tilskudd","0437","NULL"
"2014","NULL","inttilsk_2_5","kroner","7994200","tilskudd","0437","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0437","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1800300","tilskudd","0437","NULL"
"2014","NULL","em_tilsk","kroner","2793734","tilskudd","0437","NULL"
"2014","NULL","barnehage_tilsk","kroner","46800","tilskudd","0437","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0437","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0437","NULL"
"2014","NULL","totalt","kroner","6207300","tilskudd","0438","NULL"
"2014","NULL","inttilsk_1_5","kroner","4954800","tilskudd","0438","NULL"
"2014","NULL","inttilsk_1","kroner","762000","tilskudd","0438","NULL"
"2014","NULL","inttilsk_2_5","kroner","4192800","tilskudd","0438","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0438","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1045300","tilskudd","0438","NULL"
"2014","NULL","em_tilsk","kroner","185400","tilskudd","0438","NULL"
"2014","NULL","barnehage_tilsk","kroner","21800","tilskudd","0438","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0438","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0438","NULL"
"2014","NULL","totalt","kroner","2986500","tilskudd","0439","NULL"
"2014","NULL","inttilsk_1_5","kroner","2456000","tilskudd","0439","NULL"
"2014","NULL","inttilsk_1","kroner","1206000","tilskudd","0439","NULL"
"2014","NULL","inttilsk_2_5","kroner","1250000","tilskudd","0439","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0439","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","354900","tilskudd","0439","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0439","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400","tilskudd","0439","NULL"
"2014","NULL","eldre_tilsk","kroner","152200","tilskudd","0439","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0439","NULL"
"2014","NULL","totalt","kroner","4751150","tilskudd","0441","NULL"
"2014","NULL","inttilsk_1_5","kroner","3008400","tilskudd","0441","NULL"
"2014","NULL","inttilsk_1","kroner","708000","tilskudd","0441","NULL"
"2014","NULL","inttilsk_2_5","kroner","2300400","tilskudd","0441","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0441","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","398600","tilskudd","0441","NULL"
"2014","NULL","em_tilsk","kroner","1344150","tilskudd","0441","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0441","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0441","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0441","NULL"
"2014","NULL","totalt","kroner","61475436","tilskudd","0501","NULL"
"2014","NULL","inttilsk_1_5","kroner","45340300","tilskudd","0501","NULL"
"2014","NULL","inttilsk_1","kroner","17466000","tilskudd","0501","NULL"
"2014","NULL","inttilsk_2_5","kroner","27874300","tilskudd","0501","NULL"
"2014","NULL","funkhem","kroner","8116886","tilskudd","0501","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","4836900","tilskudd","0501","NULL"
"2014","NULL","em_tilsk","kroner","2846450","tilskudd","0501","NULL"
"2014","NULL","barnehage_tilsk","kroner","323500","tilskudd","0501","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0501","NULL"
"2014","NULL","skole_tilsk","kroner","11400","tilskudd","0501","NULL"
"2014","NULL","totalt","kroner","55676133","tilskudd","0502","NULL"
"2014","NULL","inttilsk_1_5","kroner","38781000","tilskudd","0502","NULL"
"2014","NULL","inttilsk_1","kroner","10868000","tilskudd","0502","NULL"
"2014","NULL","inttilsk_2_5","kroner","27913000","tilskudd","0502","NULL"
"2014","NULL","funkhem","kroner","7125475","tilskudd","0502","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","4621300","tilskudd","0502","NULL"
"2014","NULL","em_tilsk","kroner","4568658","tilskudd","0502","NULL"
"2014","NULL","barnehage_tilsk","kroner","279300","tilskudd","0502","NULL"
"2014","NULL","eldre_tilsk","kroner","152200","tilskudd","0502","NULL"
"2014","NULL","skole_tilsk","kroner","148200","tilskudd","0502","NULL"
"2014","NULL","totalt","kroner","7209800","tilskudd","0511","NULL"
"2014","NULL","inttilsk_1_5","kroner","4223800","tilskudd","0511","NULL"
"2014","NULL","inttilsk_1","kroner","1383000","tilskudd","0511","NULL"
"2014","NULL","inttilsk_2_5","kroner","2840800","tilskudd","0511","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0511","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","2962600","tilskudd","0511","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0511","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400","tilskudd","0511","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0511","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0511","NULL"
"2014","NULL","totalt","kroner","1011700","tilskudd","0512","NULL"
"2014","NULL","inttilsk_1_5","kroner","933000","tilskudd","0512","NULL"
"2014","NULL","inttilsk_1","kroner","933000","tilskudd","0512","NULL"
"2014","NULL","inttilsk_2_5","kroner","0","tilskudd","0512","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0512","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","31900","tilskudd","0512","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0512","NULL"
"2014","NULL","barnehage_tilsk","kroner","46800","tilskudd","0512","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0512","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0512","NULL"
"2014","NULL","totalt","kroner","6469300","tilskudd","0513","NULL"
"2014","NULL","inttilsk_1_5","kroner","5453800","tilskudd","0513","NULL"
"2014","NULL","inttilsk_1","kroner","1886000","tilskudd","0513","NULL"
"2014","NULL","inttilsk_2_5","kroner","3567800","tilskudd","0513","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0513","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","980700","tilskudd","0513","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0513","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400","tilskudd","0513","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0513","NULL"
"2014","NULL","skole_tilsk","kroner","11400","tilskudd","0513","NULL"
"2014","NULL","totalt","kroner","6937900","tilskudd","0514","NULL"
"2014","NULL","inttilsk_1_5","kroner","5847600","tilskudd","0514","NULL"
"2014","NULL","inttilsk_1","kroner","2460000","tilskudd","0514","NULL"
"2014","NULL","inttilsk_2_5","kroner","3387600","tilskudd","0514","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0514","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1043500","tilskudd","0514","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0514","NULL"
"2014","NULL","barnehage_tilsk","kroner","46800","tilskudd","0514","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0514","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0514","NULL"
"2014","NULL","totalt","kroner","10498700","tilskudd","0515","NULL"
"2014","NULL","inttilsk_1_5","kroner","8769400","tilskudd","0515","NULL"
"2014","NULL","inttilsk_1","kroner","2433400","tilskudd","0515","NULL"
"2014","NULL","inttilsk_2_5","kroner","6336000","tilskudd","0515","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0515","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1705900","tilskudd","0515","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0515","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400","tilskudd","0515","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0515","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0515","NULL"
"2014","NULL","totalt","kroner","14174425","tilskudd","0516","NULL"
"2014","NULL","inttilsk_1_5","kroner","12435200","tilskudd","0516","NULL"
"2014","NULL","inttilsk_1","kroner","5549000","tilskudd","0516","NULL"
"2014","NULL","inttilsk_2_5","kroner","6886200","tilskudd","0516","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0516","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1303300","tilskudd","0516","NULL"
"2014","NULL","em_tilsk","kroner","218125","tilskudd","0516","NULL"
"2014","NULL","barnehage_tilsk","kroner","183600","tilskudd","0516","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0516","NULL"
"2014","NULL","skole_tilsk","kroner","34200","tilskudd","0516","NULL"
"2014","NULL","totalt","kroner","19054317","tilskudd","0517","NULL"
"2014","NULL","inttilsk_1_5","kroner","10290400","tilskudd","0517","NULL"
"2014","NULL","inttilsk_1","kroner","2271000","tilskudd","0517","NULL"
"2014","NULL","inttilsk_2_5","kroner","8019400","tilskudd","0517","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0517","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","7444300","tilskudd","0517","NULL"
"2014","NULL","em_tilsk","kroner","1319617","tilskudd","0517","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0517","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0517","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0517","NULL"
"2014","NULL","totalt","kroner","803700","tilskudd","0519","NULL"
"2014","NULL","inttilsk_1_5","kroner","352600","tilskudd","0519","NULL"
"2014","NULL","inttilsk_1","kroner","0","tilskudd","0519","NULL"
"2014","NULL","inttilsk_2_5","kroner","352600","tilskudd","0519","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0519","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","451100","tilskudd","0519","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0519","NULL"
"2014","NULL","barnehage_tilsk","kroner","0","tilskudd","0519","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0519","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0519","NULL"
"2014","NULL","totalt","kroner","6234400","tilskudd","0520","NULL"
"2014","NULL","inttilsk_1_5","kroner","2776000","tilskudd","0520","NULL"
"2014","NULL","inttilsk_1","kroner","1110000","tilskudd","0520","NULL"
"2014","NULL","inttilsk_2_5","kroner","1666000","tilskudd","0520","NULL"
"2014","NULL","funkhem","kroner","0","tilskudd","0520","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","3435000","tilskudd","0520","NULL"
"2014","NULL","em_tilsk","kroner","0","tilskudd","0520","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400","tilskudd","0520","NULL"
"2014","NULL","eldre_tilsk","kroner","0","tilskudd","0520","NULL"
"2014","NULL","skole_tilsk","kroner","0","tilskudd","0520","NULL"
"2014","NULL","totalt","kroner","16140796","tilskudd","0521","NULL"
"2014","NULL","inttilsk_1_5","kroner","11046600","tilskudd","0521","NULL"
"2014","NULL","inttilsk_1","kroner","2895000","tilskudd","0521","NULL"
"2014","NULL","inttilsk_2_5","kroner","8151600","tilskudd","0521","NULL"
"2014","NULL","funkhem","kroner","3100596","tilskudd","0521","NULL"
"2014","NULL","norsk_samf_tilsk","kroner","1447200","tilskudd","0521","NULL"
"2014","NULL","em_tilsk","kroner","370800","tilskudd","0521","NULL"
"2014","NULL","barnehage_tilsk","kroner","23400","tilskudd","0521","NULL"
"2014","NULL","eldre_tilsk","kroner","152200","tilskudd","0521","NULL"
