;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
1026 Åseral;808;17;791;1;790;100;2,103960396;97,8960396;0,123762376;97,77227723;415;8;407;0;407;51,36138614;0,99009901;50,37128713;0;50,37128713;393;9;384;1;383;48,63861386;1,113861386;47,52475248;0,123762376;47,4009901
1027 Audnedal;1598;22;1576;0;1576;100;1,376720901;98,6232791;0;98,6232791;821;10;811;0;811;51,3767209;0,625782228;50,75093867;0;50,75093867;777;12;765;0;765;48,6232791;0,750938673;47,87234043;0;47,87234043
1029 Lindesnes;4183;99;4084;9;4075;100;2,366722448;97,63327755;0,215156586;97,41812097;2098;40;2058;5;2053;50,15539087;0,956251494;49,19913937;0,119531437;49,07960794;2085;59;2026;4;2022;49,84460913;1,410470954;48,43413818;0,095625149;48,33851303
1032 Lyngdal;6692;187;6505;14;6491;100;2,794381351;97,20561865;0,209205021;96,99641363;3316;81;3235;8;3227;49,55170353;1,210400478;48,34130305;0,119545726;48,22175732;3376;106;3270;6;3264;50,44829647;1,583980873;48,8643156;0,089659295;48,77465631
1034 Hægebostad;1541;26;1515;1;1514;100;1,687216093;98,31278391;0,064892927;98,24789098;784;8;776;0;776;50,87605451;0,519143413;50,3569111;0;50,3569111;757;18;739;1;738;49,12394549;1,16807268;47,95587281;0,064892927;47,89097988
1037 Kvinesdal;5666;121;5545;4;5541;100;2,135545358;97,86445464;0,070596541;97,7938581;2858;42;2816;2;2814;50,44122838;0,741263678;49,6999647;0,03529827;49,66466643;2808;79;2729;2;2727;49,55877162;1,39428168;48,16448994;0,03529827;48,12919167
1046 Sirdal;1726;27;1699;0;1699;100;1,564310545;98,43568946;0;98,43568946;896;12;884;0;884;51,91193511;0,695249131;51,21668598;0;51,21668598;830;15;815;0;815;48,08806489;0,869061414;47,21900348;0;47,21900348
1099 Uoppgitt kommune Vest-Agder;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1101 Eigersund;12391;253;12138;15;12123;100;2,041804536;97,95819546;0,121055605;97,83713986;6229;133;6096;9;6087;50,27035752;1,073359697;49,19699782;0,072633363;49,12436446;6162;120;6042;6;6036;49,72964248;0,968444839;48,76119764;0,048422242;48,7127754
1102 Sandnes;44340;1588;42752;144;42608;100;3,581416328;96,41858367;0,324763194;96,09382048;22082;864;21218;72;21146;49,8015336;1,948579161;47,85295444;0,162381597;47,69057285;22258;724;21534;72;21462;50,1984664;1,632837167;48,56562923;0,162381597;48,40324763
1103 Stavanger;97570;7944;89626;688;88938;100;8,141846879;91,85815312;0,705134775;91,15301835;47899;4612;43287;357;42930;49,091934;4,726862765;44,36507123;0,365891155;43,99918008;49671;3332;46339;331;46008;50,908066;3,414984114;47,49308189;0,33924362;47,15383827
1106 Haugesund;27600;846;26754;32;26722;100;3,065217391;96,93478261;0,115942029;96,81884058;13298;496;12802;17;12785;48,18115942;1,797101449;46,38405797;0,061594203;46,32246377;14302;350;13952;15;13937;51,81884058;1,268115942;50,55072464;0,054347826;50,49637681
1111 Sokndal;3487;42;3445;1;3444;100;1,20447376;98,79552624;0,028677947;98,76684829;1745;24;1721;1;1720;50,04301692;0,68827072;49,3547462;0,028677947;49,32606825;1742;18;1724;0;1724;49,95698308;0,51620304;49,44078004;0;49,44078004
1112 Lund;3101;42;3059;4;3055;100;1,354401806;98,64559819;0,128990648;98,51660755;1573;19;1554;0;1554;50,7255724;0,612705579;50,11286682;0;50,11286682;1528;23;1505;4;1501;49,2744276;0,741696227;48,53273138;0,128990648;48,40374073
1114 Bjerkreim;2340;34;2306;0;2306;100;1,452991453;98,54700855;0;98,54700855;1218;21;1197;0;1197;52,05128205;0,897435897;51,15384615;0;51,15384615;1122;13;1109;0;1109;47,94871795;0,555555556;47,39316239;0;47,39316239
1119 Hå;13034;137;12897;11;12886;100;1,051097131;98,94890287;0,08439466;98,86450821;6612;72;6540;5;6535;50,72886297;0,552401412;50,17646156;0,038361209;50,13810035;6422;65;6357;6;6351;49,27113703;0,498695719;48,77244131;0,046033451;48,72640786
1120 Klepp;11788;227;11561;24;11537;100;1,925687139;98,07431286;0,203596878;97,87071598;6047;129;5918;11;5907;51,2979301;1,09433322;50,20359688;0,093315236;50,11028164;5741;98;5643;13;5630;48,7020699;0,831353919;47,87071598;0,110281642;47,76043434
1121 Time;11929;206;11723;22;11701;100;1,726884064;98,27311594;0,184424512;98,08869142;6048;116;5932;15;5917;50,69997485;0,972420153;49,7275547;0,125743985;49,60181071;5881;90;5791;7;5784;49,30002515;0,754463911;48,54556124;0,058680526;48,48688071
1122 Gjesdal;7263;123;7140;9;7131;100;1,693515076;98,30648492;0,123915737;98,18256919;3665;63;3602;7;3595;50,46124191;0,867410161;49,59383175;0,096378907;49,49745284;3598;60;3538;2;3536;49,53875809;0,826104915;48,71265317;0,027536831;48,68511634
1124 Sola;15719;838;14881;70;14811;100;5,331127934;94,66887207;0,445320949;94,22355112;8009;470;7539;39;7500;50,95107831;2,990012087;47,96106623;0,248107386;47,71295884;7710;368;7342;31;7311;49,04892169;2,341115847;46,70780584;0,197213563;46,51059228
1127 Randaberg;7561;319;7242;21;7221;100;4,219018648;95,78098135;0,27774104;95,50324031;3796;171;3625;10;3615;50,20499934;2,261605608;47,94339373;0,132257638;47,81113609;3765;148;3617;11;3606;49,79500066;1,957413041;47,83758762;0,145483402;47,69210422
1129 Forsand;999;12;987;0;987;100;1,201201201;98,7987988;0;98,7987988;502;6;496;0;496;50,25025025;0,600600601;49,64964965;0;49,64964965;497;6;491;0;491;49,74974975;0,600600601;49,14914915;0;49,14914915
1130 Strand;9545;188;9357;16;9341;100;1,969617601;98,0303824;0,16762703;97,86275537;4833;95;4738;5;4733;50,63383971;0,99528549;49,63855422;0,052383447;49,58617077;4712;93;4619;11;4608;49,36616029;0,974332111;48,39182818;0,115243583;48,2765846
1133 Hjelmeland;2827;37;2790;0;2790;100;1,308807924;98,69119208;0;98,69119208;1449;14;1435;0;1435;51,25574814;0,49522462;50,76052352;0;50,76052352;1378;23;1355;0;1355;48,74425186;0,813583304;47,93066855;0;47,93066855
1134 Suldal;4119;42;4077;2;4075;100;1,019664967;98,98033503;0,048555475;98,93177956;2097;18;2079;1;2078;50,91041515;0,436999272;50,47341588;0,024277737;50,44913814;2022;24;1998;1;1997;49,08958485;0,582665696;48,50691916;0,024277737;48,48264142
1135 Sauda;5355;83;5272;1;5271;100;1,549953315;98,45004669;0,018674136;98,43137255;2679;34;2645;1;2644;50,0280112;0,634920635;49,39309057;0,018674136;49,37441643;2676;49;2627;0;2627;49,9719888;0,91503268;49,05695612;0;49,05695612
1141 Finnøy;2777;25;2752;0;2752;100;0,900252071;99,09974793;0;99,09974793;1387;10;1377;0;1377;49,94598488;0,360100828;49,58588405;0;49,58588405;1390;15;1375;0;1375;50,05401512;0,540151242;49,51386388;0;49,51386388
1142 Rennesøy;2561;17;2544;0;2544;100;0,663803202;99,3361968;0;99,3361968;1323;7;1316;0;1316;51,659508;0,27333073;51,38617727;0;51,38617727;1238;10;1228;0;1228;48,340492;0,390472472;47,95001952;0;47,95001952
1144 Kvitsøy;492;9;483;1;482;100;1,829268293;98,17073171;0,203252033;97,96747967;257;6;251;1;250;52,23577236;1,219512195;51,01626016;0,203252033;50,81300813;235;3;232;0;232;47,76422764;0,609756098;47,15447154;0;47,15447154
1145 Bokn;738;6;732;0;732;100;0,81300813;99,18699187;0;99,18699187;371;3;368;0;368;50,27100271;0,406504065;49,86449864;0;49,86449864;367;3;364;0;364;49,72899729;0,406504065;49,32249322;0;49,32249322
1146 Tysvær;8013;85;7928;2;7926;100;1,060776239;98,93922376;0,024959441;98,91426432;4098;35;4063;0;4063;51,14189442;0,436790216;50,70510421;0;50,70510421;3915;50;3865;2;3863;48,85810558;0,623986023;48,23411956;0,024959441;48,20916011
1149 Karmøy;35094;749;34345;37;34308;100;2,134267966;97,86573203;0,105431128;97,76030091;17600;417;17183;17;17166;50,15102297;1,188237306;48,96278566;0,048441329;48,91434433;17494;332;17162;20;17142;49,84897703;0,946030661;48,90294637;0,056989799;48,84595657
1151 Utsira;225;0;225;0;225;100;0;100;0;100;118;0;118;0;118;52,44444444;0;52,44444444;0;52,44444444;107;0;107;0;107;47,55555556;0;47,55555556;0;47,55555556
1154 Vindafjord (1965-2005);4885;46;4839;7;4832;100;0,941658137;99,05834186;0,143295803;98,91504606;2540;17;2523;3;2520;51,99590583;0,348004094;51,64790174;0,061412487;51,58648925;2345;29;2316;4;2312;48,00409417;0,593654043;47,41044012;0,081883316;47,32855681
1159 Ølen (-2005);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1160 Vindafjord;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1199 Uoppgitt kommune Rogaland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1201 Bergen;211826;8500;203326;725;202601;100;4,012727427;95,98727257;0,342262045;95,64501053;102984;4606;98378;367;98011;48,61726134;2,17442618;46,44283516;0,173255408;46,26957975;108842;3894;104948;358;104590;51,38273866;1,838301247;49,54443742;0,169006638;49,37543078
1211 Etne;4037;51;3986;2;3984;100;1,263314342;98,73668566;0,049541739;98,68714392;2052;24;2028;2;2026;50,82982413;0,594500867;50,23532326;0,049541739;50,18578152;1985;27;1958;0;1958;49,17017587;0,668813475;48,5013624;0;48,5013624
1214 Ølen (-2001);3135;41;3094;4;3090;100;1,307814992;98,69218501;0,127591707;98,5645933;1577;21;1556;2;1554;50,3030303;0,669856459;49,63317384;0,063795853;49,56937799;1558;20;1538;2;1536;49,6969697;0,637958533;49,05901116;0,063795853;48,99521531
1216 Sveio;4582;43;4539;0;4539;100;0,938454823;99,06154518;0;99,06154518;2342;22;2320;0;2320;51,11305107;0,480139677;50,63291139;0;50,63291139;2240;21;2219;0;2219;48,88694893;0,458315146;48,42863378;0;48,42863378
1219 Bømlo;9675;101;9574;1;9573;100;1,043927649;98,95607235;0,010335917;98,94573643;4981;49;4932;0;4932;51,48320413;0,506459948;50,97674419;0;50,97674419;4694;52;4642;1;4641;48,51679587;0,5374677;47,97932817;0,010335917;47,96899225
1221 Stord;14483;312;14171;25;14146;100;2,15424981;97,84575019;0,172616171;97,67313402;7326;171;7155;10;7145;50,58344266;1,180694607;49,40274805;0,069046468;49,33370158;7157;141;7016;15;7001;49,41655734;0,973555203;48,44300214;0,103569702;48,33943244
1222 Fitjar;3072;36;3036;0;3036;100;1,171875;98,828125;0;98,828125;1627;16;1611;0;1611;52,96223958;0,520833333;52,44140625;0;52,44140625;1445;20;1425;0;1425;47,03776042;0,651041667;46,38671875;0;46,38671875
1223 Tysnes;2915;38;2877;3;2874;100;1,303602058;98,69639794;0,102915952;98,59348199;1464;13;1451;2;1449;50,22298456;0,445969125;49,77701544;0,068610635;49,7084048;1451;25;1426;1;1425;49,77701544;0,857632933;48,9193825;0,034305317;48,88507719
1224 Kvinnherad;13121;164;12957;3;12954;100;1,249904733;98,75009527;0,022864111;98,72723116;6667;76;6591;1;6590;50,81167594;0,579224145;50,23245179;0,00762137;50,22483042;6454;88;6366;2;6364;49,18832406;0,670680588;48,51764347;0,015242741;48,50240073
1227 Jondal;1266;9;1257;0;1257;100;0,710900474;99,28909953;0;99,28909953;597;3;594;0;594;47,1563981;0,236966825;46,91943128;0;46,91943128;669;6;663;0;663;52,8436019;0,473933649;52,36966825;0;52,36966825
1228 Odda;8289;138;8151;9;8142;100;1,664857039;98,33514296;0,108577633;98,22656533;4113;68;4045;4;4041;49,61997828;0,820364338;48,79961395;0,048256726;48,75135722;4176;70;4106;5;4101;50,38002172;0,844492701;49,53552901;0,060320907;49,47520811
1230 Ullensvang (-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1231 Ullensvang;3988;158;3830;4;3826;100;3,961885657;96,03811434;0,100300903;95,93781344;2050;100;1950;2;1948;51,40421264;2,507522568;48,89669007;0,050150451;48,84653962;1938;58;1880;2;1878;48,59578736;1,454363089;47,14142427;0,050150451;47,09127382
1232 Eidfjord;1070;3;1067;0;1067;100;0,280373832;99,71962617;0;99,71962617;542;3;539;0;539;50,65420561;0,280373832;50,37383178;0;50,37383178;528;0;528;0;528;49,34579439;0;49,34579439;0;49,34579439
1233 Ulvik;1239;19;1220;1;1219;100;1,533494754;98,46650525;0,08071025;98,385795;631;7;624;1;623;50,92816788;0,564971751;50,36319613;0,08071025;50,28248588;608;12;596;0;596;49,07183212;0,968523002;48,10330912;0;48,10330912
1234 Granvin;1036;6;1030;0;1030;100;0,579150579;99,42084942;0;99,42084942;527;3;524;0;524;50,86872587;0,28957529;50,57915058;0;50,57915058;509;3;506;0;506;49,13127413;0,28957529;48,84169884;0;48,84169884
1235 Voss;14035;200;13835;10;13825;100;1,425008906;98,57499109;0,071250445;98,50374065;6938;105;6833;4;6829;49,43355896;0,748129676;48,68542928;0,028500178;48,65692911;7097;95;7002;6;6996;50,56644104;0,67687923;49,88956181;0,042750267;49,84681154
1238 Kvam;8773;187;8586;7;8579;100;2,131539952;97,86846005;0,079790266;97,78866978;4448;101;4347;2;4345;50,70101448;1,151259546;49,54975493;0,022797219;49,52695771;4325;86;4239;5;4234;49,29898552;0,980280406;48,31870512;0,056993047;48,26171207
1241 Fusa;3727;21;3706;1;3705;100;0,563455863;99,43654414;0,026831232;99,40971291;1929;6;1923;0;1923;51,75744567;0,160987389;51,59645828;0;51,59645828;1798;15;1783;1;1782;48,24255433;0,402468473;47,84008586;0,026831232;47,81325463
1242 Samnanger;2412;18;2394;4;2390;100;0,746268657;99,25373134;0,165837479;99,08789386;1218;8;1210;2;1208;50,49751244;0,331674959;50,16583748;0,08291874;50,08291874;1194;10;1184;2;1182;49,50248756;0,414593698;49,08789386;0,08291874;49,00497512
1243 Os (Hord.);12608;195;12413;19;12394;100;1,546637056;98,45336294;0,15069797;98,30266497;6376;112;6264;11;6253;50,57106599;0,888324873;49,68274112;0,087246193;49,59549492;6232;83;6149;8;6141;49,42893401;0,658312183;48,77062183;0,063451777;48,70717005
1244 Austevoll;4200;38;4162;2;4160;100;0,904761905;99,0952381;0,047619048;99,04761905;2163;13;2150;1;2149;51,5;0,30952381;51,19047619;0,023809524;51,16666667;2037;25;2012;1;2011;48,5;0,595238095;47,9047619;0,023809524;47,88095238
1245 Sund;4976;83;4893;3;4890;100;1,668006431;98,33199357;0,060289389;98,27170418;2561;43;2518;1;2517;51,4670418;0,86414791;50,60289389;0,020096463;50,58279743;2415;40;2375;2;2373;48,5329582;0,803858521;47,72909968;0,040192926;47,68890675
1246 Fjell;14735;225;14510;8;14502;100;1,526976586;98,47302341;0,054292501;98,41873091;7507;113;7394;4;7390;50,94672548;0,766881574;50,17984391;0,02714625;50,15269766;7228;112;7116;4;7112;49,05327452;0,760095012;48,2931795;0,02714625;48,26603325
1247 Askøy;18631;256;18375;12;18363;100;1,374053996;98,625946;0,064408781;98,56153722;9423;143;9280;6;9274;50,57699533;0,767537974;49,80945736;0,032204391;49,77725297;9208;113;9095;6;9089;49,42300467;0,606516022;48,81648865;0,032204391;48,78428426
1248 Laksevåg (1918-1971);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1249 Fana (-1971);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1250 Arna (1964-1971);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1251 Vaksdal;4519;59;4460;5;4455;100;1,305598584;98,69440142;0,110643948;98,58375747;2255;30;2225;3;2222;49,90042045;0,663863687;49,23655676;0,066386369;49,17017039;2264;29;2235;2;2233;50,09957955;0,641734897;49,45784466;0,044257579;49,41358708
1252 Modalen;340;3;337;0;337;100;0,882352941;99,11764706;0;99,11764706;178;3;175;0;175;52,35294118;0,882352941;51,47058824;0;51,47058824;162;0;162;0;162;47,64705882;0;47,64705882;0;47,64705882
1253 Osterøy;7016;66;6950;1;6949;100;0,940706956;99,05929304;0,014253136;99,04503991;3585;31;3554;1;3553;51,09749145;0,441847206;50,65564424;0,014253136;50,64139111;3431;35;3396;0;3396;48,90250855;0,498859749;48,4036488;0;48,4036488
1255 Åsane (-1971);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1256 Meland;4534;48;4486;0;4486;100;1,058667843;98,94133216;0;98,94133216;2267;25;2242;0;2242;50;0,551389502;49,4486105;0;49,4486105;2267;23;2244;0;2244;50;0,507278341;49,49272166;0;49,49272166
1259 Øygarden;3158;26;3132;2;3130;100;0,82330589;99,17669411;0,063331222;99,11336289;1614;8;1606;1;1605;51,10829639;0,253324889;50,8549715;0,031665611;50,82330589;1544;18;1526;1;1525;48,89170361;0,569981001;48,32172261;0,031665611;48,290057
1260 Radøy;4560;21;4539;0;4539;100;0,460526316;99,53947368;0;99,53947368;2286;10;2276;0;2276;50,13157895;0,219298246;49,9122807;0;49,9122807;2274;11;2263;0;2263;49,86842105;0,24122807;49,62719298;0;49,62719298
1263 Lindås;11861;193;11668;8;11660;100;1,627181519;98,37281848;0,067447939;98,30537054;6035;127;5908;8;5900;50,8810387;1,070736026;49,81030267;0,067447939;49,74285473;5826;66;5760;0;5760;49,1189613;0,556445494;48,56251581;0;48,56251581
1264 Austrheim;2684;83;2601;2;2599;100;3,092399404;96,9076006;0,074515648;96,83308495;1389;44;1345;2;1343;51,75111773;1,639344262;50,11177347;0,074515648;50,03725782;1295;39;1256;0;1256;48,24888227;1,453055142;46,79582712;0;46,79582712
1265 Fedje;730;3;727;0;727;100;0,410958904;99,5890411;0;99,5890411;364;3;361;0;361;49,8630137;0,410958904;49,45205479;0;49,45205479;366;0;366;0;366;50,1369863;0;50,1369863;0;50,1369863
1266 Masfjorden;1891;9;1882;0;1882;100;0,475938657;99,52406134;0;99,52406134;979;3;976;0;976;51,77154944;0,158646219;51,61290323;0;51,61290323;912;6;906;0;906;48,22845056;0,317292438;47,91115812;0;47,91115812
1299 Uoppgitt kommune Hordaland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1301 Bergen (-1971);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1401 Flora;9856;163;9693;5;9688;100;1,653814935;98,34618506;0,050730519;98,29545455;5051;85;4966;1;4965;51,24797078;0,862418831;50,38555195;0,010146104;50,37540584;4805;78;4727;4;4723;48,75202922;0,791396104;47,96063312;0,040584416;47,9200487
1411 Gulen;2606;12;2594;3;2591;100;0,460475825;99,53952417;0,115118956;99,42440522;1334;4;1330;1;1329;51,18956255;0,153491942;51,03607061;0,038372985;50,99769762;1272;8;1264;2;1262;48,81043745;0,306983883;48,50345357;0,076745971;48,4267076
1412 Solund;1144;3;1141;0;1141;100;0,262237762;99,73776224;0;99,73776224;619;3;616;0;616;54,10839161;0,262237762;53,84615385;0;53,84615385;525;0;525;0;525;45,89160839;0;45,89160839;0;45,89160839
1413 Hyllestad;1751;24;1727;4;1723;100;1,370645346;98,62935465;0,228440891;98,40091376;928;13;915;3;912;52,99828669;0,742432895;52,2558538;0,171330668;52,08452313;823;11;812;1;811;47,00171331;0,62821245;46,37350086;0,057110223;46,31639063
1416 Høyanger;4864;122;4742;9;4733;100;2,508223684;97,49177632;0,185032895;97,30674342;2442;54;2388;3;2385;50,20559211;1,110197368;49,09539474;0,061677632;49,03371711;2422;68;2354;6;2348;49,79440789;1,398026316;48,39638158;0,123355263;48,27302632
1417 Vik;2507;9;2498;0;2498;100;0,358994815;99,64100519;0;99,64100519;1245;6;1239;0;1239;49,66094934;0,239329876;49,42161947;0;49,42161947;1262;3;1259;0;1259;50,33905066;0,119664938;50,21938572;0;50,21938572
1418 Balestrand;1915;97;1818;1;1817;100;5,065274151;94,93472585;0,052219321;94,88250653;933;59;874;1;873;48,72062663;3,080939948;45,63968668;0,052219321;45,58746736;982;38;944;0;944;51,27937337;1,984334204;49,29503916;0;49,29503916
1419 Leikanger;2834;33;2801;1;2800;100;1,164431898;98,8355681;0,035285815;98,80028229;1420;20;1400;1;1399;50,10585745;0,705716302;49,40014114;0,035285815;49,36485533;1414;13;1401;0;1401;49,89414255;0,458715596;49,43542696;0;49,43542696
1420 Sogndal;5940;79;5861;0;5861;100;1,32996633;98,67003367;0;98,67003367;3025;41;2984;0;2984;50,92592593;0,69023569;50,23569024;0;50,23569024;2915;38;2877;0;2877;49,07407407;0,63973064;48,43434343;0;48,43434343
1421 Aurland;1834;19;1815;3;1812;100;1,035986914;98,96401309;0,163576881;98,80043621;937;14;923;3;920;51,09051254;0,763358779;50,32715376;0,163576881;50,16357688;897;5;892;0;892;48,90948746;0,272628135;48,63685932;0;48,63685932
1422 Lærdal;2172;73;2099;1;2098;100;3,360957643;96,63904236;0,046040516;96,59300184;1076;31;1045;0;1045;49,53959484;1,427255985;48,11233886;0;48,11233886;1096;42;1054;1;1053;50,46040516;1,933701657;48,5267035;0,046040516;48,48066298
1424 Årdal;6257;105;6152;12;6140;100;1,678120505;98,32187949;0,191785201;98,13009429;3263;65;3198;9;3189;52,14959246;1,038836503;51,11075595;0,1438389;50,96691705;2994;40;2954;3;2951;47,85040754;0,639284002;47,21112354;0,0479463;47,16317724
1426 Luster;5172;40;5132;0;5132;100;0,773395205;99,2266048;0;99,2266048;2621;23;2598;0;2598;50,6767208;0,444702243;50,23201856;0;50,23201856;2551;17;2534;0;2534;49,3232792;0,328692962;48,99458623;0;48,99458623
1428 Askvoll;3289;55;3234;2;3232;100;1,672240803;98,3277592;0,060808756;98,26695044;1705;31;1674;0;1674;51,83946488;0,942535725;50,89692916;0;50,89692916;1584;24;1560;2;1558;48,16053512;0,729705078;47,43083004;0,060808756;47,37002128
1429 Fjaler;3267;27;3240;1;3239;100;0,826446281;99,17355372;0,030609122;99,1429446;1691;11;1680;0;1680;51,76002449;0,336700337;51,42332415;0;51,42332415;1576;16;1560;1;1559;48,23997551;0,489745944;47,75022957;0,030609122;47,71962045
1430 Gaular;2849;10;2839;0;2839;100;0,351000351;99,64899965;0;99,64899965;1467;7;1460;0;1460;51,49175149;0,245700246;51,24605125;0;51,24605125;1382;3;1379;0;1379;48,50824851;0,105300105;48,4029484;0;48,4029484
1431 Jølster;3026;30;2996;0;2996;100;0,991407799;99,0085922;0;99,0085922;1494;14;1480;0;1480;49,37210839;0,462656973;48,90945142;0;48,90945142;1532;16;1516;0;1516;50,62789161;0,528750826;50,09914078;0;50,09914078
1432 Førde;8505;158;8347;5;8342;100;1,857730747;98,14226925;0,058788948;98,08348031;4217;72;4145;4;4141;49,58259847;0,846560847;48,73603762;0,047031158;48,68900647;4288;86;4202;1;4201;50,41740153;1,0111699;49,40623163;0,01175779;49,39447384
1433 Naustdal;2719;15;2704;0;2704;100;0,551673409;99,44832659;0;99,44832659;1380;7;1373;0;1373;50,75395366;0,257447591;50,49650607;0;50,49650607;1339;8;1331;0;1331;49,24604634;0,294225818;48,95182052;0;48,95182052
1438 Bremanger;4568;44;4524;2;4522;100;0,963222417;99,03677758;0,043782837;98,99299475;2392;22;2370;1;2369;52,3642732;0,481611208;51,882662;0,021891419;51,86077058;2176;22;2154;1;2153;47,6357268;0,481611208;47,15411559;0,021891419;47,13222417
1439 Vågsøy;6373;113;6260;12;6248;100;1,773105288;98,22689471;0,188294367;98,03860035;3217;68;3149;9;3140;50,47858152;1,067001412;49,4115801;0,141220775;49,27035933;3156;45;3111;3;3108;49,52141848;0,706103876;48,81531461;0,047073592;48,76824102
1441 Selje;3299;34;3265;5;3260;100;1,030615338;98,96938466;0,151561079;98,81782358;1660;14;1646;2;1644;50,31827827;0,424371022;49,89390724;0,060624432;49,83328281;1639;20;1619;3;1616;49,68172173;0,606244316;49,07547742;0,090936647;48,98454077
1443 Eid;5523;164;5359;7;5352;100;2,969400688;97,03059931;0,126742712;96,9038566;2756;109;2647;3;2644;49,90041644;1,973565091;47,92685135;0,054318305;47,87253304;2767;55;2712;4;2708;50,09958356;0,995835597;49,10374796;0,072424407;49,03132356
1444 Hornindal;1217;17;1200;0;1200;100;1,396877568;98,60312243;0;98,60312243;670;10;660;0;660;55,05341002;0,821692687;54,23171734;0;54,23171734;547;7;540;0;540;44,94658998;0,575184881;44,37140509;0;44,37140509
1445 Gloppen;6299;84;6215;6;6209;100;1,333545007;98,66645499;0,095253215;98,57120178;3099;43;3056;4;3052;49,19828544;0,682648039;48,5156374;0,063502143;48,45213526;3200;41;3159;2;3157;50,80171456;0,650896968;50,15081759;0,031751072;50,11906652
1448 Stryn (-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1449 Stryn;6754;125;6629;9;6620;100;1,850755108;98,14924489;0,133254368;98,01599052;3408;72;3336;4;3332;50,45898727;1,066034942;49,39295232;0,059224163;49,33372816;3346;53;3293;5;3288;49,54101273;0,784720166;48,75629257;0,074030204;48,68226236
1499 Uoppgitt kommune Sogn og Fjordane;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1501 Ålesund (-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1502 Molde;22125;361;21764;17;21747;100;1,631638418;98,36836158;0,076836158;98,29152542;10781;152;10629;9;10620;48,72768362;0,68700565;48,04067797;0,040677966;48;11344;209;11135;8;11127;51,27231638;0,944632768;50,32768362;0,036158192;50,29152542
1503 Kristiansund  (-2007);17150;234;16916;7;16909;100;1,364431487;98,63556851;0,040816327;98,59475219;8287;127;8160;4;8156;48,32069971;0,740524781;47,58017493;0,023323615;47,55685131;8863;107;8756;3;8753;51,67930029;0,623906706;51,05539359;0,017492711;51,03790087
1504 Ålesund;35751;621;35130;28;35102;100;1,737014349;98,26298565;0,078319488;98,18466616;17393;314;17079;12;17067;48,6503874;0,878297111;47,77209029;0,033565495;47,7385248;18358;307;18051;16;18035;51,3496126;0,858717239;50,49089536;0,044753993;50,44614137
1505 Kristiansund;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1511 Vanylven;3924;30;3894;0;3894;100;0,764525994;99,23547401;0;99,23547401;1988;8;1980;0;1980;50,66258919;0,203873598;50,4587156;0;50,4587156;1936;22;1914;0;1914;49,33741081;0,560652396;48,77675841;0;48,77675841
