kommune_nr;spraak.alle_bhgalder.1.5_enhet.personer;spraak.alle_bhgalder.1_enhet.personer;spraak.alle_bhgalder.2_enhet.personer;spraak.alle_bhgalder.3_enhet.personer;spraak.alle_bhgalder.4_enhet.personer;spraak.alle_bhgalder.5_enhet.personer;spraak.alle_bhgalder.1.5_enhet.prosent;spraak.alle_bhgalder.1_enhet.prosent;spraak.alle_bhgalder.2_enhet.prosent;spraak.alle_bhgalder.3_enhet.prosent;spraak.alle_bhgalder.4_enhet.prosent;spraak.alle_bhgalder.5_enhet.prosent;spraak.minoritet_bhgalder.1.5_enhet.personer;spraak.minoritet_bhgalder.1_enhet.personer;spraak.minoritet_bhgalder.2_enhet.personer;spraak.minoritet_bhgalder.3_enhet.personer;spraak.minoritet_bhgalder.4_enhet.personer;spraak.minoritet_bhgalder.5_enhet.personer;spraak.minoritet_bhgalder.1.5_enhet.prosent;spraak.minoritet_bhgalder.1_enhet.prosent;spraak.minoritet_bhgalder.2_enhet.prosent;spraak.minoritet_bhgalder.3_enhet.prosent;spraak.minoritet_bhgalder.4_enhet.prosent;spraak.minoritet_bhgalder.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1_enhet.personer;spraak.ikke.minoritet_bhgalder.2_enhet.personer;spraak.ikke.minoritet_bhgalder.3_enhet.personer;spraak.ikke.minoritet_bhgalder.4_enhet.personer;spraak.ikke.minoritet_bhgalder.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1_enhet.prosent;spraak.ikke.minoritet_bhgalder.2_enhet.prosent;spraak.ikke.minoritet_bhgalder.3_enhet.prosent;spraak.ikke.minoritet_bhgalder.4_enhet.prosent;spraak.ikke.minoritet_bhgalder.5_enhet.prosent;barnikommune.alle_bhgalder.1.5_enhet.personer;barnikommune.alle_bhgalder.1_enhet.personer;barnikommune.alle_bhgalder.2_enhet.personer;barnikommune.alle_bhgalder.3_enhet.personer;barnikommune.alle_bhgalder.4_enhet.personer;barnikommune.alle_bhgalder.5_enhet.personer;barnikommune.alle_bhgalder.1.5_enhet.prosent;barnikommune.alle_bhgalder.1_enhet.prosent;barnikommune.alle_bhgalder.2_enhet.prosent;barnikommune.alle_bhgalder.3_enhet.prosent;barnikommune.alle_bhgalder.4_enhet.prosent;barnikommune.alle_bhgalder.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.2_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.3_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.4_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.2_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.3_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.4_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1_enhet.personer;barnikommune.barn.ellers_bhgalder.2_enhet.personer;barnikommune.barn.ellers_bhgalder.3_enhet.personer;barnikommune.barn.ellers_bhgalder.4_enhet.personer;barnikommune.barn.ellers_bhgalder.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1_enhet.prosent;barnikommune.barn.ellers_bhgalder.2_enhet.prosent;barnikommune.barn.ellers_bhgalder.3_enhet.prosent;barnikommune.barn.ellers_bhgalder.4_enhet.prosent;barnikommune.barn.ellers_bhgalder.5_enhet.prosent
1852;58;7;9;16;12;14;87,87878788;63,63636364;100;88,88888889;92,30769231;93,33333333;.;.;.;.;.;.;.;.;.;.;.;.;58;7;9;16;12;14;.;.;.;.;.;.;66;11;9;18;13;15;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1853;53;8;12;11;15;7;74,64788732;50;80;73,33333333;93,75;77,77777778;4;.;.;.;.;.;66,66666667;.;.;.;.;.;49;6;12;11;14;6;75,38461538;.;.;.;.;.;71;16;15;15;16;9;100;100;100;100;100;100;6;.;.;.;.;.;8,450704225;.;.;.;.;.;65;.;.;.;.;.;91,54929577;.;.;.;.;.
1854;97;13;21;22;23;18;80,83333333;46,42857143;95,45454545;91,66666667;88,46153846;90;5;.;.;.;.;.;55,55555556;.;.;.;.;.;92;12;21;21;21;17;82,88288288;.;.;.;.;.;120;28;22;24;26;20;100;100;100;100;100;100;9;.;.;.;.;.;7,5;.;.;.;.;.;111;.;.;.;.;.;92,5;.;.;.;.;.
1856;19;.;4;4;4;7;76;.;80;80;100;87,5;.;.;.;.;.;.;.;.;.;.;.;.;18;.;4;.;4;7;85,71428571;.;.;.;.;.;25;.;5;5;4;8;100;.;100;100;100;100;4;.;.;.;.;.;16;.;.;.;.;.;21;.;.;.;.;.;84;.;.;.;.;.
1857;33;4;5;10;5;9;82,5;40;100;142,8571429;55,55555556;100;.;.;.;.;.;.;.;.;.;.;.;.;30;4;4;8;5;9;.;.;.;.;.;.;40;10;5;7;9;9;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1859;35;4;6;8;11;6;58,33333333;22,22222222;75;61,53846154;78,57142857;85,71428571;.;.;.;.;.;.;.;.;.;.;.;.;34;4;6;7;11;6;.;.;.;.;.;.;60;18;8;13;14;7;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1860;597;90;113;137;139;118;88,83928571;67,1641791;92,62295082;93,83561644;94,55782313;95,93495935;63;10;16;11;15;11;82,89473684;62,5;100;91,66666667;83,33333333;78,57142857;534;80;97;126;124;107;89,59731544;67,79661017;91,50943396;94,02985075;96,12403101;98,16513761;672;134;122;146;147;123;100;100;100;100;100;100;76;16;16;12;18;14;11,30952381;11,94029851;13,1147541;8,219178082;12,24489796;11,38211382;596;118;106;134;129;109;88,69047619;88,05970149;86,8852459;91,78082192;87,75510204;88,61788618
1865;413;74;76;96;71;96;85,86278586;76,28865979;87,35632184;95,04950495;86,58536585;84,21052632;49;4;15;8;10;12;72,05882353;36,36363636;100;80;100;54,54545455;364;70;61;88;61;84;88,13559322;81,39534884;84,72222222;96,7032967;84,72222222;91,30434783;481;97;87;101;82;114;100;100;100;100;100;100;68;11;15;10;10;22;14,13721414;11,34020619;17,24137931;9,900990099;12,19512195;19,29824561;413;86;72;91;72;92;85,86278586;88,65979381;82,75862069;90,0990099;87,80487805;80,70175439
1866;392;61;92;77;77;85;92,23529412;68,53932584;103,3707865;91,66666667;105,4794521;94,44444444;65;7;15;7;22;14;97,01492537;50;107,1428571;87,5;137,5;93,33333333;327;54;77;70;55;71;91,34078212;72;102,6666667;92,10526316;96,49122807;94,66666667;425;89;89;84;73;90;100;100;100;100;100;100;67;14;14;8;16;15;15,76470588;15,73033708;15,73033708;9,523809524;21,91780822;16,66666667;358;75;75;76;57;75;84,23529412;84,26966292;84,26966292;90,47619048;78,08219178;83,33333333
1867;79;8;16;15;25;15;90,8045977;80;76,19047619;100;100;93,75;11;.;5;.;.;.;100;.;83,33333333;.;.;.;68;7;11;14;23;13;89,47368421;.;73,33333333;.;.;.;87;10;21;15;25;16;100;100;100;100;100;100;11;.;6;.;.;.;12,64367816;.;28,57142857;.;.;.;76;.;15;.;.;.;87,35632184;.;71,42857143;.;.;.
1868;189;27;33;47;39;43;78,09917355;51,92307692;73,33333333;90,38461538;90,69767442;86;13;.;.;4;6;.;44,82758621;.;.;66,66666667;150;.;176;27;32;43;33;41;82,62910798;56,25;86,48648649;93,47826087;84,61538462;95,34883721;242;52;45;52;43;50;100;100;100;100;100;100;29;4;8;6;4;7;11,98347107;7,692307692;17,77777778;11,53846154;9,302325581;14;213;48;37;46;39;43;88,01652893;92,30769231;82,22222222;88,46153846;90,69767442;86
1870;564;90;113;112;117;132;93,2231405;77,5862069;95,76271186;95,72649573;96,69421488;99,2481203;36;4;6;8;12;6;78,26086957;50;66,66666667;88,88888889;92,30769231;85,71428571;528;86;107;104;105;126;94,45438283;79,62962963;98,16513761;96,2962963;97,22222222;100;605;116;118;117;121;133;100;100;100;100;100;100;46;8;9;9;13;7;7,603305785;6,896551724;7,627118644;7,692307692;10,74380165;5,263157895;559;108;109;108;108;126;92,39669421;93,10344828;92,37288136;92,30769231;89,25619835;94,73684211
1871;218;38;49;43;39;49;91,21338912;70,37037037;94,23076923;102,3809524;95,12195122;98;28;5;10;4;6;.;100;62,5;111,1111111;.;100;.;190;33;39;39;33;46;90,04739336;71,73913043;90,69767442;.;94,28571429;.;239;54;52;42;41;50;100;100;100;100;100;100;28;8;9;.;6;.;11,71548117;14,81481481;17,30769231;.;14,63414634;.;211;46;43;.;35;.;88,28451883;85,18518519;82,69230769;.;85,36585366;.
1874;36;5;4;13;7;7;81,81818182;55,55555556;66,66666667;108,3333333;77,77777778;87,5;.;.;.;.;.;.;.;.;.;.;.;.;33;5;.;11;7;7;82,5;.;.;.;.;.;44;9;6;12;9;8;100;100;100;100;100;100;4;.;.;.;.;.;9,090909091;.;.;.;.;.;40;.;.;.;.;.;90,90909091;.;.;.;.;.
1902;4301;739;821;887;950;904;96,19771863;85,13824885;96,93034238;99,21700224;99,06152242;100,110742;386;57;71;85;104;69;81,77966102;56,43564356;74,73684211;100;90,43478261;90,78947368;3915;682;750;802;846;835;97,89947487;88,9178618;99,73404255;99,13473424;100,2369668;100,9673519;4471;868;847;894;959;903;100;100;100;100;100;100;472;101;95;85;115;76;10,55692239;11,6359447;11,21605667;9,507829978;11,99165798;8,416389812;3999;767;752;809;844;827;89,44307761;88,3640553;88,78394333;90,49217002;88,00834202;91,58361019
1903;1332;195;271;260;315;291;93,01675978;68,18181818;96,78571429;100,3861004;98,7460815;101,0416667;140;19;30;22;45;24;89,17197452;48,71794872;85,71428571;122,2222222;104,6511628;109,0909091;1192;176;241;238;270;267;93,49019608;71,25506073;98,36734694;98,75518672;97,82608696;100,3759398;1432;286;280;259;319;288;100;100;100;100;100;100;157;39;35;18;43;22;10,96368715;13,63636364;12,5;6,94980695;13,47962382;7,638888889;1275;247;245;241;276;266;89,03631285;86,36363636;87,5;93,05019305;86,52037618;92,36111111
1911;127;14;31;20;30;32;78,39506173;53,84615385;83,78378378;76,92307692;85,71428571;84,21052632;21;.;4;5;4;6;100;.;100;100;.;85,71428571;106;12;27;15;26;26;75,17730496;.;81,81818182;71,42857143;.;83,87096774;162;26;37;26;35;38;100;100;100;100;100;100;21;.;4;5;.;7;12,96296296;.;10,81081081;19,23076923;.;18,42105263;141;.;33;21;.;31;87,03703704;.;89,18918919;80,76923077;.;81,57894737
1913;138;15;22;36;34;31;90,78947368;60;88;100;97,14285714;100;5;.;.;.;.;.;71,42857143;.;.;.;.;.;133;14;22;34;33;30;91,72413793;.;.;.;.;.;152;25;25;36;35;31;100;100;100;100;100;100;7;.;.;.;.;.;4,605263158;.;.;.;.;.;145;.;.;.;.;.;95,39473684;.;.;.;.;.
1917;45;10;4;10;10;11;86,53846154;71,42857143;66,66666667;100;100;91,66666667;.;.;.;.;.;.;.;.;.;.;.;.;42;9;4;9;10;10;91,30434783;.;.;.;.;.;52;14;6;10;10;12;100;100;100;100;100;100;6;.;.;.;.;.;11,53846154;.;.;.;.;.;46;.;.;.;.;.;88,46153846;.;.;.;.;.
1919;31;.;9;7;6;8;75,6097561;.;69,23076923;77,77777778;75;100;5;.;.;.;.;.;55,55555556;.;.;.;.;.;26;.;7;6;5;7;81,25;.;.;.;.;.;41;.;13;9;8;8;100;.;100;100;100;100;9;.;.;.;.;.;21,95121951;.;.;.;.;.;32;.;.;.;.;.;78,04878049;.;.;.;.;.
1920;61;9;13;12;14;13;95,3125;81,81818182;100;100;100;92,85714286;.;.;.;.;.;.;.;.;.;.;.;.;59;9;13;11;14;12;.;.;.;.;.;.;64;11;13;12;14;14;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1922;227;30;40;57;45;55;93,03278689;60;97,56097561;100;112,5;98,21428571;23;.;6;6;6;4;100;.;150;100;150;100;204;29;34;51;39;51;92,30769231;64,44444444;91,89189189;100;108,3333333;98,07692308;244;50;41;57;40;56;100;100;100;100;100;100;23;5;4;6;4;4;9,426229508;10;9,756097561;10,52631579;10;7,142857143;221;45;37;51;36;52;90,57377049;90;90,24390244;89,47368421;90;92,85714286
1923;93;13;13;22;21;24;98,93617021;86,66666667;108,3333333;100;91,30434783;109,0909091;5;.;.;.;.;5;62,5;.;.;.;.;.;88;13;13;22;21;19;102,3255814;.;.;.;.;.;94;15;12;22;23;22;100;100;100;100;100;100;8;.;.;.;.;.;8,510638298;.;.;.;.;.;86;.;.;.;.;.;91,4893617;.;.;.;.;.
1924;321;54;57;65;68;77;93,85964912;72;93,44262295;97,01492537;100;108,4507042;19;.;.;8;4;4;90,47619048;.;.;100;100;100;302;51;57;57;64;73;94,08099688;72,85714286;.;96,61016949;100;108,9552239;342;75;61;67;68;71;100;100;100;100;100;100;21;5;.;8;4;4;6,140350877;6,666666667;.;11,94029851;5,882352941;5,633802817;321;70;.;59;64;67;93,85964912;93,33333333;.;88,05970149;94,11764706;94,36619718
1925;165;21;35;39;35;35;88,23529412;60;89,74358974;100;97,22222222;92,10526316;7;.;.;.;.;.;58,33333333;.;.;.;.;.;158;21;33;37;32;35;90,28571429;.;.;.;.;.;187;35;39;39;36;38;100;100;100;100;100;100;12;.;.;.;.;.;6,417112299;.;.;.;.;.;175;.;.;.;.;.;93,5828877;.;.;.;.;.
1926;47;5;12;8;6;16;94;83,33333333;92,30769231;100;100;94,11764706;.;.;.;.;.;.;.;.;.;.;.;.;45;5;12;8;5;15;.;.;.;.;.;.;50;6;13;8;6;17;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1927;68;9;8;16;20;15;83,95061728;52,94117647;100;100;90,90909091;83,33333333;13;.;.;.;4;.;81,25;.;.;.;100;.;55;6;7;13;16;13;84,61538462;54,54545455;.;.;88,88888889;.;81;17;8;16;22;18;100;100;100;100;100;100;16;6;.;.;4;.;19,75308642;35,29411765;.;.;18,18181818;.;65;11;.;.;18;.;80,24691358;64,70588235;.;.;81,81818182;.
1928;28;4;8;5;5;6;87,5;57,14285714;88,88888889;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;27;4;7;5;5;6;.;.;.;.;.;.;32;7;9;5;5;6;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1929;41;8;8;.;15;8;87,23404255;66,66666667;88,88888889;.;107,1428571;88,88888889;10;6;.;.;.;.;83,33333333;100;.;.;.;.;31;.;7;.;13;7;88,57142857;.;.;.;.;.;47;12;9;.;14;9;100;100;100;.;100;100;12;6;.;.;.;.;25,53191489;50;.;.;.;.;35;6;.;.;.;.;74,46808511;50;.;.;.;.
1931;640;85;132;127;136;160;91,42857143;68,5483871;91,66666667;95,4887218;99,27007299;98,7654321;63;9;10;14;14;16;91,30434783;56,25;66,66666667;100;116,6666667;133,3333333;577;76;122;113;122;144;91,44215531;70,37037037;94,57364341;94,95798319;97,6;96;700;124;144;133;137;162;100;100;100;100;100;100;69;16;15;14;12;12;9,857142857;12,90322581;10,41666667;10,52631579;8,759124088;7,407407407;631;108;129;119;125;150;90,14285714;87,09677419;89,58333333;89,47368421;91,24087591;92,59259259
1933;224;25;40;46;46;67;88,88888889;58,13953488;95,23809524;88,46153846;100;97,10144928;12;.;.;.;.;4;66,66666667;.;.;.;.;100;212;24;39;43;43;63;90,5982906;.;102,6315789;89,58333333;102,3809524;96,92307692;252;43;42;52;46;69;100;100;100;100;100;100;18;.;4;4;4;4;7,142857143;.;9,523809524;7,692307692;8,695652174;5,797101449;234;.;38;48;42;65;92,85714286;.;90,47619048;92,30769231;91,30434783;94,20289855
1936;76;16;13;14;16;17;80;72,72727273;86,66666667;73,68421053;84,21052632;85;9;.;.;.;.;.;64,28571429;.;.;.;.;.;67;15;11;12;14;15;82,71604938;83,33333333;.;.;.;.;95;22;15;19;19;20;100;100;100;100;100;100;14;4;.;.;.;.;14,73684211;18,18181818;.;.;.;.;81;18;.;.;.;.;85,26315789;81,81818182;.;.;.;.
1938;100;10;27;22;22;19;89,28571429;52,63157895;93,10344828;100;95,65217391;100;4;.;.;.;.;.;57,14285714;.;.;.;.;.;96;10;25;21;22;18;91,42857143;.;.;.;.;.;112;19;29;22;23;19;100;100;100;100;100;100;7;.;.;.;.;.;6,25;.;.;.;.;.;105;.;.;.;.;.;93,75;.;.;.;.;.
1939;86;11;16;24;15;20;92,47311828;52,38095238;114,2857143;104,3478261;93,75;105,2631579;8;.;.;.;.;.;.;.;.;.;.;.;78;10;14;21;15;18;.;.;.;.;.;.;93;21;14;23;16;19;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1940;68;10;14;12;22;10;75,55555556;43,47826087;73,68421053;92,30769231;91,66666667;90,90909091;.;.;.;.;.;.;.;.;.;.;.;.;66;10;14;12;21;9;.;.;.;.;.;.;90;23;19;13;24;11;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
1941;125;19;24;23;39;20;91,24087591;67,85714286;92,30769231;95,83333333;97,5;105,2631579;17;.;5;4;5;.;106,25;.;100;.;83,33333333;.;108;18;19;19;34;18;89,25619835;.;90,47619048;.;100;.;137;28;26;24;40;19;100;100;100;100;100;100;16;.;5;.;6;.;11,67883212;.;19,23076923;.;15;.;121;.;21;.;34;.;88,32116788;.;80,76923077;.;85;.
1942;259;37;52;47;65;58;95,22058824;82,22222222;100;95,91836735;98,48484848;96,66666667;15;4;.;.;.;.;78,94736842;66,66666667;.;.;.;.;244;33;49;45;62;55;96,44268775;84,61538462;.;.;.;98,21428571;272;45;52;49;66;60;100;100;100;100;100;100;19;6;.;.;.;4;6,985294118;13,33333333;.;.;.;6,666666667;253;39;.;.;.;56;93,01470588;86,66666667;.;.;.;93,33333333
1943;44;11;9;6;8;10;84,61538462;73,33333333;90;85,71428571;100;83,33333333;.;.;.;.;.;.;.;.;.;.;.;.;42;11;8;6;7;10;.;.;.;.;.;.;52;15;10;7;8;12;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2002;74;7;14;21;14;18;87,05882353;58,33333333;93,33333333;95,45454545;87,5;90;.;.;.;.;.;.;.;.;.;.;.;.;73;7;14;21;13;18;93,58974359;.;.;.;.;.;85;12;15;22;16;20;100;100;100;100;100;100;7;.;.;.;.;.;8,235294118;.;.;.;.;.;78;.;.;.;.;.;91,76470588;.;.;.;.;.
2003;288;42;49;66;63;68;95,68106312;82,35294118;96,07843137;98,50746269;98,4375;100;55;8;9;13;14;11;98,21428571;61,53846154;100;130;87,5;137,5;233;34;40;53;49;57;95,10204082;89,47368421;95,23809524;92,98245614;102,0833333;95;301;51;51;67;64;68;100;100;100;100;100;100;56;13;9;10;16;8;18,60465116;25,49019608;17,64705882;14,92537313;25;11,76470588;245;38;42;57;48;60;81,39534884;74,50980392;82,35294118;85,07462687;75;88,23529412
2004;627;100;114;118;133;162;90,34582133;70,42253521;90,47619048;95,93495935;98,51851852;96,42857143;108;17;18;19;27;27;72;42,5;64,28571429;86,36363636;93,10344828;87,09677419;519;83;96;99;106;135;95,40441176;81,37254902;97,95918367;98,01980198;100;98,54014599;694;142;126;123;135;168;100;100;100;100;100;100;150;40;28;22;29;31;21,61383285;28,16901408;22,22222222;17,88617886;21,48148148;18,45238095;544;102;98;101;106;137;78,38616715;71,83098592;77,77777778;82,11382114;78,51851852;81,54761905
2011;164;25;29;37;29;44;91,62011173;59,52380952;93,5483871;102,7777778;111,5384615;100;4;.;.;.;.;.;.;.;.;.;.;.;160;25;28;35;28;44;.;.;.;.;.;.;179;42;31;36;26;44;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2012;1210;202;241;247;261;259;89,62962963;73,1884058;91,98473282;94,27480916;95,25547445;93,84057971;85;11;14;18;20;22;82,52427184;52,38095238;60,86956522;128,5714286;83,33333333;104,7619048;1125;191;227;229;241;237;90,21651965;74,90196078;94,9790795;92,33870968;96,4;92,94117647;1350;276;262;262;274;276;100;100;100;100;100;100;103;21;23;14;24;21;7,62962963;7,608695652;8,778625954;5,34351145;8,759124088;7,608695652;1247;255;239;248;250;255;92,37037037;92,39130435;91,22137405;94,65648855;91,24087591;92,39130435
2014;28;5;.;8;9;.;93,33333333;55,55555556;.;114,2857143;100;.;7;.;.;.;.;.;.;.;.;.;.;.;21;4;.;6;7;.;.;.;.;.;.;.;30;9;.;7;9;.;100;100;.;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2015;55;10;10;11;13;11;90,16393443;76,92307692;100;91,66666667;100;84,61538462;14;.;.;.;4;.;107,6923077;.;.;.;.;.;41;7;7;8;9;10;85,41666667;77,77777778;.;.;.;.;61;13;10;12;13;13;100;100;100;100;100;100;13;4;.;.;.;.;21,31147541;30,76923077;.;.;.;.;48;9;.;.;.;.;78,68852459;69,23076923;.;.;.;.
2017;27;.;5;6;7;6;60;.;62,5;54,54545455;70;66,66666667;.;.;.;.;.;.;.;.;.;.;.;.;24;.;5;6;4;6;60;.;.;.;.;.;45;7;8;11;10;9;100;100;100;100;100;100;5;.;.;.;.;.;11,11111111;.;.;.;.;.;40;.;.;.;.;.;88,88888889;.;.;.;.;.
2018;40;7;10;10;8;5;85,10638298;70;83,33333333;100;100;71,42857143;8;.;.;4;.;.;100;.;.;.;.;.;32;7;8;6;7;4;82,05128205;.;.;.;.;.;47;10;12;10;8;7;100;100;100;100;100;100;8;.;.;.;.;.;17,0212766;.;.;.;.;.;39;.;.;.;.;.;82,9787234;.;.;.;.;.
2019;126;20;22;21;36;27;90,64748201;90,90909091;81,48148148;84;97,2972973;96,42857143;12;4;.;.;.;.;66,66666667;66,66666667;.;.;.;.;114;16;21;19;34;24;94,21487603;100;.;95;.;.;139;22;27;25;37;28;100;100;100;100;100;100;18;6;.;5;.;.;12,94964029;27,27272727;.;20;.;.;121;16;.;20;.;.;87,05035971;72,72727273;.;80;.;.
2020;161;26;24;36;38;37;88,95027624;66,66666667;85,71428571;97,2972973;97,43589744;97,36842105;18;6;.;6;.;.;85,71428571;60;.;120;.;.;143;20;21;30;36;36;89,375;68,96551724;.;93,75;.;.;181;39;28;37;39;38;100;100;100;100;100;100;21;10;.;5;.;.;11,60220994;25,64102564;.;13,51351351;.;.;160;29;.;32;.;.;88,39779006;74,35897436;.;86,48648649;.;.
2021;108;15;15;28;21;29;90;75;100;87,5;95,45454545;93,5483871;.;.;.;.;.;.;.;.;.;.;.;.;108;15;15;28;21;29;.;.;.;.;.;.;120;20;15;32;22;31;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2022;46;6;10;6;9;15;82,14285714;50;90,90909091;85,71428571;90;93,75;.;.;.;.;.;.;.;.;.;.;.;.;46;6;10;6;9;15;88,46153846;.;.;.;.;.;56;12;11;7;10;16;100;100;100;100;100;100;4;.;.;.;.;.;7,142857143;.;.;.;.;.;52;.;.;.;.;.;92,85714286;.;.;.;.;.
2023;37;6;7;9;6;9;84,09090909;66,66666667;77,77777778;100;100;81,81818182;6;.;.;.;.;.;60;.;.;.;.;.;31;6;6;6;5;8;91,17647059;.;.;.;.;.;44;9;9;9;6;11;100;100;100;100;100;100;10;.;.;.;.;.;22,72727273;.;.;.;.;.;34;.;.;.;.;.;77,27272727;.;.;.;.;.
2024;28;4;6;6;7;5;90,32258065;57,14285714;100;100;100;100;4;.;.;.;.;.;.;.;.;.;.;.;24;.;6;4;6;5;.;.;.;.;.;.;31;7;6;6;7;5;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2025;110;11;17;24;27;31;89,43089431;57,89473684;89,47368421;96;100;93,93939394;5;.;.;.;.;.;100;.;.;.;.;.;105;11;16;22;26;30;88,98305085;.;.;.;.;.;123;19;19;25;27;33;100;100;100;100;100;100;5;.;.;.;.;.;4,06504065;.;.;.;.;.;118;.;.;.;.;.;95,93495935;.;.;.;.;.
2027;52;6;10;13;11;12;86,66666667;50;100;92,85714286;100;92,30769231;.;.;.;.;.;.;.;.;.;.;.;.;49;6;9;12;11;11;89,09090909;.;.;.;.;.;60;12;10;14;11;13;100;100;100;100;100;100;5;.;.;.;.;.;8,333333333;.;.;.;.;.;55;.;.;.;.;.;91,66666667;.;.;.;.;.
2028;94;12;28;17;15;22;86,23853211;54,54545455;87,5;94,44444444;107,1428571;95,65217391;25;.;7;7;5;4;75,75757576;.;63,63636364;100;125;100;69;10;21;10;10;18;90,78947368;66,66666667;100;90,90909091;100;94,73684211;109;22;32;18;14;23;100;100;100;100;100;100;33;7;11;7;4;4;30,27522936;31,81818182;34,375;38,88888889;28,57142857;17,39130435;76;15;21;11;10;19;69,72477064;68,18181818;65,625;61,11111111;71,42857143;82,60869565
2030;495;82;120;94;99;100;93,22033898;85,41666667;96;94;95,19230769;94,33962264;73;16;21;14;13;9;98,64864865;94,11764706;100;93,33333333;100;112,5;422;66;99;80;86;91;92,34135667;83,5443038;95,19230769;94,11764706;94,50549451;92,85714286;531;96;125;100;104;106;100;100;100;100;100;100;74;17;21;15;13;8;13,93596987;17,70833333;16,8;15;12,5;7,547169811;457;79;104;85;91;98;86,06403013;82,29166667;83,2;85;87,5;92,45283019
