"tabell_navn","aar","kommune_nr","vreg_9","enhet","tabellvariabel"
"befolkning_verdensregion_9","2015","1833","afrika","person","282"
"befolkning_verdensregion_9","2015","1833","sor_og_mellom_amerika","person","26"
"befolkning_verdensregion_9","2015","1833","alle","person","1542"
"befolkning_verdensregion_9","2015","1834","norden","person","42"
"befolkning_verdensregion_9","2015","1834","vest_europa","person","9"
"befolkning_verdensregion_9","2015","1834","eu_ost_europa","person","41"
"befolkning_verdensregion_9","2015","1834","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","1834","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1834","asia","person","20"
"befolkning_verdensregion_9","2015","1834","afrika","person","0"
"befolkning_verdensregion_9","2015","1834","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1834","alle","person","118"
"befolkning_verdensregion_9","2015","1835","norden","person","3"
"befolkning_verdensregion_9","2015","1835","vest_europa","person","0"
"befolkning_verdensregion_9","2015","1835","eu_ost_europa","person","62"
"befolkning_verdensregion_9","2015","1835","ost_europa_ellers","person","0"
"befolkning_verdensregion_9","2015","1835","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1835","asia","person","14"
"befolkning_verdensregion_9","2015","1835","afrika","person","4"
"befolkning_verdensregion_9","2015","1835","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1835","alle","person","83"
"befolkning_verdensregion_9","2015","1836","norden","person","16"
"befolkning_verdensregion_9","2015","1836","vest_europa","person","8"
"befolkning_verdensregion_9","2015","1836","eu_ost_europa","person","13"
"befolkning_verdensregion_9","2015","1836","ost_europa_ellers","person","13"
"befolkning_verdensregion_9","2015","1836","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1836","asia","person","10"
"befolkning_verdensregion_9","2015","1836","afrika","person","0"
"befolkning_verdensregion_9","2015","1836","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1836","alle","person","63"
"befolkning_verdensregion_9","2015","1837","norden","person","45"
"befolkning_verdensregion_9","2015","1837","vest_europa","person","43"
"befolkning_verdensregion_9","2015","1837","eu_ost_europa","person","95"
"befolkning_verdensregion_9","2015","1837","ost_europa_ellers","person","34"
"befolkning_verdensregion_9","2015","1837","nord_amerika_oseania","person","11"
"befolkning_verdensregion_9","2015","1837","asia","person","98"
"befolkning_verdensregion_9","2015","1837","afrika","person","41"
"befolkning_verdensregion_9","2015","1837","sor_og_mellom_amerika","person","13"
"befolkning_verdensregion_9","2015","1837","alle","person","380"
"befolkning_verdensregion_9","2015","1838","norden","person","17"
"befolkning_verdensregion_9","2015","1838","vest_europa","person","24"
"befolkning_verdensregion_9","2015","1838","eu_ost_europa","person","73"
"befolkning_verdensregion_9","2015","1838","ost_europa_ellers","person","6"
"befolkning_verdensregion_9","2015","1838","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1838","asia","person","40"
"befolkning_verdensregion_9","2015","1838","afrika","person","61"
"befolkning_verdensregion_9","2015","1838","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1838","alle","person","224"
"befolkning_verdensregion_9","2015","1839","norden","person","3"
"befolkning_verdensregion_9","2015","1839","vest_europa","person","10"
"befolkning_verdensregion_9","2015","1839","eu_ost_europa","person","7"
"befolkning_verdensregion_9","2015","1839","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","1839","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1839","asia","person","9"
"befolkning_verdensregion_9","2015","1839","afrika","person","15"
"befolkning_verdensregion_9","2015","1839","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1839","alle","person","47"
"befolkning_verdensregion_9","2015","1840","norden","person","42"
"befolkning_verdensregion_9","2015","1840","vest_europa","person","17"
"befolkning_verdensregion_9","2015","1840","eu_ost_europa","person","43"
"befolkning_verdensregion_9","2015","1840","ost_europa_ellers","person","42"
"befolkning_verdensregion_9","2015","1840","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1840","asia","person","78"
"befolkning_verdensregion_9","2015","1840","afrika","person","113"
"befolkning_verdensregion_9","2015","1840","sor_og_mellom_amerika","person","5"
"befolkning_verdensregion_9","2015","1840","alle","person","344"
"befolkning_verdensregion_9","2015","1841","norden","person","68"
"befolkning_verdensregion_9","2015","1841","vest_europa","person","52"
"befolkning_verdensregion_9","2015","1841","eu_ost_europa","person","156"
"befolkning_verdensregion_9","2015","1841","ost_europa_ellers","person","61"
"befolkning_verdensregion_9","2015","1841","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","1841","asia","person","139"
"befolkning_verdensregion_9","2015","1841","afrika","person","88"
"befolkning_verdensregion_9","2015","1841","sor_og_mellom_amerika","person","19"
"befolkning_verdensregion_9","2015","1841","alle","person","592"
"befolkning_verdensregion_9","2015","1845","norden","person","4"
"befolkning_verdensregion_9","2015","1845","vest_europa","person","16"
"befolkning_verdensregion_9","2015","1845","eu_ost_europa","person","51"
"befolkning_verdensregion_9","2015","1845","ost_europa_ellers","person","4"
"befolkning_verdensregion_9","2015","1845","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1845","asia","person","20"
"befolkning_verdensregion_9","2015","1845","afrika","person","3"
"befolkning_verdensregion_9","2015","1845","sor_og_mellom_amerika","person","6"
"befolkning_verdensregion_9","2015","1845","alle","person","104"
"befolkning_verdensregion_9","2015","1848","norden","person","20"
"befolkning_verdensregion_9","2015","1848","vest_europa","person","57"
"befolkning_verdensregion_9","2015","1848","eu_ost_europa","person","42"
"befolkning_verdensregion_9","2015","1848","ost_europa_ellers","person","4"
"befolkning_verdensregion_9","2015","1848","nord_amerika_oseania","person","6"
"befolkning_verdensregion_9","2015","1848","asia","person","34"
"befolkning_verdensregion_9","2015","1848","afrika","person","37"
"befolkning_verdensregion_9","2015","1848","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1848","alle","person","200"
"befolkning_verdensregion_9","2015","1849","norden","person","21"
"befolkning_verdensregion_9","2015","1849","vest_europa","person","47"
"befolkning_verdensregion_9","2015","1849","eu_ost_europa","person","38"
"befolkning_verdensregion_9","2015","1849","ost_europa_ellers","person","20"
"befolkning_verdensregion_9","2015","1849","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1849","asia","person","57"
"befolkning_verdensregion_9","2015","1849","afrika","person","27"
"befolkning_verdensregion_9","2015","1849","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1849","alle","person","213"
"befolkning_verdensregion_9","2015","1850","norden","person","34"
"befolkning_verdensregion_9","2015","1850","vest_europa","person","5"
"befolkning_verdensregion_9","2015","1850","eu_ost_europa","person","56"
"befolkning_verdensregion_9","2015","1850","ost_europa_ellers","person","9"
"befolkning_verdensregion_9","2015","1850","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1850","asia","person","14"
"befolkning_verdensregion_9","2015","1850","afrika","person","22"
"befolkning_verdensregion_9","2015","1850","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1850","alle","person","140"
"befolkning_verdensregion_9","2015","1851","norden","person","23"
"befolkning_verdensregion_9","2015","1851","vest_europa","person","16"
"befolkning_verdensregion_9","2015","1851","eu_ost_europa","person","47"
"befolkning_verdensregion_9","2015","1851","ost_europa_ellers","person","16"
"befolkning_verdensregion_9","2015","1851","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1851","asia","person","80"
"befolkning_verdensregion_9","2015","1851","afrika","person","76"
"befolkning_verdensregion_9","2015","1851","sor_og_mellom_amerika","person","5"
"befolkning_verdensregion_9","2015","1851","alle","person","267"
"befolkning_verdensregion_9","2015","1852","norden","person","8"
"befolkning_verdensregion_9","2015","1852","vest_europa","person","3"
"befolkning_verdensregion_9","2015","1852","eu_ost_europa","person","7"
"befolkning_verdensregion_9","2015","1852","ost_europa_ellers","person","5"
"befolkning_verdensregion_9","2015","1852","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1852","asia","person","13"
"befolkning_verdensregion_9","2015","1852","afrika","person","0"
"befolkning_verdensregion_9","2015","1852","sor_og_mellom_amerika","person","8"
"befolkning_verdensregion_9","2015","1852","alle","person","44"
"befolkning_verdensregion_9","2015","1853","norden","person","12"
"befolkning_verdensregion_9","2015","1853","vest_europa","person","3"
"befolkning_verdensregion_9","2015","1853","eu_ost_europa","person","40"
"befolkning_verdensregion_9","2015","1853","ost_europa_ellers","person","7"
"befolkning_verdensregion_9","2015","1853","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1853","asia","person","22"
"befolkning_verdensregion_9","2015","1853","afrika","person","26"
"befolkning_verdensregion_9","2015","1853","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1853","alle","person","113"
"befolkning_verdensregion_9","2015","1854","norden","person","23"
"befolkning_verdensregion_9","2015","1854","vest_europa","person","14"
"befolkning_verdensregion_9","2015","1854","eu_ost_europa","person","30"
"befolkning_verdensregion_9","2015","1854","ost_europa_ellers","person","6"
"befolkning_verdensregion_9","2015","1854","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1854","asia","person","46"
"befolkning_verdensregion_9","2015","1854","afrika","person","45"
"befolkning_verdensregion_9","2015","1854","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1854","alle","person","170"
"befolkning_verdensregion_9","2015","1856","norden","person","6"
"befolkning_verdensregion_9","2015","1856","vest_europa","person","3"
"befolkning_verdensregion_9","2015","1856","eu_ost_europa","person","16"
"befolkning_verdensregion_9","2015","1856","ost_europa_ellers","person","0"
"befolkning_verdensregion_9","2015","1856","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1856","asia","person","10"
"befolkning_verdensregion_9","2015","1856","afrika","person","3"
"befolkning_verdensregion_9","2015","1856","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1856","alle","person","38"
"befolkning_verdensregion_9","2015","1857","norden","person","3"
"befolkning_verdensregion_9","2015","1857","vest_europa","person","0"
"befolkning_verdensregion_9","2015","1857","eu_ost_europa","person","93"
"befolkning_verdensregion_9","2015","1857","ost_europa_ellers","person","10"
"befolkning_verdensregion_9","2015","1857","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1857","asia","person","4"
"befolkning_verdensregion_9","2015","1857","afrika","person","0"
"befolkning_verdensregion_9","2015","1857","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1857","alle","person","110"
"befolkning_verdensregion_9","2015","1859","norden","person","15"
"befolkning_verdensregion_9","2015","1859","vest_europa","person","20"
"befolkning_verdensregion_9","2015","1859","eu_ost_europa","person","30"
"befolkning_verdensregion_9","2015","1859","ost_europa_ellers","person","5"
"befolkning_verdensregion_9","2015","1859","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1859","asia","person","9"
"befolkning_verdensregion_9","2015","1859","afrika","person","0"
"befolkning_verdensregion_9","2015","1859","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1859","alle","person","82"
"befolkning_verdensregion_9","2015","1860","norden","person","68"
"befolkning_verdensregion_9","2015","1860","vest_europa","person","95"
"befolkning_verdensregion_9","2015","1860","eu_ost_europa","person","219"
"befolkning_verdensregion_9","2015","1860","ost_europa_ellers","person","38"
"befolkning_verdensregion_9","2015","1860","nord_amerika_oseania","person","8"
"befolkning_verdensregion_9","2015","1860","asia","person","232"
"befolkning_verdensregion_9","2015","1860","afrika","person","209"
"befolkning_verdensregion_9","2015","1860","sor_og_mellom_amerika","person","17"
"befolkning_verdensregion_9","2015","1860","alle","person","886"
"befolkning_verdensregion_9","2015","1865","norden","person","113"
"befolkning_verdensregion_9","2015","1865","vest_europa","person","116"
"befolkning_verdensregion_9","2015","1865","eu_ost_europa","person","336"
"befolkning_verdensregion_9","2015","1865","ost_europa_ellers","person","60"
"befolkning_verdensregion_9","2015","1865","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","1865","asia","person","265"
"befolkning_verdensregion_9","2015","1865","afrika","person","155"
"befolkning_verdensregion_9","2015","1865","sor_og_mellom_amerika","person","11"
"befolkning_verdensregion_9","2015","1865","alle","person","1065"
"befolkning_verdensregion_9","2015","1866","norden","person","39"
"befolkning_verdensregion_9","2015","1866","vest_europa","person","59"
"befolkning_verdensregion_9","2015","1866","eu_ost_europa","person","154"
"befolkning_verdensregion_9","2015","1866","ost_europa_ellers","person","75"
"befolkning_verdensregion_9","2015","1866","nord_amerika_oseania","person","5"
"befolkning_verdensregion_9","2015","1866","asia","person","218"
"befolkning_verdensregion_9","2015","1866","afrika","person","184"
"befolkning_verdensregion_9","2015","1866","sor_og_mellom_amerika","person","15"
"befolkning_verdensregion_9","2015","1866","alle","person","749"
"befolkning_verdensregion_9","2015","1867","norden","person","16"
"befolkning_verdensregion_9","2015","1867","vest_europa","person","16"
"befolkning_verdensregion_9","2015","1867","eu_ost_europa","person","59"
"befolkning_verdensregion_9","2015","1867","ost_europa_ellers","person","15"
"befolkning_verdensregion_9","2015","1867","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1867","asia","person","38"
"befolkning_verdensregion_9","2015","1867","afrika","person","46"
"befolkning_verdensregion_9","2015","1867","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1867","alle","person","196"
"befolkning_verdensregion_9","2015","1868","norden","person","47"
"befolkning_verdensregion_9","2015","1868","vest_europa","person","38"
"befolkning_verdensregion_9","2015","1868","eu_ost_europa","person","255"
"befolkning_verdensregion_9","2015","1868","ost_europa_ellers","person","31"
"befolkning_verdensregion_9","2015","1868","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1868","asia","person","53"
"befolkning_verdensregion_9","2015","1868","afrika","person","24"
"befolkning_verdensregion_9","2015","1868","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1868","alle","person","454"
"befolkning_verdensregion_9","2015","1870","norden","person","61"
"befolkning_verdensregion_9","2015","1870","vest_europa","person","37"
"befolkning_verdensregion_9","2015","1870","eu_ost_europa","person","185"
"befolkning_verdensregion_9","2015","1870","ost_europa_ellers","person","56"
"befolkning_verdensregion_9","2015","1870","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1870","asia","person","197"
"befolkning_verdensregion_9","2015","1870","afrika","person","128"
"befolkning_verdensregion_9","2015","1870","sor_og_mellom_amerika","person","33"
"befolkning_verdensregion_9","2015","1870","alle","person","701"
"befolkning_verdensregion_9","2015","1871","norden","person","48"
"befolkning_verdensregion_9","2015","1871","vest_europa","person","50"
"befolkning_verdensregion_9","2015","1871","eu_ost_europa","person","105"
"befolkning_verdensregion_9","2015","1871","ost_europa_ellers","person","39"
"befolkning_verdensregion_9","2015","1871","nord_amerika_oseania","person","6"
"befolkning_verdensregion_9","2015","1871","asia","person","83"
"befolkning_verdensregion_9","2015","1871","afrika","person","89"
"befolkning_verdensregion_9","2015","1871","sor_og_mellom_amerika","person","8"
"befolkning_verdensregion_9","2015","1871","alle","person","428"
"befolkning_verdensregion_9","2015","1874","norden","person","10"
"befolkning_verdensregion_9","2015","1874","vest_europa","person","9"
"befolkning_verdensregion_9","2015","1874","eu_ost_europa","person","115"
"befolkning_verdensregion_9","2015","1874","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","1874","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1874","asia","person","6"
"befolkning_verdensregion_9","2015","1874","afrika","person","0"
"befolkning_verdensregion_9","2015","1874","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1874","alle","person","146"
"befolkning_verdensregion_9","2015","1902","norden","person","1302"
"befolkning_verdensregion_9","2015","1902","vest_europa","person","1237"
"befolkning_verdensregion_9","2015","1902","eu_ost_europa","person","1786"
"befolkning_verdensregion_9","2015","1902","ost_europa_ellers","person","721"
"befolkning_verdensregion_9","2015","1902","nord_amerika_oseania","person","198"
"befolkning_verdensregion_9","2015","1902","asia","person","1470"
"befolkning_verdensregion_9","2015","1902","afrika","person","1273"
"befolkning_verdensregion_9","2015","1902","sor_og_mellom_amerika","person","199"
"befolkning_verdensregion_9","2015","1902","alle","person","8186"
"befolkning_verdensregion_9","2015","1903","norden","person","165"
"befolkning_verdensregion_9","2015","1903","vest_europa","person","235"
"befolkning_verdensregion_9","2015","1903","eu_ost_europa","person","356"
"befolkning_verdensregion_9","2015","1903","ost_europa_ellers","person","138"
"befolkning_verdensregion_9","2015","1903","nord_amerika_oseania","person","29"
"befolkning_verdensregion_9","2015","1903","asia","person","657"
"befolkning_verdensregion_9","2015","1903","afrika","person","410"
"befolkning_verdensregion_9","2015","1903","sor_og_mellom_amerika","person","67"
"befolkning_verdensregion_9","2015","1903","alle","person","2057"
"befolkning_verdensregion_9","2015","1911","norden","person","20"
"befolkning_verdensregion_9","2015","1911","vest_europa","person","44"
"befolkning_verdensregion_9","2015","1911","eu_ost_europa","person","27"
"befolkning_verdensregion_9","2015","1911","ost_europa_ellers","person","8"
"befolkning_verdensregion_9","2015","1911","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1911","asia","person","108"
"befolkning_verdensregion_9","2015","1911","afrika","person","99"
"befolkning_verdensregion_9","2015","1911","sor_og_mellom_amerika","person","5"
"befolkning_verdensregion_9","2015","1911","alle","person","314"
"befolkning_verdensregion_9","2015","1913","norden","person","17"
"befolkning_verdensregion_9","2015","1913","vest_europa","person","28"
"befolkning_verdensregion_9","2015","1913","eu_ost_europa","person","92"
"befolkning_verdensregion_9","2015","1913","ost_europa_ellers","person","25"
"befolkning_verdensregion_9","2015","1913","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1913","asia","person","27"
"befolkning_verdensregion_9","2015","1913","afrika","person","23"
"befolkning_verdensregion_9","2015","1913","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1913","alle","person","215"
"befolkning_verdensregion_9","2015","1917","norden","person","8"
"befolkning_verdensregion_9","2015","1917","vest_europa","person","25"
"befolkning_verdensregion_9","2015","1917","eu_ost_europa","person","31"
"befolkning_verdensregion_9","2015","1917","ost_europa_ellers","person","7"
"befolkning_verdensregion_9","2015","1917","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1917","asia","person","28"
"befolkning_verdensregion_9","2015","1917","afrika","person","11"
"befolkning_verdensregion_9","2015","1917","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1917","alle","person","110"
"befolkning_verdensregion_9","2015","1919","norden","person","28"
"befolkning_verdensregion_9","2015","1919","vest_europa","person","18"
"befolkning_verdensregion_9","2015","1919","eu_ost_europa","person","57"
"befolkning_verdensregion_9","2015","1919","ost_europa_ellers","person","6"
"befolkning_verdensregion_9","2015","1919","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1919","asia","person","11"
"befolkning_verdensregion_9","2015","1919","afrika","person","27"
"befolkning_verdensregion_9","2015","1919","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1919","alle","person","147"
"befolkning_verdensregion_9","2015","1920","norden","person","8"
"befolkning_verdensregion_9","2015","1920","vest_europa","person","3"
"befolkning_verdensregion_9","2015","1920","eu_ost_europa","person","17"
"befolkning_verdensregion_9","2015","1920","ost_europa_ellers","person","0"
"befolkning_verdensregion_9","2015","1920","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1920","asia","person","12"
"befolkning_verdensregion_9","2015","1920","afrika","person","0"
"befolkning_verdensregion_9","2015","1920","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1920","alle","person","43"
"befolkning_verdensregion_9","2015","1922","norden","person","26"
"befolkning_verdensregion_9","2015","1922","vest_europa","person","33"
"befolkning_verdensregion_9","2015","1922","eu_ost_europa","person","30"
"befolkning_verdensregion_9","2015","1922","ost_europa_ellers","person","36"
"befolkning_verdensregion_9","2015","1922","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1922","asia","person","63"
"befolkning_verdensregion_9","2015","1922","afrika","person","82"
"befolkning_verdensregion_9","2015","1922","sor_og_mellom_amerika","person","10"
"befolkning_verdensregion_9","2015","1922","alle","person","280"
"befolkning_verdensregion_9","2015","1923","norden","person","9"
"befolkning_verdensregion_9","2015","1923","vest_europa","person","17"
"befolkning_verdensregion_9","2015","1923","eu_ost_europa","person","29"
"befolkning_verdensregion_9","2015","1923","ost_europa_ellers","person","20"
"befolkning_verdensregion_9","2015","1923","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1923","asia","person","67"
"befolkning_verdensregion_9","2015","1923","afrika","person","80"
"befolkning_verdensregion_9","2015","1923","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1923","alle","person","225"
"befolkning_verdensregion_9","2015","1924","norden","person","46"
"befolkning_verdensregion_9","2015","1924","vest_europa","person","26"
"befolkning_verdensregion_9","2015","1924","eu_ost_europa","person","123"
"befolkning_verdensregion_9","2015","1924","ost_europa_ellers","person","24"
"befolkning_verdensregion_9","2015","1924","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1924","asia","person","62"
"befolkning_verdensregion_9","2015","1924","afrika","person","98"
"befolkning_verdensregion_9","2015","1924","sor_og_mellom_amerika","person","5"
"befolkning_verdensregion_9","2015","1924","alle","person","387"
"befolkning_verdensregion_9","2015","1925","norden","person","23"
"befolkning_verdensregion_9","2015","1925","vest_europa","person","39"
"befolkning_verdensregion_9","2015","1925","eu_ost_europa","person","77"
"befolkning_verdensregion_9","2015","1925","ost_europa_ellers","person","20"
"befolkning_verdensregion_9","2015","1925","nord_amerika_oseania","person","5"
"befolkning_verdensregion_9","2015","1925","asia","person","47"
"befolkning_verdensregion_9","2015","1925","afrika","person","24"
"befolkning_verdensregion_9","2015","1925","sor_og_mellom_amerika","person","5"
"befolkning_verdensregion_9","2015","1925","alle","person","240"
"befolkning_verdensregion_9","2015","1926","norden","person","10"
"befolkning_verdensregion_9","2015","1926","vest_europa","person","9"
"befolkning_verdensregion_9","2015","1926","eu_ost_europa","person","10"
"befolkning_verdensregion_9","2015","1926","ost_europa_ellers","person","6"
"befolkning_verdensregion_9","2015","1926","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1926","asia","person","11"
"befolkning_verdensregion_9","2015","1926","afrika","person","3"
"befolkning_verdensregion_9","2015","1926","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1926","alle","person","49"
"befolkning_verdensregion_9","2015","1927","norden","person","22"
"befolkning_verdensregion_9","2015","1927","vest_europa","person","16"
"befolkning_verdensregion_9","2015","1927","eu_ost_europa","person","8"
"befolkning_verdensregion_9","2015","1927","ost_europa_ellers","person","12"
"befolkning_verdensregion_9","2015","1927","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1927","asia","person","31"
"befolkning_verdensregion_9","2015","1927","afrika","person","53"
"befolkning_verdensregion_9","2015","1927","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1927","alle","person","142"
"befolkning_verdensregion_9","2015","1928","norden","person","24"
"befolkning_verdensregion_9","2015","1928","vest_europa","person","5"
"befolkning_verdensregion_9","2015","1928","eu_ost_europa","person","56"
"befolkning_verdensregion_9","2015","1928","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","1928","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1928","asia","person","12"
"befolkning_verdensregion_9","2015","1928","afrika","person","3"
"befolkning_verdensregion_9","2015","1928","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1928","alle","person","103"
"befolkning_verdensregion_9","2015","1929","norden","person","11"
"befolkning_verdensregion_9","2015","1929","vest_europa","person","6"
"befolkning_verdensregion_9","2015","1929","eu_ost_europa","person","55"
"befolkning_verdensregion_9","2015","1929","ost_europa_ellers","person","4"
"befolkning_verdensregion_9","2015","1929","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1929","asia","person","9"
"befolkning_verdensregion_9","2015","1929","afrika","person","53"
"befolkning_verdensregion_9","2015","1929","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1929","alle","person","141"
"befolkning_verdensregion_9","2015","1931","norden","person","71"
"befolkning_verdensregion_9","2015","1931","vest_europa","person","80"
"befolkning_verdensregion_9","2015","1931","eu_ost_europa","person","212"
"befolkning_verdensregion_9","2015","1931","ost_europa_ellers","person","62"
"befolkning_verdensregion_9","2015","1931","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","1931","asia","person","174"
"befolkning_verdensregion_9","2015","1931","afrika","person","247"
"befolkning_verdensregion_9","2015","1931","sor_og_mellom_amerika","person","19"
"befolkning_verdensregion_9","2015","1931","alle","person","868"
"befolkning_verdensregion_9","2015","1933","norden","person","52"
"befolkning_verdensregion_9","2015","1933","vest_europa","person","55"
"befolkning_verdensregion_9","2015","1933","eu_ost_europa","person","151"
"befolkning_verdensregion_9","2015","1933","ost_europa_ellers","person","34"
"befolkning_verdensregion_9","2015","1933","nord_amerika_oseania","person","5"
"befolkning_verdensregion_9","2015","1933","asia","person","46"
"befolkning_verdensregion_9","2015","1933","afrika","person","0"
"befolkning_verdensregion_9","2015","1933","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1933","alle","person","343"
"befolkning_verdensregion_9","2015","1936","norden","person","22"
"befolkning_verdensregion_9","2015","1936","vest_europa","person","17"
"befolkning_verdensregion_9","2015","1936","eu_ost_europa","person","131"
"befolkning_verdensregion_9","2015","1936","ost_europa_ellers","person","12"
"befolkning_verdensregion_9","2015","1936","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1936","asia","person","32"
"befolkning_verdensregion_9","2015","1936","afrika","person","12"
"befolkning_verdensregion_9","2015","1936","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1936","alle","person","229"
"befolkning_verdensregion_9","2015","1938","norden","person","22"
"befolkning_verdensregion_9","2015","1938","vest_europa","person","15"
"befolkning_verdensregion_9","2015","1938","eu_ost_europa","person","59"
"befolkning_verdensregion_9","2015","1938","ost_europa_ellers","person","13"
"befolkning_verdensregion_9","2015","1938","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1938","asia","person","28"
"befolkning_verdensregion_9","2015","1938","afrika","person","3"
"befolkning_verdensregion_9","2015","1938","sor_og_mellom_amerika","person","10"
"befolkning_verdensregion_9","2015","1938","alle","person","150"
"befolkning_verdensregion_9","2015","1939","norden","person","50"
"befolkning_verdensregion_9","2015","1939","vest_europa","person","10"
"befolkning_verdensregion_9","2015","1939","eu_ost_europa","person","11"
"befolkning_verdensregion_9","2015","1939","ost_europa_ellers","person","10"
"befolkning_verdensregion_9","2015","1939","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","1939","asia","person","12"
"befolkning_verdensregion_9","2015","1939","afrika","person","38"
"befolkning_verdensregion_9","2015","1939","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","1939","alle","person","131"
"befolkning_verdensregion_9","2015","1940","norden","person","27"
"befolkning_verdensregion_9","2015","1940","vest_europa","person","7"
"befolkning_verdensregion_9","2015","1940","eu_ost_europa","person","24"
"befolkning_verdensregion_9","2015","1940","ost_europa_ellers","person","7"
"befolkning_verdensregion_9","2015","1940","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","1940","asia","person","25"
"befolkning_verdensregion_9","2015","1940","afrika","person","21"
"befolkning_verdensregion_9","2015","1940","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","1940","alle","person","118"
"befolkning_verdensregion_9","2015","1941","norden","person","22"
"befolkning_verdensregion_9","2015","1941","vest_europa","person","23"
