"aar","bydel_nr","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2008","030110","1","1","562","sysselsatte_kjonn_land","personer"
"2008","030110","1","alle","1013","sysselsatte_kjonn_land","personer"
"2008","030110","2","0","1068","sysselsatte_kjonn_land","personer"
"2008","030110","2","1","1303","sysselsatte_kjonn_land","personer"
"2008","030110","2","alle","2371","sysselsatte_kjonn_land","personer"
"2008","030110","alle","0","1519","sysselsatte_kjonn_land","personer"
"2008","030110","alle","1","1865","sysselsatte_kjonn_land","personer"
"2008","030110","alle","alle","3384","sysselsatte_kjonn_land","personer"
"2008","030111","1","0","330","sysselsatte_kjonn_land","personer"
"2008","030111","1","1","356","sysselsatte_kjonn_land","personer"
"2008","030111","1","alle","686","sysselsatte_kjonn_land","personer"
"2008","030111","2","0","685","sysselsatte_kjonn_land","personer"
"2008","030111","2","1","797","sysselsatte_kjonn_land","personer"
"2008","030111","2","alle","1482","sysselsatte_kjonn_land","personer"
"2008","030111","alle","0","1015","sysselsatte_kjonn_land","personer"
"2008","030111","alle","1","1153","sysselsatte_kjonn_land","personer"
"2008","030111","alle","alle","2168","sysselsatte_kjonn_land","personer"
"2008","030112","1","0","208","sysselsatte_kjonn_land","personer"
"2008","030112","1","1","419","sysselsatte_kjonn_land","personer"
"2008","030112","1","alle","627","sysselsatte_kjonn_land","personer"
"2008","030112","2","0","491","sysselsatte_kjonn_land","personer"
"2008","030112","2","1","609","sysselsatte_kjonn_land","personer"
"2008","030112","2","alle","1100","sysselsatte_kjonn_land","personer"
"2008","030112","alle","0","699","sysselsatte_kjonn_land","personer"
"2008","030112","alle","1","1028","sysselsatte_kjonn_land","personer"
"2008","030112","alle","alle","1727","sysselsatte_kjonn_land","personer"
"2008","030113","1","0","224","sysselsatte_kjonn_land","personer"
"2008","030113","1","1","350","sysselsatte_kjonn_land","personer"
"2008","030113","1","alle","574","sysselsatte_kjonn_land","personer"
"2008","030113","2","0","773","sysselsatte_kjonn_land","personer"
"2008","030113","2","1","1023","sysselsatte_kjonn_land","personer"
"2008","030113","2","alle","1796","sysselsatte_kjonn_land","personer"
"2008","030113","alle","0","997","sysselsatte_kjonn_land","personer"
"2008","030113","alle","1","1373","sysselsatte_kjonn_land","personer"
"2008","030113","alle","alle","2370","sysselsatte_kjonn_land","personer"
"2008","030114","1","0","163","sysselsatte_kjonn_land","personer"
"2008","030114","1","1","183","sysselsatte_kjonn_land","personer"
"2008","030114","1","alle","346","sysselsatte_kjonn_land","personer"
"2008","030114","2","0","561","sysselsatte_kjonn_land","personer"
"2008","030114","2","1","709","sysselsatte_kjonn_land","personer"
"2008","030114","2","alle","1270","sysselsatte_kjonn_land","personer"
"2008","030114","alle","0","724","sysselsatte_kjonn_land","personer"
"2008","030114","alle","1","892","sysselsatte_kjonn_land","personer"
"2008","030114","alle","alle","1616","sysselsatte_kjonn_land","personer"
"2008","030115","1","0","182","sysselsatte_kjonn_land","personer"
"2008","030115","1","1","228","sysselsatte_kjonn_land","personer"
"2008","030115","1","alle","410","sysselsatte_kjonn_land","personer"
"2008","030115","2","0","529","sysselsatte_kjonn_land","personer"
"2008","030115","2","1","689","sysselsatte_kjonn_land","personer"
"2008","030115","2","alle","1218","sysselsatte_kjonn_land","personer"
"2008","030115","alle","0","711","sysselsatte_kjonn_land","personer"
"2008","030115","alle","1","917","sysselsatte_kjonn_land","personer"
"2008","030115","alle","alle","1628","sysselsatte_kjonn_land","personer"
"2008","030116","1","0","96","sysselsatte_kjonn_land","personer"
"2008","030116","1","1","94","sysselsatte_kjonn_land","personer"
"2008","030116","1","alle","190","sysselsatte_kjonn_land","personer"
"2008","030116","2","0","440","sysselsatte_kjonn_land","personer"
"2008","030116","2","1","551","sysselsatte_kjonn_land","personer"
"2008","030116","2","alle","991","sysselsatte_kjonn_land","personer"
"2008","030116","alle","0","536","sysselsatte_kjonn_land","personer"
"2008","030116","alle","1","645","sysselsatte_kjonn_land","personer"
"2008","030116","alle","alle","1181","sysselsatte_kjonn_land","personer"
"2008","030117","1","0","106","sysselsatte_kjonn_land","personer"
"2008","030117","1","1","168","sysselsatte_kjonn_land","personer"
"2008","030117","1","alle","274","sysselsatte_kjonn_land","personer"
"2008","030117","2","0","706","sysselsatte_kjonn_land","personer"
"2008","030117","2","1","1027","sysselsatte_kjonn_land","personer"
"2008","030117","2","alle","1733","sysselsatte_kjonn_land","personer"
"2008","030117","alle","0","812","sysselsatte_kjonn_land","personer"
"2008","030117","alle","1","1195","sysselsatte_kjonn_land","personer"
"2008","030117","alle","alle","2007","sysselsatte_kjonn_land","personer"
"2008","030199","1","0","124","sysselsatte_kjonn_land","personer"
"2008","030199","1","1","264","sysselsatte_kjonn_land","personer"
"2008","030199","1","alle","388","sysselsatte_kjonn_land","personer"
"2008","030199","2","0","78","sysselsatte_kjonn_land","personer"
"2008","030199","2","1","155","sysselsatte_kjonn_land","personer"
"2008","030199","2","alle","233","sysselsatte_kjonn_land","personer"
"2008","030199","alle","0","202","sysselsatte_kjonn_land","personer"
"2008","030199","alle","1","419","sysselsatte_kjonn_land","personer"
"2008","030199","alle","alle","621","sysselsatte_kjonn_land","personer"
"2009","00","1","0","50325","sysselsatte_kjonn_land","personer"
"2009","00","1","1","74287","sysselsatte_kjonn_land","personer"
"2009","00","1","alle","124612","sysselsatte_kjonn_land","personer"
"2009","00","2","0","61794","sysselsatte_kjonn_land","personer"
"2009","00","2","1","64730","sysselsatte_kjonn_land","personer"
"2009","00","2","alle","126524","sysselsatte_kjonn_land","personer"
"2009","00","alle","0","112119","sysselsatte_kjonn_land","personer"
"2009","00","alle","1","139017","sysselsatte_kjonn_land","personer"
"2009","00","alle","alle","251136","sysselsatte_kjonn_land","personer"
"2009","030101","1","0","1450","sysselsatte_kjonn_land","personer"
"2009","030101","1","1","1858","sysselsatte_kjonn_land","personer"
"2009","030101","1","alle","3308","sysselsatte_kjonn_land","personer"
"2009","030101","2","0","1388","sysselsatte_kjonn_land","personer"
"2009","030101","2","1","1839","sysselsatte_kjonn_land","personer"
"2009","030101","2","alle","3227","sysselsatte_kjonn_land","personer"
"2009","030101","alle","0","2838","sysselsatte_kjonn_land","personer"
"2009","030101","alle","1","3697","sysselsatte_kjonn_land","personer"
"2009","030101","alle","alle","6535","sysselsatte_kjonn_land","personer"
"2009","030102","1","0","1118","sysselsatte_kjonn_land","personer"
"2009","030102","1","1","1454","sysselsatte_kjonn_land","personer"
"2009","030102","1","alle","2572","sysselsatte_kjonn_land","personer"
"2009","030102","2","0","1293","sysselsatte_kjonn_land","personer"
"2009","030102","2","1","1371","sysselsatte_kjonn_land","personer"
"2009","030102","2","alle","2664","sysselsatte_kjonn_land","personer"
"2009","030102","alle","0","2411","sysselsatte_kjonn_land","personer"
"2009","030102","alle","1","2825","sysselsatte_kjonn_land","personer"
"2009","030102","alle","alle","5236","sysselsatte_kjonn_land","personer"
"2009","030103","1","0","1328","sysselsatte_kjonn_land","personer"
"2009","030103","1","1","1685","sysselsatte_kjonn_land","personer"
"2009","030103","1","alle","3013","sysselsatte_kjonn_land","personer"
"2009","030103","2","0","1512","sysselsatte_kjonn_land","personer"
"2009","030103","2","1","1828","sysselsatte_kjonn_land","personer"
"2009","030103","2","alle","3340","sysselsatte_kjonn_land","personer"
"2009","030103","alle","0","2840","sysselsatte_kjonn_land","personer"
"2009","030103","alle","1","3513","sysselsatte_kjonn_land","personer"
"2009","030103","alle","alle","6353","sysselsatte_kjonn_land","personer"
"2009","030104","1","0","1208","sysselsatte_kjonn_land","personer"
"2009","030104","1","1","1573","sysselsatte_kjonn_land","personer"
"2009","030104","1","alle","2781","sysselsatte_kjonn_land","personer"
"2009","030104","2","0","1386","sysselsatte_kjonn_land","personer"
"2009","030104","2","1","1885","sysselsatte_kjonn_land","personer"
"2009","030104","2","alle","3271","sysselsatte_kjonn_land","personer"
"2009","030104","alle","0","2594","sysselsatte_kjonn_land","personer"
"2009","030104","alle","1","3458","sysselsatte_kjonn_land","personer"
"2009","030104","alle","alle","6052","sysselsatte_kjonn_land","personer"
"2009","030105","1","0","1014","sysselsatte_kjonn_land","personer"
"2009","030105","1","1","1350","sysselsatte_kjonn_land","personer"
"2009","030105","1","alle","2364","sysselsatte_kjonn_land","personer"
"2009","030105","2","0","1192","sysselsatte_kjonn_land","personer"
"2009","030105","2","1","1461","sysselsatte_kjonn_land","personer"
"2009","030105","2","alle","2653","sysselsatte_kjonn_land","personer"
"2009","030105","alle","0","2206","sysselsatte_kjonn_land","personer"
"2009","030105","alle","1","2811","sysselsatte_kjonn_land","personer"
"2009","030105","alle","alle","5017","sysselsatte_kjonn_land","personer"
"2009","030106","1","0","942","sysselsatte_kjonn_land","personer"
"2009","030106","1","1","1356","sysselsatte_kjonn_land","personer"
"2009","030106","1","alle","2298","sysselsatte_kjonn_land","personer"
"2009","030106","2","0","1167","sysselsatte_kjonn_land","personer"
"2009","030106","2","1","1495","sysselsatte_kjonn_land","personer"
"2009","030106","2","alle","2662","sysselsatte_kjonn_land","personer"
"2009","030106","alle","0","2109","sysselsatte_kjonn_land","personer"
"2009","030106","alle","1","2851","sysselsatte_kjonn_land","personer"
"2009","030106","alle","alle","4960","sysselsatte_kjonn_land","personer"
"2009","030107","1","0","688","sysselsatte_kjonn_land","personer"
"2009","030107","1","1","1022","sysselsatte_kjonn_land","personer"
"2009","030107","1","alle","1710","sysselsatte_kjonn_land","personer"
"2009","030107","2","0","1071","sysselsatte_kjonn_land","personer"
"2009","030107","2","1","1362","sysselsatte_kjonn_land","personer"
"2009","030107","2","alle","2433","sysselsatte_kjonn_land","personer"
"2009","030107","alle","0","1759","sysselsatte_kjonn_land","personer"
"2009","030107","alle","1","2384","sysselsatte_kjonn_land","personer"
"2009","030107","alle","alle","4143","sysselsatte_kjonn_land","personer"
"2009","030108","1","0","865","sysselsatte_kjonn_land","personer"
"2009","030108","1","1","1105","sysselsatte_kjonn_land","personer"
"2009","030108","1","alle","1970","sysselsatte_kjonn_land","personer"
"2009","030108","2","0","1253","sysselsatte_kjonn_land","personer"
"2009","030108","2","1","1524","sysselsatte_kjonn_land","personer"
"2009","030108","2","alle","2777","sysselsatte_kjonn_land","personer"
"2009","030108","alle","0","2118","sysselsatte_kjonn_land","personer"
"2009","030108","alle","1","2629","sysselsatte_kjonn_land","personer"
"2009","030108","alle","alle","4747","sysselsatte_kjonn_land","personer"
"2009","030109","1","0","556","sysselsatte_kjonn_land","personer"
"2009","030109","1","1","749","sysselsatte_kjonn_land","personer"
"2009","030109","1","alle","1305","sysselsatte_kjonn_land","personer"
"2009","030109","2","0","901","sysselsatte_kjonn_land","personer"
"2009","030109","2","1","1192","sysselsatte_kjonn_land","personer"
"2009","030109","2","alle","2093","sysselsatte_kjonn_land","personer"
"2009","030109","alle","0","1457","sysselsatte_kjonn_land","personer"
"2009","030109","alle","1","1941","sysselsatte_kjonn_land","personer"
"2009","030109","alle","alle","3398","sysselsatte_kjonn_land","personer"
"2009","030110","1","0","482","sysselsatte_kjonn_land","personer"
"2009","030110","1","1","609","sysselsatte_kjonn_land","personer"
"2009","030110","1","alle","1091","sysselsatte_kjonn_land","personer"
"2009","030110","2","0","1103","sysselsatte_kjonn_land","personer"
"2009","030110","2","1","1293","sysselsatte_kjonn_land","personer"
"2009","030110","2","alle","2396","sysselsatte_kjonn_land","personer"
"2009","030110","alle","0","1585","sysselsatte_kjonn_land","personer"
"2009","030110","alle","1","1902","sysselsatte_kjonn_land","personer"
"2009","030110","alle","alle","3487","sysselsatte_kjonn_land","personer"
"2009","030111","1","0","358","sysselsatte_kjonn_land","personer"
"2009","030111","1","1","339","sysselsatte_kjonn_land","personer"
"2009","030111","1","alle","697","sysselsatte_kjonn_land","personer"
"2009","030111","2","0","639","sysselsatte_kjonn_land","personer"
"2009","030111","2","1","744","sysselsatte_kjonn_land","personer"
"2009","030111","2","alle","1383","sysselsatte_kjonn_land","personer"
"2009","030111","alle","0","997","sysselsatte_kjonn_land","personer"
"2009","030111","alle","1","1083","sysselsatte_kjonn_land","personer"
"2009","030111","alle","alle","2080","sysselsatte_kjonn_land","personer"
"2009","030112","1","0","226","sysselsatte_kjonn_land","personer"
"2009","030112","1","1","408","sysselsatte_kjonn_land","personer"
"2009","030112","1","alle","634","sysselsatte_kjonn_land","personer"
"2009","030112","2","0","497","sysselsatte_kjonn_land","personer"
"2009","030112","2","1","617","sysselsatte_kjonn_land","personer"
"2009","030112","2","alle","1114","sysselsatte_kjonn_land","personer"
"2009","030112","alle","0","723","sysselsatte_kjonn_land","personer"
"2009","030112","alle","1","1025","sysselsatte_kjonn_land","personer"
"2009","030112","alle","alle","1748","sysselsatte_kjonn_land","personer"
"2009","030113","1","0","250","sysselsatte_kjonn_land","personer"
"2009","030113","1","1","342","sysselsatte_kjonn_land","personer"
"2009","030113","1","alle","592","sysselsatte_kjonn_land","personer"
"2009","030113","2","0","804","sysselsatte_kjonn_land","personer"
"2009","030113","2","1","1027","sysselsatte_kjonn_land","personer"
"2009","030113","2","alle","1831","sysselsatte_kjonn_land","personer"
"2009","030113","alle","0","1054","sysselsatte_kjonn_land","personer"
"2009","030113","alle","1","1369","sysselsatte_kjonn_land","personer"
"2009","030113","alle","alle","2423","sysselsatte_kjonn_land","personer"
"2009","030114","1","0","171","sysselsatte_kjonn_land","personer"
"2009","030114","1","1","207","sysselsatte_kjonn_land","personer"
"2009","030114","1","alle","378","sysselsatte_kjonn_land","personer"
"2009","030114","2","0","601","sysselsatte_kjonn_land","personer"
"2009","030114","2","1","707","sysselsatte_kjonn_land","personer"
"2009","030114","2","alle","1308","sysselsatte_kjonn_land","personer"
"2009","030114","alle","0","772","sysselsatte_kjonn_land","personer"
"2009","030114","alle","1","914","sysselsatte_kjonn_land","personer"
"2009","030114","alle","alle","1686","sysselsatte_kjonn_land","personer"
"2009","030115","1","0","179","sysselsatte_kjonn_land","personer"
"2009","030115","1","1","231","sysselsatte_kjonn_land","personer"
"2009","030115","1","alle","410","sysselsatte_kjonn_land","personer"
"2009","030115","2","0","549","sysselsatte_kjonn_land","personer"
"2009","030115","2","1","696","sysselsatte_kjonn_land","personer"
"2009","030115","2","alle","1245","sysselsatte_kjonn_land","personer"
"2009","030115","alle","0","728","sysselsatte_kjonn_land","personer"
"2009","030115","alle","1","927","sysselsatte_kjonn_land","personer"
"2009","030115","alle","alle","1655","sysselsatte_kjonn_land","personer"
