"fylke_nr,""barnikommune"",""bhgalder"",""enhet"",""tabellvariabel"",""aar"",""tabell_navn"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
"09,""innvandrerbakgr"",""4"",""personer"",""174"",2013,""barnehagedeltakelse"""
"10,""innvandrerbakgr"",""4"",""personer"",""336"",2013,""barnehagedeltakelse"""
"11,""innvandrerbakgr"",""4"",""personer"",""925"",2013,""barnehagedeltakelse"""
"12,""innvandrerbakgr"",""4"",""personer"",""816"",2013,""barnehagedeltakelse"""
"14,""innvandrerbakgr"",""4"",""personer"",""154"",2013,""barnehagedeltakelse"""
"15,""innvandrerbakgr"",""4"",""personer"",""360"",2013,""barnehagedeltakelse"""
"16,""innvandrerbakgr"",""4"",""personer"",""382"",2013,""barnehagedeltakelse"""
"17,""innvandrerbakgr"",""4"",""personer"",""119"",2013,""barnehagedeltakelse"""
"18,""innvandrerbakgr"",""4"",""personer"",""237"",2013,""barnehagedeltakelse"""
"19,""innvandrerbakgr"",""4"",""personer"",""142"",2013,""barnehagedeltakelse"""
"20,""innvandrerbakgr"",""4"",""personer"",""76"",2013,""barnehagedeltakelse"""
"00,""innvandrerbakgr"",""4"",""personer"",""9731"",2013,""barnehagedeltakelse"""
"01,""innvandrerbakgr"",""4"",""personer"",""623"",2013,""barnehagedeltakelse"""
"02,""innvandrerbakgr"",""4"",""personer"",""1215"",2013,""barnehagedeltakelse"""
"03,""innvandrerbakgr"",""4"",""personer"",""2501"",2013,""barnehagedeltakelse"""
"04,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"05,""innvandrerbakgr"",""4"",""personer"",""212"",2013,""barnehagedeltakelse"""
"06,""innvandrerbakgr"",""4"",""personer"",""599"",2013,""barnehagedeltakelse"""
"07,""innvandrerbakgr"",""4"",""personer"",""391"",2013,""barnehagedeltakelse"""
"08,""innvandrerbakgr"",""4"",""personer"",""257"",2013,""barnehagedeltakelse"""
