"tabell_navn","aar","kommune_nr","vreg_3","enhet","botid_5","tabellvariabel"
"befolkning_botid","2015","0827","2","personer","alle","."
"befolkning_botid","2015","0827","alle","personer","alle","87"
"befolkning_botid","2015","0828","1","personer","alle","152"
"befolkning_botid","2015","0828","2","personer","alle","87"
"befolkning_botid","2015","0828","alle","personer","alle","239"
"befolkning_botid","2015","0829","1","personer","alle","144"
"befolkning_botid","2015","0829","2","personer","alle","39"
"befolkning_botid","2015","0829","alle","personer","alle","183"
"befolkning_botid","2015","0830","1","personer","alle","104"
"befolkning_botid","2015","0830","2","personer","alle","14"
"befolkning_botid","2015","0830","alle","personer","alle","118"
"befolkning_botid","2015","0831","1","personer","alle","94"
"befolkning_botid","2015","0831","2","personer","alle","."
"befolkning_botid","2015","0831","alle","personer","alle","125"
"befolkning_botid","2015","0833","1","personer","alle","92"
"befolkning_botid","2015","0833","2","personer","alle","37"
"befolkning_botid","2015","0833","alle","personer","alle","129"
"befolkning_botid","2015","0834","1","personer","alle","191"
"befolkning_botid","2015","0834","2","personer","alle","95"
"befolkning_botid","2015","0834","alle","personer","alle","286"
"befolkning_botid","2015","0901","1","personer","alle","320"
"befolkning_botid","2015","0901","2","personer","alle","344"
"befolkning_botid","2015","0901","alle","personer","alle","664"
"befolkning_botid","2015","0904","1","personer","alle","1318"
"befolkning_botid","2015","0904","2","personer","alle","1111"
"befolkning_botid","2015","0904","alle","personer","alle","2429"
"befolkning_botid","2015","0906","1","personer","alle","2538"
"befolkning_botid","2015","0906","2","personer","alle","2360"
"befolkning_botid","2015","0906","alle","personer","alle","4898"
"befolkning_botid","2015","0911","1","personer","alle","86"
"befolkning_botid","2015","0911","2","personer","alle","105"
"befolkning_botid","2015","0911","alle","personer","alle","191"
"befolkning_botid","2015","0912","1","personer","alle","75"
"befolkning_botid","2015","0912","2","personer","alle","74"
"befolkning_botid","2015","0912","alle","personer","alle","149"
"befolkning_botid","2015","0914","1","personer","alle","336"
"befolkning_botid","2015","0914","2","personer","alle","222"
"befolkning_botid","2015","0914","alle","personer","alle","558"
"befolkning_botid","2015","0919","1","personer","alle","243"
"befolkning_botid","2015","0919","2","personer","alle","151"
"befolkning_botid","2015","0919","alle","personer","alle","394"
"befolkning_botid","2015","0926","1","personer","alle","454"
"befolkning_botid","2015","0926","2","personer","alle","462"
"befolkning_botid","2015","0926","alle","personer","alle","916"
"befolkning_botid","2015","0928","1","personer","alle","216"
"befolkning_botid","2015","0928","2","personer","alle","222"
"befolkning_botid","2015","0928","alle","personer","alle","438"
"befolkning_botid","2015","0929","1","personer","alle","124"
"befolkning_botid","2015","0929","2","personer","alle","97"
"befolkning_botid","2015","0929","alle","personer","alle","221"
"befolkning_botid","2015","0935","1","personer","alle","74"
"befolkning_botid","2015","0935","2","personer","alle","56"
"befolkning_botid","2015","0935","alle","personer","alle","130"
"befolkning_botid","2015","0937","1","personer","alle","164"
"befolkning_botid","2015","0937","2","personer","alle","222"
"befolkning_botid","2015","0937","alle","personer","alle","386"
"befolkning_botid","2015","0938","1","personer","alle","39"
"befolkning_botid","2015","0938","2","personer","alle","26"
"befolkning_botid","2015","0938","alle","personer","alle","65"
"befolkning_botid","2015","0940","1","personer","alle","41"
"befolkning_botid","2015","0940","2","personer","alle","75"
"befolkning_botid","2015","0940","alle","personer","alle","116"
"befolkning_botid","2015","0941","1","personer","alle","96"
"befolkning_botid","2015","0941","2","personer","alle","60"
"befolkning_botid","2015","0941","alle","personer","alle","156"
"befolkning_botid","2015","1001","1","personer","alle","4435"
"befolkning_botid","2015","1001","2","personer","alle","7587"
"befolkning_botid","2015","1001","alle","personer","alle","12022"
"befolkning_botid","2015","1002","1","personer","alle","686"
"befolkning_botid","2015","1002","2","personer","alle","820"
"befolkning_botid","2015","1002","alle","personer","alle","1506"
"befolkning_botid","2015","1003","1","personer","alle","414"
"befolkning_botid","2015","1003","2","personer","alle","353"
"befolkning_botid","2015","1003","alle","personer","alle","767"
"befolkning_botid","2015","1004","1","personer","alle","540"
"befolkning_botid","2015","1004","2","personer","alle","399"
"befolkning_botid","2015","1004","alle","personer","alle","939"
"befolkning_botid","2015","1014","1","personer","alle","601"
"befolkning_botid","2015","1014","2","personer","alle","546"
"befolkning_botid","2015","1014","alle","personer","alle","1147"
"befolkning_botid","2015","1017","1","personer","alle","363"
"befolkning_botid","2015","1017","2","personer","alle","432"
"befolkning_botid","2015","1017","alle","personer","alle","795"
"befolkning_botid","2015","1018","1","personer","alle","510"
"befolkning_botid","2015","1018","2","personer","alle","426"
"befolkning_botid","2015","1018","alle","personer","alle","936"
"befolkning_botid","2015","1021","1","personer","alle","105"
"befolkning_botid","2015","1021","2","personer","alle","73"
"befolkning_botid","2015","1021","alle","personer","alle","178"
"befolkning_botid","2015","1026","1","personer","alle","60"
"befolkning_botid","2015","1026","2","personer","alle","36"
"befolkning_botid","2015","1026","alle","personer","alle","96"
"befolkning_botid","2015","1027","1","personer","alle","96"
"befolkning_botid","2015","1027","2","personer","alle","28"
"befolkning_botid","2015","1027","alle","personer","alle","124"
"befolkning_botid","2015","1029","1","personer","alle","332"
"befolkning_botid","2015","1029","2","personer","alle","170"
"befolkning_botid","2015","1029","alle","personer","alle","502"
"befolkning_botid","2015","1032","1","personer","alle","390"
"befolkning_botid","2015","1032","2","personer","alle","537"
"befolkning_botid","2015","1032","alle","personer","alle","927"
"befolkning_botid","2015","1034","1","personer","alle","74"
"befolkning_botid","2015","1034","2","personer","alle","35"
"befolkning_botid","2015","1034","alle","personer","alle","109"
"befolkning_botid","2015","1037","1","personer","alle","264"
"befolkning_botid","2015","1037","2","personer","alle","267"
"befolkning_botid","2015","1037","alle","personer","alle","531"
"befolkning_botid","2015","1046","1","personer","alle","139"
"befolkning_botid","2015","1046","2","personer","alle","54"
"befolkning_botid","2015","1046","alle","personer","alle","193"
"befolkning_botid","2015","1101","1","personer","alle","887"
"befolkning_botid","2015","1101","2","personer","alle","732"
"befolkning_botid","2015","1101","alle","personer","alle","1619"
"befolkning_botid","2015","1102","1","personer","alle","6518"
"befolkning_botid","2015","1102","2","personer","alle","5873"
"befolkning_botid","2015","1102","alle","personer","alle","12391"
"befolkning_botid","2015","1103","1","personer","alle","12547"
"befolkning_botid","2015","1103","2","personer","alle","11988"
"befolkning_botid","2015","1103","alle","personer","alle","24535"
"befolkning_botid","2015","1106","1","personer","alle","2939"
"befolkning_botid","2015","1106","2","personer","alle","2297"
"befolkning_botid","2015","1106","alle","personer","alle","5236"
"befolkning_botid","2015","1111","1","personer","alle","116"
"befolkning_botid","2015","1111","2","personer","alle","72"
"befolkning_botid","2015","1111","alle","personer","alle","188"
"befolkning_botid","2015","1112","1","personer","alle","134"
"befolkning_botid","2015","1112","2","personer","alle","142"
"befolkning_botid","2015","1112","alle","personer","alle","276"
"befolkning_botid","2015","1114","1","personer","alle","199"
"befolkning_botid","2015","1114","2","personer","alle","58"
"befolkning_botid","2015","1114","alle","personer","alle","257"
"befolkning_botid","2015","1119","1","personer","alle","1712"
"befolkning_botid","2015","1119","2","personer","alle","718"
"befolkning_botid","2015","1119","alle","personer","alle","2430"
"befolkning_botid","2015","1120","1","personer","alle","1511"
"befolkning_botid","2015","1120","2","personer","alle","757"
"befolkning_botid","2015","1120","alle","personer","alle","2268"
"befolkning_botid","2015","1121","1","personer","alle","992"
"befolkning_botid","2015","1121","2","personer","alle","803"
"befolkning_botid","2015","1121","alle","personer","alle","1795"
"befolkning_botid","2015","1122","1","personer","alle","912"
"befolkning_botid","2015","1122","2","personer","alle","387"
"befolkning_botid","2015","1122","alle","personer","alle","1299"
"befolkning_botid","2015","1124","1","personer","alle","2467"
"befolkning_botid","2015","1124","2","personer","alle","1624"
"befolkning_botid","2015","1124","alle","personer","alle","4091"
"befolkning_botid","2015","1127","1","personer","alle","678"
"befolkning_botid","2015","1127","2","personer","alle","424"
"befolkning_botid","2015","1127","alle","personer","alle","1102"
"befolkning_botid","2015","1129","1","personer","alle","79"
"befolkning_botid","2015","1129","2","personer","alle","18"
"befolkning_botid","2015","1129","alle","personer","alle","97"
"befolkning_botid","2015","1130","1","personer","alle","629"
"befolkning_botid","2015","1130","2","personer","alle","549"
"befolkning_botid","2015","1130","alle","personer","alle","1178"
"befolkning_botid","2015","1133","1","personer","alle","288"
"befolkning_botid","2015","1133","2","personer","alle","130"
"befolkning_botid","2015","1133","alle","personer","alle","418"
"befolkning_botid","2015","1134","1","personer","alle","224"
"befolkning_botid","2015","1134","2","personer","alle","146"
"befolkning_botid","2015","1134","alle","personer","alle","370"
"befolkning_botid","2015","1135","1","personer","alle","197"
"befolkning_botid","2015","1135","2","personer","alle","161"
"befolkning_botid","2015","1135","alle","personer","alle","358"
"befolkning_botid","2015","1141","1","personer","alle","355"
"befolkning_botid","2015","1141","2","personer","alle","37"
"befolkning_botid","2015","1141","alle","personer","alle","392"
"befolkning_botid","2015","1142","1","personer","alle","398"
"befolkning_botid","2015","1142","2","personer","alle","116"
"befolkning_botid","2015","1142","alle","personer","alle","514"
"befolkning_botid","2015","1144","1","personer","alle","37"
"befolkning_botid","2015","1144","2","personer","alle","."
"befolkning_botid","2015","1144","alle","personer","alle","51"
"befolkning_botid","2015","1145","1","personer","alle","65"
"befolkning_botid","2015","1145","2","personer","alle","."
"befolkning_botid","2015","1145","alle","personer","alle","79"
"befolkning_botid","2015","1146","1","personer","alle","447"
"befolkning_botid","2015","1146","2","personer","alle","332"
"befolkning_botid","2015","1146","alle","personer","alle","779"
"befolkning_botid","2015","1149","1","personer","alle","2218"
"befolkning_botid","2015","1149","2","personer","alle","1387"
"befolkning_botid","2015","1149","alle","personer","alle","3605"
"befolkning_botid","2015","1151","1","personer","alle","."
"befolkning_botid","2015","1151","2","personer","alle","."
"befolkning_botid","2015","1151","alle","personer","alle","15"
"befolkning_botid","2015","1160","1","personer","alle","829"
"befolkning_botid","2015","1160","2","personer","alle","214"
"befolkning_botid","2015","1160","alle","personer","alle","1043"
"befolkning_botid","2015","1201","1","personer","alle","19472"
"befolkning_botid","2015","1201","2","personer","alle","18769"
"befolkning_botid","2015","1201","alle","personer","alle","38241"
"befolkning_botid","2015","1211","1","personer","alle","339"
"befolkning_botid","2015","1211","2","personer","alle","69"
"befolkning_botid","2015","1211","alle","personer","alle","408"
"befolkning_botid","2015","1216","1","personer","alle","300"
"befolkning_botid","2015","1216","2","personer","alle","169"
"befolkning_botid","2015","1216","alle","personer","alle","469"
"befolkning_botid","2015","1219","1","personer","alle","609"
"befolkning_botid","2015","1219","2","personer","alle","481"
"befolkning_botid","2015","1219","alle","personer","alle","1090"
"befolkning_botid","2015","1221","1","personer","alle","1074"
"befolkning_botid","2015","1221","2","personer","alle","837"
"befolkning_botid","2015","1221","alle","personer","alle","1911"
"befolkning_botid","2015","1222","1","personer","alle","184"
"befolkning_botid","2015","1222","2","personer","alle","45"
"befolkning_botid","2015","1222","alle","personer","alle","229"
"befolkning_botid","2015","1223","1","personer","alle","189"
"befolkning_botid","2015","1223","2","personer","alle","45"
"befolkning_botid","2015","1223","alle","personer","alle","234"
"befolkning_botid","2015","1224","1","personer","alle","567"
"befolkning_botid","2015","1224","2","personer","alle","349"
"befolkning_botid","2015","1224","alle","personer","alle","916"
"befolkning_botid","2015","1227","1","personer","alle","49"
"befolkning_botid","2015","1227","2","personer","alle","15"
"befolkning_botid","2015","1227","alle","personer","alle","64"
"befolkning_botid","2015","1228","1","personer","alle","359"
"befolkning_botid","2015","1228","2","personer","alle","287"
"befolkning_botid","2015","1228","alle","personer","alle","646"
"befolkning_botid","2015","1231","1","personer","alle","184"
"befolkning_botid","2015","1231","2","personer","alle","171"
"befolkning_botid","2015","1231","alle","personer","alle","355"
"befolkning_botid","2015","1232","1","personer","alle","71"
"befolkning_botid","2015","1232","2","personer","alle","23"
"befolkning_botid","2015","1232","alle","personer","alle","94"
"befolkning_botid","2015","1233","1","personer","alle","99"
"befolkning_botid","2015","1233","2","personer","alle","36"
"befolkning_botid","2015","1233","alle","personer","alle","135"
"befolkning_botid","2015","1234","1","personer","alle","57"
"befolkning_botid","2015","1234","2","personer","alle","."
"befolkning_botid","2015","1234","alle","personer","alle","68"
"befolkning_botid","2015","1235","1","personer","alle","582"
"befolkning_botid","2015","1235","2","personer","alle","433"
"befolkning_botid","2015","1235","alle","personer","alle","1015"
"befolkning_botid","2015","1238","1","personer","alle","519"
"befolkning_botid","2015","1238","2","personer","alle","319"
"befolkning_botid","2015","1238","alle","personer","alle","838"
"befolkning_botid","2015","1241","1","personer","alle","193"
"befolkning_botid","2015","1241","2","personer","alle","68"
"befolkning_botid","2015","1241","alle","personer","alle","261"
"befolkning_botid","2015","1242","1","personer","alle","103"
"befolkning_botid","2015","1242","2","personer","alle","60"
"befolkning_botid","2015","1242","alle","personer","alle","163"
"befolkning_botid","2015","1243","1","personer","alle","1339"
"befolkning_botid","2015","1243","2","personer","alle","549"
"befolkning_botid","2015","1243","alle","personer","alle","1888"
"befolkning_botid","2015","1244","1","personer","alle","442"
"befolkning_botid","2015","1244","2","personer","alle","84"
"befolkning_botid","2015","1244","alle","personer","alle","526"
"befolkning_botid","2015","1245","1","personer","alle","411"
"befolkning_botid","2015","1245","2","personer","alle","257"
"befolkning_botid","2015","1245","alle","personer","alle","668"
"befolkning_botid","2015","1246","1","personer","alle","1355"
"befolkning_botid","2015","1246","2","personer","alle","797"
"befolkning_botid","2015","1246","alle","personer","alle","2152"
"befolkning_botid","2015","1247","1","personer","alle","1312"
"befolkning_botid","2015","1247","2","personer","alle","842"
"befolkning_botid","2015","1247","alle","personer","alle","2154"
"befolkning_botid","2015","1251","1","personer","alle","152"
"befolkning_botid","2015","1251","2","personer","alle","127"
"befolkning_botid","2015","1251","alle","personer","alle","279"
"befolkning_botid","2015","1252","1","personer","alle","22"
"befolkning_botid","2015","1252","2","personer","alle","."
"befolkning_botid","2015","1252","alle","personer","alle","26"
"befolkning_botid","2015","1253","1","personer","alle","513"
"befolkning_botid","2015","1253","2","personer","alle","124"
"befolkning_botid","2015","1253","alle","personer","alle","637"
"befolkning_botid","2015","1256","1","personer","alle","400"
"befolkning_botid","2015","1256","2","personer","alle","224"
"befolkning_botid","2015","1256","alle","personer","alle","624"
"befolkning_botid","2015","1259","1","personer","alle","219"
"befolkning_botid","2015","1259","2","personer","alle","230"
"befolkning_botid","2015","1259","alle","personer","alle","449"
"befolkning_botid","2015","1260","1","personer","alle","371"
"befolkning_botid","2015","1260","2","personer","alle","111"
"befolkning_botid","2015","1260","alle","personer","alle","482"
"befolkning_botid","2015","1263","1","personer","alle","749"
"befolkning_botid","2015","1263","2","personer","alle","400"
"befolkning_botid","2015","1263","alle","personer","alle","1149"
"befolkning_botid","2015","1264","1","personer","alle","266"
"befolkning_botid","2015","1264","2","personer","alle","101"
"befolkning_botid","2015","1264","alle","personer","alle","367"
"befolkning_botid","2015","1265","1","personer","alle","28"
"befolkning_botid","2015","1265","2","personer","alle","."
"befolkning_botid","2015","1265","alle","personer","alle","35"
"befolkning_botid","2015","1266","1","personer","alle","50"
"befolkning_botid","2015","1266","2","personer","alle","18"
"befolkning_botid","2015","1266","alle","personer","alle","68"
"befolkning_botid","2015","1401","1","personer","alle","617"
"befolkning_botid","2015","1401","2","personer","alle","692"
"befolkning_botid","2015","1401","alle","personer","alle","1309"
"befolkning_botid","2015","1411","1","personer","alle","155"
"befolkning_botid","2015","1411","2","personer","alle","61"
"befolkning_botid","2015","1411","alle","personer","alle","216"
"befolkning_botid","2015","1412","1","personer","alle","61"
"befolkning_botid","2015","1412","2","personer","alle","16"
"befolkning_botid","2015","1412","alle","personer","alle","77"
"befolkning_botid","2015","1413","1","personer","alle","112"
"befolkning_botid","2015","1413","2","personer","alle","32"
"befolkning_botid","2015","1413","alle","personer","alle","144"
"befolkning_botid","2015","1416","1","personer","alle","196"
"befolkning_botid","2015","1416","2","personer","alle","172"
"befolkning_botid","2015","1416","alle","personer","alle","368"
"befolkning_botid","2015","1417","1","personer","alle","182"
"befolkning_botid","2015","1417","2","personer","alle","41"
"befolkning_botid","2015","1417","alle","personer","alle","223"
"befolkning_botid","2015","1418","1","personer","alle","134"
"befolkning_botid","2015","1418","2","personer","alle","60"
"befolkning_botid","2015","1418","alle","personer","alle","194"
"befolkning_botid","2015","1419","1","personer","alle","91"
"befolkning_botid","2015","1419","2","personer","alle","47"
"befolkning_botid","2015","1419","alle","personer","alle","138"
"befolkning_botid","2015","1420","1","personer","alle","348"
"befolkning_botid","2015","1420","2","personer","alle","330"
"befolkning_botid","2015","1420","alle","personer","alle","678"
"befolkning_botid","2015","1421","1","personer","alle","151"
"befolkning_botid","2015","1421","2","personer","alle","22"
"befolkning_botid","2015","1421","alle","personer","alle","173"
"befolkning_botid","2015","1422","1","personer","alle","132"
"befolkning_botid","2015","1422","2","personer","alle","39"
"befolkning_botid","2015","1422","alle","personer","alle","171"
"befolkning_botid","2015","1424","1","personer","alle","303"
"befolkning_botid","2015","1424","2","personer","alle","202"
"befolkning_botid","2015","1424","alle","personer","alle","505"
"befolkning_botid","2015","1426","1","personer","alle","224"
"befolkning_botid","2015","1426","2","personer","alle","73"
"befolkning_botid","2015","1426","alle","personer","alle","297"
"befolkning_botid","2015","1428","1","personer","alle","111"
"befolkning_botid","2015","1428","2","personer","alle","43"
"befolkning_botid","2015","1428","alle","personer","alle","154"
"befolkning_botid","2015","1429","1","personer","alle","174"
"befolkning_botid","2015","1429","2","personer","alle","153"
"befolkning_botid","2015","1429","alle","personer","alle","327"
"befolkning_botid","2015","1430","1","personer","alle","186"
"befolkning_botid","2015","1430","2","personer","alle","17"
"befolkning_botid","2015","1430","alle","personer","alle","203"
"befolkning_botid","2015","1431","1","personer","alle","122"
"befolkning_botid","2015","1431","2","personer","alle","116"
"befolkning_botid","2015","1431","alle","personer","alle","238"
"befolkning_botid","2015","1432","1","personer","alle","598"
"befolkning_botid","2015","1432","2","personer","alle","512"
"befolkning_botid","2015","1432","alle","personer","alle","1110"
"befolkning_botid","2015","1433","1","personer","alle","115"
"befolkning_botid","2015","1433","2","personer","alle","36"
"befolkning_botid","2015","1433","alle","personer","alle","151"
"befolkning_botid","2015","1438","1","personer","alle","333"
"befolkning_botid","2015","1438","2","personer","alle","192"
"befolkning_botid","2015","1438","alle","personer","alle","525"
"befolkning_botid","2015","1439","1","personer","alle","449"
"befolkning_botid","2015","1439","2","personer","alle","157"
"befolkning_botid","2015","1439","alle","personer","alle","606"
"befolkning_botid","2015","1441","1","personer","alle","107"
"befolkning_botid","2015","1441","2","personer","alle","63"
"befolkning_botid","2015","1441","alle","personer","alle","170"
"befolkning_botid","2015","1443","1","personer","alle","280"
"befolkning_botid","2015","1443","2","personer","alle","185"
"befolkning_botid","2015","1443","alle","personer","alle","465"
"befolkning_botid","2015","1444","1","personer","alle","58"
"befolkning_botid","2015","1444","2","personer","alle","13"
"befolkning_botid","2015","1444","alle","personer","alle","71"
"befolkning_botid","2015","1445","1","personer","alle","217"
"befolkning_botid","2015","1445","2","personer","alle","182"
"befolkning_botid","2015","1445","alle","personer","alle","399"
"befolkning_botid","2015","1449","1","personer","alle","836"
"befolkning_botid","2015","1449","2","personer","alle","249"
"befolkning_botid","2015","1449","alle","personer","alle","1085"
"befolkning_botid","2015","1502","1","personer","alle","1373"
"befolkning_botid","2015","1502","2","personer","alle","1267"
"befolkning_botid","2015","1502","alle","personer","alle","2640"
"befolkning_botid","2015","1504","1","personer","alle","3296"
"befolkning_botid","2015","1504","2","personer","alle","2112"
"befolkning_botid","2015","1504","alle","personer","alle","5408"
"befolkning_botid","2015","1505","1","personer","alle","1448"
"befolkning_botid","2015","1505","2","personer","alle","1152"
"befolkning_botid","2015","1505","alle","personer","alle","2600"
"befolkning_botid","2015","1511","1","personer","alle","127"
"befolkning_botid","2015","1511","2","personer","alle","56"
"befolkning_botid","2015","1511","alle","personer","alle","183"
"befolkning_botid","2015","1514","1","personer","alle","382"
"befolkning_botid","2015","1514","2","personer","alle","44"
"befolkning_botid","2015","1514","alle","personer","alle","426"
"befolkning_botid","2015","1515","1","personer","alle","679"
"befolkning_botid","2015","1515","2","personer","alle","288"
"befolkning_botid","2015","1515","alle","personer","alle","967"
"befolkning_botid","2015","1516","1","personer","alle","766"
"befolkning_botid","2015","1516","2","personer","alle","493"
"befolkning_botid","2015","1516","alle","personer","alle","1259"
"befolkning_botid","2015","1517","1","personer","alle","440"
"befolkning_botid","2015","1517","2","personer","alle","252"
"befolkning_botid","2015","1517","alle","personer","alle","692"
"befolkning_botid","2015","1519","1","personer","alle","329"
"befolkning_botid","2015","1519","2","personer","alle","435"
"befolkning_botid","2015","1519","alle","personer","alle","764"
"befolkning_botid","2015","1520","1","personer","alle","418"
"befolkning_botid","2015","1520","2","personer","alle","322"
"befolkning_botid","2015","1520","alle","personer","alle","740"
"befolkning_botid","2015","1523","1","personer","alle","209"
"befolkning_botid","2015","1523","2","personer","alle","99"
"befolkning_botid","2015","1523","alle","personer","alle","308"
"befolkning_botid","2015","1524","1","personer","alle","131"
"befolkning_botid","2015","1524","2","personer","alle","20"
"befolkning_botid","2015","1524","alle","personer","alle","151"
"befolkning_botid","2015","1525","1","personer","alle","554"
"befolkning_botid","2015","1525","2","personer","alle","98"
"befolkning_botid","2015","1525","alle","personer","alle","652"
"befolkning_botid","2015","1526","1","personer","alle","124"
"befolkning_botid","2015","1526","2","personer","alle","26"
"befolkning_botid","2015","1526","alle","personer","alle","150"
"befolkning_botid","2015","1528","1","personer","alle","503"
"befolkning_botid","2015","1528","2","personer","alle","343"
"befolkning_botid","2015","1528","alle","personer","alle","846"
"befolkning_botid","2015","1529","1","personer","alle","291"
"befolkning_botid","2015","1529","2","personer","alle","83"
"befolkning_botid","2015","1529","alle","personer","alle","374"
"befolkning_botid","2015","1531","1","personer","alle","627"
"befolkning_botid","2015","1531","2","personer","alle","252"
"befolkning_botid","2015","1531","alle","personer","alle","879"
"befolkning_botid","2015","1532","1","personer","alle","551"
"befolkning_botid","2015","1532","2","personer","alle","220"
"befolkning_botid","2015","1532","alle","personer","alle","771"
"befolkning_botid","2015","1534","1","personer","alle","791"
"befolkning_botid","2015","1534","2","personer","alle","448"
"befolkning_botid","2015","1534","alle","personer","alle","1239"
"befolkning_botid","2015","1535","1","personer","alle","517"
"befolkning_botid","2015","1535","2","personer","alle","231"
"befolkning_botid","2015","1535","alle","personer","alle","748"
"befolkning_botid","2015","1539","1","personer","alle","410"
"befolkning_botid","2015","1539","2","personer","alle","123"
"befolkning_botid","2015","1539","alle","personer","alle","533"
"befolkning_botid","2015","1543","1","personer","alle","126"
"befolkning_botid","2015","1543","2","personer","alle","52"
"befolkning_botid","2015","1543","alle","personer","alle","178"
"befolkning_botid","2015","1545","1","personer","alle","199"
"befolkning_botid","2015","1545","2","personer","alle","65"
"befolkning_botid","2015","1545","alle","personer","alle","264"
"befolkning_botid","2015","1546","1","personer","alle","132"
"befolkning_botid","2015","1546","2","personer","alle","30"
"befolkning_botid","2015","1546","alle","personer","alle","162"
"befolkning_botid","2015","1547","1","personer","alle","263"
"befolkning_botid","2015","1547","2","personer","alle","106"
"befolkning_botid","2015","1547","alle","personer","alle","369"
"befolkning_botid","2015","1548","1","personer","alle","570"
"befolkning_botid","2015","1548","2","personer","alle","221"
"befolkning_botid","2015","1548","alle","personer","alle","791"
"befolkning_botid","2015","1551","1","personer","alle","155"
"befolkning_botid","2015","1551","2","personer","alle","92"
"befolkning_botid","2015","1551","alle","personer","alle","247"
"befolkning_botid","2015","1554","1","personer","alle","355"
"befolkning_botid","2015","1554","2","personer","alle","123"
"befolkning_botid","2015","1554","alle","personer","alle","478"
"befolkning_botid","2015","1557","1","personer","alle","116"
"befolkning_botid","2015","1557","2","personer","alle","57"
"befolkning_botid","2015","1557","alle","personer","alle","173"
"befolkning_botid","2015","1560","1","personer","alle","141"
"befolkning_botid","2015","1560","2","personer","alle","135"
"befolkning_botid","2015","1560","alle","personer","alle","276"
"befolkning_botid","2015","1563","1","personer","alle","138"
"befolkning_botid","2015","1563","2","personer","alle","469"
"befolkning_botid","2015","1563","alle","personer","alle","607"
"befolkning_botid","2015","1566","1","personer","alle","157"
"befolkning_botid","2015","1566","2","personer","alle","107"
"befolkning_botid","2015","1566","alle","personer","alle","264"
"befolkning_botid","2015","1567","1","personer","alle","29"
"befolkning_botid","2015","1567","2","personer","alle","."
"befolkning_botid","2015","1567","alle","personer","alle","32"
"befolkning_botid","2015","1571","1","personer","alle","52"
"befolkning_botid","2015","1571","2","personer","alle","30"
"befolkning_botid","2015","1571","alle","personer","alle","82"
"befolkning_botid","2015","1573","1","personer","alle","157"
"befolkning_botid","2015","1573","2","personer","alle","23"
"befolkning_botid","2015","1573","alle","personer","alle","180"
"befolkning_botid","2015","1576","1","personer","alle","202"
"befolkning_botid","2015","1576","2","personer","alle","129"
"befolkning_botid","2015","1576","alle","personer","alle","331"
"befolkning_botid","2015","1601","1","personer","alle","9184"
"befolkning_botid","2015","1601","2","personer","alle","11889"
"befolkning_botid","2015","1601","alle","personer","alle","21073"
"befolkning_botid","2015","1612","1","personer","alle","88"
"befolkning_botid","2015","1612","2","personer","alle","149"
"befolkning_botid","2015","1612","alle","personer","alle","237"
"befolkning_botid","2015","1613","1","personer","alle","40"
"befolkning_botid","2015","1613","2","personer","alle","."
"befolkning_botid","2015","1613","alle","personer","alle","49"
"befolkning_botid","2015","1617","1","personer","alle","620"
"befolkning_botid","2015","1617","2","personer","alle","163"
"befolkning_botid","2015","1617","alle","personer","alle","783"
"befolkning_botid","2015","1620","1","personer","alle","739"
"befolkning_botid","2015","1620","2","personer","alle","105"
"befolkning_botid","2015","1620","alle","personer","alle","844"
"befolkning_botid","2015","1621","1","personer","alle","165"
"befolkning_botid","2015","1621","2","personer","alle","105"
"befolkning_botid","2015","1621","alle","personer","alle","270"
"befolkning_botid","2015","1622","1","personer","alle","101"
"befolkning_botid","2015","1622","2","personer","alle","42"
"befolkning_botid","2015","1622","alle","personer","alle","143"
"befolkning_botid","2015","1624","1","personer","alle","374"
"befolkning_botid","2015","1624","2","personer","alle","132"
"befolkning_botid","2015","1624","alle","personer","alle","506"
"befolkning_botid","2015","1627","1","personer","alle","163"
"befolkning_botid","2015","1627","2","personer","alle","78"
"befolkning_botid","2015","1627","alle","personer","alle","241"
"befolkning_botid","2015","1630","1","personer","alle","82"
"befolkning_botid","2015","1630","2","personer","alle","37"
"befolkning_botid","2015","1630","alle","personer","alle","119"
"befolkning_botid","2015","1632","1","personer","alle","65"
"befolkning_botid","2015","1632","2","personer","alle","."
"befolkning_botid","2015","1632","alle","personer","alle","75"
"befolkning_botid","2015","1633","1","personer","alle","31"
"befolkning_botid","2015","1633","2","personer","alle","."
"befolkning_botid","2015","1633","alle","personer","alle","31"
"befolkning_botid","2015","1634","1","personer","alle","311"
"befolkning_botid","2015","1634","2","personer","alle","194"
"befolkning_botid","2015","1634","alle","personer","alle","505"
"befolkning_botid","2015","1635","1","personer","alle","65"
"befolkning_botid","2015","1635","2","personer","alle","35"
"befolkning_botid","2015","1635","alle","personer","alle","100"
"befolkning_botid","2015","1636","1","personer","alle","143"
"befolkning_botid","2015","1636","2","personer","alle","54"
"befolkning_botid","2015","1636","alle","personer","alle","197"
"befolkning_botid","2015","1638","1","personer","alle","305"
"befolkning_botid","2015","1638","2","personer","alle","455"
"befolkning_botid","2015","1638","alle","personer","alle","760"
"befolkning_botid","2015","1640","1","personer","alle","221"
"befolkning_botid","2015","1640","2","personer","alle","129"
"befolkning_botid","2015","1640","alle","personer","alle","350"
"befolkning_botid","2015","1644","1","personer","alle","68"
"befolkning_botid","2015","1644","2","personer","alle","24"
"befolkning_botid","2015","1644","alle","personer","alle","92"
"befolkning_botid","2015","1648","1","personer","alle","634"
