"tabell_navn","aar","kommune_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","1124","innvandrere","1","personer","67+","60"
"befolkning_alder","2015","1124","innvandrere","alle","personer","67+","114"
"befolkning_alder","2015","1127","alle","0","personer","67+","654"
"befolkning_alder","2015","1127","alle","1","personer","67+","525"
"befolkning_alder","2015","1127","alle","alle","personer","67+","1179"
"befolkning_alder","2015","1127","befolkningen_ellers","0","personer","67+","635"
"befolkning_alder","2015","1127","befolkningen_ellers","1","personer","67+","513"
"befolkning_alder","2015","1127","befolkningen_ellers","alle","personer","67+","1148"
"befolkning_alder","2015","1127","innvandrere","0","personer","67+","19"
"befolkning_alder","2015","1127","innvandrere","1","personer","67+","12"
"befolkning_alder","2015","1127","innvandrere","alle","personer","67+","31"
"befolkning_alder","2015","1129","alle","0","personer","67+","84"
"befolkning_alder","2015","1129","alle","1","personer","67+","76"
"befolkning_alder","2015","1129","alle","alle","personer","67+","160"
"befolkning_alder","2015","1129","befolkningen_ellers","0","personer","67+","84"
"befolkning_alder","2015","1129","befolkningen_ellers","1","personer","67+","76"
"befolkning_alder","2015","1129","befolkningen_ellers","alle","personer","67+","160"
"befolkning_alder","2015","1129","innvandrere","0","personer","67+","0"
"befolkning_alder","2015","1129","innvandrere","1","personer","67+","0"
"befolkning_alder","2015","1129","innvandrere","alle","personer","67+","0"
"befolkning_alder","2015","1130","alle","0","personer","67+","840"
"befolkning_alder","2015","1130","alle","1","personer","67+","715"
"befolkning_alder","2015","1130","alle","alle","personer","67+","1555"
"befolkning_alder","2015","1130","befolkningen_ellers","0","personer","67+","819"
"befolkning_alder","2015","1130","befolkningen_ellers","1","personer","67+","698"
"befolkning_alder","2015","1130","befolkningen_ellers","alle","personer","67+","1517"
"befolkning_alder","2015","1130","innvandrere","0","personer","67+","21"
"befolkning_alder","2015","1130","innvandrere","1","personer","67+","17"
"befolkning_alder","2015","1130","innvandrere","alle","personer","67+","38"
"befolkning_alder","2015","1133","alle","0","personer","67+","227"
"befolkning_alder","2015","1133","alle","1","personer","67+","201"
"befolkning_alder","2015","1133","alle","alle","personer","67+","428"
"befolkning_alder","2015","1133","befolkningen_ellers","0","personer","67+","220"
"befolkning_alder","2015","1133","befolkningen_ellers","1","personer","67+","198"
"befolkning_alder","2015","1133","befolkningen_ellers","alle","personer","67+","418"
"befolkning_alder","2015","1133","innvandrere","0","personer","67+","7"
"befolkning_alder","2015","1133","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1133","innvandrere","alle","personer","67+","10"
"befolkning_alder","2015","1134","alle","0","personer","67+","345"
"befolkning_alder","2015","1134","alle","1","personer","67+","295"
"befolkning_alder","2015","1134","alle","alle","personer","67+","640"
"befolkning_alder","2015","1134","befolkningen_ellers","0","personer","67+","339"
"befolkning_alder","2015","1134","befolkningen_ellers","1","personer","67+","287"
"befolkning_alder","2015","1134","befolkningen_ellers","alle","personer","67+","626"
"befolkning_alder","2015","1134","innvandrere","0","personer","67+","6"
"befolkning_alder","2015","1134","innvandrere","1","personer","67+","8"
"befolkning_alder","2015","1134","innvandrere","alle","personer","67+","14"
"befolkning_alder","2015","1135","alle","0","personer","67+","484"
"befolkning_alder","2015","1135","alle","1","personer","67+","382"
"befolkning_alder","2015","1135","alle","alle","personer","67+","866"
"befolkning_alder","2015","1135","befolkningen_ellers","0","personer","67+","471"
"befolkning_alder","2015","1135","befolkningen_ellers","1","personer","67+","379"
"befolkning_alder","2015","1135","befolkningen_ellers","alle","personer","67+","850"
"befolkning_alder","2015","1135","innvandrere","0","personer","67+","13"
"befolkning_alder","2015","1135","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1135","innvandrere","alle","personer","67+","16"
"befolkning_alder","2015","1141","alle","0","personer","67+","254"
"befolkning_alder","2015","1141","alle","1","personer","67+","205"
"befolkning_alder","2015","1141","alle","alle","personer","67+","459"
"befolkning_alder","2015","1141","befolkningen_ellers","0","personer","67+","251"
"befolkning_alder","2015","1141","befolkningen_ellers","1","personer","67+","202"
"befolkning_alder","2015","1141","befolkningen_ellers","alle","personer","67+","453"
"befolkning_alder","2015","1141","innvandrere","0","personer","67+","3"
"befolkning_alder","2015","1141","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1141","innvandrere","alle","personer","67+","6"
"befolkning_alder","2015","1142","alle","0","personer","67+","241"
"befolkning_alder","2015","1142","alle","1","personer","67+","225"
"befolkning_alder","2015","1142","alle","alle","personer","67+","466"
"befolkning_alder","2015","1142","befolkningen_ellers","0","personer","67+","237"
"befolkning_alder","2015","1142","befolkningen_ellers","1","personer","67+","221"
"befolkning_alder","2015","1142","befolkningen_ellers","alle","personer","67+","458"
"befolkning_alder","2015","1142","innvandrere","0","personer","67+","4"
"befolkning_alder","2015","1142","innvandrere","1","personer","67+","4"
"befolkning_alder","2015","1142","innvandrere","alle","personer","67+","8"
"befolkning_alder","2015","1144","alle","0","personer","67+","52"
"befolkning_alder","2015","1144","alle","1","personer","67+","52"
"befolkning_alder","2015","1144","alle","alle","personer","67+","104"
"befolkning_alder","2015","1144","befolkningen_ellers","0","personer","67+","49"
"befolkning_alder","2015","1144","befolkningen_ellers","1","personer","67+","52"
"befolkning_alder","2015","1144","befolkningen_ellers","alle","personer","67+","101"
"befolkning_alder","2015","1144","innvandrere","0","personer","67+","3"
"befolkning_alder","2015","1144","innvandrere","1","personer","67+","0"
"befolkning_alder","2015","1144","innvandrere","alle","personer","67+","3"
"befolkning_alder","2015","1145","alle","0","personer","67+","80"
"befolkning_alder","2015","1145","alle","1","personer","67+","70"
"befolkning_alder","2015","1145","alle","alle","personer","67+","150"
"befolkning_alder","2015","1145","befolkningen_ellers","0","personer","67+","80"
"befolkning_alder","2015","1145","befolkningen_ellers","1","personer","67+","70"
"befolkning_alder","2015","1145","befolkningen_ellers","alle","personer","67+","148"
"befolkning_alder","2015","1145","innvandrere","0","personer","67+","0"
"befolkning_alder","2015","1145","innvandrere","1","personer","67+","0"
"befolkning_alder","2015","1145","innvandrere","alle","personer","67+","2"
"befolkning_alder","2015","1146","alle","0","personer","67+","681"
"befolkning_alder","2015","1146","alle","1","personer","67+","651"
"befolkning_alder","2015","1146","alle","alle","personer","67+","1332"
"befolkning_alder","2015","1146","befolkningen_ellers","0","personer","67+","670"
"befolkning_alder","2015","1146","befolkningen_ellers","1","personer","67+","638"
"befolkning_alder","2015","1146","befolkningen_ellers","alle","personer","67+","1308"
"befolkning_alder","2015","1146","innvandrere","0","personer","67+","11"
"befolkning_alder","2015","1146","innvandrere","1","personer","67+","13"
"befolkning_alder","2015","1146","innvandrere","alle","personer","67+","24"
"befolkning_alder","2015","1149","alle","0","personer","67+","3003"
"befolkning_alder","2015","1149","alle","1","personer","67+","2505"
"befolkning_alder","2015","1149","alle","alle","personer","67+","5508"
"befolkning_alder","2015","1149","befolkningen_ellers","0","personer","67+","2924"
"befolkning_alder","2015","1149","befolkningen_ellers","1","personer","67+","2444"
"befolkning_alder","2015","1149","befolkningen_ellers","alle","personer","67+","5368"
"befolkning_alder","2015","1149","innvandrere","0","personer","67+","79"
"befolkning_alder","2015","1149","innvandrere","1","personer","67+","61"
"befolkning_alder","2015","1149","innvandrere","alle","personer","67+","140"
"befolkning_alder","2015","1151","alle","0","personer","67+","17"
"befolkning_alder","2015","1151","alle","1","personer","67+","16"
"befolkning_alder","2015","1151","alle","alle","personer","67+","33"
"befolkning_alder","2015","1151","befolkningen_ellers","0","personer","67+","17"
"befolkning_alder","2015","1151","befolkningen_ellers","1","personer","67+","16"
"befolkning_alder","2015","1151","befolkningen_ellers","alle","personer","67+","33"
"befolkning_alder","2015","1151","innvandrere","0","personer","67+","0"
"befolkning_alder","2015","1151","innvandrere","1","personer","67+","0"
"befolkning_alder","2015","1151","innvandrere","alle","personer","67+","0"
"befolkning_alder","2015","1160","alle","0","personer","67+","697"
"befolkning_alder","2015","1160","alle","1","personer","67+","576"
"befolkning_alder","2015","1160","alle","alle","personer","67+","1273"
"befolkning_alder","2015","1160","befolkningen_ellers","0","personer","67+","686"
"befolkning_alder","2015","1160","befolkningen_ellers","1","personer","67+","566"
"befolkning_alder","2015","1160","befolkningen_ellers","alle","personer","67+","1252"
"befolkning_alder","2015","1160","innvandrere","0","personer","67+","11"
"befolkning_alder","2015","1160","innvandrere","1","personer","67+","10"
"befolkning_alder","2015","1160","innvandrere","alle","personer","67+","21"
"befolkning_alder","2015","1201","alle","0","personer","67+","20261"
"befolkning_alder","2015","1201","alle","1","personer","67+","15042"
"befolkning_alder","2015","1201","alle","alle","personer","67+","35303"
"befolkning_alder","2015","1201","befolkningen_ellers","0","personer","67+","19447"
"befolkning_alder","2015","1201","befolkningen_ellers","1","personer","67+","14407"
"befolkning_alder","2015","1201","befolkningen_ellers","alle","personer","67+","33854"
"befolkning_alder","2015","1201","innvandrere","0","personer","67+","814"
"befolkning_alder","2015","1201","innvandrere","1","personer","67+","635"
"befolkning_alder","2015","1201","innvandrere","alle","personer","67+","1449"
"befolkning_alder","2015","1211","alle","0","personer","67+","365"
"befolkning_alder","2015","1211","alle","1","personer","67+","308"
"befolkning_alder","2015","1211","alle","alle","personer","67+","673"
"befolkning_alder","2015","1211","befolkningen_ellers","0","personer","67+","357"
"befolkning_alder","2015","1211","befolkningen_ellers","1","personer","67+","305"
"befolkning_alder","2015","1211","befolkningen_ellers","alle","personer","67+","662"
"befolkning_alder","2015","1211","innvandrere","0","personer","67+","8"
"befolkning_alder","2015","1211","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1211","innvandrere","alle","personer","67+","11"
"befolkning_alder","2015","1216","alle","0","personer","67+","347"
"befolkning_alder","2015","1216","alle","1","personer","67+","323"
"befolkning_alder","2015","1216","alle","alle","personer","67+","670"
"befolkning_alder","2015","1216","befolkningen_ellers","0","personer","67+","341"
"befolkning_alder","2015","1216","befolkningen_ellers","1","personer","67+","316"
"befolkning_alder","2015","1216","befolkningen_ellers","alle","personer","67+","657"
"befolkning_alder","2015","1216","innvandrere","0","personer","67+","6"
"befolkning_alder","2015","1216","innvandrere","1","personer","67+","7"
"befolkning_alder","2015","1216","innvandrere","alle","personer","67+","13"
"befolkning_alder","2015","1219","alle","0","personer","67+","850"
"befolkning_alder","2015","1219","alle","1","personer","67+","711"
"befolkning_alder","2015","1219","alle","alle","personer","67+","1561"
"befolkning_alder","2015","1219","befolkningen_ellers","0","personer","67+","838"
"befolkning_alder","2015","1219","befolkningen_ellers","1","personer","67+","702"
"befolkning_alder","2015","1219","befolkningen_ellers","alle","personer","67+","1540"
"befolkning_alder","2015","1219","innvandrere","0","personer","67+","12"
"befolkning_alder","2015","1219","innvandrere","1","personer","67+","9"
"befolkning_alder","2015","1219","innvandrere","alle","personer","67+","21"
"befolkning_alder","2015","1221","alle","0","personer","67+","1302"
"befolkning_alder","2015","1221","alle","1","personer","67+","1056"
"befolkning_alder","2015","1221","alle","alle","personer","67+","2358"
"befolkning_alder","2015","1221","befolkningen_ellers","0","personer","67+","1278"
"befolkning_alder","2015","1221","befolkningen_ellers","1","personer","67+","1022"
"befolkning_alder","2015","1221","befolkningen_ellers","alle","personer","67+","2300"
"befolkning_alder","2015","1221","innvandrere","0","personer","67+","24"
"befolkning_alder","2015","1221","innvandrere","1","personer","67+","34"
"befolkning_alder","2015","1221","innvandrere","alle","personer","67+","58"
"befolkning_alder","2015","1222","alle","0","personer","67+","226"
"befolkning_alder","2015","1222","alle","1","personer","67+","177"
"befolkning_alder","2015","1222","alle","alle","personer","67+","403"
"befolkning_alder","2015","1222","befolkningen_ellers","0","personer","67+","218"
"befolkning_alder","2015","1222","befolkningen_ellers","1","personer","67+","173"
"befolkning_alder","2015","1222","befolkningen_ellers","alle","personer","67+","391"
"befolkning_alder","2015","1222","innvandrere","0","personer","67+","8"
"befolkning_alder","2015","1222","innvandrere","1","personer","67+","4"
"befolkning_alder","2015","1222","innvandrere","alle","personer","67+","12"
"befolkning_alder","2015","1223","alle","0","personer","67+","307"
"befolkning_alder","2015","1223","alle","1","personer","67+","266"
"befolkning_alder","2015","1223","alle","alle","personer","67+","573"
"befolkning_alder","2015","1223","befolkningen_ellers","0","personer","67+","296"
"befolkning_alder","2015","1223","befolkningen_ellers","1","personer","67+","261"
"befolkning_alder","2015","1223","befolkningen_ellers","alle","personer","67+","557"
"befolkning_alder","2015","1223","innvandrere","0","personer","67+","11"
"befolkning_alder","2015","1223","innvandrere","1","personer","67+","5"
"befolkning_alder","2015","1223","innvandrere","alle","personer","67+","16"
"befolkning_alder","2015","1224","alle","0","personer","67+","1257"
"befolkning_alder","2015","1224","alle","1","personer","67+","1017"
"befolkning_alder","2015","1224","alle","alle","personer","67+","2274"
"befolkning_alder","2015","1224","befolkningen_ellers","0","personer","67+","1230"
"befolkning_alder","2015","1224","befolkningen_ellers","1","personer","67+","999"
"befolkning_alder","2015","1224","befolkningen_ellers","alle","personer","67+","2229"
"befolkning_alder","2015","1224","innvandrere","0","personer","67+","27"
"befolkning_alder","2015","1224","innvandrere","1","personer","67+","18"
"befolkning_alder","2015","1224","innvandrere","alle","personer","67+","45"
"befolkning_alder","2015","1227","alle","0","personer","67+","121"
"befolkning_alder","2015","1227","alle","1","personer","67+","111"
"befolkning_alder","2015","1227","alle","alle","personer","67+","232"
"befolkning_alder","2015","1227","befolkningen_ellers","0","personer","67+","118"
"befolkning_alder","2015","1227","befolkningen_ellers","1","personer","67+","108"
"befolkning_alder","2015","1227","befolkningen_ellers","alle","personer","67+","228"
"befolkning_alder","2015","1227","innvandrere","0","personer","67+","3"
"befolkning_alder","2015","1227","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1227","innvandrere","alle","personer","67+","4"
"befolkning_alder","2015","1228","alle","0","personer","67+","807"
"befolkning_alder","2015","1228","alle","1","personer","67+","557"
"befolkning_alder","2015","1228","alle","alle","personer","67+","1364"
"befolkning_alder","2015","1228","befolkningen_ellers","0","personer","67+","792"
"befolkning_alder","2015","1228","befolkningen_ellers","1","personer","67+","544"
"befolkning_alder","2015","1228","befolkningen_ellers","alle","personer","67+","1336"
"befolkning_alder","2015","1228","innvandrere","0","personer","67+","15"
"befolkning_alder","2015","1228","innvandrere","1","personer","67+","13"
"befolkning_alder","2015","1228","innvandrere","alle","personer","67+","28"
"befolkning_alder","2015","1231","alle","0","personer","67+","371"
"befolkning_alder","2015","1231","alle","1","personer","67+","323"
"befolkning_alder","2015","1231","alle","alle","personer","67+","694"
"befolkning_alder","2015","1231","befolkningen_ellers","0","personer","67+","359"
"befolkning_alder","2015","1231","befolkningen_ellers","1","personer","67+","319"
"befolkning_alder","2015","1231","befolkningen_ellers","alle","personer","67+","678"
"befolkning_alder","2015","1231","innvandrere","0","personer","67+","12"
"befolkning_alder","2015","1231","innvandrere","1","personer","67+","4"
"befolkning_alder","2015","1231","innvandrere","alle","personer","67+","16"
"befolkning_alder","2015","1232","alle","0","personer","67+","102"
"befolkning_alder","2015","1232","alle","1","personer","67+","72"
"befolkning_alder","2015","1232","alle","alle","personer","67+","174"
"befolkning_alder","2015","1232","befolkningen_ellers","0","personer","67+","102"
"befolkning_alder","2015","1232","befolkningen_ellers","1","personer","67+","69"
"befolkning_alder","2015","1232","befolkningen_ellers","alle","personer","67+","171"
"befolkning_alder","2015","1232","innvandrere","0","personer","67+","0"
"befolkning_alder","2015","1232","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1232","innvandrere","alle","personer","67+","3"
"befolkning_alder","2015","1233","alle","0","personer","67+","125"
"befolkning_alder","2015","1233","alle","1","personer","67+","115"
"befolkning_alder","2015","1233","alle","alle","personer","67+","240"
"befolkning_alder","2015","1233","befolkningen_ellers","0","personer","67+","120"
"befolkning_alder","2015","1233","befolkningen_ellers","1","personer","67+","112"
"befolkning_alder","2015","1233","befolkningen_ellers","alle","personer","67+","232"
"befolkning_alder","2015","1233","innvandrere","0","personer","67+","5"
"befolkning_alder","2015","1233","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1233","innvandrere","alle","personer","67+","8"
"befolkning_alder","2015","1234","alle","0","personer","67+","98"
"befolkning_alder","2015","1234","alle","1","personer","67+","81"
"befolkning_alder","2015","1234","alle","alle","personer","67+","179"
"befolkning_alder","2015","1234","befolkningen_ellers","0","personer","67+","95"
"befolkning_alder","2015","1234","befolkningen_ellers","1","personer","67+","78"
"befolkning_alder","2015","1234","befolkningen_ellers","alle","personer","67+","174"
"befolkning_alder","2015","1234","innvandrere","0","personer","67+","3"
"befolkning_alder","2015","1234","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1234","innvandrere","alle","personer","67+","5"
"befolkning_alder","2015","1235","alle","0","personer","67+","1453"
"befolkning_alder","2015","1235","alle","1","personer","67+","1118"
"befolkning_alder","2015","1235","alle","alle","personer","67+","2571"
"befolkning_alder","2015","1235","befolkningen_ellers","0","personer","67+","1424"
"befolkning_alder","2015","1235","befolkningen_ellers","1","personer","67+","1090"
"befolkning_alder","2015","1235","befolkningen_ellers","alle","personer","67+","2514"
"befolkning_alder","2015","1235","innvandrere","0","personer","67+","29"
"befolkning_alder","2015","1235","innvandrere","1","personer","67+","28"
"befolkning_alder","2015","1235","innvandrere","alle","personer","67+","57"
"befolkning_alder","2015","1238","alle","0","personer","67+","866"
"befolkning_alder","2015","1238","alle","1","personer","67+","703"
"befolkning_alder","2015","1238","alle","alle","personer","67+","1569"
"befolkning_alder","2015","1238","befolkningen_ellers","0","personer","67+","846"
"befolkning_alder","2015","1238","befolkningen_ellers","1","personer","67+","691"
"befolkning_alder","2015","1238","befolkningen_ellers","alle","personer","67+","1537"
"befolkning_alder","2015","1238","innvandrere","0","personer","67+","20"
"befolkning_alder","2015","1238","innvandrere","1","personer","67+","12"
"befolkning_alder","2015","1238","innvandrere","alle","personer","67+","32"
"befolkning_alder","2015","1241","alle","0","personer","67+","341"
"befolkning_alder","2015","1241","alle","1","personer","67+","319"
"befolkning_alder","2015","1241","alle","alle","personer","67+","660"
"befolkning_alder","2015","1241","befolkningen_ellers","0","personer","67+","334"
"befolkning_alder","2015","1241","befolkningen_ellers","1","personer","67+","319"
"befolkning_alder","2015","1241","befolkningen_ellers","alle","personer","67+","653"
"befolkning_alder","2015","1241","innvandrere","0","personer","67+","7"
"befolkning_alder","2015","1241","innvandrere","1","personer","67+","0"
"befolkning_alder","2015","1241","innvandrere","alle","personer","67+","7"
"befolkning_alder","2015","1242","alle","0","personer","67+","218"
"befolkning_alder","2015","1242","alle","1","personer","67+","185"
"befolkning_alder","2015","1242","alle","alle","personer","67+","403"
"befolkning_alder","2015","1242","befolkningen_ellers","0","personer","67+","214"
"befolkning_alder","2015","1242","befolkningen_ellers","1","personer","67+","182"
"befolkning_alder","2015","1242","befolkningen_ellers","alle","personer","67+","397"
"befolkning_alder","2015","1242","innvandrere","0","personer","67+","4"
"befolkning_alder","2015","1242","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1242","innvandrere","alle","personer","67+","6"
"befolkning_alder","2015","1243","alle","0","personer","67+","1196"
"befolkning_alder","2015","1243","alle","1","personer","67+","1039"
"befolkning_alder","2015","1243","alle","alle","personer","67+","2235"
"befolkning_alder","2015","1243","befolkningen_ellers","0","personer","67+","1172"
"befolkning_alder","2015","1243","befolkningen_ellers","1","personer","67+","1020"
"befolkning_alder","2015","1243","befolkningen_ellers","alle","personer","67+","2192"
"befolkning_alder","2015","1243","innvandrere","0","personer","67+","24"
"befolkning_alder","2015","1243","innvandrere","1","personer","67+","19"
"befolkning_alder","2015","1243","innvandrere","alle","personer","67+","43"
"befolkning_alder","2015","1244","alle","0","personer","67+","349"
"befolkning_alder","2015","1244","alle","1","personer","67+","317"
"befolkning_alder","2015","1244","alle","alle","personer","67+","666"
"befolkning_alder","2015","1244","befolkningen_ellers","0","personer","67+","344"
"befolkning_alder","2015","1244","befolkningen_ellers","1","personer","67+","314"
"befolkning_alder","2015","1244","befolkningen_ellers","alle","personer","67+","658"
"befolkning_alder","2015","1244","innvandrere","0","personer","67+","5"
"befolkning_alder","2015","1244","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1244","innvandrere","alle","personer","67+","8"
"befolkning_alder","2015","1245","alle","0","personer","67+","405"
"befolkning_alder","2015","1245","alle","1","personer","67+","381"
"befolkning_alder","2015","1245","alle","alle","personer","67+","786"
"befolkning_alder","2015","1245","befolkningen_ellers","0","personer","67+","395"
"befolkning_alder","2015","1245","befolkningen_ellers","1","personer","67+","364"
"befolkning_alder","2015","1245","befolkningen_ellers","alle","personer","67+","759"
"befolkning_alder","2015","1245","innvandrere","0","personer","67+","10"
"befolkning_alder","2015","1245","innvandrere","1","personer","67+","17"
"befolkning_alder","2015","1245","innvandrere","alle","personer","67+","27"
"befolkning_alder","2015","1246","alle","0","personer","67+","1288"
"befolkning_alder","2015","1246","alle","1","personer","67+","1120"
"befolkning_alder","2015","1246","alle","alle","personer","67+","2408"
"befolkning_alder","2015","1246","befolkningen_ellers","0","personer","67+","1245"
"befolkning_alder","2015","1246","befolkningen_ellers","1","personer","67+","1093"
"befolkning_alder","2015","1246","befolkningen_ellers","alle","personer","67+","2338"
"befolkning_alder","2015","1246","innvandrere","0","personer","67+","43"
"befolkning_alder","2015","1246","innvandrere","1","personer","67+","27"
"befolkning_alder","2015","1246","innvandrere","alle","personer","67+","70"
"befolkning_alder","2015","1247","alle","0","personer","67+","1639"
"befolkning_alder","2015","1247","alle","1","personer","67+","1432"
"befolkning_alder","2015","1247","alle","alle","personer","67+","3071"
"befolkning_alder","2015","1247","befolkningen_ellers","0","personer","67+","1601"
"befolkning_alder","2015","1247","befolkningen_ellers","1","personer","67+","1396"
"befolkning_alder","2015","1247","befolkningen_ellers","alle","personer","67+","2997"
"befolkning_alder","2015","1247","innvandrere","0","personer","67+","38"
"befolkning_alder","2015","1247","innvandrere","1","personer","67+","36"
"befolkning_alder","2015","1247","innvandrere","alle","personer","67+","74"
"befolkning_alder","2015","1251","alle","0","personer","67+","449"
"befolkning_alder","2015","1251","alle","1","personer","67+","372"
"befolkning_alder","2015","1251","alle","alle","personer","67+","821"
"befolkning_alder","2015","1251","befolkningen_ellers","0","personer","67+","441"
"befolkning_alder","2015","1251","befolkningen_ellers","1","personer","67+","368"
"befolkning_alder","2015","1251","befolkningen_ellers","alle","personer","67+","809"
"befolkning_alder","2015","1251","innvandrere","0","personer","67+","8"
"befolkning_alder","2015","1251","innvandrere","1","personer","67+","4"
"befolkning_alder","2015","1251","innvandrere","alle","personer","67+","12"
"befolkning_alder","2015","1252","alle","0","personer","67+","30"
"befolkning_alder","2015","1252","alle","1","personer","67+","25"
"befolkning_alder","2015","1252","alle","alle","personer","67+","55"
"befolkning_alder","2015","1252","befolkningen_ellers","0","personer","67+","30"
"befolkning_alder","2015","1252","befolkningen_ellers","1","personer","67+","25"
"befolkning_alder","2015","1252","befolkningen_ellers","alle","personer","67+","55"
"befolkning_alder","2015","1252","innvandrere","0","personer","67+","0"
"befolkning_alder","2015","1252","innvandrere","1","personer","67+","0"
"befolkning_alder","2015","1252","innvandrere","alle","personer","67+","0"
"befolkning_alder","2015","1253","alle","0","personer","67+","600"
"befolkning_alder","2015","1253","alle","1","personer","67+","568"
"befolkning_alder","2015","1253","alle","alle","personer","67+","1168"
"befolkning_alder","2015","1253","befolkningen_ellers","0","personer","67+","597"
"befolkning_alder","2015","1253","befolkningen_ellers","1","personer","67+","560"
"befolkning_alder","2015","1253","befolkningen_ellers","alle","personer","67+","1157"
"befolkning_alder","2015","1253","innvandrere","0","personer","67+","3"
"befolkning_alder","2015","1253","innvandrere","1","personer","67+","8"
"befolkning_alder","2015","1253","innvandrere","alle","personer","67+","11"
"befolkning_alder","2015","1256","alle","0","personer","67+","427"
"befolkning_alder","2015","1256","alle","1","personer","67+","378"
"befolkning_alder","2015","1256","alle","alle","personer","67+","805"
"befolkning_alder","2015","1256","befolkningen_ellers","0","personer","67+","418"
"befolkning_alder","2015","1256","befolkningen_ellers","1","personer","67+","378"
"befolkning_alder","2015","1256","befolkningen_ellers","alle","personer","67+","796"
"befolkning_alder","2015","1256","innvandrere","0","personer","67+","9"
"befolkning_alder","2015","1256","innvandrere","1","personer","67+","0"
"befolkning_alder","2015","1256","innvandrere","alle","personer","67+","9"
"befolkning_alder","2015","1259","alle","0","personer","67+","328"
"befolkning_alder","2015","1259","alle","1","personer","67+","292"
"befolkning_alder","2015","1259","alle","alle","personer","67+","620"
"befolkning_alder","2015","1259","befolkningen_ellers","0","personer","67+","324"
"befolkning_alder","2015","1259","befolkningen_ellers","1","personer","67+","288"
"befolkning_alder","2015","1259","befolkningen_ellers","alle","personer","67+","612"
"befolkning_alder","2015","1259","innvandrere","0","personer","67+","4"
"befolkning_alder","2015","1259","innvandrere","1","personer","67+","4"
"befolkning_alder","2015","1259","innvandrere","alle","personer","67+","8"
"befolkning_alder","2015","1260","alle","0","personer","67+","396"
"befolkning_alder","2015","1260","alle","1","personer","67+","361"
"befolkning_alder","2015","1260","alle","alle","personer","67+","757"
"befolkning_alder","2015","1260","befolkningen_ellers","0","personer","67+","393"
"befolkning_alder","2015","1260","befolkningen_ellers","1","personer","67+","358"
"befolkning_alder","2015","1260","befolkningen_ellers","alle","personer","67+","751"
"befolkning_alder","2015","1260","innvandrere","0","personer","67+","3"
"befolkning_alder","2015","1260","innvandrere","1","personer","67+","3"
"befolkning_alder","2015","1260","innvandrere","alle","personer","67+","6"
"befolkning_alder","2015","1263","alle","0","personer","67+","1106"
"befolkning_alder","2015","1263","alle","1","personer","67+","992"
"befolkning_alder","2015","1263","alle","alle","personer","67+","2098"
"befolkning_alder","2015","1263","befolkningen_ellers","0","personer","67+","1092"
"befolkning_alder","2015","1263","befolkningen_ellers","1","personer","67+","977"
"befolkning_alder","2015","1263","befolkningen_ellers","alle","personer","67+","2069"
"befolkning_alder","2015","1263","innvandrere","0","personer","67+","14"
"befolkning_alder","2015","1263","innvandrere","1","personer","67+","15"
"befolkning_alder","2015","1263","innvandrere","alle","personer","67+","29"
"befolkning_alder","2015","1264","alle","0","personer","67+","244"
"befolkning_alder","2015","1264","alle","1","personer","67+","233"
"befolkning_alder","2015","1264","alle","alle","personer","67+","477"
"befolkning_alder","2015","1264","befolkningen_ellers","0","personer","67+","239"
"befolkning_alder","2015","1264","befolkningen_ellers","1","personer","67+","233"
"befolkning_alder","2015","1264","befolkningen_ellers","alle","personer","67+","472"
"befolkning_alder","2015","1264","innvandrere","0","personer","67+","5"
"befolkning_alder","2015","1264","innvandrere","1","personer","67+","0"
"befolkning_alder","2015","1264","innvandrere","alle","personer","67+","5"
"befolkning_alder","2015","1265","alle","0","personer","67+","65"
"befolkning_alder","2015","1265","alle","1","personer","67+","51"
"befolkning_alder","2015","1265","alle","alle","personer","67+","116"
"befolkning_alder","2015","1265","befolkningen_ellers","0","personer","67+","65"
"befolkning_alder","2015","1265","befolkningen_ellers","1","personer","67+","51"
"befolkning_alder","2015","1265","befolkningen_ellers","alle","personer","67+","116"
"befolkning_alder","2015","1265","innvandrere","0","personer","67+","0"
"befolkning_alder","2015","1265","innvandrere","1","personer","67+","0"
"befolkning_alder","2015","1265","innvandrere","alle","personer","67+","0"
"befolkning_alder","2015","1266","alle","0","personer","67+","185"
"befolkning_alder","2015","1266","alle","1","personer","67+","165"
"befolkning_alder","2015","1266","alle","alle","personer","67+","350"
"befolkning_alder","2015","1266","befolkningen_ellers","0","personer","67+","182"
"befolkning_alder","2015","1266","befolkningen_ellers","1","personer","67+","165"
"befolkning_alder","2015","1266","befolkningen_ellers","alle","personer","67+","347"
"befolkning_alder","2015","1266","innvandrere","0","personer","67+","3"
"befolkning_alder","2015","1266","innvandrere","1","personer","67+","0"
