"tabell_navn","aar","bydel_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland","2009","030115","715","personer","24"
"befolkning_opprinnelsesland","2009","030115","720","personer","4"
"befolkning_opprinnelsesland","2009","030115","725","personer","123"
"befolkning_opprinnelsesland","2009","030115","730","personer","19"
"befolkning_opprinnelsesland","2009","030115","735","personer",":"
"befolkning_opprinnelsesland","2009","030115","740","personer","."
"befolkning_opprinnelsesland","2009","030115","745","personer","."
"befolkning_opprinnelsesland","2009","030115","755","personer",":"
"befolkning_opprinnelsesland","2009","030115","760","personer","14"
"befolkning_opprinnelsesland","2009","030115","765","personer","."
"befolkning_opprinnelsesland","2009","030115","770","personer","."
"befolkning_opprinnelsesland","2009","030115","775","personer",":"
"befolkning_opprinnelsesland","2009","030115","802","personer","."
"befolkning_opprinnelsesland","2009","030115","805","personer","8"
"befolkning_opprinnelsesland","2009","030115","806","personer","."
"befolkning_opprinnelsesland","2009","030115","807","personer","."
"befolkning_opprinnelsesland","2009","030115","808","personer","."
"befolkning_opprinnelsesland","2009","030115","809","personer","."
"befolkning_opprinnelsesland","2009","030115","811","personer","."
"befolkning_opprinnelsesland","2009","030115","812","personer","."
"befolkning_opprinnelsesland","2009","030115","813","personer","."
"befolkning_opprinnelsesland","2009","030115","814","personer","."
"befolkning_opprinnelsesland","2009","030115","815","personer","."
"befolkning_opprinnelsesland","2009","030115","816","personer","."
"befolkning_opprinnelsesland","2009","030115","817","personer","."
"befolkning_opprinnelsesland","2009","030115","818","personer","."
"befolkning_opprinnelsesland","2009","030115","819","personer","."
"befolkning_opprinnelsesland","2009","030115","820","personer","4"
"befolkning_opprinnelsesland","2009","030115","821","personer","."
"befolkning_opprinnelsesland","2009","030115","822","personer","."
"befolkning_opprinnelsesland","2009","030115","826","personer","."
"befolkning_opprinnelsesland","2009","030115","827","personer","."
"befolkning_opprinnelsesland","2009","030115","828","personer","."
"befolkning_opprinnelsesland","2009","030115","829","personer","."
"befolkning_opprinnelsesland","2009","030115","830","personer","."
"befolkning_opprinnelsesland","2009","030115","832","personer","."
"befolkning_opprinnelsesland","2009","030115","833","personer","."
"befolkning_opprinnelsesland","2009","030115","835","personer","."
"befolkning_opprinnelsesland","2009","030115","839","personer","."
"befolkning_opprinnelsesland","2009","030115","840","personer","."
"befolkning_opprinnelsesland","2009","030115","970","personer","65"
"befolkning_opprinnelsesland","2009","030115","980","personer","."
"befolkning_opprinnelsesland","2009","030115","990","personer","."
"befolkning_opprinnelsesland","2010","030115","101","personer","169"
"befolkning_opprinnelsesland","2010","030115","102","personer","."
"befolkning_opprinnelsesland","2010","030115","103","personer","46"
"befolkning_opprinnelsesland","2010","030115","104","personer","6"
"befolkning_opprinnelsesland","2010","030115","105","personer","28"
"befolkning_opprinnelsesland","2010","030115","106","personer","201"
"befolkning_opprinnelsesland","2010","030115","111","personer","13"
"befolkning_opprinnelsesland","2010","030115","112","personer","5"
"befolkning_opprinnelsesland","2010","030115","113","personer","34"
"befolkning_opprinnelsesland","2010","030115","114","personer","."
"befolkning_opprinnelsesland","2010","030115","115","personer","7"
"befolkning_opprinnelsesland","2010","030115","117","personer","25"
"befolkning_opprinnelsesland","2010","030115","118","personer","."
"befolkning_opprinnelsesland","2010","030115","119","personer","16"
"befolkning_opprinnelsesland","2010","030115","120","personer","9"
"befolkning_opprinnelsesland","2010","030115","121","personer",":"
"befolkning_opprinnelsesland","2010","030115","122","personer","39"
"befolkning_opprinnelsesland","2010","030115","123","personer","18"
"befolkning_opprinnelsesland","2010","030115","124","personer","24"
"befolkning_opprinnelsesland","2010","030115","126","personer",":"
"befolkning_opprinnelsesland","2010","030115","127","personer","27"
"befolkning_opprinnelsesland","2010","030115","128","personer","."
"befolkning_opprinnelsesland","2010","030115","129","personer","."
"befolkning_opprinnelsesland","2010","030115","130","personer","."
"befolkning_opprinnelsesland","2010","030115","131","personer","566"
"befolkning_opprinnelsesland","2010","030115","132","personer","9"
"befolkning_opprinnelsesland","2010","030115","133","personer","54"
"befolkning_opprinnelsesland","2010","030115","134","personer",":"
"befolkning_opprinnelsesland","2010","030115","136","personer","77"
"befolkning_opprinnelsesland","2010","030115","137","personer","35"
"befolkning_opprinnelsesland","2010","030115","138","personer","15"
"befolkning_opprinnelsesland","2010","030115","139","personer","95"
"befolkning_opprinnelsesland","2010","030115","140","personer","128"
"befolkning_opprinnelsesland","2010","030115","141","personer","6"
"befolkning_opprinnelsesland","2010","030115","143","personer","527"
"befolkning_opprinnelsesland","2010","030115","144","personer","134"
"befolkning_opprinnelsesland","2010","030115","146","personer","5"
"befolkning_opprinnelsesland","2010","030115","148","personer","20"
"befolkning_opprinnelsesland","2010","030115","152","personer","10"
"befolkning_opprinnelsesland","2010","030115","153","personer","11"
"befolkning_opprinnelsesland","2010","030115","154","personer","."
"befolkning_opprinnelsesland","2010","030115","155","personer","92"
"befolkning_opprinnelsesland","2010","030115","156","personer","156"
"befolkning_opprinnelsesland","2010","030115","157","personer","19"
"befolkning_opprinnelsesland","2010","030115","158","personer","14"
"befolkning_opprinnelsesland","2010","030115","159","personer","47"
"befolkning_opprinnelsesland","2010","030115","160","personer",":"
"befolkning_opprinnelsesland","2010","030115","161","personer","270"
"befolkning_opprinnelsesland","2010","030115","162","personer","."
"befolkning_opprinnelsesland","2010","030115","163","personer","."
"befolkning_opprinnelsesland","2010","030115","164","personer","."
"befolkning_opprinnelsesland","2010","030115","203","personer","40"
"befolkning_opprinnelsesland","2010","030115","204","personer","8"
"befolkning_opprinnelsesland","2010","030115","205","personer",":"
"befolkning_opprinnelsesland","2010","030115","209","personer","."
"befolkning_opprinnelsesland","2010","030115","213","personer","."
"befolkning_opprinnelsesland","2010","030115","216","personer","13"
"befolkning_opprinnelsesland","2010","030115","220","personer","."
"befolkning_opprinnelsesland","2010","030115","229","personer","."
"befolkning_opprinnelsesland","2010","030115","235","personer",":"
"befolkning_opprinnelsesland","2010","030115","239","personer","4"
"befolkning_opprinnelsesland","2010","030115","241","personer","115"
"befolkning_opprinnelsesland","2010","030115","246","personer","103"
"befolkning_opprinnelsesland","2010","030115","249","personer","26"
"befolkning_opprinnelsesland","2010","030115","250","personer","."
"befolkning_opprinnelsesland","2010","030115","254","personer","."
"befolkning_opprinnelsesland","2010","030115","256","personer","98"
"befolkning_opprinnelsesland","2010","030115","260","personer","34"
"befolkning_opprinnelsesland","2010","030115","264","personer",":"
"befolkning_opprinnelsesland","2010","030115","266","personer","."
"befolkning_opprinnelsesland","2010","030115","270","personer","12"
"befolkning_opprinnelsesland","2010","030115","273","personer","17"
"befolkning_opprinnelsesland","2010","030115","276","personer","48"
"befolkning_opprinnelsesland","2010","030115","278","personer","5"
"befolkning_opprinnelsesland","2010","030115","279","personer","43"
"befolkning_opprinnelsesland","2010","030115","281","personer","."
"befolkning_opprinnelsesland","2010","030115","283","personer","11"
"befolkning_opprinnelsesland","2010","030115","286","personer","7"
"befolkning_opprinnelsesland","2010","030115","289","personer","."
"befolkning_opprinnelsesland","2010","030115","296","personer","."
"befolkning_opprinnelsesland","2010","030115","299","personer","."
"befolkning_opprinnelsesland","2010","030115","303","personer","363"
"befolkning_opprinnelsesland","2010","030115","304","personer","."
"befolkning_opprinnelsesland","2010","030115","306","personer","."
"befolkning_opprinnelsesland","2010","030115","307","personer","12"
"befolkning_opprinnelsesland","2010","030115","308","personer","."
"befolkning_opprinnelsesland","2010","030115","309","personer","."
"befolkning_opprinnelsesland","2010","030115","313","personer","55"
"befolkning_opprinnelsesland","2010","030115","319","personer",":"
"befolkning_opprinnelsesland","2010","030115","322","personer","."
"befolkning_opprinnelsesland","2010","030115","323","personer","."
"befolkning_opprinnelsesland","2010","030115","326","personer","."
"befolkning_opprinnelsesland","2010","030115","329","personer","6"
"befolkning_opprinnelsesland","2010","030115","333","personer","."
"befolkning_opprinnelsesland","2010","030115","336","personer","12"
"befolkning_opprinnelsesland","2010","030115","337","personer","."
"befolkning_opprinnelsesland","2010","030115","338","personer","."
"befolkning_opprinnelsesland","2010","030115","339","personer","5"
"befolkning_opprinnelsesland","2010","030115","346","personer","650"
"befolkning_opprinnelsesland","2010","030115","355","personer","."
"befolkning_opprinnelsesland","2010","030115","356","personer","19"
"befolkning_opprinnelsesland","2010","030115","357","personer","."
"befolkning_opprinnelsesland","2010","030115","359","personer",":"
"befolkning_opprinnelsesland","2010","030115","369","personer","21"
"befolkning_opprinnelsesland","2010","030115","373","personer",":"
"befolkning_opprinnelsesland","2010","030115","376","personer",":"
"befolkning_opprinnelsesland","2010","030115","379","personer","28"
"befolkning_opprinnelsesland","2010","030115","386","personer","19"
"befolkning_opprinnelsesland","2010","030115","389","personer",":"
"befolkning_opprinnelsesland","2010","030115","393","personer","."
"befolkning_opprinnelsesland","2010","030115","404","personer","141"
"befolkning_opprinnelsesland","2010","030115","406","personer","4"
"befolkning_opprinnelsesland","2010","030115","407","personer","4"
"befolkning_opprinnelsesland","2010","030115","409","personer","5"
"befolkning_opprinnelsesland","2010","030115","410","personer","34"
"befolkning_opprinnelsesland","2010","030115","412","personer",":"
"befolkning_opprinnelsesland","2010","030115","416","personer","."
"befolkning_opprinnelsesland","2010","030115","420","personer","19"
"befolkning_opprinnelsesland","2010","030115","424","personer","401"
"befolkning_opprinnelsesland","2010","030115","426","personer",":"
"befolkning_opprinnelsesland","2010","030115","428","personer","242"
"befolkning_opprinnelsesland","2010","030115","430","personer",":"
"befolkning_opprinnelsesland","2010","030115","432","personer",":"
"befolkning_opprinnelsesland","2010","030115","436","personer","9"
"befolkning_opprinnelsesland","2010","030115","444","personer","402"
"befolkning_opprinnelsesland","2010","030115","448","personer","8"
"befolkning_opprinnelsesland","2010","030115","452","personer","458"
"befolkning_opprinnelsesland","2010","030115","456","personer","468"
"befolkning_opprinnelsesland","2010","030115","460","personer","7"
"befolkning_opprinnelsesland","2010","030115","464","personer","13"
"befolkning_opprinnelsesland","2010","030115","476","personer","10"
"befolkning_opprinnelsesland","2010","030115","478","personer",":"
"befolkning_opprinnelsesland","2010","030115","480","personer","4"
"befolkning_opprinnelsesland","2010","030115","484","personer","67"
"befolkning_opprinnelsesland","2010","030115","488","personer","."
"befolkning_opprinnelsesland","2010","030115","492","personer","17"
"befolkning_opprinnelsesland","2010","030115","496","personer","17"
"befolkning_opprinnelsesland","2010","030115","500","personer",":"
"befolkning_opprinnelsesland","2010","030115","502","personer",":"
"befolkning_opprinnelsesland","2010","030115","504","personer",":"
"befolkning_opprinnelsesland","2010","030115","508","personer","118"
"befolkning_opprinnelsesland","2010","030115","510","personer","."
"befolkning_opprinnelsesland","2010","030115","512","personer","10"
"befolkning_opprinnelsesland","2010","030115","513","personer","."
"befolkning_opprinnelsesland","2010","030115","516","personer",":"
"befolkning_opprinnelsesland","2010","030115","520","personer","."
"befolkning_opprinnelsesland","2010","030115","524","personer","20"
"befolkning_opprinnelsesland","2010","030115","528","personer","4"
"befolkning_opprinnelsesland","2010","030115","534","personer","2460"
"befolkning_opprinnelsesland","2010","030115","537","personer","."
"befolkning_opprinnelsesland","2010","030115","540","personer","."
"befolkning_opprinnelsesland","2010","030115","544","personer","5"
"befolkning_opprinnelsesland","2010","030115","548","personer","5"
"befolkning_opprinnelsesland","2010","030115","550","personer","."
"befolkning_opprinnelsesland","2010","030115","552","personer",":"
"befolkning_opprinnelsesland","2010","030115","554","personer","6"
"befolkning_opprinnelsesland","2010","030115","564","personer","67"
"befolkning_opprinnelsesland","2010","030115","568","personer","104"
"befolkning_opprinnelsesland","2010","030115","575","personer","453"
"befolkning_opprinnelsesland","2010","030115","578","personer",":"
"befolkning_opprinnelsesland","2010","030115","601","personer","."
"befolkning_opprinnelsesland","2010","030115","602","personer","."
"befolkning_opprinnelsesland","2010","030115","603","personer","."
"befolkning_opprinnelsesland","2010","030115","604","personer","."
"befolkning_opprinnelsesland","2010","030115","605","personer","."
"befolkning_opprinnelsesland","2010","030115","606","personer","."
"befolkning_opprinnelsesland","2010","030115","608","personer","."
"befolkning_opprinnelsesland","2010","030115","612","personer","8"
"befolkning_opprinnelsesland","2010","030115","613","personer","."
"befolkning_opprinnelsesland","2010","030115","616","personer",":"
"befolkning_opprinnelsesland","2010","030115","620","personer","18"
"befolkning_opprinnelsesland","2010","030115","622","personer","."
"befolkning_opprinnelsesland","2010","030115","624","personer","15"
"befolkning_opprinnelsesland","2010","030115","629","personer","."
"befolkning_opprinnelsesland","2010","030115","631","personer",":"
"befolkning_opprinnelsesland","2010","030115","632","personer","."
"befolkning_opprinnelsesland","2010","030115","636","personer",":"
"befolkning_opprinnelsesland","2010","030115","644","personer","4"
"befolkning_opprinnelsesland","2010","030115","648","personer",":"
"befolkning_opprinnelsesland","2010","030115","650","personer","."
"befolkning_opprinnelsesland","2010","030115","652","personer","8"
"befolkning_opprinnelsesland","2010","030115","654","personer","."
"befolkning_opprinnelsesland","2010","030115","657","personer","."
"befolkning_opprinnelsesland","2010","030115","658","personer","."
"befolkning_opprinnelsesland","2010","030115","659","personer","."
"befolkning_opprinnelsesland","2010","030115","660","personer","."
"befolkning_opprinnelsesland","2010","030115","661","personer","."
"befolkning_opprinnelsesland","2010","030115","664","personer",":"
"befolkning_opprinnelsesland","2010","030115","668","personer","."
"befolkning_opprinnelsesland","2010","030115","672","personer","."
"befolkning_opprinnelsesland","2010","030115","676","personer","."
"befolkning_opprinnelsesland","2010","030115","677","personer","."
"befolkning_opprinnelsesland","2010","030115","678","personer","."
"befolkning_opprinnelsesland","2010","030115","679","personer","."
"befolkning_opprinnelsesland","2010","030115","680","personer","7"
"befolkning_opprinnelsesland","2010","030115","681","personer","."
"befolkning_opprinnelsesland","2010","030115","684","personer","57"
"befolkning_opprinnelsesland","2010","030115","685","personer","."
"befolkning_opprinnelsesland","2010","030115","686","personer","."
"befolkning_opprinnelsesland","2010","030115","687","personer","."
"befolkning_opprinnelsesland","2010","030115","705","personer","4"
"befolkning_opprinnelsesland","2010","030115","710","personer","10"
"befolkning_opprinnelsesland","2010","030115","715","personer","22"
"befolkning_opprinnelsesland","2010","030115","720","personer","4"
"befolkning_opprinnelsesland","2010","030115","725","personer","132"
"befolkning_opprinnelsesland","2010","030115","730","personer","18"
"befolkning_opprinnelsesland","2010","030115","735","personer",":"
"befolkning_opprinnelsesland","2010","030115","740","personer","."
"befolkning_opprinnelsesland","2010","030115","745","personer","."
"befolkning_opprinnelsesland","2010","030115","755","personer",":"
"befolkning_opprinnelsesland","2010","030115","760","personer","17"
"befolkning_opprinnelsesland","2010","030115","765","personer","."
"befolkning_opprinnelsesland","2010","030115","770","personer","."
"befolkning_opprinnelsesland","2010","030115","775","personer",":"
"befolkning_opprinnelsesland","2010","030115","802","personer","."
"befolkning_opprinnelsesland","2010","030115","805","personer","9"
"befolkning_opprinnelsesland","2010","030115","806","personer","."
"befolkning_opprinnelsesland","2010","030115","807","personer","."
"befolkning_opprinnelsesland","2010","030115","808","personer","."
"befolkning_opprinnelsesland","2010","030115","809","personer","."
"befolkning_opprinnelsesland","2010","030115","811","personer","."
"befolkning_opprinnelsesland","2010","030115","812","personer","."
"befolkning_opprinnelsesland","2010","030115","813","personer","."
"befolkning_opprinnelsesland","2010","030115","814","personer","."
"befolkning_opprinnelsesland","2010","030115","815","personer","."
"befolkning_opprinnelsesland","2010","030115","816","personer","."
"befolkning_opprinnelsesland","2010","030115","817","personer","."
"befolkning_opprinnelsesland","2010","030115","818","personer","."
"befolkning_opprinnelsesland","2010","030115","819","personer","."
"befolkning_opprinnelsesland","2010","030115","820","personer","4"
"befolkning_opprinnelsesland","2010","030115","821","personer","."
"befolkning_opprinnelsesland","2010","030115","822","personer","."
"befolkning_opprinnelsesland","2010","030115","826","personer","."
"befolkning_opprinnelsesland","2010","030115","827","personer","."
"befolkning_opprinnelsesland","2010","030115","828","personer","."
"befolkning_opprinnelsesland","2010","030115","829","personer","."
"befolkning_opprinnelsesland","2010","030115","830","personer","."
"befolkning_opprinnelsesland","2010","030115","832","personer","."
"befolkning_opprinnelsesland","2010","030115","833","personer","."
"befolkning_opprinnelsesland","2010","030115","835","personer","."
"befolkning_opprinnelsesland","2010","030115","839","personer","."
"befolkning_opprinnelsesland","2010","030115","840","personer","."
"befolkning_opprinnelsesland","2010","030115","970","personer","56"
"befolkning_opprinnelsesland","2010","030115","980","personer","."
"befolkning_opprinnelsesland","2010","030115","990","personer","."
"befolkning_opprinnelsesland","2011","030115","101","personer","168"
"befolkning_opprinnelsesland","2011","030115","102","personer","."
"befolkning_opprinnelsesland","2011","030115","103","personer","47"
"befolkning_opprinnelsesland","2011","030115","104","personer","7"
"befolkning_opprinnelsesland","2011","030115","105","personer","24"
"befolkning_opprinnelsesland","2011","030115","106","personer","213"
"befolkning_opprinnelsesland","2011","030115","111","personer","14"
"befolkning_opprinnelsesland","2011","030115","112","personer","8"
"befolkning_opprinnelsesland","2011","030115","113","personer","39"
"befolkning_opprinnelsesland","2011","030115","114","personer","."
"befolkning_opprinnelsesland","2011","030115","115","personer","14"
"befolkning_opprinnelsesland","2011","030115","117","personer","26"
"befolkning_opprinnelsesland","2011","030115","118","personer","."
"befolkning_opprinnelsesland","2011","030115","119","personer","17"
"befolkning_opprinnelsesland","2011","030115","120","personer","10"
"befolkning_opprinnelsesland","2011","030115","121","personer",":"
"befolkning_opprinnelsesland","2011","030115","122","personer","40"
"befolkning_opprinnelsesland","2011","030115","123","personer","18"
"befolkning_opprinnelsesland","2011","030115","124","personer","21"
"befolkning_opprinnelsesland","2011","030115","126","personer",":"
"befolkning_opprinnelsesland","2011","030115","127","personer","37"
"befolkning_opprinnelsesland","2011","030115","128","personer","."
"befolkning_opprinnelsesland","2011","030115","129","personer","."
"befolkning_opprinnelsesland","2011","030115","130","personer","."
"befolkning_opprinnelsesland","2011","030115","131","personer","701"
"befolkning_opprinnelsesland","2011","030115","132","personer","15"
"befolkning_opprinnelsesland","2011","030115","133","personer","57"
"befolkning_opprinnelsesland","2011","030115","134","personer",":"
"befolkning_opprinnelsesland","2011","030115","136","personer","96"
"befolkning_opprinnelsesland","2011","030115","137","personer","36"
"befolkning_opprinnelsesland","2011","030115","138","personer","14"
"befolkning_opprinnelsesland","2011","030115","139","personer","92"
"befolkning_opprinnelsesland","2011","030115","140","personer","132"
"befolkning_opprinnelsesland","2011","030115","141","personer","6"
"befolkning_opprinnelsesland","2011","030115","143","personer","520"
"befolkning_opprinnelsesland","2011","030115","144","personer","140"
"befolkning_opprinnelsesland","2011","030115","146","personer","5"
"befolkning_opprinnelsesland","2011","030115","148","personer","25"
"befolkning_opprinnelsesland","2011","030115","152","personer","13"
"befolkning_opprinnelsesland","2011","030115","153","personer","12"
"befolkning_opprinnelsesland","2011","030115","154","personer","."
"befolkning_opprinnelsesland","2011","030115","155","personer","94"
"befolkning_opprinnelsesland","2011","030115","156","personer","171"
"befolkning_opprinnelsesland","2011","030115","157","personer","23"
"befolkning_opprinnelsesland","2011","030115","158","personer","17"
"befolkning_opprinnelsesland","2011","030115","159","personer","45"
"befolkning_opprinnelsesland","2011","030115","160","personer","4"
"befolkning_opprinnelsesland","2011","030115","161","personer","259"
"befolkning_opprinnelsesland","2011","030115","162","personer","."
"befolkning_opprinnelsesland","2011","030115","163","personer","."
"befolkning_opprinnelsesland","2011","030115","164","personer","."
"befolkning_opprinnelsesland","2011","030115","203","personer","39"
"befolkning_opprinnelsesland","2011","030115","204","personer","9"
"befolkning_opprinnelsesland","2011","030115","205","personer",":"
"befolkning_opprinnelsesland","2011","030115","209","personer","."
"befolkning_opprinnelsesland","2011","030115","213","personer","."
"befolkning_opprinnelsesland","2011","030115","216","personer","11"
"befolkning_opprinnelsesland","2011","030115","220","personer","."
"befolkning_opprinnelsesland","2011","030115","229","personer","."
"befolkning_opprinnelsesland","2011","030115","235","personer",":"
"befolkning_opprinnelsesland","2011","030115","239","personer","5"
"befolkning_opprinnelsesland","2011","030115","241","personer","135"
"befolkning_opprinnelsesland","2011","030115","246","personer","105"
"befolkning_opprinnelsesland","2011","030115","249","personer","31"
"befolkning_opprinnelsesland","2011","030115","250","personer","."
"befolkning_opprinnelsesland","2011","030115","254","personer","."
"befolkning_opprinnelsesland","2011","030115","256","personer","97"
"befolkning_opprinnelsesland","2011","030115","260","personer","36"
"befolkning_opprinnelsesland","2011","030115","264","personer",":"
"befolkning_opprinnelsesland","2011","030115","266","personer","."
"befolkning_opprinnelsesland","2011","030115","270","personer","17"
"befolkning_opprinnelsesland","2011","030115","273","personer","18"
"befolkning_opprinnelsesland","2011","030115","276","personer","46"
"befolkning_opprinnelsesland","2011","030115","278","personer","5"
"befolkning_opprinnelsesland","2011","030115","279","personer","39"
"befolkning_opprinnelsesland","2011","030115","281","personer","."
"befolkning_opprinnelsesland","2011","030115","283","personer","7"
"befolkning_opprinnelsesland","2011","030115","286","personer","6"
"befolkning_opprinnelsesland","2011","030115","289","personer","."
"befolkning_opprinnelsesland","2011","030115","296","personer","."
"befolkning_opprinnelsesland","2011","030115","299","personer","."
"befolkning_opprinnelsesland","2011","030115","303","personer","368"
"befolkning_opprinnelsesland","2011","030115","304","personer","."
"befolkning_opprinnelsesland","2011","030115","306","personer","."
"befolkning_opprinnelsesland","2011","030115","307","personer","13"
"befolkning_opprinnelsesland","2011","030115","308","personer","."
"befolkning_opprinnelsesland","2011","030115","309","personer","."
"befolkning_opprinnelsesland","2011","030115","313","personer","56"
"befolkning_opprinnelsesland","2011","030115","319","personer",":"
"befolkning_opprinnelsesland","2011","030115","322","personer","."
"befolkning_opprinnelsesland","2011","030115","323","personer","."
"befolkning_opprinnelsesland","2011","030115","326","personer","."
"befolkning_opprinnelsesland","2011","030115","329","personer","9"
"befolkning_opprinnelsesland","2011","030115","333","personer","."
"befolkning_opprinnelsesland","2011","030115","336","personer","12"
"befolkning_opprinnelsesland","2011","030115","337","personer","."
"befolkning_opprinnelsesland","2011","030115","338","personer","."
"befolkning_opprinnelsesland","2011","030115","339","personer","5"
"befolkning_opprinnelsesland","2011","030115","346","personer","634"
"befolkning_opprinnelsesland","2011","030115","355","personer","."
"befolkning_opprinnelsesland","2011","030115","356","personer","17"
"befolkning_opprinnelsesland","2011","030115","357","personer","."
"befolkning_opprinnelsesland","2011","030115","359","personer","5"
"befolkning_opprinnelsesland","2011","030115","369","personer","18"
"befolkning_opprinnelsesland","2011","030115","373","personer","."
"befolkning_opprinnelsesland","2011","030115","376","personer",":"
"befolkning_opprinnelsesland","2011","030115","379","personer","26"
"befolkning_opprinnelsesland","2011","030115","386","personer","22"
"befolkning_opprinnelsesland","2011","030115","389","personer",":"
"befolkning_opprinnelsesland","2011","030115","393","personer","."
"befolkning_opprinnelsesland","2011","030115","404","personer","137"
"befolkning_opprinnelsesland","2011","030115","406","personer","4"
"befolkning_opprinnelsesland","2011","030115","407","personer",":"
"befolkning_opprinnelsesland","2011","030115","409","personer","5"
"befolkning_opprinnelsesland","2011","030115","410","personer","32"
"befolkning_opprinnelsesland","2011","030115","412","personer",":"
"befolkning_opprinnelsesland","2011","030115","416","personer","."
"befolkning_opprinnelsesland","2011","030115","420","personer","22"
"befolkning_opprinnelsesland","2011","030115","424","personer","397"
"befolkning_opprinnelsesland","2011","030115","426","personer","5"
"befolkning_opprinnelsesland","2011","030115","428","personer","231"
"befolkning_opprinnelsesland","2011","030115","430","personer",":"
"befolkning_opprinnelsesland","2011","030115","432","personer",":"
"befolkning_opprinnelsesland","2011","030115","436","personer","7"
"befolkning_opprinnelsesland","2011","030115","444","personer","412"
"befolkning_opprinnelsesland","2011","030115","448","personer","8"
"befolkning_opprinnelsesland","2011","030115","452","personer","494"
"befolkning_opprinnelsesland","2011","030115","456","personer","476"
"befolkning_opprinnelsesland","2011","030115","460","personer","7"
"befolkning_opprinnelsesland","2011","030115","464","personer","13"
"befolkning_opprinnelsesland","2011","030115","476","personer","10"
"befolkning_opprinnelsesland","2011","030115","478","personer",":"
"befolkning_opprinnelsesland","2011","030115","480","personer",":"
"befolkning_opprinnelsesland","2011","030115","484","personer","56"
"befolkning_opprinnelsesland","2011","030115","488","personer","."
"befolkning_opprinnelsesland","2011","030115","492","personer","17"
"befolkning_opprinnelsesland","2011","030115","496","personer","17"
"befolkning_opprinnelsesland","2011","030115","500","personer",":"
"befolkning_opprinnelsesland","2011","030115","502","personer",":"
"befolkning_opprinnelsesland","2011","030115","504","personer",":"
"befolkning_opprinnelsesland","2011","030115","508","personer","120"
"befolkning_opprinnelsesland","2011","030115","510","personer","."
"befolkning_opprinnelsesland","2011","030115","512","personer","10"
"befolkning_opprinnelsesland","2011","030115","513","personer","."
"befolkning_opprinnelsesland","2011","030115","516","personer",":"
"befolkning_opprinnelsesland","2011","030115","520","personer","."
"befolkning_opprinnelsesland","2011","030115","524","personer","20"
"befolkning_opprinnelsesland","2011","030115","528","personer","6"
"befolkning_opprinnelsesland","2011","030115","534","personer","2510"
"befolkning_opprinnelsesland","2011","030115","537","personer","."
"befolkning_opprinnelsesland","2011","030115","540","personer","."
"befolkning_opprinnelsesland","2011","030115","544","personer","5"
"befolkning_opprinnelsesland","2011","030115","548","personer","7"
"befolkning_opprinnelsesland","2011","030115","550","personer","."
"befolkning_opprinnelsesland","2011","030115","552","personer",":"
"befolkning_opprinnelsesland","2011","030115","554","personer","5"
"befolkning_opprinnelsesland","2011","030115","564","personer","70"
"befolkning_opprinnelsesland","2011","030115","568","personer","104"
"befolkning_opprinnelsesland","2011","030115","575","personer","441"
"befolkning_opprinnelsesland","2011","030115","578","personer",":"
"befolkning_opprinnelsesland","2011","030115","601","personer","."
"befolkning_opprinnelsesland","2011","030115","602","personer","."
"befolkning_opprinnelsesland","2011","030115","603","personer","."
"befolkning_opprinnelsesland","2011","030115","604","personer","."
"befolkning_opprinnelsesland","2011","030115","605","personer","."
"befolkning_opprinnelsesland","2011","030115","606","personer","."
"befolkning_opprinnelsesland","2011","030115","608","personer","."
"befolkning_opprinnelsesland","2011","030115","612","personer","11"
"befolkning_opprinnelsesland","2011","030115","613","personer","."
"befolkning_opprinnelsesland","2011","030115","616","personer",":"
"befolkning_opprinnelsesland","2011","030115","620","personer","17"
"befolkning_opprinnelsesland","2011","030115","622","personer","."
"befolkning_opprinnelsesland","2011","030115","624","personer","16"
"befolkning_opprinnelsesland","2011","030115","629","personer","."
"befolkning_opprinnelsesland","2011","030115","631","personer",":"
"befolkning_opprinnelsesland","2011","030115","632","personer","."
"befolkning_opprinnelsesland","2011","030115","636","personer",":"
"befolkning_opprinnelsesland","2011","030115","644","personer","5"
"befolkning_opprinnelsesland","2011","030115","648","personer",":"
"befolkning_opprinnelsesland","2011","030115","650","personer","."
"befolkning_opprinnelsesland","2011","030115","652","personer","8"
"befolkning_opprinnelsesland","2011","030115","654","personer","."
"befolkning_opprinnelsesland","2011","030115","657","personer","."
"befolkning_opprinnelsesland","2011","030115","658","personer","."
"befolkning_opprinnelsesland","2011","030115","659","personer","."
"befolkning_opprinnelsesland","2011","030115","660","personer","."
"befolkning_opprinnelsesland","2011","030115","661","personer","."
"befolkning_opprinnelsesland","2011","030115","664","personer",":"
"befolkning_opprinnelsesland","2011","030115","668","personer",":"
"befolkning_opprinnelsesland","2011","030115","672","personer",":"
"befolkning_opprinnelsesland","2011","030115","676","personer","."
"befolkning_opprinnelsesland","2011","030115","677","personer","."
"befolkning_opprinnelsesland","2011","030115","678","personer","."
"befolkning_opprinnelsesland","2011","030115","679","personer","."
"befolkning_opprinnelsesland","2011","030115","680","personer","6"
"befolkning_opprinnelsesland","2011","030115","681","personer","."
"befolkning_opprinnelsesland","2011","030115","684","personer","60"
"befolkning_opprinnelsesland","2011","030115","685","personer","."
"befolkning_opprinnelsesland","2011","030115","686","personer","."
"befolkning_opprinnelsesland","2011","030115","687","personer","."
