"tabell_navn","aar","bydel_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","030111","alle","1","personer","alle","16024"
"befolkning_alder","2015","030111","alle","alle","personer","alle","31669"
"befolkning_alder","2015","030111","befolkningen_ellers","0","personer","alle","10477"
"befolkning_alder","2015","030111","befolkningen_ellers","1","personer","alle","10275"
"befolkning_alder","2015","030111","befolkningen_ellers","alle","personer","alle","20752"
"befolkning_alder","2015","030111","innvandrere","0","personer","alle","5168"
"befolkning_alder","2015","030111","innvandrere","1","personer","alle","5749"
"befolkning_alder","2015","030111","innvandrere","alle","personer","alle","10917"
"befolkning_alder","2015","030112","alle","0","personer","alle","24587"
"befolkning_alder","2015","030112","alle","1","personer","alle","24183"
"befolkning_alder","2015","030112","alle","alle","personer","alle","48770"
"befolkning_alder","2015","030112","befolkningen_ellers","0","personer","alle","16432"
"befolkning_alder","2015","030112","befolkningen_ellers","1","personer","alle","15634"
"befolkning_alder","2015","030112","befolkningen_ellers","alle","personer","alle","32066"
"befolkning_alder","2015","030112","innvandrere","0","personer","alle","8155"
"befolkning_alder","2015","030112","innvandrere","1","personer","alle","8549"
"befolkning_alder","2015","030112","innvandrere","alle","personer","alle","16704"
"befolkning_alder","2015","030113","alle","0","personer","alle","25639"
"befolkning_alder","2015","030113","alle","1","personer","alle","23494"
"befolkning_alder","2015","030113","alle","alle","personer","alle","49133"
"befolkning_alder","2015","030113","befolkningen_ellers","0","personer","alle","21247"
"befolkning_alder","2015","030113","befolkningen_ellers","1","personer","alle","19260"
"befolkning_alder","2015","030113","befolkningen_ellers","alle","personer","alle","40507"
"befolkning_alder","2015","030113","innvandrere","0","personer","alle","4392"
"befolkning_alder","2015","030113","innvandrere","1","personer","alle","4234"
"befolkning_alder","2015","030113","innvandrere","alle","personer","alle","8626"
"befolkning_alder","2015","030114","alle","0","personer","alle","25528"
"befolkning_alder","2015","030114","alle","1","personer","alle","23900"
"befolkning_alder","2015","030114","alle","alle","personer","alle","49428"
"befolkning_alder","2015","030114","befolkningen_ellers","0","personer","alle","22169"
"befolkning_alder","2015","030114","befolkningen_ellers","1","personer","alle","20574"
"befolkning_alder","2015","030114","befolkningen_ellers","alle","personer","alle","42743"
"befolkning_alder","2015","030114","innvandrere","0","personer","alle","3359"
"befolkning_alder","2015","030114","innvandrere","1","personer","alle","3326"
"befolkning_alder","2015","030114","innvandrere","alle","personer","alle","6685"
"befolkning_alder","2015","030115","alle","0","personer","alle","18934"
"befolkning_alder","2015","030115","alle","1","personer","alle","18979"
"befolkning_alder","2015","030115","alle","alle","personer","alle","37913"
"befolkning_alder","2015","030115","befolkningen_ellers","0","personer","alle","12480"
"befolkning_alder","2015","030115","befolkningen_ellers","1","personer","alle","12454"
"befolkning_alder","2015","030115","befolkningen_ellers","alle","personer","alle","24934"
"befolkning_alder","2015","030115","innvandrere","0","personer","alle","6454"
"befolkning_alder","2015","030115","innvandrere","1","personer","alle","6525"
"befolkning_alder","2015","030115","innvandrere","alle","personer","alle","12979"
"befolkning_alder","2015","030116","alle","0","personer","alle","437"
"befolkning_alder","2015","030116","alle","1","personer","alle","626"
"befolkning_alder","2015","030116","alle","alle","personer","alle","1063"
"befolkning_alder","2015","030116","befolkningen_ellers","0","personer","alle","192"
"befolkning_alder","2015","030116","befolkningen_ellers","1","personer","alle","293"
"befolkning_alder","2015","030116","befolkningen_ellers","alle","personer","alle","485"
"befolkning_alder","2015","030116","innvandrere","0","personer","alle","245"
"befolkning_alder","2015","030116","innvandrere","1","personer","alle","333"
"befolkning_alder","2015","030116","innvandrere","alle","personer","alle","578"
"befolkning_alder","2015","030117","alle","0","personer","alle","784"
"befolkning_alder","2015","030117","alle","1","personer","alle","814"
"befolkning_alder","2015","030117","alle","alle","personer","alle","1598"
"befolkning_alder","2015","030117","befolkningen_ellers","0","personer","alle","705"
"befolkning_alder","2015","030117","befolkningen_ellers","1","personer","alle","727"
"befolkning_alder","2015","030117","befolkningen_ellers","alle","personer","alle","1435"
"befolkning_alder","2015","030117","innvandrere","0","personer","alle","79"
"befolkning_alder","2015","030117","innvandrere","1","personer","alle","87"
"befolkning_alder","2015","030117","innvandrere","alle","personer","alle","163"
"befolkning_alder","2015","030199","alle","0","personer","alle","1554"
"befolkning_alder","2015","030199","alle","1","personer","alle","3622"
"befolkning_alder","2015","030199","alle","alle","personer","alle","5176"
"befolkning_alder","2015","030199","befolkningen_ellers","0","personer","alle","806"
"befolkning_alder","2015","030199","befolkningen_ellers","1","personer","alle","1390"
"befolkning_alder","2015","030199","befolkningen_ellers","alle","personer","alle","2196"
"befolkning_alder","2015","030199","innvandrere","0","personer","alle","748"
"befolkning_alder","2015","030199","innvandrere","1","personer","alle","2232"
"befolkning_alder","2015","030199","innvandrere","alle","personer","alle","2980"
