"bydel_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"030104","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030105","fireaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030106","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030107","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030108","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030109","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030110","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030111","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030112","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030113","fireaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030114","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030115","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030116","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030117","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030199","fireaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"0301","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030101","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030102","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030103","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030104","fireaar","1","annet","2012","personer","0","intro_status_arbutd"
"030105","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030106","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030107","fireaar","1","annet","2012","personer","0","intro_status_arbutd"
"030108","fireaar","1","annet","2012","personer","0","intro_status_arbutd"
"030109","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030110","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030111","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030112","fireaar","1","annet","2012","personer","0","intro_status_arbutd"
"030113","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030114","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030115","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"030116","fireaar","1","annet","2012","personer","0","intro_status_arbutd"
"030117","fireaar","1","annet","2012","personer","0","intro_status_arbutd"
"030199","fireaar","1","annet","2012","personer",":","intro_status_arbutd"
"0301","fireaar","1","arbutd","2012","prosent","78","intro_status_arbutd"
"030101","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030102","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030103","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030104","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030105","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030106","fireaar","1","arbutd","2012","prosent","0","intro_status_arbutd"
"030107","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030108","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030109","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030110","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030111","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030112","fireaar","1","arbutd","2012","prosent","100","intro_status_arbutd"
"030113","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030114","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030115","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030116","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030117","fireaar","1","arbutd","2012","prosent","0","intro_status_arbutd"
"030199","fireaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"0301","fireaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030101","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030102","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030103","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030104","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030105","fireaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030106","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030107","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030108","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030109","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030110","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030111","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030112","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030113","fireaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030114","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030115","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030116","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030117","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030199","fireaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"0301","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030101","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030102","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030103","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030104","fireaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030105","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030106","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030107","fireaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030108","fireaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030109","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030110","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030111","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030112","fireaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030113","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030114","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030115","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030116","fireaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030117","fireaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030199","fireaar","1","annet","2012","prosent",":","intro_status_arbutd"
"0301","fireaar","0","alle","2012","personer","132","intro_status_arbutd"
"030101","fireaar","0","alle","2012","personer","12","intro_status_arbutd"
"030102","fireaar","0","alle","2012","personer","7","intro_status_arbutd"
"030103","fireaar","0","alle","2012","personer",":","intro_status_arbutd"
"030104","fireaar","0","alle","2012","personer",":","intro_status_arbutd"
"030105","fireaar","0","alle","2012","personer","6","intro_status_arbutd"
"030106","fireaar","0","alle","2012","personer",":","intro_status_arbutd"
"030107","fireaar","0","alle","2012","personer",":","intro_status_arbutd"
"030108","fireaar","0","alle","2012","personer",":","intro_status_arbutd"
"030109","fireaar","0","alle","2012","personer","13","intro_status_arbutd"
"030110","fireaar","0","alle","2012","personer","9","intro_status_arbutd"
"030111","fireaar","0","alle","2012","personer","16","intro_status_arbutd"
"030112","fireaar","0","alle","2012","personer","25","intro_status_arbutd"
"030113","fireaar","0","alle","2012","personer","9","intro_status_arbutd"
"030114","fireaar","0","alle","2012","personer","5","intro_status_arbutd"
"030115","fireaar","0","alle","2012","personer","7","intro_status_arbutd"
"030116","fireaar","0","alle","2012","personer",":","intro_status_arbutd"
"030117","fireaar","0","alle","2012","personer","0","intro_status_arbutd"
"030199","fireaar","0","alle","2012","personer",":","intro_status_arbutd"
"0301","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030101","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030102","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030103","fireaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030104","fireaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030105","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030106","fireaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030107","fireaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030108","fireaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030109","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030110","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030111","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030112","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030113","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030114","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030115","fireaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030116","fireaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030117","fireaar","0","alle","2012","prosent","0","intro_status_arbutd"
"030199","fireaar","0","alle","2012","prosent",":","intro_status_arbutd"
"0301","fireaar","0","arbutd","2012","personer","76","intro_status_arbutd"
"030101","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030102","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030103","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030104","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030105","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030106","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030107","fireaar","0","arbutd","2012","personer","4","intro_status_arbutd"
"030108","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030109","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030110","fireaar","0","arbutd","2012","personer","9","intro_status_arbutd"
"030111","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030112","fireaar","0","arbutd","2012","personer","17","intro_status_arbutd"
"030113","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030114","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030115","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030116","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030117","fireaar","0","arbutd","2012","personer","0","intro_status_arbutd"
"030199","fireaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"0301","fireaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030101","fireaar","0","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"030102","fireaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030103","fireaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030104","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030105","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030106","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030107","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030108","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030109","fireaar","0","ledig_tiltak","2012","personer","3","intro_status_arbutd"
"030110","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030111","fireaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030112","fireaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030113","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030114","fireaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030115","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030116","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030117","fireaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030199","fireaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"0301","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030101","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030102","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030103","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030104","fireaar","0","annet","2012","personer","0","intro_status_arbutd"
"030105","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030106","fireaar","0","annet","2012","personer","0","intro_status_arbutd"
"030107","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030108","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030109","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030110","fireaar","0","annet","2012","personer","0","intro_status_arbutd"
"030111","fireaar","0","annet","2012","personer","8","intro_status_arbutd"
"030112","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030113","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030114","fireaar","0","annet","2012","personer","0","intro_status_arbutd"
"030115","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"030116","fireaar","0","annet","2012","personer","0","intro_status_arbutd"
"030117","fireaar","0","annet","2012","personer","0","intro_status_arbutd"
"030199","fireaar","0","annet","2012","personer",":","intro_status_arbutd"
"0301","fireaar","0","arbutd","2012","prosent","58","intro_status_arbutd"
"030101","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030102","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030103","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030104","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030105","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030106","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030107","fireaar","0","arbutd","2012","prosent","67","intro_status_arbutd"
"030108","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030109","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030110","fireaar","0","arbutd","2012","prosent","100","intro_status_arbutd"
"030111","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030112","fireaar","0","arbutd","2012","prosent","68","intro_status_arbutd"
"030113","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030114","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030115","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030116","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"030117","fireaar","0","arbutd","2012","prosent","0","intro_status_arbutd"
"030199","fireaar","0","arbutd","2012","prosent",":","intro_status_arbutd"
"0301","fireaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030101","fireaar","0","ledig_tiltak","2012","prosent","33","intro_status_arbutd"
"030102","fireaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030103","fireaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030104","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030105","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030106","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030107","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030108","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030109","fireaar","0","ledig_tiltak","2012","prosent","23","intro_status_arbutd"
"030110","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030111","fireaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030112","fireaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030113","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030114","fireaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030115","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030116","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030117","fireaar","0","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030199","fireaar","0","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"0301","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030101","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030102","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030103","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030104","fireaar","0","annet","2012","prosent","0","intro_status_arbutd"
"030105","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030106","fireaar","0","annet","2012","prosent","0","intro_status_arbutd"
"030107","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030108","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030109","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030110","fireaar","0","annet","2012","prosent","0","intro_status_arbutd"
"030111","fireaar","0","annet","2012","prosent","50","intro_status_arbutd"
"030112","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030113","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030114","fireaar","0","annet","2012","prosent","0","intro_status_arbutd"
"030115","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"030116","fireaar","0","annet","2012","prosent","0","intro_status_arbutd"
"030117","fireaar","0","annet","2012","prosent","0","intro_status_arbutd"
"030199","fireaar","0","annet","2012","prosent",":","intro_status_arbutd"
"0301","fireaar","alle","alle","2011","personer","212","intro_status_arbutd"
"030101","fireaar","alle","alle","2011","personer","18","intro_status_arbutd"
"030102","fireaar","alle","alle","2011","personer","13","intro_status_arbutd"
"030103","fireaar","alle","alle","2011","personer","14","intro_status_arbutd"
"030104","fireaar","alle","alle","2011","personer","12","intro_status_arbutd"
"030105","fireaar","alle","alle","2011","personer","9","intro_status_arbutd"
"030106","fireaar","alle","alle","2011","personer","8","intro_status_arbutd"
"030107","fireaar","alle","alle","2011","personer",":","intro_status_arbutd"
"030108","fireaar","alle","alle","2011","personer","6","intro_status_arbutd"
"030109","fireaar","alle","alle","2011","personer","17","intro_status_arbutd"
"030110","fireaar","alle","alle","2011","personer","15","intro_status_arbutd"
"030111","fireaar","alle","alle","2011","personer","16","intro_status_arbutd"
"030112","fireaar","alle","alle","2011","personer","20","intro_status_arbutd"
"030113","fireaar","alle","alle","2011","personer","29","intro_status_arbutd"
"030114","fireaar","alle","alle","2011","personer","12","intro_status_arbutd"
"030115","fireaar","alle","alle","2011","personer","11","intro_status_arbutd"
"030116","fireaar","alle","alle","2011","personer",":","intro_status_arbutd"
"030117","fireaar","alle","alle","2011","personer","0","intro_status_arbutd"
"030199","fireaar","alle","alle","2011","personer","6","intro_status_arbutd"
"0301","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030101","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030102","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030103","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030104","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030105","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030106","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030107","fireaar","alle","alle","2011","prosent",":","intro_status_arbutd"
"030108","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030109","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030110","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030111","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030112","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030113","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030114","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030115","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"030116","fireaar","alle","alle","2011","prosent",":","intro_status_arbutd"
"030117","fireaar","alle","alle","2011","prosent","0","intro_status_arbutd"
"030199","fireaar","alle","alle","2011","prosent","100","intro_status_arbutd"
"0301","fireaar","alle","arbutd","2011","personer","130","intro_status_arbutd"
"030101","fireaar","alle","arbutd","2011","personer","8","intro_status_arbutd"
"030102","fireaar","alle","arbutd","2011","personer","8","intro_status_arbutd"
"030103","fireaar","alle","arbutd","2011","personer","10","intro_status_arbutd"
"030104","fireaar","alle","arbutd","2011","personer","6","intro_status_arbutd"
"030105","fireaar","alle","arbutd","2011","personer","5","intro_status_arbutd"
"030106","fireaar","alle","arbutd","2011","personer",":","intro_status_arbutd"
"030107","fireaar","alle","arbutd","2011","personer","4","intro_status_arbutd"
"030108","fireaar","alle","arbutd","2011","personer",":","intro_status_arbutd"
"030109","fireaar","alle","arbutd","2011","personer","9","intro_status_arbutd"
"030110","fireaar","alle","arbutd","2011","personer",":","intro_status_arbutd"
"030111","fireaar","alle","arbutd","2011","personer","9","intro_status_arbutd"
"030112","fireaar","alle","arbutd","2011","personer","16","intro_status_arbutd"
"030113","fireaar","alle","arbutd","2011","personer","12","intro_status_arbutd"
"030114","fireaar","alle","arbutd","2011","personer","8","intro_status_arbutd"
"030115","fireaar","alle","arbutd","2011","personer",":","intro_status_arbutd"
"030116","fireaar","alle","arbutd","2011","personer",":","intro_status_arbutd"
"030117","fireaar","alle","arbutd","2011","personer","0","intro_status_arbutd"
"030199","fireaar","alle","arbutd","2011","personer",":","intro_status_arbutd"
"0301","fireaar","alle","ledig_tiltak","2011","personer","17","intro_status_arbutd"
"030101","fireaar","alle","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030102","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030103","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030104","fireaar","alle","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030105","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030106","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030107","fireaar","alle","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030108","fireaar","alle","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030109","fireaar","alle","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030110","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030111","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030112","fireaar","alle","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030113","fireaar","alle","ledig_tiltak","2011","personer","6","intro_status_arbutd"
"030114","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030115","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030116","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030117","fireaar","alle","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030199","fireaar","alle","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"0301","fireaar","alle","annet","2011","personer","65","intro_status_arbutd"
"030101","fireaar","alle","annet","2011","personer",":","intro_status_arbutd"
"030102","fireaar","alle","annet","2011","personer","5","intro_status_arbutd"
"030103","fireaar","alle","annet","2011","personer","4","intro_status_arbutd"
"030104","fireaar","alle","annet","2011","personer",":","intro_status_arbutd"
"030105","fireaar","alle","annet","2011","personer","4","intro_status_arbutd"
"030106","fireaar","alle","annet","2011","personer",":","intro_status_arbutd"
"030107","fireaar","alle","annet","2011","personer","0","intro_status_arbutd"
"030108","fireaar","alle","annet","2011","personer",":","intro_status_arbutd"
"030109","fireaar","alle","annet","2011","personer",":","intro_status_arbutd"
"030110","fireaar","alle","annet","2011","personer",":","intro_status_arbutd"
"030111","fireaar","alle","annet","2011","personer","7","intro_status_arbutd"
"030112","fireaar","alle","annet","2011","personer",":","intro_status_arbutd"
"030113","fireaar","alle","annet","2011","personer","11","intro_status_arbutd"
"030114","fireaar","alle","annet","2011","personer","4","intro_status_arbutd"
"030115","fireaar","alle","annet","2011","personer",":","intro_status_arbutd"
"030116","fireaar","alle","annet","2011","personer","0","intro_status_arbutd"
"030117","fireaar","alle","annet","2011","personer","0","intro_status_arbutd"
"030199","fireaar","alle","annet","2011","personer",":","intro_status_arbutd"
"0301","fireaar","alle","arbutd","2011","prosent","61","intro_status_arbutd"
"030101","fireaar","alle","arbutd","2011","prosent","44","intro_status_arbutd"
"030102","fireaar","alle","arbutd","2011","prosent","62","intro_status_arbutd"
"030103","fireaar","alle","arbutd","2011","prosent","71","intro_status_arbutd"
"030104","fireaar","alle","arbutd","2011","prosent","50","intro_status_arbutd"
"030105","fireaar","alle","arbutd","2011","prosent","56","intro_status_arbutd"
"030106","fireaar","alle","arbutd","2011","prosent",":","intro_status_arbutd"
"030107","fireaar","alle","arbutd","2011","prosent","80","intro_status_arbutd"
"030108","fireaar","alle","arbutd","2011","prosent",":","intro_status_arbutd"
"030109","fireaar","alle","arbutd","2011","prosent","53","intro_status_arbutd"
"030110","fireaar","alle","arbutd","2011","prosent",":","intro_status_arbutd"
"030111","fireaar","alle","arbutd","2011","prosent","56","intro_status_arbutd"
"030112","fireaar","alle","arbutd","2011","prosent","80","intro_status_arbutd"
"030113","fireaar","alle","arbutd","2011","prosent","41","intro_status_arbutd"
"030114","fireaar","alle","arbutd","2011","prosent","67","intro_status_arbutd"
"030115","fireaar","alle","arbutd","2011","prosent",":","intro_status_arbutd"
"030116","fireaar","alle","arbutd","2011","prosent",":","intro_status_arbutd"
"030117","fireaar","alle","arbutd","2011","prosent","0","intro_status_arbutd"
"030199","fireaar","alle","arbutd","2011","prosent",":","intro_status_arbutd"
"0301","fireaar","alle","ledig_tiltak","2011","prosent","8","intro_status_arbutd"
"030101","fireaar","alle","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030102","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030103","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030104","fireaar","alle","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030105","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030106","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030107","fireaar","alle","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030108","fireaar","alle","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030109","fireaar","alle","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030110","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030111","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030112","fireaar","alle","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030113","fireaar","alle","ledig_tiltak","2011","prosent","21","intro_status_arbutd"
"030114","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030115","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030116","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030117","fireaar","alle","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030199","fireaar","alle","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"0301","fireaar","alle","annet","2011","prosent","31","intro_status_arbutd"
"030101","fireaar","alle","annet","2011","prosent",":","intro_status_arbutd"
"030102","fireaar","alle","annet","2011","prosent","38","intro_status_arbutd"
"030103","fireaar","alle","annet","2011","prosent","29","intro_status_arbutd"
"030104","fireaar","alle","annet","2011","prosent",":","intro_status_arbutd"
"030105","fireaar","alle","annet","2011","prosent","44","intro_status_arbutd"
"030106","fireaar","alle","annet","2011","prosent",":","intro_status_arbutd"
"030107","fireaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"030108","fireaar","alle","annet","2011","prosent",":","intro_status_arbutd"
"030109","fireaar","alle","annet","2011","prosent",":","intro_status_arbutd"
