"aar","bydel_nr","enhet","tabellvariabel","tabell_navn","vreg_9","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","personer","9","befolkning_verdensregion_9","asia","NULL","NULL","1740"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1740"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1740"
2014,"NULL","personer","17","befolkning_verdensregion_9","norden","NULL","NULL","1742"
2014,"NULL","personer","21","befolkning_verdensregion_9","vest_europa","NULL","NULL","1742"
2014,"NULL","personer","28","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1742"
2014,"NULL","personer","19","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1742"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1742"
2014,"NULL","personer","67","befolkning_verdensregion_9","asia","NULL","NULL","1742"
2014,"NULL","personer","85","befolkning_verdensregion_9","afrika","NULL","NULL","1742"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1742"
2014,"NULL","personer","8","befolkning_verdensregion_9","norden","NULL","NULL","1743"
2014,"NULL","personer","4","befolkning_verdensregion_9","vest_europa","NULL","NULL","1743"
2014,"NULL","personer","24","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1743"
2014,"NULL","personer","0","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1743"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1743"
2014,"NULL","personer","0","befolkning_verdensregion_9","asia","NULL","NULL","1743"
2014,"NULL","personer","3","befolkning_verdensregion_9","afrika","NULL","NULL","1743"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1743"
2014,"NULL","personer","12","befolkning_verdensregion_9","norden","NULL","NULL","1744"
2014,"NULL","personer","26","befolkning_verdensregion_9","vest_europa","NULL","NULL","1744"
2014,"NULL","personer","80","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1744"
2014,"NULL","personer","8","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1744"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1744"
2014,"NULL","personer","31","befolkning_verdensregion_9","asia","NULL","NULL","1744"
2014,"NULL","personer","30","befolkning_verdensregion_9","afrika","NULL","NULL","1744"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1744"
2014,"NULL","personer","4","befolkning_verdensregion_9","norden","NULL","NULL","1748"
2014,"NULL","personer","24","befolkning_verdensregion_9","vest_europa","NULL","NULL","1748"
2014,"NULL","personer","10","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1748"
2014,"NULL","personer","0","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1748"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1748"
2014,"NULL","personer","8","befolkning_verdensregion_9","asia","NULL","NULL","1748"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1748"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1748"
2014,"NULL","personer","12","befolkning_verdensregion_9","norden","NULL","NULL","1749"
2014,"NULL","personer","20","befolkning_verdensregion_9","vest_europa","NULL","NULL","1749"
2014,"NULL","personer","42","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1749"
2014,"NULL","personer","3","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1749"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1749"
2014,"NULL","personer","11","befolkning_verdensregion_9","asia","NULL","NULL","1749"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1749"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1749"
2014,"NULL","personer","30","befolkning_verdensregion_9","norden","NULL","NULL","1750"
2014,"NULL","personer","40","befolkning_verdensregion_9","vest_europa","NULL","NULL","1750"
2014,"NULL","personer","124","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1750"
2014,"NULL","personer","18","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1750"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1750"
2014,"NULL","personer","48","befolkning_verdensregion_9","asia","NULL","NULL","1750"
2014,"NULL","personer","66","befolkning_verdensregion_9","afrika","NULL","NULL","1750"
2014,"NULL","personer","4","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1750"
2014,"NULL","personer","31","befolkning_verdensregion_9","norden","NULL","NULL","1751"
2014,"NULL","personer","39","befolkning_verdensregion_9","vest_europa","NULL","NULL","1751"
2014,"NULL","personer","81","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1751"
2014,"NULL","personer","10","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1751"
2014,"NULL","personer","4","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1751"
2014,"NULL","personer","48","befolkning_verdensregion_9","asia","NULL","NULL","1751"
2014,"NULL","personer","82","befolkning_verdensregion_9","afrika","NULL","NULL","1751"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1751"
2014,"NULL","personer","3","befolkning_verdensregion_9","norden","NULL","NULL","1755"
2014,"NULL","personer","4","befolkning_verdensregion_9","vest_europa","NULL","NULL","1755"
2014,"NULL","personer","14","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1755"
2014,"NULL","personer","0","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1755"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1755"
2014,"NULL","personer","8","befolkning_verdensregion_9","asia","NULL","NULL","1755"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1755"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1755"
2014,"NULL","personer","34","befolkning_verdensregion_9","norden","NULL","NULL","1756"
2014,"NULL","personer","50","befolkning_verdensregion_9","vest_europa","NULL","NULL","1756"
2014,"NULL","personer","86","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1756"
2014,"NULL","personer","18","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1756"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1756"
2014,"NULL","personer","47","befolkning_verdensregion_9","asia","NULL","NULL","1756"
2014,"NULL","personer","52","befolkning_verdensregion_9","afrika","NULL","NULL","1756"
2014,"NULL","personer","5","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1756"
2014,"NULL","personer","408","befolkning_verdensregion_9","norden","NULL","NULL","1804"
2014,"NULL","personer","335","befolkning_verdensregion_9","vest_europa","NULL","NULL","1804"
2014,"NULL","personer","831","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1804"
2014,"NULL","personer","354","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1804"
2014,"NULL","personer","59","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1804"
2014,"NULL","personer","916","befolkning_verdensregion_9","asia","NULL","NULL","1804"
2014,"NULL","personer","727","befolkning_verdensregion_9","afrika","NULL","NULL","1804"
2014,"NULL","personer","92","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1804"
2014,"NULL","personer","284","befolkning_verdensregion_9","norden","NULL","NULL","1805"
2014,"NULL","personer","130","befolkning_verdensregion_9","vest_europa","NULL","NULL","1805"
2014,"NULL","personer","413","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1805"
2014,"NULL","personer","176","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1805"
2014,"NULL","personer","29","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1805"
2014,"NULL","personer","450","befolkning_verdensregion_9","asia","NULL","NULL","1805"
2014,"NULL","personer","305","befolkning_verdensregion_9","afrika","NULL","NULL","1805"
2014,"NULL","personer","28","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1805"
2014,"NULL","personer","3","befolkning_verdensregion_9","norden","NULL","NULL","1811"
2014,"NULL","personer","9","befolkning_verdensregion_9","vest_europa","NULL","NULL","1811"
2014,"NULL","personer","23","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1811"
2014,"NULL","personer","0","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1811"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1811"
2014,"NULL","personer","6","befolkning_verdensregion_9","asia","NULL","NULL","1811"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1811"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1811"
2014,"NULL","personer","11","befolkning_verdensregion_9","norden","NULL","NULL","1812"
2014,"NULL","personer","16","befolkning_verdensregion_9","vest_europa","NULL","NULL","1812"
2014,"NULL","personer","16","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1812"
2014,"NULL","personer","8","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1812"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1812"
2014,"NULL","personer","36","befolkning_verdensregion_9","asia","NULL","NULL","1812"
2014,"NULL","personer","23","befolkning_verdensregion_9","afrika","NULL","NULL","1812"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1812"
2014,"NULL","personer","48","befolkning_verdensregion_9","norden","NULL","NULL","1813"
2014,"NULL","personer","36","befolkning_verdensregion_9","vest_europa","NULL","NULL","1813"
2014,"NULL","personer","110","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1813"
2014,"NULL","personer","38","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1813"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1813"
2014,"NULL","personer","151","befolkning_verdensregion_9","asia","NULL","NULL","1813"
2014,"NULL","personer","85","befolkning_verdensregion_9","afrika","NULL","NULL","1813"
2014,"NULL","personer","13","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1813"
2014,"NULL","personer","13","befolkning_verdensregion_9","norden","NULL","NULL","1815"
2014,"NULL","personer","7","befolkning_verdensregion_9","vest_europa","NULL","NULL","1815"
2014,"NULL","personer","5","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1815"
2014,"NULL","personer","7","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1815"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1815"
2014,"NULL","personer","11","befolkning_verdensregion_9","asia","NULL","NULL","1815"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1815"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1815"
2014,"NULL","personer","0","befolkning_verdensregion_9","norden","NULL","NULL","1816"
2014,"NULL","personer","8","befolkning_verdensregion_9","vest_europa","NULL","NULL","1816"
2014,"NULL","personer","12","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1816"
2014,"NULL","personer","3","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1816"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1816"
2014,"NULL","personer","4","befolkning_verdensregion_9","asia","NULL","NULL","1816"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1816"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1816"
2014,"NULL","personer","18","befolkning_verdensregion_9","norden","NULL","NULL","1818"
2014,"NULL","personer","3","befolkning_verdensregion_9","vest_europa","NULL","NULL","1818"
2014,"NULL","personer","133","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1818"
2014,"NULL","personer","4","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1818"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1818"
2014,"NULL","personer","22","befolkning_verdensregion_9","asia","NULL","NULL","1818"
2014,"NULL","personer","28","befolkning_verdensregion_9","afrika","NULL","NULL","1818"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1818"
2014,"NULL","personer","48","befolkning_verdensregion_9","norden","NULL","NULL","1820"
2014,"NULL","personer","38","befolkning_verdensregion_9","vest_europa","NULL","NULL","1820"
2014,"NULL","personer","162","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1820"
2014,"NULL","personer","81","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1820"
2014,"NULL","personer","8","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1820"
2014,"NULL","personer","148","befolkning_verdensregion_9","asia","NULL","NULL","1820"
2014,"NULL","personer","159","befolkning_verdensregion_9","afrika","NULL","NULL","1820"
2014,"NULL","personer","8","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1820"
2014,"NULL","personer","21","befolkning_verdensregion_9","norden","NULL","NULL","1822"
2014,"NULL","personer","13","befolkning_verdensregion_9","vest_europa","NULL","NULL","1822"
2014,"NULL","personer","13","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1822"
2014,"NULL","personer","23","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1822"
2014,"NULL","personer","4","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1822"
2014,"NULL","personer","28","befolkning_verdensregion_9","asia","NULL","NULL","1822"
2014,"NULL","personer","80","befolkning_verdensregion_9","afrika","NULL","NULL","1822"
2014,"NULL","personer","5","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1822"
2014,"NULL","personer","63","befolkning_verdensregion_9","norden","NULL","NULL","1824"
2014,"NULL","personer","67","befolkning_verdensregion_9","vest_europa","NULL","NULL","1824"
2014,"NULL","personer","137","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1824"
2014,"NULL","personer","54","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1824"
2014,"NULL","personer","7","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1824"
2014,"NULL","personer","214","befolkning_verdensregion_9","asia","NULL","NULL","1824"
2014,"NULL","personer","130","befolkning_verdensregion_9","afrika","NULL","NULL","1824"
2014,"NULL","personer","18","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1824"
2014,"NULL","personer","21","befolkning_verdensregion_9","norden","NULL","NULL","1825"
2014,"NULL","personer","3","befolkning_verdensregion_9","vest_europa","NULL","NULL","1825"
2014,"NULL","personer","36","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1825"
2014,"NULL","personer","5","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1825"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1825"
2014,"NULL","personer","16","befolkning_verdensregion_9","asia","NULL","NULL","1825"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1825"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1825"
2014,"NULL","personer","22","befolkning_verdensregion_9","norden","NULL","NULL","1826"
2014,"NULL","personer","13","befolkning_verdensregion_9","vest_europa","NULL","NULL","1826"
2014,"NULL","personer","13","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1826"
2014,"NULL","personer","15","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1826"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1826"
2014,"NULL","personer","20","befolkning_verdensregion_9","asia","NULL","NULL","1826"
2014,"NULL","personer","58","befolkning_verdensregion_9","afrika","NULL","NULL","1826"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1826"
2014,"NULL","personer","3","befolkning_verdensregion_9","norden","NULL","NULL","1827"
2014,"NULL","personer","22","befolkning_verdensregion_9","vest_europa","NULL","NULL","1827"
2014,"NULL","personer","23","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1827"
2014,"NULL","personer","18","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1827"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1827"
2014,"NULL","personer","5","befolkning_verdensregion_9","asia","NULL","NULL","1827"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1827"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1827"
2014,"NULL","personer","11","befolkning_verdensregion_9","norden","NULL","NULL","1828"
2014,"NULL","personer","17","befolkning_verdensregion_9","vest_europa","NULL","NULL","1828"
2014,"NULL","personer","66","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1828"
2014,"NULL","personer","13","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1828"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1828"
2014,"NULL","personer","73","befolkning_verdensregion_9","asia","NULL","NULL","1828"
2014,"NULL","personer","103","befolkning_verdensregion_9","afrika","NULL","NULL","1828"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1828"
2014,"NULL","personer","36","befolkning_verdensregion_9","norden","NULL","NULL","1832"
2014,"NULL","personer","18","befolkning_verdensregion_9","vest_europa","NULL","NULL","1832"
2014,"NULL","personer","55","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1832"
2014,"NULL","personer","38","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1832"
2014,"NULL","personer","7","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1832"
2014,"NULL","personer","39","befolkning_verdensregion_9","asia","NULL","NULL","1832"
2014,"NULL","personer","30","befolkning_verdensregion_9","afrika","NULL","NULL","1832"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1832"
2014,"NULL","personer","180","befolkning_verdensregion_9","norden","NULL","NULL","1833"
2014,"NULL","personer","124","befolkning_verdensregion_9","vest_europa","NULL","NULL","1833"
2014,"NULL","personer","338","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1833"
2014,"NULL","personer","118","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1833"
2014,"NULL","personer","20","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1833"
2014,"NULL","personer","364","befolkning_verdensregion_9","asia","NULL","NULL","1833"
2014,"NULL","personer","244","befolkning_verdensregion_9","afrika","NULL","NULL","1833"
2014,"NULL","personer","22","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1833"
2014,"NULL","personer","35","befolkning_verdensregion_9","norden","NULL","NULL","1834"
2014,"NULL","personer","9","befolkning_verdensregion_9","vest_europa","NULL","NULL","1834"
2014,"NULL","personer","35","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1834"
2014,"NULL","personer","3","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1834"
2014,"NULL","personer","3","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1834"
2014,"NULL","personer","17","befolkning_verdensregion_9","asia","NULL","NULL","1834"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1834"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1834"
2014,"NULL","personer","3","befolkning_verdensregion_9","norden","NULL","NULL","1835"
2014,"NULL","personer","0","befolkning_verdensregion_9","vest_europa","NULL","NULL","1835"
2014,"NULL","personer","66","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1835"
2014,"NULL","personer","0","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1835"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1835"
2014,"NULL","personer","13","befolkning_verdensregion_9","asia","NULL","NULL","1835"
2014,"NULL","personer","5","befolkning_verdensregion_9","afrika","NULL","NULL","1835"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1835"
2014,"NULL","personer","15","befolkning_verdensregion_9","norden","NULL","NULL","1836"
2014,"NULL","personer","8","befolkning_verdensregion_9","vest_europa","NULL","NULL","1836"
2014,"NULL","personer","15","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1836"
2014,"NULL","personer","12","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1836"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1836"
2014,"NULL","personer","10","befolkning_verdensregion_9","asia","NULL","NULL","1836"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1836"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1836"
2014,"NULL","personer","54","befolkning_verdensregion_9","norden","NULL","NULL","1837"
2014,"NULL","personer","44","befolkning_verdensregion_9","vest_europa","NULL","NULL","1837"
2014,"NULL","personer","98","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1837"
2014,"NULL","personer","37","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1837"
2014,"NULL","personer","11","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1837"
2014,"NULL","personer","89","befolkning_verdensregion_9","asia","NULL","NULL","1837"
2014,"NULL","personer","37","befolkning_verdensregion_9","afrika","NULL","NULL","1837"
2014,"NULL","personer","10","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1837"
2014,"NULL","personer","13","befolkning_verdensregion_9","norden","NULL","NULL","1838"
2014,"NULL","personer","22","befolkning_verdensregion_9","vest_europa","NULL","NULL","1838"
2014,"NULL","personer","70","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1838"
2014,"NULL","personer","4","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1838"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1838"
2014,"NULL","personer","34","befolkning_verdensregion_9","asia","NULL","NULL","1838"
2014,"NULL","personer","52","befolkning_verdensregion_9","afrika","NULL","NULL","1838"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1838"
2014,"NULL","personer","10","befolkning_verdensregion_9","norden","NULL","NULL","1839"
2014,"NULL","personer","5","befolkning_verdensregion_9","vest_europa","NULL","NULL","1839"
2014,"NULL","personer","7","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1839"
2014,"NULL","personer","3","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1839"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1839"
2014,"NULL","personer","3","befolkning_verdensregion_9","asia","NULL","NULL","1839"
2014,"NULL","personer","15","befolkning_verdensregion_9","afrika","NULL","NULL","1839"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1839"
2014,"NULL","personer","46","befolkning_verdensregion_9","norden","NULL","NULL","1840"
2014,"NULL","personer","18","befolkning_verdensregion_9","vest_europa","NULL","NULL","1840"
2014,"NULL","personer","46","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1840"
2014,"NULL","personer","39","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1840"
2014,"NULL","personer","5","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1840"
2014,"NULL","personer","58","befolkning_verdensregion_9","asia","NULL","NULL","1840"
2014,"NULL","personer","102","befolkning_verdensregion_9","afrika","NULL","NULL","1840"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1840"
2014,"NULL","personer","61","befolkning_verdensregion_9","norden","NULL","NULL","1841"
2014,"NULL","personer","48","befolkning_verdensregion_9","vest_europa","NULL","NULL","1841"
2014,"NULL","personer","112","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1841"
2014,"NULL","personer","56","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1841"
2014,"NULL","personer","9","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1841"
2014,"NULL","personer","121","befolkning_verdensregion_9","asia","NULL","NULL","1841"
2014,"NULL","personer","78","befolkning_verdensregion_9","afrika","NULL","NULL","1841"
2014,"NULL","personer","19","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1841"
2014,"NULL","personer","5","befolkning_verdensregion_9","norden","NULL","NULL","1845"
2014,"NULL","personer","17","befolkning_verdensregion_9","vest_europa","NULL","NULL","1845"
2014,"NULL","personer","45","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1845"
2014,"NULL","personer","4","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1845"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1845"
2014,"NULL","personer","17","befolkning_verdensregion_9","asia","NULL","NULL","1845"
2014,"NULL","personer","0","befolkning_verdensregion_9","afrika","NULL","NULL","1845"
2014,"NULL","personer","7","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1845"
2014,"NULL","personer","18","befolkning_verdensregion_9","norden","NULL","NULL","1848"
2014,"NULL","personer","58","befolkning_verdensregion_9","vest_europa","NULL","NULL","1848"
2014,"NULL","personer","43","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1848"
2014,"NULL","personer","4","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1848"
2014,"NULL","personer","4","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1848"
2014,"NULL","personer","36","befolkning_verdensregion_9","asia","NULL","NULL","1848"
2014,"NULL","personer","32","befolkning_verdensregion_9","afrika","NULL","NULL","1848"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1848"
2014,"NULL","personer","20","befolkning_verdensregion_9","norden","NULL","NULL","1849"
2014,"NULL","personer","49","befolkning_verdensregion_9","vest_europa","NULL","NULL","1849"
2014,"NULL","personer","35","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1849"
2014,"NULL","personer","20","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1849"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1849"
2014,"NULL","personer","56","befolkning_verdensregion_9","asia","NULL","NULL","1849"
2014,"NULL","personer","25","befolkning_verdensregion_9","afrika","NULL","NULL","1849"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1849"
2014,"NULL","personer","28","befolkning_verdensregion_9","norden","NULL","NULL","1850"
2014,"NULL","personer","4","befolkning_verdensregion_9","vest_europa","NULL","NULL","1850"
2014,"NULL","personer","49","befolkning_verdensregion_9","eu_ost_europa","NULL","NULL","1850"
2014,"NULL","personer","10","befolkning_verdensregion_9","ost_europa_ellers","NULL","NULL","1850"
2014,"NULL","personer","0","befolkning_verdensregion_9","nord_amerika_oseania","NULL","NULL","1850"
2014,"NULL","personer","13","befolkning_verdensregion_9","asia","NULL","NULL","1850"
2014,"NULL","personer","21","befolkning_verdensregion_9","afrika","NULL","NULL","1850"
2014,"NULL","personer","0","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","NULL","1850"
