"bydel_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"030101","treaar","0","arbutd","2014","personer","4","intro_status_arbutd"
"030102","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030103","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030104","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030105","treaar","0","arbutd","2014","personer","6","intro_status_arbutd"
"030106","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030107","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030108","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030109","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030110","treaar","0","arbutd","2014","personer","5","intro_status_arbutd"
"030111","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030112","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030113","treaar","0","arbutd","2014","personer","5","intro_status_arbutd"
"030114","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030115","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030116","treaar","0","arbutd","2014","personer",":","intro_status_arbutd"
"030117","treaar","0","arbutd","2014","personer","0","intro_status_arbutd"
"030199","treaar","0","arbutd","2014","personer","0","intro_status_arbutd"
"030101","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030102","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030103","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030104","treaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030105","treaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030106","treaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030107","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030108","treaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030109","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030110","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030111","treaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030112","treaar","0","ledig_tiltak","2014","personer","3","intro_status_arbutd"
"030113","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030114","treaar","0","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030115","treaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030116","treaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030117","treaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030199","treaar","0","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030101","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030102","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030103","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030104","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030105","treaar","0","annet","2014","personer","4","intro_status_arbutd"
"030106","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030107","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030108","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030109","treaar","0","annet","2014","personer","9","intro_status_arbutd"
"030110","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030111","treaar","0","annet","2014","personer","8","intro_status_arbutd"
"030112","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030113","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030114","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030115","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030116","treaar","0","annet","2014","personer","0","intro_status_arbutd"
"030117","treaar","0","annet","2014","personer","0","intro_status_arbutd"
"030199","treaar","0","annet","2014","personer",":","intro_status_arbutd"
"030101","treaar","0","arbutd","2014","prosent","36","intro_status_arbutd"
"030102","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030103","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030104","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030105","treaar","0","arbutd","2014","prosent","60","intro_status_arbutd"
"030106","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030107","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030108","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030109","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030110","treaar","0","arbutd","2014","prosent","42","intro_status_arbutd"
"030111","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030112","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030113","treaar","0","arbutd","2014","prosent","56","intro_status_arbutd"
"030114","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030115","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030116","treaar","0","arbutd","2014","prosent",":","intro_status_arbutd"
"030117","treaar","0","arbutd","2014","prosent","0","intro_status_arbutd"
"030199","treaar","0","arbutd","2014","prosent","0","intro_status_arbutd"
"030101","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030102","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030103","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030104","treaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030105","treaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030106","treaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030107","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030108","treaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030109","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030110","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030111","treaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030112","treaar","0","ledig_tiltak","2014","prosent","21","intro_status_arbutd"
"030113","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030114","treaar","0","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030115","treaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030116","treaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030117","treaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030199","treaar","0","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030101","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030102","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030103","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030104","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030105","treaar","0","annet","2014","prosent","40","intro_status_arbutd"
"030106","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030107","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030108","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030109","treaar","0","annet","2014","prosent","56","intro_status_arbutd"
"030110","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030111","treaar","0","annet","2014","prosent","50","intro_status_arbutd"
"030112","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030113","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030114","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030115","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030116","treaar","0","annet","2014","prosent","0","intro_status_arbutd"
"030117","treaar","0","annet","2014","prosent","0","intro_status_arbutd"
"030199","treaar","0","annet","2014","prosent",":","intro_status_arbutd"
"030101","fireaar","alle","alle","2014","personer","26","intro_status_arbutd"
"030102","fireaar","alle","alle","2014","personer","26","intro_status_arbutd"
"030103","fireaar","alle","alle","2014","personer","14","intro_status_arbutd"
"030104","fireaar","alle","alle","2014","personer","14","intro_status_arbutd"
"030105","fireaar","alle","alle","2014","personer","10","intro_status_arbutd"
"030106","fireaar","alle","alle","2014","personer",":","intro_status_arbutd"
"030107","fireaar","alle","alle","2014","personer",":","intro_status_arbutd"
"030108","fireaar","alle","alle","2014","personer","8","intro_status_arbutd"
"030109","fireaar","alle","alle","2014","personer","10","intro_status_arbutd"
"030110","fireaar","alle","alle","2014","personer","23","intro_status_arbutd"
"030111","fireaar","alle","alle","2014","personer","14","intro_status_arbutd"
"030112","fireaar","alle","alle","2014","personer","28","intro_status_arbutd"
"030113","fireaar","alle","alle","2014","personer","12","intro_status_arbutd"
"030114","fireaar","alle","alle","2014","personer","8","intro_status_arbutd"
"030115","fireaar","alle","alle","2014","personer","16","intro_status_arbutd"
"030116","fireaar","alle","alle","2014","personer","3","intro_status_arbutd"
"030117","fireaar","alle","alle","2014","personer","0","intro_status_arbutd"
"030199","fireaar","alle","alle","2014","personer","10","intro_status_arbutd"
"030101","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030102","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030103","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030104","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030105","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030106","fireaar","alle","alle","2014","prosent",":","intro_status_arbutd"
"030107","fireaar","alle","alle","2014","prosent",":","intro_status_arbutd"
"030108","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030109","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030110","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030111","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030112","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030113","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030114","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030115","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030116","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030117","fireaar","alle","alle","2014","prosent","0","intro_status_arbutd"
"030199","fireaar","alle","alle","2014","prosent","100","intro_status_arbutd"
"030101","fireaar","alle","arbutd","2014","personer","14","intro_status_arbutd"
"030102","fireaar","alle","arbutd","2014","personer","17","intro_status_arbutd"
"030103","fireaar","alle","arbutd","2014","personer","7","intro_status_arbutd"
"030104","fireaar","alle","arbutd","2014","personer","10","intro_status_arbutd"
"030105","fireaar","alle","arbutd","2014","personer","5","intro_status_arbutd"
"030106","fireaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030107","fireaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030108","fireaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030109","fireaar","alle","arbutd","2014","personer","6","intro_status_arbutd"
"030110","fireaar","alle","arbutd","2014","personer","14","intro_status_arbutd"
"030111","fireaar","alle","arbutd","2014","personer","8","intro_status_arbutd"
"030112","fireaar","alle","arbutd","2014","personer","18","intro_status_arbutd"
"030113","fireaar","alle","arbutd","2014","personer","7","intro_status_arbutd"
"030114","fireaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030115","fireaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030116","fireaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030117","fireaar","alle","arbutd","2014","personer","0","intro_status_arbutd"
"030199","fireaar","alle","arbutd","2014","personer",":","intro_status_arbutd"
"030101","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030102","fireaar","alle","ledig_tiltak","2014","personer","4","intro_status_arbutd"
"030103","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030104","fireaar","alle","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030105","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030106","fireaar","alle","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030107","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030108","fireaar","alle","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030109","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030110","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030111","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030112","fireaar","alle","ledig_tiltak","2014","personer","4","intro_status_arbutd"
"030113","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030114","fireaar","alle","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030115","fireaar","alle","ledig_tiltak","2014","personer","4","intro_status_arbutd"
"030116","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030117","fireaar","alle","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030199","fireaar","alle","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030101","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030102","fireaar","alle","annet","2014","personer","5","intro_status_arbutd"
"030103","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030104","fireaar","alle","annet","2014","personer","4","intro_status_arbutd"
"030105","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030106","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030107","fireaar","alle","annet","2014","personer","0","intro_status_arbutd"
"030108","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030109","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030110","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030111","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030112","fireaar","alle","annet","2014","personer","6","intro_status_arbutd"
"030113","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030114","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030115","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030116","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030117","fireaar","alle","annet","2014","personer","0","intro_status_arbutd"
"030199","fireaar","alle","annet","2014","personer",":","intro_status_arbutd"
"030101","fireaar","alle","arbutd","2014","prosent","54","intro_status_arbutd"
"030102","fireaar","alle","arbutd","2014","prosent","65","intro_status_arbutd"
"030103","fireaar","alle","arbutd","2014","prosent","50","intro_status_arbutd"
"030104","fireaar","alle","arbutd","2014","prosent","71","intro_status_arbutd"
"030105","fireaar","alle","arbutd","2014","prosent","50","intro_status_arbutd"
"030106","fireaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030107","fireaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030108","fireaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030109","fireaar","alle","arbutd","2014","prosent","60","intro_status_arbutd"
"030110","fireaar","alle","arbutd","2014","prosent","61","intro_status_arbutd"
"030111","fireaar","alle","arbutd","2014","prosent","57","intro_status_arbutd"
"030112","fireaar","alle","arbutd","2014","prosent","64","intro_status_arbutd"
"030113","fireaar","alle","arbutd","2014","prosent","58","intro_status_arbutd"
"030114","fireaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030115","fireaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030116","fireaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030117","fireaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"030199","fireaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"030101","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030102","fireaar","alle","ledig_tiltak","2014","prosent","15","intro_status_arbutd"
"030103","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030104","fireaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030105","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030106","fireaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030107","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030108","fireaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030109","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030110","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030111","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030112","fireaar","alle","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"030113","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030114","fireaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030115","fireaar","alle","ledig_tiltak","2014","prosent","25","intro_status_arbutd"
"030116","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030117","fireaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030199","fireaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030101","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030102","fireaar","alle","annet","2014","prosent","19","intro_status_arbutd"
"030103","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030104","fireaar","alle","annet","2014","prosent","29","intro_status_arbutd"
"030105","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030106","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030107","fireaar","alle","annet","2014","prosent","0","intro_status_arbutd"
"030108","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030109","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030110","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030111","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030112","fireaar","alle","annet","2014","prosent","21","intro_status_arbutd"
"030113","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030114","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030115","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030116","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030117","fireaar","alle","annet","2014","prosent","0","intro_status_arbutd"
"030199","fireaar","alle","annet","2014","prosent",":","intro_status_arbutd"
"030101","fireaar","1","alle","2014","personer","10","intro_status_arbutd"
"030102","fireaar","1","alle","2014","personer","10","intro_status_arbutd"
"030103","fireaar","1","alle","2014","personer","7","intro_status_arbutd"
"030104","fireaar","1","alle","2014","personer","7","intro_status_arbutd"
"030105","fireaar","1","alle","2014","personer",":","intro_status_arbutd"
"030106","fireaar","1","alle","2014","personer",":","intro_status_arbutd"
"030107","fireaar","1","alle","2014","personer",":","intro_status_arbutd"
"030108","fireaar","1","alle","2014","personer",":","intro_status_arbutd"
"030109","fireaar","1","alle","2014","personer","4","intro_status_arbutd"
"030110","fireaar","1","alle","2014","personer","7","intro_status_arbutd"
"030111","fireaar","1","alle","2014","personer","5","intro_status_arbutd"
"030112","fireaar","1","alle","2014","personer","8","intro_status_arbutd"
"030113","fireaar","1","alle","2014","personer",":","intro_status_arbutd"
"030114","fireaar","1","alle","2014","personer","4","intro_status_arbutd"
"030115","fireaar","1","alle","2014","personer","6","intro_status_arbutd"
"030116","fireaar","1","alle","2014","personer","0","intro_status_arbutd"
"030117","fireaar","1","alle","2014","personer","0","intro_status_arbutd"
"030199","fireaar","1","alle","2014","personer",":","intro_status_arbutd"
"030101","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030102","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030103","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030104","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030105","fireaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030106","fireaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030107","fireaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030108","fireaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030109","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030110","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030111","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030112","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030113","fireaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030114","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030115","fireaar","1","alle","2014","prosent","100","intro_status_arbutd"
"030116","fireaar","1","alle","2014","prosent","0","intro_status_arbutd"
"030117","fireaar","1","alle","2014","prosent","0","intro_status_arbutd"
"030199","fireaar","1","alle","2014","prosent",":","intro_status_arbutd"
"030101","fireaar","1","arbutd","2014","personer","7","intro_status_arbutd"
"030102","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030103","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030104","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030105","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030106","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030107","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030108","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030109","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030110","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030111","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030112","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030113","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030114","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030115","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030116","fireaar","1","arbutd","2014","personer","0","intro_status_arbutd"
"030117","fireaar","1","arbutd","2014","personer","0","intro_status_arbutd"
"030199","fireaar","1","arbutd","2014","personer",":","intro_status_arbutd"
"030101","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030102","fireaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030103","fireaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030104","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030105","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030106","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030107","fireaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030108","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030109","fireaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030110","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030111","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030112","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030113","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030114","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030115","fireaar","1","ledig_tiltak","2014","personer",":","intro_status_arbutd"
"030116","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030117","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030199","fireaar","1","ledig_tiltak","2014","personer","0","intro_status_arbutd"
"030101","fireaar","1","annet","2014","personer","3","intro_status_arbutd"
"030102","fireaar","1","annet","2014","personer","0","intro_status_arbutd"
"030103","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030104","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030105","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030106","fireaar","1","annet","2014","personer","0","intro_status_arbutd"
"030107","fireaar","1","annet","2014","personer","0","intro_status_arbutd"
"030108","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030109","fireaar","1","annet","2014","personer","0","intro_status_arbutd"
"030110","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030111","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030112","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030113","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030114","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030115","fireaar","1","annet","2014","personer",":","intro_status_arbutd"
"030116","fireaar","1","annet","2014","personer","0","intro_status_arbutd"
"030117","fireaar","1","annet","2014","personer","0","intro_status_arbutd"
"030199","fireaar","1","annet","2014","personer","0","intro_status_arbutd"
"030101","fireaar","1","arbutd","2014","prosent","70","intro_status_arbutd"
"030102","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030103","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030104","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030105","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030106","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030107","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030108","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030109","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030110","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030111","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030112","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030113","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030114","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030115","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030116","fireaar","1","arbutd","2014","prosent","0","intro_status_arbutd"
"030117","fireaar","1","arbutd","2014","prosent","0","intro_status_arbutd"
"030199","fireaar","1","arbutd","2014","prosent",":","intro_status_arbutd"
"030101","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030102","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030103","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030104","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030105","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030106","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030107","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030108","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030109","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030110","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030111","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030112","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030113","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030114","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030115","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"030116","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030117","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030199","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"030101","fireaar","1","annet","2014","prosent","30","intro_status_arbutd"
"030102","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030103","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030104","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030105","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030106","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030107","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030108","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030109","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"030110","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"030111","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
