"tabell_navn","aar","fylke_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","10","befolkningen_ellers","1","personer","16_19","4679"
"befolkning_alder","2015","10","befolkningen_ellers","alle","personer","16_19","9210"
"befolkning_alder","2015","10","innvandrere","0","personer","16_19","438"
"befolkning_alder","2015","10","innvandrere","1","personer","16_19","522"
"befolkning_alder","2015","10","innvandrere","alle","personer","16_19","960"
"befolkning_alder","2015","11","alle","0","personer","16_19","12217"
"befolkning_alder","2015","11","alle","1","personer","16_19","12918"
"befolkning_alder","2015","11","alle","alle","personer","16_19","25135"
"befolkning_alder","2015","11","befolkningen_ellers","0","personer","16_19","11151"
"befolkning_alder","2015","11","befolkningen_ellers","1","personer","16_19","11735"
"befolkning_alder","2015","11","befolkningen_ellers","alle","personer","16_19","22886"
"befolkning_alder","2015","11","innvandrere","0","personer","16_19","1066"
"befolkning_alder","2015","11","innvandrere","1","personer","16_19","1183"
"befolkning_alder","2015","11","innvandrere","alle","personer","16_19","2249"
"befolkning_alder","2015","12","alle","0","personer","16_19","12783"
"befolkning_alder","2015","12","alle","1","personer","16_19","13455"
"befolkning_alder","2015","12","alle","alle","personer","16_19","26238"
"befolkning_alder","2015","12","befolkningen_ellers","0","personer","16_19","11852"
"befolkning_alder","2015","12","befolkningen_ellers","1","personer","16_19","12423"
"befolkning_alder","2015","12","befolkningen_ellers","alle","personer","16_19","24275"
"befolkning_alder","2015","12","innvandrere","0","personer","16_19","931"
"befolkning_alder","2015","12","innvandrere","1","personer","16_19","1032"
"befolkning_alder","2015","12","innvandrere","alle","personer","16_19","1963"
"befolkning_alder","2015","14","alle","0","personer","16_19","3030"
"befolkning_alder","2015","14","alle","1","personer","16_19","3223"
"befolkning_alder","2015","14","alle","alle","personer","16_19","6253"
"befolkning_alder","2015","14","befolkningen_ellers","0","personer","16_19","2767"
"befolkning_alder","2015","14","befolkningen_ellers","1","personer","16_19","2965"
