"fylke_nr,""barnikommune"",""bhgalder"",""enhet"",""tabellvariabel"",""aar"",""tabell_navn"""
"04,""barn_ellers"",""2"",""personer"",""1725"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""2"",""personer"",""1601"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""2"",""personer"",""2466"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""2"",""personer"",""2190"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""2"",""personer"",""1520"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""2"",""personer"",""1193"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""2"",""personer"",""1992"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""2"",""personer"",""5395"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""2"",""personer"",""5542"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""2"",""personer"",""1049"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""2"",""personer"",""2631"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""2"",""personer"",""3242"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""2"",""personer"",""1393"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""2"",""personer"",""2326"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""2"",""personer"",""1576"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""2"",""personer"",""693"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
"08,""barn_ellers"",""3"",""personer"",""1609"",2014,""barnehagedeltakelse"""
"09,""barn_ellers"",""3"",""personer"",""1249"",2014,""barnehagedeltakelse"""
"10,""barn_ellers"",""3"",""personer"",""2028"",2014,""barnehagedeltakelse"""
"11,""barn_ellers"",""3"",""personer"",""5458"",2014,""barnehagedeltakelse"""
"12,""barn_ellers"",""3"",""personer"",""5521"",2014,""barnehagedeltakelse"""
"14,""barn_ellers"",""3"",""personer"",""1178"",2014,""barnehagedeltakelse"""
"15,""barn_ellers"",""3"",""personer"",""2736"",2014,""barnehagedeltakelse"""
"16,""barn_ellers"",""3"",""personer"",""3281"",2014,""barnehagedeltakelse"""
"17,""barn_ellers"",""3"",""personer"",""1437"",2014,""barnehagedeltakelse"""
"18,""barn_ellers"",""3"",""personer"",""2411"",2014,""barnehagedeltakelse"""
"19,""barn_ellers"",""3"",""personer"",""1637"",2014,""barnehagedeltakelse"""
"20,""barn_ellers"",""3"",""personer"",""727"",2014,""barnehagedeltakelse"""
"00,""barn_ellers"",""3"",""personer"",""52343"",2014,""barnehagedeltakelse"""
"01,""barn_ellers"",""3"",""personer"",""2641"",2014,""barnehagedeltakelse"""
"02,""barn_ellers"",""3"",""personer"",""6326"",2014,""barnehagedeltakelse"""
"03,""barn_ellers"",""3"",""personer"",""5793"",2014,""barnehagedeltakelse"""
"04,""barn_ellers"",""3"",""personer"",""1704"",2014,""barnehagedeltakelse"""
"05,""barn_ellers"",""3"",""personer"",""1633"",2014,""barnehagedeltakelse"""
"06,""barn_ellers"",""3"",""personer"",""2601"",2014,""barnehagedeltakelse"""
"07,""barn_ellers"",""3"",""personer"",""2373"",2014,""barnehagedeltakelse"""
