"kommune_nr","bosetting","enhet","tabellvariabel","tabell_navn","aar"
"1401","vedtak","prosent","128.571428571429","bosatt_anmodede","2014"
"1411","vedtak","prosent","100","bosatt_anmodede","2014"
"1412","vedtak","prosent",".","bosatt_anmodede","2014"
"1413","vedtak","prosent","70","bosatt_anmodede","2014"
"1416","vedtak","prosent","100","bosatt_anmodede","2014"
"1417","vedtak","prosent","0","bosatt_anmodede","2014"
"1418","vedtak","prosent",".","bosatt_anmodede","2014"
"1419","vedtak","prosent","100","bosatt_anmodede","2014"
"1420","vedtak","prosent","116.666666666667","bosatt_anmodede","2014"
"1421","vedtak","prosent","0","bosatt_anmodede","2014"
"1422","vedtak","prosent","150","bosatt_anmodede","2014"
"1424","vedtak","prosent","100","bosatt_anmodede","2014"
"1426","vedtak","prosent","100","bosatt_anmodede","2014"
"1428","vedtak","prosent","0","bosatt_anmodede","2014"
"1429","vedtak","prosent","100","bosatt_anmodede","2014"
"1430","vedtak","prosent",".","bosatt_anmodede","2014"
"1431","vedtak","prosent","46.6666666666667","bosatt_anmodede","2014"
"1432","vedtak","prosent","57.1428571428571","bosatt_anmodede","2014"
"1433","vedtak","prosent",".","bosatt_anmodede","2014"
"1438","vedtak","prosent","0","bosatt_anmodede","2014"
"1439","vedtak","prosent","100","bosatt_anmodede","2014"
"1441","vedtak","prosent","70","bosatt_anmodede","2014"
"1443","vedtak","prosent","100","bosatt_anmodede","2014"
"1444","vedtak","prosent","0","bosatt_anmodede","2014"
"1445","vedtak","prosent","100","bosatt_anmodede","2014"
"1449","vedtak","prosent","100","bosatt_anmodede","2014"
"1502","vedtak","prosent","100","bosatt_anmodede","2014"
"1504","vedtak","prosent","55.5555555555556","bosatt_anmodede","2014"
"1505","vedtak","prosent","100","bosatt_anmodede","2014"
"1511","vedtak","prosent","0","bosatt_anmodede","2014"
"1514","vedtak","prosent",".","bosatt_anmodede","2014"
"1515","vedtak","prosent","33.3333333333333","bosatt_anmodede","2014"
"1516","vedtak","prosent","100","bosatt_anmodede","2014"
"1517","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1519","vedtak","prosent","100","bosatt_anmodede","2014"
"1520","vedtak","prosent","70","bosatt_anmodede","2014"
"1523","vedtak","prosent","0","bosatt_anmodede","2014"
"1524","vedtak","prosent","0","bosatt_anmodede","2014"
"1525","vedtak","prosent","0","bosatt_anmodede","2014"
"1526","vedtak","prosent","0","bosatt_anmodede","2014"
"1528","vedtak","prosent","95","bosatt_anmodede","2014"
"1529","vedtak","prosent","100","bosatt_anmodede","2014"
"1531","vedtak","prosent","48","bosatt_anmodede","2014"
"1532","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1534","vedtak","prosent","80","bosatt_anmodede","2014"
"1535","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1539","vedtak","prosent",".","bosatt_anmodede","2014"
"1543","vedtak","prosent","100","bosatt_anmodede","2014"
"1545","vedtak","prosent","0","bosatt_anmodede","2014"
"1546","vedtak","prosent","0","bosatt_anmodede","2014"
"1547","vedtak","prosent",".","bosatt_anmodede","2014"
"1548","vedtak","prosent",".","bosatt_anmodede","2014"
"1551","vedtak","prosent","50","bosatt_anmodede","2014"
"1554","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1557","vedtak","prosent","0","bosatt_anmodede","2014"
"1560","vedtak","prosent","50","bosatt_anmodede","2014"
"1563","vedtak","prosent","105.714285714286","bosatt_anmodede","2014"
"1566","vedtak","prosent","100","bosatt_anmodede","2014"
"1567","vedtak","prosent","100","bosatt_anmodede","2014"
"1571","vedtak","prosent","50","bosatt_anmodede","2014"
"1573","vedtak","prosent","0","bosatt_anmodede","2014"
"1576","vedtak","prosent","100","bosatt_anmodede","2014"
"1601","vedtak","prosent","100","bosatt_anmodede","2014"
"1612","vedtak","prosent","50","bosatt_anmodede","2014"
"1613","vedtak","prosent","0","bosatt_anmodede","2014"
"1617","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1620","vedtak","prosent","100","bosatt_anmodede","2014"
"1621","vedtak","prosent","100","bosatt_anmodede","2014"
"1622","vedtak","prosent",".","bosatt_anmodede","2014"
"1624","vedtak","prosent","70","bosatt_anmodede","2014"
"1627","vedtak","prosent","100","bosatt_anmodede","2014"
"1630","vedtak","prosent","50","bosatt_anmodede","2014"
"1632","vedtak","prosent","0","bosatt_anmodede","2014"
"1633","vedtak","prosent","0","bosatt_anmodede","2014"
"1634","vedtak","prosent","100","bosatt_anmodede","2014"
"1635","vedtak","prosent","100","bosatt_anmodede","2014"
"1636","vedtak","prosent","100","bosatt_anmodede","2014"
"1638","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1640","vedtak","prosent","33.3333333333333","bosatt_anmodede","2014"
"1644","vedtak","prosent","0","bosatt_anmodede","2014"
"1648","vedtak","prosent","53.3333333333333","bosatt_anmodede","2014"
"1653","vedtak","prosent","42.8571428571429","bosatt_anmodede","2014"
"1657","vedtak","prosent","30","bosatt_anmodede","2014"
"1662","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1663","vedtak","prosent","50","bosatt_anmodede","2014"
"1664","vedtak","prosent","100","bosatt_anmodede","2014"
"1665","vedtak","prosent","100","bosatt_anmodede","2014"
"1702","vedtak","prosent","77.7777777777778","bosatt_anmodede","2014"
"1703","vedtak","prosent","100","bosatt_anmodede","2014"
"1711","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1714","vedtak","prosent","100","bosatt_anmodede","2014"
"1717","vedtak","prosent","100","bosatt_anmodede","2014"
"1718","vedtak","prosent","100","bosatt_anmodede","2014"
"1719","vedtak","prosent","100","bosatt_anmodede","2014"
"1721","vedtak","prosent","100","bosatt_anmodede","2014"
"1724","vedtak","prosent","100","bosatt_anmodede","2014"
"1725","vedtak","prosent","0","bosatt_anmodede","2014"
"1736","vedtak","prosent","100","bosatt_anmodede","2014"
"1738","vedtak","prosent","100","bosatt_anmodede","2014"
"1739","vedtak","prosent","0","bosatt_anmodede","2014"
"1740","vedtak","prosent","0","bosatt_anmodede","2014"
"1742","vedtak","prosent","100","bosatt_anmodede","2014"
"1743","vedtak","prosent","0","bosatt_anmodede","2014"
"1744","vedtak","prosent","100","bosatt_anmodede","2014"
"1748","vedtak","prosent","0","bosatt_anmodede","2014"
"1749","vedtak","prosent","0","bosatt_anmodede","2014"
"1750","vedtak","prosent","100","bosatt_anmodede","2014"
"1751","vedtak","prosent","100","bosatt_anmodede","2014"
"1755","vedtak","prosent","0","bosatt_anmodede","2014"
"1756","vedtak","prosent","65","bosatt_anmodede","2014"
"1804","vedtak","prosent","100","bosatt_anmodede","2014"
"1805","vedtak","prosent","100","bosatt_anmodede","2014"
"1811","vedtak","prosent","0","bosatt_anmodede","2014"
"1812","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1813","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1815","vedtak","prosent",".","bosatt_anmodede","2014"
"1816","vedtak","prosent","70","bosatt_anmodede","2014"
"1818","vedtak","prosent","0","bosatt_anmodede","2014"
"1820","vedtak","prosent","85.7142857142857","bosatt_anmodede","2014"
"1822","vedtak","prosent","100","bosatt_anmodede","2014"
"1824","vedtak","prosent","100","bosatt_anmodede","2014"
"1825","vedtak","prosent",".","bosatt_anmodede","2014"
"1826","vedtak","prosent","100","bosatt_anmodede","2014"
"1827","vedtak","prosent","0","bosatt_anmodede","2014"
"1828","vedtak","prosent","100","bosatt_anmodede","2014"
"1832","vedtak","prosent",".","bosatt_anmodede","2014"
"1833","vedtak","prosent","100","bosatt_anmodede","2014"
"1834","vedtak","prosent",".","bosatt_anmodede","2014"
"1835","vedtak","prosent",".","bosatt_anmodede","2014"
"1836","vedtak","prosent","0","bosatt_anmodede","2014"
"1837","vedtak","prosent","100","bosatt_anmodede","2014"
"1838","vedtak","prosent","100","bosatt_anmodede","2014"
"1839","vedtak","prosent","50","bosatt_anmodede","2014"
"1840","vedtak","prosent","75","bosatt_anmodede","2014"
"1841","vedtak","prosent","120","bosatt_anmodede","2014"
"1845","vedtak","prosent",".","bosatt_anmodede","2014"
"1848","vedtak","prosent","100","bosatt_anmodede","2014"
"1849","vedtak","prosent","80","bosatt_anmodede","2014"
"1850","vedtak","prosent",".","bosatt_anmodede","2014"
"1851","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1852","vedtak","prosent",".","bosatt_anmodede","2014"
"1853","vedtak","prosent","100","bosatt_anmodede","2014"
"1854","vedtak","prosent","66.6666666666667","bosatt_anmodede","2014"
"1856","vedtak","prosent",".","bosatt_anmodede","2014"
"1857","vedtak","prosent",".","bosatt_anmodede","2014"
"1859","vedtak","prosent",".","bosatt_anmodede","2014"
"1860","vedtak","prosent","105","bosatt_anmodede","2014"
"1865","vedtak","prosent","125","bosatt_anmodede","2014"
"1866","vedtak","prosent","60","bosatt_anmodede","2014"
"1867","vedtak","prosent","100","bosatt_anmodede","2014"
"1868","vedtak","prosent",".","bosatt_anmodede","2014"
"1870","vedtak","prosent","71.4285714285714","bosatt_anmodede","2014"
"1871","vedtak","prosent","100","bosatt_anmodede","2014"
"1874","vedtak","prosent","0","bosatt_anmodede","2014"
"1902","vedtak","prosent","100","bosatt_anmodede","2014"
"1903","vedtak","prosent","85.7142857142857","bosatt_anmodede","2014"
"1911","vedtak","prosent","50","bosatt_anmodede","2014"
"1913","vedtak","prosent","100","bosatt_anmodede","2014"
"1917","vedtak","prosent","13.3333333333333","bosatt_anmodede","2014"
"1919","vedtak","prosent","60","bosatt_anmodede","2014"
"1920","vedtak","prosent","100","bosatt_anmodede","2014"
"1922","vedtak","prosent","100","bosatt_anmodede","2014"
"1923","vedtak","prosent","100","bosatt_anmodede","2014"
"1924","vedtak","prosent","50","bosatt_anmodede","2014"
"1925","vedtak","prosent","90","bosatt_anmodede","2014"
"1926","vedtak","prosent",".","bosatt_anmodede","2014"
"1927","vedtak","prosent","100","bosatt_anmodede","2014"
"1928","vedtak","prosent","100","bosatt_anmodede","2014"
"1929","vedtak","prosent","100","bosatt_anmodede","2014"
"1931","vedtak","prosent","100","bosatt_anmodede","2014"
"1933","vedtak","prosent","100","bosatt_anmodede","2014"
"1936","vedtak","prosent","0","bosatt_anmodede","2014"
"1938","vedtak","prosent","0","bosatt_anmodede","2014"
"1939","vedtak","prosent","20","bosatt_anmodede","2014"
"1940","vedtak","prosent","100","bosatt_anmodede","2014"
"1941","vedtak","prosent","100","bosatt_anmodede","2014"
"1942","vedtak","prosent","50","bosatt_anmodede","2014"
"1943","vedtak","prosent",".","bosatt_anmodede","2014"
"2002","vedtak","prosent",".","bosatt_anmodede","2014"
"2003","vedtak","prosent","100","bosatt_anmodede","2014"
"2004","vedtak","prosent","106.666666666667","bosatt_anmodede","2014"
"2011","vedtak","prosent","0","bosatt_anmodede","2014"
"2012","vedtak","prosent","100","bosatt_anmodede","2014"
"2014","vedtak","prosent",".","bosatt_anmodede","2014"
"2015","vedtak","prosent","0","bosatt_anmodede","2014"
"2017","vedtak","prosent","0","bosatt_anmodede","2014"
"2018","vedtak","prosent","0","bosatt_anmodede","2014"
"2019","vedtak","prosent","100","bosatt_anmodede","2014"
"2020","vedtak","prosent","75","bosatt_anmodede","2014"
"2021","vedtak","prosent","0","bosatt_anmodede","2014"
"2022","vedtak","prosent",".","bosatt_anmodede","2014"
"2023","vedtak","prosent",".","bosatt_anmodede","2014"
"2024","vedtak","prosent","0","bosatt_anmodede","2014"
"2025","vedtak","prosent","100","bosatt_anmodede","2014"
"2027","vedtak","prosent","100","bosatt_anmodede","2014"
"2028","vedtak","prosent","0","bosatt_anmodede","2014"
"2030","vedtak","prosent","75","bosatt_anmodede","2014"
"9999","vedtak","prosent",".","bosatt_anmodede","2014"
"0101","bosatt","prosent","62.8571428571429","bosatt_anmodede","2014"
"0104","bosatt","prosent","44.4444444444444","bosatt_anmodede","2014"
"0105","bosatt","prosent","98.3333333333333","bosatt_anmodede","2014"
"0106","bosatt","prosent","59","bosatt_anmodede","2014"
"0111","bosatt","prosent","80","bosatt_anmodede","2014"
"0118","bosatt","prosent",".","bosatt_anmodede","2014"
"0119","bosatt","prosent","50","bosatt_anmodede","2014"
"0121","bosatt","prosent",".","bosatt_anmodede","2014"
"0122","bosatt","prosent",".","bosatt_anmodede","2014"
"0123","bosatt","prosent","53.3333333333333","bosatt_anmodede","2014"
"0124","bosatt","prosent","50","bosatt_anmodede","2014"
"0125","bosatt","prosent","30","bosatt_anmodede","2014"
"0127","bosatt","prosent",".","bosatt_anmodede","2014"
"0128","bosatt","prosent","26.6666666666667","bosatt_anmodede","2014"
"0135","bosatt","prosent","40","bosatt_anmodede","2014"
"0136","bosatt","prosent","55","bosatt_anmodede","2014"
"0137","bosatt","prosent","50","bosatt_anmodede","2014"
"0138","bosatt","prosent",".","bosatt_anmodede","2014"
"0211","bosatt","prosent","90","bosatt_anmodede","2014"
"0213","bosatt","prosent","94.7368421052632","bosatt_anmodede","2014"
"0214","bosatt","prosent","81.8181818181818","bosatt_anmodede","2014"
"0215","bosatt","prosent","77.2727272727273","bosatt_anmodede","2014"
"0216","bosatt","prosent","120","bosatt_anmodede","2014"
"0217","bosatt","prosent","107.5","bosatt_anmodede","2014"
"0219","bosatt","prosent","61.875","bosatt_anmodede","2014"
"0220","bosatt","prosent","86.6666666666667","bosatt_anmodede","2014"
"0221","bosatt","prosent","66.6666666666667","bosatt_anmodede","2014"
"0226","bosatt","prosent","55","bosatt_anmodede","2014"
"0227","bosatt","prosent",".","bosatt_anmodede","2014"
"0228","bosatt","prosent","100","bosatt_anmodede","2014"
"0229","bosatt","prosent","46.6666666666667","bosatt_anmodede","2014"
"0230","bosatt","prosent","61.7021276595745","bosatt_anmodede","2014"
"0231","bosatt","prosent","90.6666666666667","bosatt_anmodede","2014"
"0233","bosatt","prosent","52","bosatt_anmodede","2014"
"0234","bosatt","prosent","77.7777777777778","bosatt_anmodede","2014"
"0235","bosatt","prosent","62.8571428571429","bosatt_anmodede","2014"
"0236","bosatt","prosent","100","bosatt_anmodede","2014"
"0237","bosatt","prosent","76","bosatt_anmodede","2014"
"0238","bosatt","prosent","100","bosatt_anmodede","2014"
"0239","bosatt","prosent","40","bosatt_anmodede","2014"
"0301","bosatt","prosent","99","bosatt_anmodede","2014"
"0402","bosatt","prosent","82.5","bosatt_anmodede","2014"
"0403","bosatt","prosent","58.5714285714286","bosatt_anmodede","2014"
"0412","bosatt","prosent","61.8181818181818","bosatt_anmodede","2014"
"0415","bosatt","prosent","60","bosatt_anmodede","2014"
"0417","bosatt","prosent","111.428571428571","bosatt_anmodede","2014"
"0418","bosatt","prosent","60","bosatt_anmodede","2014"
"0419","bosatt","prosent","60","bosatt_anmodede","2014"
"0420","bosatt","prosent","60","bosatt_anmodede","2014"
"0423","bosatt","prosent",".","bosatt_anmodede","2014"
"0425","bosatt","prosent",".","bosatt_anmodede","2014"
"0426","bosatt","prosent",".","bosatt_anmodede","2014"
"0427","bosatt","prosent","68","bosatt_anmodede","2014"
"0428","bosatt","prosent","66.6666666666667","bosatt_anmodede","2014"
"0429","bosatt","prosent","70","bosatt_anmodede","2014"
"0430","bosatt","prosent",".","bosatt_anmodede","2014"
"0432","bosatt","prosent","110","bosatt_anmodede","2014"
"0434","bosatt","prosent","70","bosatt_anmodede","2014"
"0436","bosatt","prosent","33.3333333333333","bosatt_anmodede","2014"
"0437","bosatt","prosent","80","bosatt_anmodede","2014"
"0438","bosatt","prosent","40","bosatt_anmodede","2014"
"0439","bosatt","prosent","60","bosatt_anmodede","2014"
"0441","bosatt","prosent","90","bosatt_anmodede","2014"
"0501","bosatt","prosent","85.4545454545455","bosatt_anmodede","2014"
"0502","bosatt","prosent","94.5454545454545","bosatt_anmodede","2014"
"0511","bosatt","prosent","60","bosatt_anmodede","2014"
"0512","bosatt","prosent","50","bosatt_anmodede","2014"
"0513","bosatt","prosent","50","bosatt_anmodede","2014"
"0514","bosatt","prosent","120","bosatt_anmodede","2014"
"0515","bosatt","prosent","91.6666666666667","bosatt_anmodede","2014"
"0516","bosatt","prosent","90","bosatt_anmodede","2014"
"0517","bosatt","prosent","133.333333333333","bosatt_anmodede","2014"
"0519","bosatt","prosent",".","bosatt_anmodede","2014"
"0520","bosatt","prosent","100","bosatt_anmodede","2014"
"0521","bosatt","prosent","73.3333333333333","bosatt_anmodede","2014"
"0522","bosatt","prosent","33.3333333333333","bosatt_anmodede","2014"
"0528","bosatt","prosent","64","bosatt_anmodede","2014"
"0529","bosatt","prosent","60","bosatt_anmodede","2014"
"0532","bosatt","prosent","85","bosatt_anmodede","2014"
"0533","bosatt","prosent","70","bosatt_anmodede","2014"
"0534","bosatt","prosent","95","bosatt_anmodede","2014"
"0536","bosatt","prosent","53.3333333333333","bosatt_anmodede","2014"
"0538","bosatt","prosent","100","bosatt_anmodede","2014"
"0540","bosatt","prosent",".","bosatt_anmodede","2014"
"0541","bosatt","prosent",".","bosatt_anmodede","2014"
"0542","bosatt","prosent","66.6666666666667","bosatt_anmodede","2014"
"0543","bosatt","prosent","50","bosatt_anmodede","2014"
"0544","bosatt","prosent","70","bosatt_anmodede","2014"
"0545","bosatt","prosent","50","bosatt_anmodede","2014"
"0602","bosatt","prosent","95.3846153846154","bosatt_anmodede","2014"
"0604","bosatt","prosent","56","bosatt_anmodede","2014"
"0605","bosatt","prosent","66","bosatt_anmodede","2014"
"0612","bosatt","prosent",".","bosatt_anmodede","2014"
"0615","bosatt","prosent","100","bosatt_anmodede","2014"
"0616","bosatt","prosent",".","bosatt_anmodede","2014"
"0617","bosatt","prosent","106.666666666667","bosatt_anmodede","2014"
"0618","bosatt","prosent","46.6666666666667","bosatt_anmodede","2014"
"0619","bosatt","prosent","100","bosatt_anmodede","2014"
"0620","bosatt","prosent","33.3333333333333","bosatt_anmodede","2014"
"0621","bosatt","prosent",".","bosatt_anmodede","2014"
"0622","bosatt","prosent",".","bosatt_anmodede","2014"
"0623","bosatt","prosent","62.8571428571429","bosatt_anmodede","2014"
"0624","bosatt","prosent","57.1428571428571","bosatt_anmodede","2014"
"0625","bosatt","prosent","48.8888888888889","bosatt_anmodede","2014"
"0626","bosatt","prosent","64.4444444444444","bosatt_anmodede","2014"
"0627","bosatt","prosent","77.5","bosatt_anmodede","2014"
"0628","bosatt","prosent","95","bosatt_anmodede","2014"
"0631","bosatt","prosent","100","bosatt_anmodede","2014"
"0632","bosatt","prosent","70","bosatt_anmodede","2014"
"0633","bosatt","prosent","80","bosatt_anmodede","2014"
"0701","bosatt","prosent","72.5","bosatt_anmodede","2014"
"0702","bosatt","prosent","86.6666666666667","bosatt_anmodede","2014"
"0704","bosatt","prosent","92","bosatt_anmodede","2014"
"0706","bosatt","prosent","76","bosatt_anmodede","2014"
"0709","bosatt","prosent","106","bosatt_anmodede","2014"
"0711","bosatt","prosent","40","bosatt_anmodede","2014"
"0713","bosatt","prosent","66.6666666666667","bosatt_anmodede","2014"
"0714","bosatt","prosent",".","bosatt_anmodede","2014"
"0716","bosatt","prosent","44","bosatt_anmodede","2014"
"0719","bosatt","prosent","53.3333333333333","bosatt_anmodede","2014"
"0720","bosatt","prosent","96","bosatt_anmodede","2014"
"0722","bosatt","prosent","100","bosatt_anmodede","2014"
"0723","bosatt","prosent","40","bosatt_anmodede","2014"
"0728","bosatt","prosent","53.3333333333333","bosatt_anmodede","2014"
"0805","bosatt","prosent","63.5294117647059","bosatt_anmodede","2014"
"0806","bosatt","prosent","73.3333333333333","bosatt_anmodede","2014"
"0807","bosatt","prosent","115.555555555556","bosatt_anmodede","2014"
"0811","bosatt","prosent","73.3333333333333","bosatt_anmodede","2014"
"0814","bosatt","prosent","88.8888888888889","bosatt_anmodede","2014"
"0815","bosatt","prosent","82.2222222222222","bosatt_anmodede","2014"
"0817","bosatt","prosent","66.6666666666667","bosatt_anmodede","2014"
"0819","bosatt","prosent","55","bosatt_anmodede","2014"
"0821","bosatt","prosent","68","bosatt_anmodede","2014"
"0822","bosatt","prosent","95","bosatt_anmodede","2014"
"0826","bosatt","prosent","64","bosatt_anmodede","2014"
"0827","bosatt","prosent","90","bosatt_anmodede","2014"
"0828","bosatt","prosent","73.3333333333333","bosatt_anmodede","2014"
"0829","bosatt","prosent",".","bosatt_anmodede","2014"
"0830","bosatt","prosent",".","bosatt_anmodede","2014"
"0831","bosatt","prosent","70","bosatt_anmodede","2014"
"0833","bosatt","prosent",".","bosatt_anmodede","2014"
"0834","bosatt","prosent","40","bosatt_anmodede","2014"
"0901","bosatt","prosent","56.6666666666667","bosatt_anmodede","2014"
"0904","bosatt","prosent","103.636363636364","bosatt_anmodede","2014"
"0906","bosatt","prosent","89.4736842105263","bosatt_anmodede","2014"
"0911","bosatt","prosent","113.333333333333","bosatt_anmodede","2014"
"0912","bosatt","prosent","80","bosatt_anmodede","2014"
"0914","bosatt","prosent","20","bosatt_anmodede","2014"
"0919","bosatt","prosent",".","bosatt_anmodede","2014"
"0926","bosatt","prosent","67.5","bosatt_anmodede","2014"
"0928","bosatt","prosent","45","bosatt_anmodede","2014"
"0929","bosatt","prosent","40","bosatt_anmodede","2014"
"0935","bosatt","prosent","100","bosatt_anmodede","2014"
"0937","bosatt","prosent","93.3333333333333","bosatt_anmodede","2014"
"0938","bosatt","prosent",".","bosatt_anmodede","2014"
"0940","bosatt","prosent","120","bosatt_anmodede","2014"
"0941","bosatt","prosent",".","bosatt_anmodede","2014"
"1001","bosatt","prosent","106.5","bosatt_anmodede","2014"
"1002","bosatt","prosent","100","bosatt_anmodede","2014"
"1003","bosatt","prosent","55","bosatt_anmodede","2014"
"1004","bosatt","prosent","60","bosatt_anmodede","2014"
"1014","bosatt","prosent","90","bosatt_anmodede","2014"
"1017","bosatt","prosent","46.6666666666667","bosatt_anmodede","2014"
"1018","bosatt","prosent","57.5","bosatt_anmodede","2014"
"1021","bosatt","prosent","73.3333333333333","bosatt_anmodede","2014"
"1026","bosatt","prosent","40","bosatt_anmodede","2014"
"1027","bosatt","prosent",".","bosatt_anmodede","2014"
"1029","bosatt","prosent","50","bosatt_anmodede","2014"
"1032","bosatt","prosent","51.4285714285714","bosatt_anmodede","2014"
"1034","bosatt","prosent","50","bosatt_anmodede","2014"
"1037","bosatt","prosent","90","bosatt_anmodede","2014"
"1046","bosatt","prosent","40","bosatt_anmodede","2014"
"1101","bosatt","prosent","91.4285714285714","bosatt_anmodede","2014"
"1102","bosatt","prosent","107.142857142857","bosatt_anmodede","2014"
"1103","bosatt","prosent","93.3333333333333","bosatt_anmodede","2014"
"1106","bosatt","prosent","83.3333333333333","bosatt_anmodede","2014"
"1111","bosatt","prosent",".","bosatt_anmodede","2014"
"1112","bosatt","prosent","40","bosatt_anmodede","2014"
"1114","bosatt","prosent","90","bosatt_anmodede","2014"
"1119","bosatt","prosent","65.7142857142857","bosatt_anmodede","2014"
"1120","bosatt","prosent","71.4285714285714","bosatt_anmodede","2014"
"1121","bosatt","prosent","82.8571428571429","bosatt_anmodede","2014"
"1122","bosatt","prosent","56.6666666666667","bosatt_anmodede","2014"
"1124","bosatt","prosent","45","bosatt_anmodede","2014"
"1127","bosatt","prosent","90","bosatt_anmodede","2014"
"1129","bosatt","prosent",".","bosatt_anmodede","2014"
"1130","bosatt","prosent","73.3333333333333","bosatt_anmodede","2014"
"1133","bosatt","prosent","32","bosatt_anmodede","2014"
"1134","bosatt","prosent","68","bosatt_anmodede","2014"
"1135","bosatt","prosent","40","bosatt_anmodede","2014"
"1141","bosatt","prosent",".","bosatt_anmodede","2014"
"1142","bosatt","prosent","48","bosatt_anmodede","2014"
"1144","bosatt","prosent",".","bosatt_anmodede","2014"
"1145","bosatt","prosent",".","bosatt_anmodede","2014"
"1146","bosatt","prosent","53.3333333333333","bosatt_anmodede","2014"
"1149","bosatt","prosent","70","bosatt_anmodede","2014"
"1151","bosatt","prosent",".","bosatt_anmodede","2014"
"1160","bosatt","prosent","28","bosatt_anmodede","2014"
"1201","bosatt","prosent","92.2857142857143","bosatt_anmodede","2014"
"1211","bosatt","prosent","50","bosatt_anmodede","2014"
"1216","bosatt","prosent","20","bosatt_anmodede","2014"
"1219","bosatt","prosent","93.3333333333333","bosatt_anmodede","2014"
"1221","bosatt","prosent","62.8571428571429","bosatt_anmodede","2014"
"1222","bosatt","prosent",".","bosatt_anmodede","2014"
"1223","bosatt","prosent","70","bosatt_anmodede","2014"
"1224","bosatt","prosent","60","bosatt_anmodede","2014"
"1227","bosatt","prosent",".","bosatt_anmodede","2014"
"1228","bosatt","prosent","65","bosatt_anmodede","2014"
"1231","bosatt","prosent","80","bosatt_anmodede","2014"
"1232","bosatt","prosent",".","bosatt_anmodede","2014"
"1233","bosatt","prosent","120","bosatt_anmodede","2014"
"1234","bosatt","prosent",".","bosatt_anmodede","2014"
"1235","bosatt","prosent","113.333333333333","bosatt_anmodede","2014"
"1238","bosatt","prosent","35","bosatt_anmodede","2014"
"1241","bosatt","prosent","40","bosatt_anmodede","2014"
"1242","bosatt","prosent",".","bosatt_anmodede","2014"
"1243","bosatt","prosent","52","bosatt_anmodede","2014"
"1244","bosatt","prosent","50","bosatt_anmodede","2014"
"1245","bosatt","prosent","66.6666666666667","bosatt_anmodede","2014"
"1246","bosatt","prosent","50","bosatt_anmodede","2014"
"1247","bosatt","prosent","60","bosatt_anmodede","2014"
"1251","bosatt","prosent","33.3333333333333","bosatt_anmodede","2014"
"1252","bosatt","prosent",".","bosatt_anmodede","2014"
"1253","bosatt","prosent","46.6666666666667","bosatt_anmodede","2014"
"1256","bosatt","prosent","40","bosatt_anmodede","2014"
"1259","bosatt","prosent","95","bosatt_anmodede","2014"
"1260","bosatt","prosent","45","bosatt_anmodede","2014"
"1263","bosatt","prosent","68","bosatt_anmodede","2014"
"1264","bosatt","prosent","146.666666666667","bosatt_anmodede","2014"
"1265","bosatt","prosent",".","bosatt_anmodede","2014"
"1266","bosatt","prosent",".","bosatt_anmodede","2014"
"1401","bosatt","prosent","128.571428571429","bosatt_anmodede","2014"
"1411","bosatt","prosent","80","bosatt_anmodede","2014"
"1412","bosatt","prosent",".","bosatt_anmodede","2014"
"1413","bosatt","prosent","90","bosatt_anmodede","2014"
"1416","bosatt","prosent","55","bosatt_anmodede","2014"
"1417","bosatt","prosent",".","bosatt_anmodede","2014"
"1418","bosatt","prosent",".","bosatt_anmodede","2014"
"1419","bosatt","prosent",".","bosatt_anmodede","2014"
"1420","bosatt","prosent","110","bosatt_anmodede","2014"
"1421","bosatt","prosent",".","bosatt_anmodede","2014"
"1422","bosatt","prosent","60","bosatt_anmodede","2014"
"1424","bosatt","prosent","53.3333333333333","bosatt_anmodede","2014"
"1426","bosatt","prosent","73.3333333333333","bosatt_anmodede","2014"
"1428","bosatt","prosent",".","bosatt_anmodede","2014"
"1429","bosatt","prosent",".","bosatt_anmodede","2014"
"1430","bosatt","prosent",".","bosatt_anmodede","2014"
"1431","bosatt","prosent","53.3333333333333","bosatt_anmodede","2014"
"1432","bosatt","prosent","37.1428571428571","bosatt_anmodede","2014"
"1433","bosatt","prosent",".","bosatt_anmodede","2014"
"1438","bosatt","prosent","100","bosatt_anmodede","2014"
"1439","bosatt","prosent","60","bosatt_anmodede","2014"
"1441","bosatt","prosent",".","bosatt_anmodede","2014"
"1443","bosatt","prosent","66.6666666666667","bosatt_anmodede","2014"
"1444","bosatt","prosent",".","bosatt_anmodede","2014"
"1445","bosatt","prosent","25","bosatt_anmodede","2014"
"1449","bosatt","prosent","108","bosatt_anmodede","2014"
"1502","bosatt","prosent","175","bosatt_anmodede","2014"
"1504","bosatt","prosent","53.3333333333333","bosatt_anmodede","2014"
"1505","bosatt","prosent","94","bosatt_anmodede","2014"
