"kommune_nr","bosetting","aar","enhet","tabellvariabel","tabell_navn"
"1563","anmodning","2016","prosent","100","bosetting_anmodede"
"1566","anmodning","2016","prosent","100","bosetting_anmodede"
"1567","anmodning","2016","prosent","100","bosetting_anmodede"
"1571","anmodning","2016","prosent","100","bosetting_anmodede"
"1573","anmodning","2016","prosent","100","bosetting_anmodede"
"1576","anmodning","2016","prosent","100","bosetting_anmodede"
"1601","anmodning","2016","prosent","100","bosetting_anmodede"
"1612","anmodning","2016","prosent","100","bosetting_anmodede"
"1613","anmodning","2016","prosent","100","bosetting_anmodede"
"1617","anmodning","2016","prosent","100","bosetting_anmodede"
"1620","anmodning","2016","prosent","100","bosetting_anmodede"
"1621","anmodning","2016","prosent","100","bosetting_anmodede"
"1622","anmodning","2016","prosent","100","bosetting_anmodede"
"1624","anmodning","2016","prosent","100","bosetting_anmodede"
"1627","anmodning","2016","prosent","100","bosetting_anmodede"
"1630","anmodning","2016","prosent","100","bosetting_anmodede"
"1632","anmodning","2016","prosent","100","bosetting_anmodede"
"1633","anmodning","2016","prosent","100","bosetting_anmodede"
"1634","anmodning","2016","prosent","100","bosetting_anmodede"
"1635","anmodning","2016","prosent","100","bosetting_anmodede"
"1636","anmodning","2016","prosent","100","bosetting_anmodede"
"1638","anmodning","2016","prosent","100","bosetting_anmodede"
"1640","anmodning","2016","prosent","100","bosetting_anmodede"
"1644","anmodning","2016","prosent","100","bosetting_anmodede"
"1648","anmodning","2016","prosent","100","bosetting_anmodede"
"1653","anmodning","2016","prosent","100","bosetting_anmodede"
"1657","anmodning","2016","prosent","100","bosetting_anmodede"
"1662","anmodning","2016","prosent","100","bosetting_anmodede"
"1663","anmodning","2016","prosent","100","bosetting_anmodede"
"1664","anmodning","2016","prosent","100","bosetting_anmodede"
"1665","anmodning","2016","prosent","100","bosetting_anmodede"
"1702","anmodning","2016","prosent","100","bosetting_anmodede"
"1703","anmodning","2016","prosent","100","bosetting_anmodede"
"1711","anmodning","2016","prosent","100","bosetting_anmodede"
"1714","anmodning","2016","prosent","100","bosetting_anmodede"
"1717","anmodning","2016","prosent","100","bosetting_anmodede"
"1718","anmodning","2016","prosent","100","bosetting_anmodede"
"1719","anmodning","2016","prosent","100","bosetting_anmodede"
"1721","anmodning","2016","prosent","100","bosetting_anmodede"
"1724","anmodning","2016","prosent","100","bosetting_anmodede"
"1725","anmodning","2016","prosent","100","bosetting_anmodede"
"1736","anmodning","2016","prosent","100","bosetting_anmodede"
"1738","anmodning","2016","prosent","100","bosetting_anmodede"
"1739","anmodning","2016","prosent","100","bosetting_anmodede"
"1740","anmodning","2016","prosent","100","bosetting_anmodede"
"1742","anmodning","2016","prosent","100","bosetting_anmodede"
"1743","anmodning","2016","prosent","100","bosetting_anmodede"
"1744","anmodning","2016","prosent","100","bosetting_anmodede"
"1748","anmodning","2016","prosent","100","bosetting_anmodede"
"1749","anmodning","2016","prosent","100","bosetting_anmodede"
"1750","anmodning","2016","prosent","100","bosetting_anmodede"
"1751","anmodning","2016","prosent","100","bosetting_anmodede"
"1755","anmodning","2016","prosent","100","bosetting_anmodede"
"1756","anmodning","2016","prosent","100","bosetting_anmodede"
"1804","anmodning","2016","prosent","100","bosetting_anmodede"
"1805","anmodning","2016","prosent","100","bosetting_anmodede"
"1811","anmodning","2016","prosent","100","bosetting_anmodede"
"1812","anmodning","2016","prosent","100","bosetting_anmodede"
"1813","anmodning","2016","prosent","100","bosetting_anmodede"
"1815","anmodning","2016","prosent","100","bosetting_anmodede"
"1816","anmodning","2016","prosent","100","bosetting_anmodede"
"1818","anmodning","2016","prosent","100","bosetting_anmodede"
"1820","anmodning","2016","prosent","100","bosetting_anmodede"
"1822","anmodning","2016","prosent","100","bosetting_anmodede"
"1824","anmodning","2016","prosent","100","bosetting_anmodede"
"1825","anmodning","2016","prosent","100","bosetting_anmodede"
"1826","anmodning","2016","prosent","100","bosetting_anmodede"
"1827","anmodning","2016","prosent","100","bosetting_anmodede"
"1828","anmodning","2016","prosent","100","bosetting_anmodede"
"1832","anmodning","2016","prosent","100","bosetting_anmodede"
"1833","anmodning","2016","prosent","100","bosetting_anmodede"
"1834","anmodning","2016","prosent","100","bosetting_anmodede"
"1835","anmodning","2016","prosent","100","bosetting_anmodede"
"1836","anmodning","2016","prosent","100","bosetting_anmodede"
"1837","anmodning","2016","prosent","100","bosetting_anmodede"
"1838","anmodning","2016","prosent","100","bosetting_anmodede"
"1839","anmodning","2016","prosent","100","bosetting_anmodede"
"1840","anmodning","2016","prosent","100","bosetting_anmodede"
"1841","anmodning","2016","prosent","100","bosetting_anmodede"
"1845","anmodning","2016","prosent","100","bosetting_anmodede"
"1848","anmodning","2016","prosent","100","bosetting_anmodede"
"1849","anmodning","2016","prosent","100","bosetting_anmodede"
"1850","anmodning","2016","prosent","100","bosetting_anmodede"
"1851","anmodning","2016","prosent","100","bosetting_anmodede"
"1852","anmodning","2016","prosent","100","bosetting_anmodede"
"1853","anmodning","2016","prosent","100","bosetting_anmodede"
"1854","anmodning","2016","prosent","100","bosetting_anmodede"
"1856","anmodning","2016","prosent","100","bosetting_anmodede"
"1857","anmodning","2016","prosent","100","bosetting_anmodede"
"1859","anmodning","2016","prosent","100","bosetting_anmodede"
"1860","anmodning","2016","prosent","100","bosetting_anmodede"
"1865","anmodning","2016","prosent","100","bosetting_anmodede"
"1866","anmodning","2016","prosent","100","bosetting_anmodede"
"1867","anmodning","2016","prosent","100","bosetting_anmodede"
"1868","anmodning","2016","prosent","100","bosetting_anmodede"
"1870","anmodning","2016","prosent","100","bosetting_anmodede"
"1871","anmodning","2016","prosent","100","bosetting_anmodede"
"1874","anmodning","2016","prosent","100","bosetting_anmodede"
"1902","anmodning","2016","prosent","100","bosetting_anmodede"
"1903","anmodning","2016","prosent","100","bosetting_anmodede"
"1911","anmodning","2016","prosent","100","bosetting_anmodede"
"1913","anmodning","2016","prosent","100","bosetting_anmodede"
"1917","anmodning","2016","prosent","100","bosetting_anmodede"
"1919","anmodning","2016","prosent","100","bosetting_anmodede"
"1920","anmodning","2016","prosent","100","bosetting_anmodede"
"1922","anmodning","2016","prosent","100","bosetting_anmodede"
"1923","anmodning","2016","prosent","100","bosetting_anmodede"
"1924","anmodning","2016","prosent","100","bosetting_anmodede"
"1925","anmodning","2016","prosent","100","bosetting_anmodede"
"1926","anmodning","2016","prosent","100","bosetting_anmodede"
"1927","anmodning","2016","prosent","100","bosetting_anmodede"
"1928","anmodning","2016","prosent","100","bosetting_anmodede"
"1929","anmodning","2016","prosent","100","bosetting_anmodede"
"1931","anmodning","2016","prosent","100","bosetting_anmodede"
"1933","anmodning","2016","prosent","100","bosetting_anmodede"
"1936","anmodning","2016","prosent","100","bosetting_anmodede"
"1938","anmodning","2016","prosent","100","bosetting_anmodede"
"1939","anmodning","2016","prosent","100","bosetting_anmodede"
"1940","anmodning","2016","prosent","100","bosetting_anmodede"
"1941","anmodning","2016","prosent","100","bosetting_anmodede"
"1942","anmodning","2016","prosent","100","bosetting_anmodede"
"1943","anmodning","2016","prosent","100","bosetting_anmodede"
"2002","anmodning","2016","prosent","100","bosetting_anmodede"
"2003","anmodning","2016","prosent","100","bosetting_anmodede"
"2004","anmodning","2016","prosent","100","bosetting_anmodede"
"2011","anmodning","2016","prosent","100","bosetting_anmodede"
"2012","anmodning","2016","prosent","100","bosetting_anmodede"
"2014","anmodning","2016","prosent","100","bosetting_anmodede"
"2015","anmodning","2016","prosent","100","bosetting_anmodede"
"2017","anmodning","2016","prosent","100","bosetting_anmodede"
"2018","anmodning","2016","prosent","100","bosetting_anmodede"
"2019","anmodning","2016","prosent","100","bosetting_anmodede"
"2020","anmodning","2016","prosent","100","bosetting_anmodede"
"2021","anmodning","2016","prosent","100","bosetting_anmodede"
"2022","anmodning","2016","prosent","100","bosetting_anmodede"
"2023","anmodning","2016","prosent","100","bosetting_anmodede"
"2024","anmodning","2016","prosent","100","bosetting_anmodede"
"2025","anmodning","2016","prosent","100","bosetting_anmodede"
"2027","anmodning","2016","prosent","100","bosetting_anmodede"
"2028","anmodning","2016","prosent","100","bosetting_anmodede"
"2030","anmodning","2016","prosent","100","bosetting_anmodede"
"0101","vedtak","2016","prosent","81.42857143","bosetting_anmodede"
"0104","vedtak","2016","prosent","100","bosetting_anmodede"
"0105","vedtak","2016","prosent","100","bosetting_anmodede"
"0106","vedtak","2016","prosent","100","bosetting_anmodede"
"0111","vedtak","2016","prosent","50","bosetting_anmodede"
"0118","vedtak","2016","prosent","120","bosetting_anmodede"
"0119","vedtak","2016","prosent","100","bosetting_anmodede"
"0121","vedtak","2016","prosent","100","bosetting_anmodede"
"0122","vedtak","2016","prosent","100","bosetting_anmodede"
"0123","vedtak","2016","prosent",".","bosetting_anmodede"
"0124","vedtak","2016","prosent","75","bosetting_anmodede"
"0125","vedtak","2016","prosent","90","bosetting_anmodede"
"0127","vedtak","2016","prosent","25","bosetting_anmodede"
"0128","vedtak","2016","prosent","100","bosetting_anmodede"
"0135","vedtak","2016","prosent","100","bosetting_anmodede"
"0136","vedtak","2016","prosent","100","bosetting_anmodede"
"0137","vedtak","2016","prosent","80","bosetting_anmodede"
"0138","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"0211","vedtak","2016","prosent","71.42857143","bosetting_anmodede"
"0213","vedtak","2016","prosent","80","bosetting_anmodede"
"0214","vedtak","2016","prosent","57.5","bosetting_anmodede"
"0215","vedtak","2016","prosent","100","bosetting_anmodede"
"0216","vedtak","2016","prosent",".","bosetting_anmodede"
"0217","vedtak","2016","prosent","100","bosetting_anmodede"
"0219","vedtak","2016","prosent","100","bosetting_anmodede"
"0220","vedtak","2016","prosent","100","bosetting_anmodede"
"0221","vedtak","2016","prosent","60","bosetting_anmodede"
"0226","vedtak","2016","prosent","100","bosetting_anmodede"
"0227","vedtak","2016","prosent","100","bosetting_anmodede"
"0228","vedtak","2016","prosent","100","bosetting_anmodede"
"0229","vedtak","2016","prosent",".","bosetting_anmodede"
"0230","vedtak","2016","prosent","88.23529412","bosetting_anmodede"
"0231","vedtak","2016","prosent","76.92307692","bosetting_anmodede"
"0233","vedtak","2016","prosent","100","bosetting_anmodede"
"0234","vedtak","2016","prosent","70","bosetting_anmodede"
"0235","vedtak","2016","prosent","31.25","bosetting_anmodede"
"0236","vedtak","2016","prosent","30","bosetting_anmodede"
"0237","vedtak","2016","prosent","36.36363636","bosetting_anmodede"
"0238","vedtak","2016","prosent","80","bosetting_anmodede"
"0239","vedtak","2016","prosent","100","bosetting_anmodede"
"0301","vedtak","2016","prosent","100","bosetting_anmodede"
"0402","vedtak","2016","prosent","38.46153846","bosetting_anmodede"
"0403","vedtak","2016","prosent","71.42857143","bosetting_anmodede"
"0412","vedtak","2016","prosent","55.65217391","bosetting_anmodede"
"0415","vedtak","2016","prosent","50","bosetting_anmodede"
"0417","vedtak","2016","prosent","50","bosetting_anmodede"
"0418","vedtak","2016","prosent","20","bosetting_anmodede"
"0419","vedtak","2016","prosent","60","bosetting_anmodede"
"0420","vedtak","2016","prosent","100","bosetting_anmodede"
"0423","vedtak","2016","prosent","25","bosetting_anmodede"
"0425","vedtak","2016","prosent","96.66666667","bosetting_anmodede"
"0426","vedtak","2016","prosent","40","bosetting_anmodede"
"0427","vedtak","2016","prosent","71.42857143","bosetting_anmodede"
"0428","vedtak","2016","prosent","100","bosetting_anmodede"
"0429","vedtak","2016","prosent","70","bosetting_anmodede"
"0430","vedtak","2016","prosent","100","bosetting_anmodede"
"0432","vedtak","2016","prosent","100","bosetting_anmodede"
"0434","vedtak","2016","prosent",".","bosetting_anmodede"
"0436","vedtak","2016","prosent","70.58823529","bosetting_anmodede"
"0437","vedtak","2016","prosent","100","bosetting_anmodede"
"0438","vedtak","2016","prosent","100","bosetting_anmodede"
"0439","vedtak","2016","prosent","100","bosetting_anmodede"
"0441","vedtak","2016","prosent","100","bosetting_anmodede"
"0501","vedtak","2016","prosent","100","bosetting_anmodede"
"0502","vedtak","2016","prosent","100","bosetting_anmodede"
"0511","vedtak","2016","prosent","53.33333333","bosetting_anmodede"
"0512","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"0513","vedtak","2016","prosent","100","bosetting_anmodede"
"0514","vedtak","2016","prosent","93.33333333","bosetting_anmodede"
"0515","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"0516","vedtak","2016","prosent","55.55555556","bosetting_anmodede"
"0517","vedtak","2016","prosent","84","bosetting_anmodede"
"0519","vedtak","2016","prosent","93.33333333","bosetting_anmodede"
"0520","vedtak","2016","prosent","100","bosetting_anmodede"
"0521","vedtak","2016","prosent","84","bosetting_anmodede"
"0522","vedtak","2016","prosent",".","bosetting_anmodede"
"0528","vedtak","2016","prosent","36.36363636","bosetting_anmodede"
"0529","vedtak","2016","prosent","54","bosetting_anmodede"
"0532","vedtak","2016","prosent","80","bosetting_anmodede"
"0533","vedtak","2016","prosent","100","bosetting_anmodede"
"0534","vedtak","2016","prosent","100","bosetting_anmodede"
"0536","vedtak","2016","prosent","100","bosetting_anmodede"
"0538","vedtak","2016","prosent","84","bosetting_anmodede"
"0540","vedtak","2016","prosent","73.33333333","bosetting_anmodede"
"0541","vedtak","2016","prosent","86.66666667","bosetting_anmodede"
"0542","vedtak","2016","prosent",".","bosetting_anmodede"
"0543","vedtak","2016","prosent","86.66666667","bosetting_anmodede"
"0544","vedtak","2016","prosent","100","bosetting_anmodede"
"0545","vedtak","2016","prosent","20","bosetting_anmodede"
"0602","vedtak","2016","prosent","73.91304348","bosetting_anmodede"
"0604","vedtak","2016","prosent","28.42105263","bosetting_anmodede"
"0605","vedtak","2016","prosent","100","bosetting_anmodede"
"0612","vedtak","2016","prosent","80","bosetting_anmodede"
"0615","vedtak","2016","prosent","100","bosetting_anmodede"
"0616","vedtak","2016","prosent","86.66666667","bosetting_anmodede"
"0617","vedtak","2016","prosent","133.3333333","bosetting_anmodede"
"0618","vedtak","2016","prosent","33.33333333","bosetting_anmodede"
"0619","vedtak","2016","prosent","125","bosetting_anmodede"
"0620","vedtak","2016","prosent","50","bosetting_anmodede"
"0621","vedtak","2016","prosent","100","bosetting_anmodede"
"0622","vedtak","2016","prosent",".","bosetting_anmodede"
"0623","vedtak","2016","prosent","66","bosetting_anmodede"
"0624","vedtak","2016","prosent","71.42857143","bosetting_anmodede"
"0625","vedtak","2016","prosent","64.70588235","bosetting_anmodede"
"0626","vedtak","2016","prosent","62.22222222","bosetting_anmodede"
"0627","vedtak","2016","prosent","46.25","bosetting_anmodede"
"0628","vedtak","2016","prosent","91.42857143","bosetting_anmodede"
"0631","vedtak","2016","prosent","93.33333333","bosetting_anmodede"
"0632","vedtak","2016","prosent","100","bosetting_anmodede"
"0633","vedtak","2016","prosent","100","bosetting_anmodede"
"0701","vedtak","2016","prosent","100","bosetting_anmodede"
"0702","vedtak","2016","prosent","72.5","bosetting_anmodede"
"0704","vedtak","2016","prosent","100","bosetting_anmodede"
"0706","vedtak","2016","prosent","100","bosetting_anmodede"
"0709","vedtak","2016","prosent","100","bosetting_anmodede"
"0711","vedtak","2016","prosent","80","bosetting_anmodede"
"0713","vedtak","2016","prosent","82.85714286","bosetting_anmodede"
"0714","vedtak","2016","prosent","60","bosetting_anmodede"
"0716","vedtak","2016","prosent","75","bosetting_anmodede"
"0719","vedtak","2016","prosent","84","bosetting_anmodede"
"0720","vedtak","2016","prosent","82.5","bosetting_anmodede"
"0722","vedtak","2016","prosent","100","bosetting_anmodede"
"0723","vedtak","2016","prosent","100","bosetting_anmodede"
"0728","vedtak","2016","prosent","40","bosetting_anmodede"
"0805","vedtak","2016","prosent","100","bosetting_anmodede"
"0806","vedtak","2016","prosent","133.3333333","bosetting_anmodede"
"0807","vedtak","2016","prosent","98.46153846","bosetting_anmodede"
"0811","vedtak","2016","prosent","80","bosetting_anmodede"
"0814","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"0815","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"0817","vedtak","2016","prosent","70","bosetting_anmodede"
"0819","vedtak","2016","prosent","100","bosetting_anmodede"
"0821","vedtak","2016","prosent","100","bosetting_anmodede"
"0822","vedtak","2016","prosent","100","bosetting_anmodede"
"0826","vedtak","2016","prosent",".","bosetting_anmodede"
"0827","vedtak","2016","prosent","93.33333333","bosetting_anmodede"
"0828","vedtak","2016","prosent","40","bosetting_anmodede"
"0829","vedtak","2016","prosent","50","bosetting_anmodede"
"0830","vedtak","2016","prosent","100","bosetting_anmodede"
"0831","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"0833","vedtak","2016","prosent","100","bosetting_anmodede"
"0834","vedtak","2016","prosent","100","bosetting_anmodede"
"0901","vedtak","2016","prosent","100","bosetting_anmodede"
"0904","vedtak","2016","prosent","100","bosetting_anmodede"
"0906","vedtak","2016","prosent","100","bosetting_anmodede"
"0911","vedtak","2016","prosent","50","bosetting_anmodede"
"0912","vedtak","2016","prosent","80","bosetting_anmodede"
"0914","vedtak","2016","prosent","85.71428571","bosetting_anmodede"
"0919","vedtak","2016","prosent","50","bosetting_anmodede"
"0926","vedtak","2016","prosent","80","bosetting_anmodede"
"0928","vedtak","2016","prosent","40","bosetting_anmodede"
"0929","vedtak","2016","prosent","100","bosetting_anmodede"
"0935","vedtak","2016","prosent","46.66666667","bosetting_anmodede"
"0937","vedtak","2016","prosent","57.14285714","bosetting_anmodede"
"0938","vedtak","2016","prosent","100","bosetting_anmodede"
"0940","vedtak","2016","prosent","130","bosetting_anmodede"
"0941","vedtak","2016","prosent","100","bosetting_anmodede"
"1001","vedtak","2016","prosent","88.46153846","bosetting_anmodede"
"1002","vedtak","2016","prosent","100","bosetting_anmodede"
"1003","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1004","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1014","vedtak","2016","prosent","80","bosetting_anmodede"
"1017","vedtak","2016","prosent","100","bosetting_anmodede"
"1018","vedtak","2016","prosent","61.53846154","bosetting_anmodede"
"1021","vedtak","2016","prosent","80","bosetting_anmodede"
"1026","vedtak","2016","prosent",".","bosetting_anmodede"
"1027","vedtak","2016","prosent","75","bosetting_anmodede"
"1029","vedtak","2016","prosent","100","bosetting_anmodede"
"1032","vedtak","2016","prosent","96.66666667","bosetting_anmodede"
"1034","vedtak","2016","prosent","33.33333333","bosetting_anmodede"
"1037","vedtak","2016","prosent","100","bosetting_anmodede"
"1046","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1101","vedtak","2016","prosent","70","bosetting_anmodede"
"1102","vedtak","2016","prosent","100","bosetting_anmodede"
"1103","vedtak","2016","prosent","98.37837838","bosetting_anmodede"
"1106","vedtak","2016","prosent","90.47619048","bosetting_anmodede"
"1111","vedtak","2016","prosent","80","bosetting_anmodede"
"1112","vedtak","2016","prosent","60","bosetting_anmodede"
"1114","vedtak","2016","prosent","50","bosetting_anmodede"
"1119","vedtak","2016","prosent","72.72727273","bosetting_anmodede"
"1120","vedtak","2016","prosent","58.18181818","bosetting_anmodede"
"1121","vedtak","2016","prosent","72.72727273","bosetting_anmodede"
"1122","vedtak","2016","prosent","100","bosetting_anmodede"
"1124","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1127","vedtak","2016","prosent","80","bosetting_anmodede"
"1129","vedtak","2016","prosent","75","bosetting_anmodede"
"1130","vedtak","2016","prosent","55.55555556","bosetting_anmodede"
"1133","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1134","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1135","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1141","vedtak","2016","prosent","70","bosetting_anmodede"
"1142","vedtak","2016","prosent","57.14285714","bosetting_anmodede"
"1144","vedtak","2016","prosent",".","bosetting_anmodede"
"1145","vedtak","2016","prosent",".","bosetting_anmodede"
"1146","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1149","vedtak","2016","prosent","69.56521739","bosetting_anmodede"
"1151","vedtak","2016","prosent","50","bosetting_anmodede"
"1160","vedtak","2016","prosent","162.8571429","bosetting_anmodede"
"1201","vedtak","2016","prosent","48.61111111","bosetting_anmodede"
"1211","vedtak","2016","prosent","100","bosetting_anmodede"
"1216","vedtak","2016","prosent","100","bosetting_anmodede"
"1219","vedtak","2016","prosent","84","bosetting_anmodede"
"1221","vedtak","2016","prosent","70","bosetting_anmodede"
"1222","vedtak","2016","prosent","64","bosetting_anmodede"
"1223","vedtak","2016","prosent","100","bosetting_anmodede"
"1224","vedtak","2016","prosent","100","bosetting_anmodede"
"1227","vedtak","2016","prosent","100","bosetting_anmodede"
"1228","vedtak","2016","prosent","50","bosetting_anmodede"
"1231","vedtak","2016","prosent","50","bosetting_anmodede"
"1232","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1233","vedtak","2016","prosent","65","bosetting_anmodede"
"1234","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1235","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1238","vedtak","2016","prosent","75","bosetting_anmodede"
"1241","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1242","vedtak","2016","prosent","80","bosetting_anmodede"
"1243","vedtak","2016","prosent","69.23076923","bosetting_anmodede"
"1244","vedtak","2016","prosent","80","bosetting_anmodede"
"1245","vedtak","2016","prosent","28.57142857","bosetting_anmodede"
"1246","vedtak","2016","prosent","70.66666667","bosetting_anmodede"
"1247","vedtak","2016","prosent","100","bosetting_anmodede"
"1251","vedtak","2016","prosent","100","bosetting_anmodede"
"1252","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1253","vedtak","2016","prosent","53.57142857","bosetting_anmodede"
"1256","vedtak","2016","prosent","85.71428571","bosetting_anmodede"
"1259","vedtak","2016","prosent","28.57142857","bosetting_anmodede"
"1260","vedtak","2016","prosent","24","bosetting_anmodede"
"1263","vedtak","2016","prosent","36.36363636","bosetting_anmodede"
"1264","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1265","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1266","vedtak","2016","prosent","78.94736842","bosetting_anmodede"
"1401","vedtak","2016","prosent","100","bosetting_anmodede"
"1411","vedtak","2016","prosent","70","bosetting_anmodede"
"1412","vedtak","2016","prosent","80","bosetting_anmodede"
"1413","vedtak","2016","prosent","35","bosetting_anmodede"
"1416","vedtak","2016","prosent","100","bosetting_anmodede"
"1417","vedtak","2016","prosent","100","bosetting_anmodede"
"1418","vedtak","2016","prosent","75","bosetting_anmodede"
"1419","vedtak","2016","prosent","85","bosetting_anmodede"
"1420","vedtak","2016","prosent","100","bosetting_anmodede"
"1421","vedtak","2016","prosent","40","bosetting_anmodede"
"1422","vedtak","2016","prosent","75","bosetting_anmodede"
"1424","vedtak","2016","prosent","100","bosetting_anmodede"
"1426","vedtak","2016","prosent","75","bosetting_anmodede"
"1428","vedtak","2016","prosent","85","bosetting_anmodede"
"1429","vedtak","2016","prosent","100","bosetting_anmodede"
"1430","vedtak","2016","prosent","16.66666667","bosetting_anmodede"
"1431","vedtak","2016","prosent","50","bosetting_anmodede"
"1432","vedtak","2016","prosent","83.63636364","bosetting_anmodede"
"1433","vedtak","2016","prosent","80","bosetting_anmodede"
"1438","vedtak","2016","prosent","80","bosetting_anmodede"
"1439","vedtak","2016","prosent","80","bosetting_anmodede"
"1441","vedtak","2016","prosent","75","bosetting_anmodede"
"1443","vedtak","2016","prosent","100","bosetting_anmodede"
"1444","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1445","vedtak","2016","prosent","100","bosetting_anmodede"
"1449","vedtak","2016","prosent","88.88888889","bosetting_anmodede"
"1502","vedtak","2016","prosent","100","bosetting_anmodede"
"1504","vedtak","2016","prosent","100","bosetting_anmodede"
"1505","vedtak","2016","prosent","68.75","bosetting_anmodede"
"1511","vedtak","2016","prosent","100","bosetting_anmodede"
"1514","vedtak","2016","prosent","0","bosetting_anmodede"
"1515","vedtak","2016","prosent","50","bosetting_anmodede"
"1516","vedtak","2016","prosent","100","bosetting_anmodede"
"1517","vedtak","2016","prosent","100","bosetting_anmodede"
"1519","vedtak","2016","prosent","62.5","bosetting_anmodede"
"1520","vedtak","2016","prosent","70","bosetting_anmodede"
"1523","vedtak","2016","prosent","35.71428571","bosetting_anmodede"
"1524","vedtak","2016","prosent","50","bosetting_anmodede"
"1525","vedtak","2016","prosent","100","bosetting_anmodede"
"1526","vedtak","2016","prosent","100","bosetting_anmodede"
"1528","vedtak","2016","prosent","74.07407407","bosetting_anmodede"
"1529","vedtak","2016","prosent",".","bosetting_anmodede"
"1531","vedtak","2016","prosent",".","bosetting_anmodede"
"1532","vedtak","2016","prosent","100","bosetting_anmodede"
"1534","vedtak","2016","prosent","37.5","bosetting_anmodede"
"1535","vedtak","2016","prosent","50","bosetting_anmodede"
"1539","vedtak","2016","prosent","100","bosetting_anmodede"
"1543","vedtak","2016","prosent","58.82352941","bosetting_anmodede"
"1545","vedtak","2016","prosent","100","bosetting_anmodede"
"1546","vedtak","2016","prosent","100","bosetting_anmodede"
"1547","vedtak","2016","prosent","100","bosetting_anmodede"
"1548","vedtak","2016","prosent","50","bosetting_anmodede"
"1551","vedtak","2016","prosent",".","bosetting_anmodede"
"1554","vedtak","2016","prosent","100","bosetting_anmodede"
"1557","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1560","vedtak","2016","prosent","100","bosetting_anmodede"
"1563","vedtak","2016","prosent","82.5","bosetting_anmodede"
"1566","vedtak","2016","prosent","100","bosetting_anmodede"
"1567","vedtak","2016","prosent","58.82352941","bosetting_anmodede"
"1571","vedtak","2016","prosent","82.35294118","bosetting_anmodede"
"1573","vedtak","2016","prosent","70.58823529","bosetting_anmodede"
"1576","vedtak","2016","prosent","82.35294118","bosetting_anmodede"
"1601","vedtak","2016","prosent","100","bosetting_anmodede"
"1612","vedtak","2016","prosent","70.58823529","bosetting_anmodede"
"1613","vedtak","2016","prosent",".","bosetting_anmodede"
"1617","vedtak","2016","prosent","50","bosetting_anmodede"
"1620","vedtak","2016","prosent","75","bosetting_anmodede"
"1621","vedtak","2016","prosent","50","bosetting_anmodede"
"1622","vedtak","2016","prosent","40","bosetting_anmodede"
"1624","vedtak","2016","prosent","72","bosetting_anmodede"
"1627","vedtak","2016","prosent","70","bosetting_anmodede"
"1630","vedtak","2016","prosent","82.35294118","bosetting_anmodede"
"1632","vedtak","2016","prosent",".","bosetting_anmodede"
"1633","vedtak","2016","prosent","100","bosetting_anmodede"
"1634","vedtak","2016","prosent","100","bosetting_anmodede"
"1635","vedtak","2016","prosent","100","bosetting_anmodede"
"1636","vedtak","2016","prosent","0","bosetting_anmodede"
"1638","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1640","vedtak","2016","prosent","105","bosetting_anmodede"
"1644","vedtak","2016","prosent","71.42857143","bosetting_anmodede"
"1648","vedtak","2016","prosent","100","bosetting_anmodede"
"1653","vedtak","2016","prosent","100","bosetting_anmodede"
"1657","vedtak","2016","prosent","18.75","bosetting_anmodede"
"1662","vedtak","2016","prosent","100","bosetting_anmodede"
"1663","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1664","vedtak","2016","prosent","70","bosetting_anmodede"
"1665","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1702","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1703","vedtak","2016","prosent","100","bosetting_anmodede"
"1711","vedtak","2016","prosent","50","bosetting_anmodede"
"1714","vedtak","2016","prosent","68.75","bosetting_anmodede"
"1717","vedtak","2016","prosent","107.1428571","bosetting_anmodede"
"1718","vedtak","2016","prosent","58.82352941","bosetting_anmodede"
"1719","vedtak","2016","prosent","100","bosetting_anmodede"
