"kommune_nr","kommune_navn","standard_utgave","kommune_note","fylke_nr","fylke_navn","fylke_note","naringsregion_nr","naringsregion_navn"
"1849","Hamarøy","2006","","18","Nordland","","73","Salten"
"1849","Hamarøy","2002","","18","Nordland","","73","Salten"
"1849","Hamarøy - Hábmer","komplett_2016","","18","Nordland","","73","Salten"
"1849","Hábmer Hamarøy","2013","Fra 01.01.2013 vedtatt tospråkelig kommunenavn.","18","Nordland","","73","Salten"
"1850","Tysfjord","2008","","18","Nordland","","74","Ofoten"
"1850","Divtasvuodna Tysfjord","2013","Fra 01.01.2013 vedtatt tospråkelig kommunenavn.","18","Nordland","","74","Ofoten"
"1850","Divtasvuodna - Tysfjord","komplett_2016","","18","Nordland","","74","Ofoten"
"1850","Tysfjord","2006","","18","Nordland","","74","Ofoten"
"1850","Tysfjord","2005","","18","Nordland","","74","Ofoten"
"1850","Tysfjord","2003","","18","Nordland","","74","Ofoten"
"1850","Tysfjord","2012","","18","Nordland","","74","Ofoten"
"1850","Tysfjord","2002","","18","Nordland","","74","Ofoten"
"1850","Divtasvuodna - Tysfjord","2014","","18","Nordland","","74","Ofoten"
"1851","Lødingen","2005","","18","Nordland","","76","Vesterålen"
"1851","Lødingen","2013","","18","Nordland","","76","Vesterålen"
"1851","Lødingen","2006","","18","Nordland","","76","Vesterålen"
"1851","Lødingen","2012","","18","Nordland","","76","Vesterålen"
"1851","Lødingen","2014","","18","Nordland","","76","Vesterålen"
"1851","Lødingen","2003","","18","Nordland","","76","Vesterålen"
"1851","Lødingen","2002","","18","Nordland","","76","Vesterålen"
"1851","Lødingen","komplett_2016","","18","Nordland","","76","Vesterålen"
"1851","Lødingen","2008","","18","Nordland","","76","Vesterålen"
"1852","Tjeldsund","2005","","18","Nordland","","74","Ofoten"
"1852","Tjeldsund","2003","","18","Nordland","","74","Ofoten"
"1852","Tjeldsund","2014","","18","Nordland","","74","Ofoten"
"1852","Tjeldsund","2012","","18","Nordland","","74","Ofoten"
"1852","Tjeldsund","2008","","18","Nordland","","74","Ofoten"
"1852","Tjeldsund","komplett_2016","","18","Nordland","","74","Ofoten"
"1852","Tjeldsund","2013","","18","Nordland","","74","Ofoten"
"1852","Tjeldsund","2002","","18","Nordland","","74","Ofoten"
"1852","Tjeldsund","2006","","18","Nordland","","74","Ofoten"
"1853","Evenes","2013","","18","Nordland","","74","Ofoten"
"1853","Evenes","2012","","18","Nordland","","74","Ofoten"
"1853","Evenes","2003","","18","Nordland","","74","Ofoten"
"1853","Evenes","2005","","18","Nordland","","74","Ofoten"
"1853","Evenes","2008","","18","Nordland","","74","Ofoten"
"1853","Evenes","2002","","18","Nordland","","74","Ofoten"
"1853","Evenes","komplett_2016","","18","Nordland","","74","Ofoten"
"1853","Evenes","2014","","18","Nordland","","74","Ofoten"
"1853","Evenes","2006","","18","Nordland","","74","Ofoten"
"1854","Ballangen","2012","","18","Nordland","","74","Ofoten"
"1854","Ballangen","2005","","18","Nordland","","74","Ofoten"
"1854","Ballangen","2002","","18","Nordland","","74","Ofoten"
"1854","Ballangen","2013","","18","Nordland","","74","Ofoten"
"1854","Ballangen","komplett_2016","","18","Nordland","","74","Ofoten"
"1854","Ballangen","2008","","18","Nordland","","74","Ofoten"
"1854","Ballangen","2003","","18","Nordland","","74","Ofoten"
"1854","Ballangen","2006","","18","Nordland","","74","Ofoten"
"1854","Ballangen","2014","","18","Nordland","","74","Ofoten"
"1855","Ankenes (-1973)","komplett_2016","","18","Nordland","",NA,NA
"1856","Røst","2005","","18","Nordland","","75","Lofoten"
"1856","Røst","2003","","18","Nordland","","75","Lofoten"
"1856","Røst","komplett_2016","","18","Nordland","","75","Lofoten"
"1856","Røst","2013","","18","Nordland","","75","Lofoten"
"1856","Røst","2006","","18","Nordland","","75","Lofoten"
"1856","Røst","2008","","18","Nordland","","75","Lofoten"
"1856","Røst","2002","","18","Nordland","","75","Lofoten"
"1856","Røst","2014","","18","Nordland","","75","Lofoten"
"1856","Røst","2012","","18","Nordland","","75","Lofoten"
"1857","Værøy","2012","","18","Nordland","","75","Lofoten"
"1857","Værøy","2002","","18","Nordland","","75","Lofoten"
"1857","Værøy","2003","","18","Nordland","","75","Lofoten"
"1857","Værøy","2008","","18","Nordland","","75","Lofoten"
"1857","Værøy","2013","","18","Nordland","","75","Lofoten"
"1857","Værøy","2014","","18","Nordland","","75","Lofoten"
"1857","Værøy","2006","","18","Nordland","","75","Lofoten"
"1857","Værøy","2005","","18","Nordland","","75","Lofoten"
"1857","Værøy","komplett_2016","","18","Nordland","","75","Lofoten"
"1858","Moskenes (1916-1975)","komplett_2016","","18","Nordland","",NA,NA
"1859","Flakstad","2013","","18","Nordland","","75","Lofoten"
"1859","Flakstad","2003","","18","Nordland","","75","Lofoten"
"1859","Flakstad","2014","","18","Nordland","","75","Lofoten"
"1859","Flakstad","2012","","18","Nordland","","75","Lofoten"
"1859","Flakstad","komplett_2016","","18","Nordland","","75","Lofoten"
"1859","Flakstad","2005","","18","Nordland","","75","Lofoten"
"1859","Flakstad","2006","","18","Nordland","","75","Lofoten"
"1859","Flakstad","2008","","18","Nordland","","75","Lofoten"
"1859","Flakstad","2002","","18","Nordland","","75","Lofoten"
"1860","Vestvågøy","2006","","18","Nordland","","75","Lofoten"
"1860","Vestvågøy","2013","","18","Nordland","","75","Lofoten"
"1860","Vestvågøy","2014","","18","Nordland","","75","Lofoten"
"1860","Vestvågøy","2008","","18","Nordland","","75","Lofoten"
"1860","Vestvågøy","komplett_2016","","18","Nordland","","75","Lofoten"
"1860","Vestvågøy","2003","","18","Nordland","","75","Lofoten"
"1860","Vestvågøy","2005","","18","Nordland","","75","Lofoten"
"1860","Vestvågøy","2002","","18","Nordland","","75","Lofoten"
"1860","Vestvågøy","2012","","18","Nordland","","75","Lofoten"
"1865","Vågan","2006","","18","Nordland","","75","Lofoten"
"1865","Vågan","2012","","18","Nordland","","75","Lofoten"
"1865","Vågan","2005","","18","Nordland","","75","Lofoten"
"1865","Vågan","2002","","18","Nordland","","75","Lofoten"
"1865","Vågan","2008","","18","Nordland","","75","Lofoten"
"1865","Vågan","komplett_2016","","18","Nordland","","75","Lofoten"
"1865","Vågan","2013","","18","Nordland","","75","Lofoten"
"1865","Vågan","2003","","18","Nordland","","75","Lofoten"
"1865","Vågan","2014","","18","Nordland","","75","Lofoten"
"1866","Hadsel","komplett_2016","","18","Nordland","","76","Vesterålen"
"1866","Hadsel","2006","","18","Nordland","","76","Vesterålen"
"1866","Hadsel","2008","","18","Nordland","","76","Vesterålen"
"1866","Hadsel","2013","","18","Nordland","","76","Vesterålen"
"1866","Hadsel","2014","","18","Nordland","","76","Vesterålen"
"1866","Hadsel","2012","","18","Nordland","","76","Vesterålen"
"1866","Hadsel","2003","","18","Nordland","","76","Vesterålen"
"1866","Hadsel","2005","","18","Nordland","","76","Vesterålen"
"1866","Hadsel","2002","","18","Nordland","","76","Vesterålen"
"1867","Bø","2008","","18","Nordland","","76","Vesterålen"
"1867","Bø","2002","","18","Nordland","","76","Vesterålen"
"1867","Bø (Nordl.)","komplett_2016","","18","Nordland","","76","Vesterålen"
"1867","Bø","2003","","18","Nordland","","76","Vesterålen"
"1867","Bø","2013","","18","Nordland","","76","Vesterålen"
"1867","Bø","2014","","18","Nordland","","76","Vesterålen"
"1867","Bø","2006","","18","Nordland","","76","Vesterålen"
"1867","Bø","2012","","18","Nordland","","76","Vesterålen"
"1867","Bø","2005","","18","Nordland","","76","Vesterålen"
"1868","Øksnes","2002","","18","Nordland","","76","Vesterålen"
"1868","Øksnes","2005","","18","Nordland","","76","Vesterålen"
"1868","Øksnes","komplett_2016","","18","Nordland","","76","Vesterålen"
"1868","Øksnes","2012","","18","Nordland","","76","Vesterålen"
"1868","Øksnes","2006","","18","Nordland","","76","Vesterålen"
"1868","Øksnes","2008","","18","Nordland","","76","Vesterålen"
"1868","Øksnes","2014","","18","Nordland","","76","Vesterålen"
"1868","Øksnes","2013","","18","Nordland","","76","Vesterålen"
"1868","Øksnes","2003","","18","Nordland","","76","Vesterålen"
"1870","Sortland","komplett_2016","","18","Nordland","","76","Vesterålen"
"1870","Sortland","2006","","18","Nordland","","76","Vesterålen"
"1870","Sortland","2002","Ved grenseregulering 1.1. 2000 ble 102 personer overført fra 1911 Kvæfjord kommune i Troms fylke til 1870 Sortland kommune i Nordland fylke.","18","Nordland","","76","Vesterålen"
"1870","Sortland","2014","","18","Nordland","","76","Vesterålen"
"1870","Sortland","2005","","18","Nordland","","76","Vesterålen"
"1870","Sortland","2008","","18","Nordland","","76","Vesterålen"
"1870","Sortland","2013","","18","Nordland","","76","Vesterålen"
"1870","Sortland","2003","","18","Nordland","","76","Vesterålen"
"1870","Sortland","2012","","18","Nordland","","76","Vesterålen"
"1871","Andøy","2002","","18","Nordland","","76","Vesterålen"
"1871","Andøy","2003","","18","Nordland","","76","Vesterålen"
"1871","Andøy","2014","","18","Nordland","","76","Vesterålen"
"1871","Andøy","2008","","18","Nordland","","76","Vesterålen"
"1871","Andøy","2012","","18","Nordland","","76","Vesterålen"
"1871","Andøy","2013","","18","Nordland","","76","Vesterålen"
"1871","Andøy","komplett_2016","","18","Nordland","","76","Vesterålen"
"1871","Andøy","2005","","18","Nordland","","76","Vesterålen"
"1871","Andøy","2006","","18","Nordland","","76","Vesterålen"
"1874","Moskenes","2006","","18","Nordland","","75","Lofoten"
"1874","Moskenes","2008","","18","Nordland","","75","Lofoten"
"1874","Moskenes","2002","","18","Nordland","","75","Lofoten"
"1874","Moskenes","2005","","18","Nordland","","75","Lofoten"
"1874","Moskenes","2003","","18","Nordland","","75","Lofoten"
"1874","Moskenes","2013","","18","Nordland","","75","Lofoten"
"1874","Moskenes","2014","","18","Nordland","","75","Lofoten"
"1874","Moskenes","2012","","18","Nordland","","75","Lofoten"
"1874","Moskenes","komplett_2016","","18","Nordland","","75","Lofoten"
"1899","Uoppgitt kommune Nordland","komplett_2016","","18","Nordland","",NA,NA
"1901","Harstad","2012","","19","Troms - Romsa","","77","Sør-Troms"
"1901","Harstad (-2012)","komplett_2016","1. januar 2013 ble kommunene 1901 Harstad og 1915 Bjarkøy slått sammen til en ny kommune 1903 Harstad.","19","Troms - Romsa","","77","Sør-Troms"
"1901","Harstad","2005","","19","Troms - Romsa","","77","Sør-Troms"
"1901","Harstad","2002","","19","Troms - Romsa","","77","Sør-Troms"
"1901","Harstad","2003","","19","Troms - Romsa","","77","Sør-Troms"
"1901","Harstad","2006","","19","Troms - Romsa","","77","Sør-Troms"
"1901","Harstad","2008","","19","Troms - Romsa","","77","Sør-Troms"
"1902","Tromsø","2002","","19","Troms - Romsa","","79","Tromsøregionen"
"1902","Tromsø","2003","","19","Troms - Romsa","","79","Tromsøregionen"
"1902","Tromsø","2014","","19","Troms - Romsa","","79","Tromsøregionen"
"1902","Tromsø","komplett_2016","","19","Troms - Romsa","","79","Tromsøregionen"
"1902","Tromsø","2012","","19","Troms - Romsa","","79","Tromsøregionen"
"1902","Tromsø","2013","","19","Troms - Romsa","","79","Tromsøregionen"
"1902","Tromsø","2006","","19","Troms - Romsa","","79","Tromsøregionen"
"1902","Tromsø","2008","","19","Troms - Romsa","","79","Tromsøregionen"
"1902","Tromsø","2005","","19","Troms - Romsa","","79","Tromsøregionen"
"1903","Harstad","2014","","19","Troms - Romsa","","77","Sør-Troms"
"1903","Harstad","komplett_2016","1. januar 2013 ble kommunene 1901 Harstad og 1915 Bjarkøy slått sammen til en ny kommune 1903 Harstad.","19","Troms - Romsa","","77","Sør-Troms"
"1903","Harstad","2013","Fra 1. januar 2013 ble kommunene 1901 Harstad og 1915 Bjarkøy i Troms fylke bli slått sammen til en ny kommune 1903 Harstad","19","Troms - Romsa","","77","Sør-Troms"
"1911","Kvæfjord","2003","","19","Troms - Romsa","","77","Sør-Troms"
"1911","Kvæfjord","2005","","19","Troms - Romsa","","77","Sør-Troms"
"1911","Kvæfjord","2006","","19","Troms - Romsa","","77","Sør-Troms"
"1911","Kvæfjord","2002","Ved grenseregulering 1.1. 2000 ble 102 personer overført fra 1911 Kvæfjord kommune i Troms fylke til 1870 Sortland kommune i Nordland fylke.","19","Troms - Romsa","","77","Sør-Troms"
"1911","Kvæfjord","2014","","19","Troms - Romsa","","77","Sør-Troms"
"1911","Kvæfjord","2008","","19","Troms - Romsa","","77","Sør-Troms"
"1911","Kvæfjord","2012","","19","Troms - Romsa","","77","Sør-Troms"
"1911","Kvæfjord","komplett_2016","","19","Troms - Romsa","","77","Sør-Troms"
"1911","Kvæfjord","2013","","19","Troms - Romsa","","77","Sør-Troms"
"1913","Skånland","2012","","19","Troms - Romsa","","77","Sør-Troms"
"1913","Skånland","2002","","19","Troms - Romsa","","77","Sør-Troms"
"1913","Skånland","2013","","19","Troms - Romsa","","77","Sør-Troms"
"1913","Skånland","2008","","19","Troms - Romsa","","77","Sør-Troms"
"1913","Skånland","2003","","19","Troms - Romsa","","77","Sør-Troms"
"1913","Skånland","2005","","19","Troms - Romsa","","77","Sør-Troms"
"1913","Skånland","komplett_2016","","19","Troms - Romsa","","77","Sør-Troms"
"1913","Skånland","2006","","19","Troms - Romsa","","77","Sør-Troms"
"1913","Skånland","2014","","19","Troms - Romsa","","77","Sør-Troms"
"1915","Bjarkøy","2005","","19","Troms - Romsa","","77","Sør-Troms"
"1915","Bjarkøy","2002","","19","Troms - Romsa","","77","Sør-Troms"
"1915","Bjarkøy (-2012)","komplett_2016","1. januar 2013 ble kommunene 1901 Harstad og 1915 Bjarkøy slått sammen til en ny kommune 1903 Harstad.","19","Troms - Romsa","","77","Sør-Troms"
"1915","Bjarkøy","2012","","19","Troms - Romsa","","77","Sør-Troms"
"1915","Bjarkøy","2006","","19","Troms - Romsa","","77","Sør-Troms"
"1915","Bjarkøy","2008","","19","Troms - Romsa","","77","Sør-Troms"
"1915","Bjarkøy","2003","","19","Troms - Romsa","","77","Sør-Troms"
"1917","Ibestad","2002","","19","Troms - Romsa","","77","Sør-Troms"
"1917","Ibestad","2003","","19","Troms - Romsa","","77","Sør-Troms"
"1917","Ibestad","2005","","19","Troms - Romsa","","77","Sør-Troms"
"1917","Ibestad","2013","","19","Troms - Romsa","","77","Sør-Troms"
"1917","Ibestad","2014","","19","Troms - Romsa","","77","Sør-Troms"
"1917","Ibestad","komplett_2016","","19","Troms - Romsa","","77","Sør-Troms"
"1917","Ibestad","2008","","19","Troms - Romsa","","77","Sør-Troms"
"1917","Ibestad","2012","","19","Troms - Romsa","","77","Sør-Troms"
"1917","Ibestad","2006","","19","Troms - Romsa","","77","Sør-Troms"
"1919","Gratangen","2014","","19","Troms - Romsa","","77","Sør-Troms"
"1919","Gratangen","komplett_2016","","19","Troms - Romsa","","77","Sør-Troms"
"1919","Gratangen","2003","","19","Troms - Romsa","","77","Sør-Troms"
"1919","Gratangen","2013","","19","Troms - Romsa","","77","Sør-Troms"
"1919","Gratangen","2006","","19","Troms - Romsa","","77","Sør-Troms"
"1919","Gratangen","2002","","19","Troms - Romsa","","77","Sør-Troms"
"1919","Gratangen","2012","","19","Troms - Romsa","","77","Sør-Troms"
"1919","Gratangen","2005","","19","Troms - Romsa","","77","Sør-Troms"
"1919","Gratangen","2008","","19","Troms - Romsa","","77","Sør-Troms"
"1920","Lavangen","2003","","19","Troms - Romsa","","77","Sør-Troms"
"1920","Lavangen","2002","","19","Troms - Romsa","","77","Sør-Troms"
"1920","Lavangen","2008","","19","Troms - Romsa","","77","Sør-Troms"
"1920","Lavangen","2012","","19","Troms - Romsa","","77","Sør-Troms"
"1920","Lavangen","2013","","19","Troms - Romsa","","77","Sør-Troms"
"1920","Loabák - Lavangen","2014","","19","Troms - Romsa","","77","Sør-Troms"
"1920","Loabák - Lavangen","komplett_2016","","19","Troms - Romsa","","77","Sør-Troms"
"1920","Lavangen","2006","","19","Troms - Romsa","","77","Sør-Troms"
"1920","Lavangen","2005","","19","Troms - Romsa","","77","Sør-Troms"
"1921","Salangen (-1976)","komplett_2016","","19","Troms - Romsa","",NA,NA
"1922","Bardu","2002","","19","Troms - Romsa","","78","Midt-Troms"
"1922","Bardu","2003","","19","Troms - Romsa","","78","Midt-Troms"
"1922","Bardu","2006","","19","Troms - Romsa","","78","Midt-Troms"
"1922","Bardu","2014","","19","Troms - Romsa","","78","Midt-Troms"
"1922","Bardu","komplett_2016","","19","Troms - Romsa","","78","Midt-Troms"
"1922","Bardu","2005","","19","Troms - Romsa","","78","Midt-Troms"
"1922","Bardu","2008","","19","Troms - Romsa","","78","Midt-Troms"
"1922","Bardu","2013","","19","Troms - Romsa","","78","Midt-Troms"
"1922","Bardu","2012","","19","Troms - Romsa","","78","Midt-Troms"
"1923","Salangen","komplett_2016","","19","Troms - Romsa","","77","Sør-Troms"
"1923","Salangen","2002","","19","Troms - Romsa","","77","Sør-Troms"
"1923","Salangen","2013","","19","Troms - Romsa","","77","Sør-Troms"
"1923","Salangen","2006","","19","Troms - Romsa","","77","Sør-Troms"
"1923","Salangen","2008","","19","Troms - Romsa","","77","Sør-Troms"
"1923","Salangen","2003","","19","Troms - Romsa","","77","Sør-Troms"
"1923","Salangen","2014","","19","Troms - Romsa","","77","Sør-Troms"
"1923","Salangen","2012","","19","Troms - Romsa","","77","Sør-Troms"
"1923","Salangen","2005","","19","Troms - Romsa","","77","Sør-Troms"
"1924","Målselv","2005","","19","Troms - Romsa","","78","Midt-Troms"
"1924","Målselv","2006","","19","Troms - Romsa","","78","Midt-Troms"
"1924","Målselv","2013","","19","Troms - Romsa","","78","Midt-Troms"
"1924","Målselv","2014","","19","Troms - Romsa","","78","Midt-Troms"
"1924","Målselv","2008","","19","Troms - Romsa","","78","Midt-Troms"
"1924","Målselv","2012","","19","Troms - Romsa","","78","Midt-Troms"
"1924","Målselv","2003","","19","Troms - Romsa","","78","Midt-Troms"
"1924","Målselv","2002","","19","Troms - Romsa","","78","Midt-Troms"
"1924","Målselv","komplett_2016","","19","Troms - Romsa","","78","Midt-Troms"
"1925","Sørreisa","2005","","19","Troms - Romsa","","78","Midt-Troms"
"1925","Sørreisa","2006","","19","Troms - Romsa","","78","Midt-Troms"
"1925","Sørreisa","2008","","19","Troms - Romsa","","78","Midt-Troms"
"1925","Sørreisa","komplett_2016","","19","Troms - Romsa","","78","Midt-Troms"
"1925","Sørreisa","2002","","19","Troms - Romsa","","78","Midt-Troms"
"1925","Sørreisa","2003","","19","Troms - Romsa","","78","Midt-Troms"
"1925","Sørreisa","2014","","19","Troms - Romsa","","78","Midt-Troms"
"1925","Sørreisa","2012","","19","Troms - Romsa","","78","Midt-Troms"
"1925","Sørreisa","2013","","19","Troms - Romsa","","78","Midt-Troms"
"1926","Dyrøy","2003","","19","Troms - Romsa","","78","Midt-Troms"
"1926","Dyrøy","2014","","19","Troms - Romsa","","78","Midt-Troms"
"1926","Dyrøy","komplett_2016","","19","Troms - Romsa","","78","Midt-Troms"
"1926","Dyrøy","2002","","19","Troms - Romsa","","78","Midt-Troms"
"1926","Dyrøy","2012","","19","Troms - Romsa","","78","Midt-Troms"
"1926","Dyrøy","2005","","19","Troms - Romsa","","78","Midt-Troms"
"1926","Dyrøy","2006","","19","Troms - Romsa","","78","Midt-Troms"
"1926","Dyrøy","2008","","19","Troms - Romsa","","78","Midt-Troms"
"1926","Dyrøy","2013","","19","Troms - Romsa","","78","Midt-Troms"
"1927","Tranøy","2006","","19","Troms - Romsa","","78","Midt-Troms"
"1927","Tranøy","2012","","19","Troms - Romsa","","78","Midt-Troms"
"1927","Tranøy","2013","","19","Troms - Romsa","","78","Midt-Troms"
"1927","Tranøy","2014","","19","Troms - Romsa","","78","Midt-Troms"
"1927","Tranøy","2008","","19","Troms - Romsa","","78","Midt-Troms"
"1927","Tranøy","2002","","19","Troms - Romsa","","78","Midt-Troms"
"1927","Tranøy","2003","","19","Troms - Romsa","","78","Midt-Troms"
"1927","Tranøy","2005","","19","Troms - Romsa","","78","Midt-Troms"
"1927","Tranøy","komplett_2016","","19","Troms - Romsa","","78","Midt-Troms"
"1928","Torsken","2003","","19","Troms - Romsa","","78","Midt-Troms"
"1928","Torsken","2005","","19","Troms - Romsa","","78","Midt-Troms"
"1928","Torsken","2006","","19","Troms - Romsa","","78","Midt-Troms"
"1928","Torsken","2014","","19","Troms - Romsa","","78","Midt-Troms"
"1928","Torsken","2002","","19","Troms - Romsa","","78","Midt-Troms"
"1928","Torsken","2012","","19","Troms - Romsa","","78","Midt-Troms"
"1928","Torsken","2013","","19","Troms - Romsa","","78","Midt-Troms"
"1928","Torsken","komplett_2016","","19","Troms - Romsa","","78","Midt-Troms"
"1928","Torsken","2008","","19","Troms - Romsa","","78","Midt-Troms"
"1929","Berg","2013","","19","Troms - Romsa","","78","Midt-Troms"
"1929","Berg","2002","","19","Troms - Romsa","","78","Midt-Troms"
"1929","Berg","2014","","19","Troms - Romsa","","78","Midt-Troms"
"1929","Berg","2006","","19","Troms - Romsa","","78","Midt-Troms"
"1929","Berg","2008","","19","Troms - Romsa","","78","Midt-Troms"
"1929","Berg","2003","","19","Troms - Romsa","","78","Midt-Troms"
"1929","Berg","komplett_2016","","19","Troms - Romsa","","78","Midt-Troms"
"1929","Berg","2012","","19","Troms - Romsa","","78","Midt-Troms"
"1929","Berg","2005","","19","Troms - Romsa","","78","Midt-Troms"
"1931","Lenvik","2006","","19","Troms - Romsa","","78","Midt-Troms"
"1931","Lenvik","2002","","19","Troms - Romsa","","78","Midt-Troms"
"1931","Lenvik","2014","","19","Troms - Romsa","","78","Midt-Troms"
"1931","Lenvik","2008","","19","Troms - Romsa","","78","Midt-Troms"
"1931","Lenvik","2012","","19","Troms - Romsa","","78","Midt-Troms"
"1931","Lenvik","2013","","19","Troms - Romsa","","78","Midt-Troms"
"1931","Lenvik","2003","","19","Troms - Romsa","","78","Midt-Troms"
"1931","Lenvik","komplett_2016","","19","Troms - Romsa","","78","Midt-Troms"
"1931","Lenvik","2005","","19","Troms - Romsa","","78","Midt-Troms"
"1933","Balsfjord","2002","","19","Troms - Romsa","","79","Tromsøregionen"
"1933","Balsfjord","2005","","19","Troms - Romsa","","79","Tromsøregionen"
"1933","Balsfjord","2006","","19","Troms - Romsa","","79","Tromsøregionen"
"1933","Balsfjord","2013","","19","Troms - Romsa","","79","Tromsøregionen"
"1933","Balsfjord","2003","","19","Troms - Romsa","","79","Tromsøregionen"
"1933","Balsfjord","komplett_2016","","19","Troms - Romsa","","79","Tromsøregionen"
"1933","Balsfjord","2008","","19","Troms - Romsa","","79","Tromsøregionen"
"1933","Balsfjord","2012","","19","Troms - Romsa","","79","Tromsøregionen"
"1933","Balsfjord","2014","","19","Troms - Romsa","","79","Tromsøregionen"
"1936","Karlsøy","2008","","19","Troms - Romsa","","79","Tromsøregionen"
"1936","Karlsøy","2012","","19","Troms - Romsa","","79","Tromsøregionen"
"1936","Karlsøy","2013","","19","Troms - Romsa","","79","Tromsøregionen"
"1936","Karlsøy","2005","","19","Troms - Romsa","","79","Tromsøregionen"
"1936","Karlsøy","2006","","19","Troms - Romsa","","79","Tromsøregionen"
"1936","Karlsøy","2002","","19","Troms - Romsa","","79","Tromsøregionen"
"1936","Karlsøy","2003","","19","Troms - Romsa","","79","Tromsøregionen"
"1936","Karlsøy","2014","","19","Troms - Romsa","","79","Tromsøregionen"
"1936","Karlsøy","komplett_2016","","19","Troms - Romsa","","79","Tromsøregionen"
"1938","Lyngen","2005","","19","Troms - Romsa","","80","Nord-Troms"
"1938","Lyngen","komplett_2016","","19","Troms - Romsa","","80","Nord-Troms"
"1938","Lyngen","2003","","19","Troms - Romsa","","80","Nord-Troms"
"1938","Lyngen","2013","","19","Troms - Romsa","","80","Nord-Troms"
"1938","Lyngen","2006","","19","Troms - Romsa","","80","Nord-Troms"
"1938","Lyngen","2008","","19","Troms - Romsa","","80","Nord-Troms"
"1938","Lyngen","2012","","19","Troms - Romsa","","80","Nord-Troms"
"1938","Lyngen","2002","Den 1.1. 1992 ble en del av 1938 Lyngen kommune (grunnkrets 0101 Nordnes) overført til 1940 Kåfjord kommune (38 personer og et areal på ca. 44 km2)","19","Troms - Romsa","","80","Nord-Troms"
"1938","Lyngen","2014","","19","Troms - Romsa","","80","Nord-Troms"
"1939","Storfjord","2005","","19","Troms - Romsa","","80","Nord-Troms"
"1939","Storfjord","2006","","19","Troms - Romsa","","80","Nord-Troms"
"1939","Storfjord","2008","","19","Troms - Romsa","","80","Nord-Troms"
"1939","Storfjord - Omasvuotna - Omasvuono","komplett_2016","","19","Troms - Romsa","","80","Nord-Troms"
"1939","Storfjord","2003","","19","Troms - Romsa","","80","Nord-Troms"
"1939","Storfjord","2002","","19","Troms - Romsa","","80","Nord-Troms"
"1939","Storfjord - Omasvuotna - Omasvuono","2014","7. mars 2014 ble det vedtatt at kommunenavnet skulle være trespråklig (norsk - samisk - kvensk)","19","Troms - Romsa","","80","Nord-Troms"
"1939","Storfjord","2013","","19","Troms - Romsa","","80","Nord-Troms"
"1939","Storfjord","2012","","19","Troms - Romsa","","80","Nord-Troms"
"1940","Gáivuotna - Kåfjord","2002","Den 1.1 1992 ble en del av 1938 Lyngen kommune (grunnkrets 0101 Nordnes) overført til 1940 Kåfjord kommune (grunnkrets 0108 Nordnes - 38 personer og et areal på ca. 44 km2).","19","Troms - Romsa","","80","Nord-Troms"
"1940","Gáivuotna - Kåfjord","2003","","19","Troms - Romsa","","80","Nord-Troms"
"1940","Gáivuotna Kåfjord","2012","","19","Troms - Romsa","","80","Nord-Troms"
"1940","Gáivuotna Kåfjord","2005","","19","Troms - Romsa","","80","Nord-Troms"
"1940","Gáivuotna Kåfjord","2006","","19","Troms - Romsa","","80","Nord-Troms"
"1940","Gáivuotna - Kåfjord","2014","","19","Troms - Romsa","","80","Nord-Troms"
"1940","Gáivuotna Kåfjord","2013","","19","Troms - Romsa","","80","Nord-Troms"
"1940","Gáivuotna Kåfjord","2008","","19","Troms - Romsa","","80","Nord-Troms"
"1940","Gáivuotna - Kåfjord","komplett_2016","","19","Troms - Romsa","","80","Nord-Troms"
"1941","Skjervøy","2005","","19","Troms - Romsa","","80","Nord-Troms"
"1941","Skjervøy","2006","","19","Troms - Romsa","","80","Nord-Troms"
"1941","Skjervøy","2013","","19","Troms - Romsa","","80","Nord-Troms"
"1941","Skjervøy","2014","","19","Troms - Romsa","","80","Nord-Troms"
"1941","Skjervøy","2008","","19","Troms - Romsa","","80","Nord-Troms"
"1941","Skjervøy","2012","","19","Troms - Romsa","","80","Nord-Troms"
"1941","Skjervøy","2003","","19","Troms - Romsa","","80","Nord-Troms"
"1941","Skjervøy","komplett_2016","","19","Troms - Romsa","","80","Nord-Troms"
"1941","Skjervøy","2002","Den 1.1. 1982 ble en del av 1941 Skjervøy kommune (Hamneidet) overført til 1942 Nordreisa kommune (128 personer).","19","Troms - Romsa","","80","Nord-Troms"
"1942","Nordreisa","2006","","19","Troms - Romsa","","80","Nord-Troms"
"1942","Nordreisa","2003","","19","Troms - Romsa","","80","Nord-Troms"
"1942","Nordreisa","2013","","19","Troms - Romsa","","80","Nord-Troms"
"1942","Nordreisa","2014","","19","Troms - Romsa","","80","Nord-Troms"
"1942","Nordreisa","2002","Den 1.1. 1982 ble en del av 1941 Skjervøy kommune (Hamneidet) overført til 1942 Nordreisa kommune (128 personer).","19","Troms - Romsa","","80","Nord-Troms"
"1942","Nordreisa","2005","","19","Troms - Romsa","","80","Nord-Troms"
"1942","Nordreisa","2012","","19","Troms - Romsa","","80","Nord-Troms"
"1942","Nordreisa","2008","","19","Troms - Romsa","","80","Nord-Troms"
"1942","Nordreisa","komplett_2016","","19","Troms - Romsa","","80","Nord-Troms"
"1943","Kvænangen","2013","","19","Troms - Romsa","","80","Nord-Troms"
