aar,naringsregion_nr,innvkat_3,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2011,04,alle,alle,1,233,ikke_arbutd_innvkat_land,personer
2011,04,alle,alle,alle,539,ikke_arbutd_innvkat_land,personer
2011,04,innvandrere,1,0,78,ikke_arbutd_innvkat_land,personer
2011,04,innvandrere,1,1,33,ikke_arbutd_innvkat_land,personer
2011,04,innvandrere,1,alle,111,ikke_arbutd_innvkat_land,personer
2011,04,innvandrere,2,0,228,ikke_arbutd_innvkat_land,personer
2011,04,innvandrere,2,1,200,ikke_arbutd_innvkat_land,personer
2011,04,innvandrere,2,alle,428,ikke_arbutd_innvkat_land,personer
2011,04,innvandrere,alle,0,306,ikke_arbutd_innvkat_land,personer
2011,04,innvandrere,alle,1,233,ikke_arbutd_innvkat_land,personer
2011,04,innvandrere,alle,alle,539,ikke_arbutd_innvkat_land,personer
2011,05,alle,1,0,183,ikke_arbutd_innvkat_land,personer
2011,05,alle,1,1,94,ikke_arbutd_innvkat_land,personer
2011,05,alle,1,alle,277,ikke_arbutd_innvkat_land,personer
2011,05,alle,2,0,418,ikke_arbutd_innvkat_land,personer
2011,05,alle,2,1,304,ikke_arbutd_innvkat_land,personer
2011,05,alle,2,alle,722,ikke_arbutd_innvkat_land,personer
2011,05,alle,alle,0,601,ikke_arbutd_innvkat_land,personer
2011,05,alle,alle,1,398,ikke_arbutd_innvkat_land,personer
2011,05,alle,alle,alle,999,ikke_arbutd_innvkat_land,personer
2011,05,innvandrere,1,0,183,ikke_arbutd_innvkat_land,personer
2011,05,innvandrere,1,1,94,ikke_arbutd_innvkat_land,personer
2011,05,innvandrere,1,alle,277,ikke_arbutd_innvkat_land,personer
2011,05,innvandrere,2,0,418,ikke_arbutd_innvkat_land,personer
2011,05,innvandrere,2,1,304,ikke_arbutd_innvkat_land,personer
2011,05,innvandrere,2,alle,722,ikke_arbutd_innvkat_land,personer
2011,05,innvandrere,alle,0,601,ikke_arbutd_innvkat_land,personer
2011,05,innvandrere,alle,1,398,ikke_arbutd_innvkat_land,personer
2011,05,innvandrere,alle,alle,999,ikke_arbutd_innvkat_land,personer
2011,06,alle,1,0,132,ikke_arbutd_innvkat_land,personer
2011,06,alle,1,1,81,ikke_arbutd_innvkat_land,personer
2011,06,alle,1,alle,213,ikke_arbutd_innvkat_land,personer
2011,06,alle,2,0,290,ikke_arbutd_innvkat_land,personer
2011,06,alle,2,1,346,ikke_arbutd_innvkat_land,personer
2011,06,alle,2,alle,636,ikke_arbutd_innvkat_land,personer
2011,06,alle,alle,0,422,ikke_arbutd_innvkat_land,personer
2011,06,alle,alle,1,427,ikke_arbutd_innvkat_land,personer
2011,06,alle,alle,alle,849,ikke_arbutd_innvkat_land,personer
2011,06,innvandrere,1,0,132,ikke_arbutd_innvkat_land,personer
2011,06,innvandrere,1,1,81,ikke_arbutd_innvkat_land,personer
2011,06,innvandrere,1,alle,213,ikke_arbutd_innvkat_land,personer
2011,06,innvandrere,2,0,290,ikke_arbutd_innvkat_land,personer
2011,06,innvandrere,2,1,346,ikke_arbutd_innvkat_land,personer
2011,06,innvandrere,2,alle,636,ikke_arbutd_innvkat_land,personer
2011,06,innvandrere,alle,0,422,ikke_arbutd_innvkat_land,personer
2011,06,innvandrere,alle,1,427,ikke_arbutd_innvkat_land,personer
2011,06,innvandrere,alle,alle,849,ikke_arbutd_innvkat_land,personer
2011,07,alle,1,0,111,ikke_arbutd_innvkat_land,personer
2011,07,alle,1,1,68,ikke_arbutd_innvkat_land,personer
2011,07,alle,1,alle,179,ikke_arbutd_innvkat_land,personer
2011,07,alle,2,0,362,ikke_arbutd_innvkat_land,personer
2011,07,alle,2,1,270,ikke_arbutd_innvkat_land,personer
2011,07,alle,2,alle,632,ikke_arbutd_innvkat_land,personer
2011,07,alle,alle,0,473,ikke_arbutd_innvkat_land,personer
2011,07,alle,alle,1,338,ikke_arbutd_innvkat_land,personer
2011,07,alle,alle,alle,811,ikke_arbutd_innvkat_land,personer
2011,07,innvandrere,1,0,111,ikke_arbutd_innvkat_land,personer
2011,07,innvandrere,1,1,68,ikke_arbutd_innvkat_land,personer
2011,07,innvandrere,1,alle,179,ikke_arbutd_innvkat_land,personer
2011,07,innvandrere,2,0,362,ikke_arbutd_innvkat_land,personer
2011,07,innvandrere,2,1,270,ikke_arbutd_innvkat_land,personer
2011,07,innvandrere,2,alle,632,ikke_arbutd_innvkat_land,personer
2011,07,innvandrere,alle,0,473,ikke_arbutd_innvkat_land,personer
2011,07,innvandrere,alle,1,338,ikke_arbutd_innvkat_land,personer
2011,07,innvandrere,alle,alle,811,ikke_arbutd_innvkat_land,personer
2011,08,alle,1,0,62,ikke_arbutd_innvkat_land,personer
2011,08,alle,1,1,25,ikke_arbutd_innvkat_land,personer
2011,08,alle,1,alle,87,ikke_arbutd_innvkat_land,personer
2011,08,alle,2,0,121,ikke_arbutd_innvkat_land,personer
2011,08,alle,2,1,93,ikke_arbutd_innvkat_land,personer
2011,08,alle,2,alle,214,ikke_arbutd_innvkat_land,personer
2011,08,alle,alle,0,183,ikke_arbutd_innvkat_land,personer
2011,08,alle,alle,1,118,ikke_arbutd_innvkat_land,personer
2011,08,alle,alle,alle,301,ikke_arbutd_innvkat_land,personer
2011,08,innvandrere,1,0,62,ikke_arbutd_innvkat_land,personer
2011,08,innvandrere,1,1,25,ikke_arbutd_innvkat_land,personer
2011,08,innvandrere,1,alle,87,ikke_arbutd_innvkat_land,personer
2011,08,innvandrere,2,0,121,ikke_arbutd_innvkat_land,personer
2011,08,innvandrere,2,1,93,ikke_arbutd_innvkat_land,personer
2011,08,innvandrere,2,alle,214,ikke_arbutd_innvkat_land,personer
2011,08,innvandrere,alle,0,183,ikke_arbutd_innvkat_land,personer
2011,08,innvandrere,alle,1,118,ikke_arbutd_innvkat_land,personer
2011,08,innvandrere,alle,alle,301,ikke_arbutd_innvkat_land,personer
2011,09,alle,1,0,1174,ikke_arbutd_innvkat_land,personer
2011,09,alle,1,1,700,ikke_arbutd_innvkat_land,personer
2011,09,alle,1,alle,1874,ikke_arbutd_innvkat_land,personer
2011,09,alle,2,0,2720,ikke_arbutd_innvkat_land,personer
2011,09,alle,2,1,2272,ikke_arbutd_innvkat_land,personer
2011,09,alle,2,alle,4992,ikke_arbutd_innvkat_land,personer
2011,09,alle,alle,0,3894,ikke_arbutd_innvkat_land,personer
2011,09,alle,alle,1,2972,ikke_arbutd_innvkat_land,personer
2011,09,alle,alle,alle,6866,ikke_arbutd_innvkat_land,personer
2011,09,innvandrere,1,0,1174,ikke_arbutd_innvkat_land,personer
2011,09,innvandrere,1,1,700,ikke_arbutd_innvkat_land,personer
2011,09,innvandrere,1,alle,1874,ikke_arbutd_innvkat_land,personer
2011,09,innvandrere,2,0,2720,ikke_arbutd_innvkat_land,personer
2011,09,innvandrere,2,1,2272,ikke_arbutd_innvkat_land,personer
2011,09,innvandrere,2,alle,4992,ikke_arbutd_innvkat_land,personer
2011,09,innvandrere,alle,0,3894,ikke_arbutd_innvkat_land,personer
2011,09,innvandrere,alle,1,2972,ikke_arbutd_innvkat_land,personer
2011,09,innvandrere,alle,alle,6866,ikke_arbutd_innvkat_land,personer
2011,10,alle,1,0,12,ikke_arbutd_innvkat_land,personer
2011,10,alle,1,1,3,ikke_arbutd_innvkat_land,personer
2011,10,alle,1,alle,15,ikke_arbutd_innvkat_land,personer
2011,10,alle,2,0,12,ikke_arbutd_innvkat_land,personer
2011,10,alle,2,1,9,ikke_arbutd_innvkat_land,personer
2011,10,alle,2,alle,21,ikke_arbutd_innvkat_land,personer
2011,10,alle,alle,0,24,ikke_arbutd_innvkat_land,personer
2011,10,alle,alle,1,12,ikke_arbutd_innvkat_land,personer
2011,10,alle,alle,alle,36,ikke_arbutd_innvkat_land,personer
2011,10,innvandrere,1,0,12,ikke_arbutd_innvkat_land,personer
2011,10,innvandrere,1,1,3,ikke_arbutd_innvkat_land,personer
2011,10,innvandrere,1,alle,15,ikke_arbutd_innvkat_land,personer
2011,10,innvandrere,2,0,12,ikke_arbutd_innvkat_land,personer
2011,10,innvandrere,2,1,9,ikke_arbutd_innvkat_land,personer
2011,10,innvandrere,2,alle,21,ikke_arbutd_innvkat_land,personer
2011,10,innvandrere,alle,0,24,ikke_arbutd_innvkat_land,personer
2011,10,innvandrere,alle,1,12,ikke_arbutd_innvkat_land,personer
2011,10,innvandrere,alle,alle,36,ikke_arbutd_innvkat_land,personer
2011,11,alle,1,0,11,ikke_arbutd_innvkat_land,personer
2011,11,alle,1,1,3,ikke_arbutd_innvkat_land,personer
2011,11,alle,1,alle,14,ikke_arbutd_innvkat_land,personer
2011,11,alle,2,0,41,ikke_arbutd_innvkat_land,personer
2011,11,alle,2,1,31,ikke_arbutd_innvkat_land,personer
2011,11,alle,2,alle,72,ikke_arbutd_innvkat_land,personer
2011,11,alle,alle,0,52,ikke_arbutd_innvkat_land,personer
2011,11,alle,alle,1,34,ikke_arbutd_innvkat_land,personer
2011,11,alle,alle,alle,86,ikke_arbutd_innvkat_land,personer
2011,11,innvandrere,1,0,11,ikke_arbutd_innvkat_land,personer
2011,11,innvandrere,1,1,3,ikke_arbutd_innvkat_land,personer
2011,11,innvandrere,1,alle,14,ikke_arbutd_innvkat_land,personer
2011,11,innvandrere,2,0,41,ikke_arbutd_innvkat_land,personer
2011,11,innvandrere,2,1,31,ikke_arbutd_innvkat_land,personer
2011,11,innvandrere,2,alle,72,ikke_arbutd_innvkat_land,personer
2011,11,innvandrere,alle,0,52,ikke_arbutd_innvkat_land,personer
2011,11,innvandrere,alle,1,34,ikke_arbutd_innvkat_land,personer
2011,11,innvandrere,alle,alle,86,ikke_arbutd_innvkat_land,personer
2011,12,alle,1,0,48,ikke_arbutd_innvkat_land,personer
2011,12,alle,1,1,13,ikke_arbutd_innvkat_land,personer
2011,12,alle,1,alle,61,ikke_arbutd_innvkat_land,personer
2011,12,alle,2,0,78,ikke_arbutd_innvkat_land,personer
2011,12,alle,2,1,90,ikke_arbutd_innvkat_land,personer
2011,12,alle,2,alle,168,ikke_arbutd_innvkat_land,personer
2011,12,alle,alle,0,126,ikke_arbutd_innvkat_land,personer
2011,12,alle,alle,1,103,ikke_arbutd_innvkat_land,personer
2011,12,alle,alle,alle,229,ikke_arbutd_innvkat_land,personer
2011,12,innvandrere,1,0,48,ikke_arbutd_innvkat_land,personer
2011,12,innvandrere,1,1,13,ikke_arbutd_innvkat_land,personer
2011,12,innvandrere,1,alle,61,ikke_arbutd_innvkat_land,personer
2011,12,innvandrere,2,0,78,ikke_arbutd_innvkat_land,personer
2011,12,innvandrere,2,1,90,ikke_arbutd_innvkat_land,personer
2011,12,innvandrere,2,alle,168,ikke_arbutd_innvkat_land,personer
2011,12,innvandrere,alle,0,126,ikke_arbutd_innvkat_land,personer
2011,12,innvandrere,alle,1,103,ikke_arbutd_innvkat_land,personer
2011,12,innvandrere,alle,alle,229,ikke_arbutd_innvkat_land,personer
2011,13,alle,1,0,25,ikke_arbutd_innvkat_land,personer
2011,13,alle,1,1,11,ikke_arbutd_innvkat_land,personer
2011,13,alle,1,alle,36,ikke_arbutd_innvkat_land,personer
2011,13,alle,2,0,48,ikke_arbutd_innvkat_land,personer
2011,13,alle,2,1,34,ikke_arbutd_innvkat_land,personer
2011,13,alle,2,alle,82,ikke_arbutd_innvkat_land,personer
2011,13,alle,alle,0,73,ikke_arbutd_innvkat_land,personer
2011,13,alle,alle,1,45,ikke_arbutd_innvkat_land,personer
2011,13,alle,alle,alle,118,ikke_arbutd_innvkat_land,personer
2011,13,innvandrere,1,0,25,ikke_arbutd_innvkat_land,personer
2011,13,innvandrere,1,1,11,ikke_arbutd_innvkat_land,personer
2011,13,innvandrere,1,alle,36,ikke_arbutd_innvkat_land,personer
2011,13,innvandrere,2,0,48,ikke_arbutd_innvkat_land,personer
2011,13,innvandrere,2,1,34,ikke_arbutd_innvkat_land,personer
2011,13,innvandrere,2,alle,82,ikke_arbutd_innvkat_land,personer
2011,13,innvandrere,alle,0,73,ikke_arbutd_innvkat_land,personer
2011,13,innvandrere,alle,1,45,ikke_arbutd_innvkat_land,personer
2011,13,innvandrere,alle,alle,118,ikke_arbutd_innvkat_land,personer
2011,14,alle,1,0,35,ikke_arbutd_innvkat_land,personer
2011,14,alle,1,1,28,ikke_arbutd_innvkat_land,personer
2011,14,alle,1,alle,63,ikke_arbutd_innvkat_land,personer
2011,14,alle,2,0,83,ikke_arbutd_innvkat_land,personer
2011,14,alle,2,1,75,ikke_arbutd_innvkat_land,personer
2011,14,alle,2,alle,158,ikke_arbutd_innvkat_land,personer
2011,14,alle,alle,0,118,ikke_arbutd_innvkat_land,personer
2011,14,alle,alle,1,103,ikke_arbutd_innvkat_land,personer
2011,14,alle,alle,alle,221,ikke_arbutd_innvkat_land,personer
2011,14,innvandrere,1,0,35,ikke_arbutd_innvkat_land,personer
2011,14,innvandrere,1,1,28,ikke_arbutd_innvkat_land,personer
2011,14,innvandrere,1,alle,63,ikke_arbutd_innvkat_land,personer
2011,14,innvandrere,2,0,83,ikke_arbutd_innvkat_land,personer
2011,14,innvandrere,2,1,75,ikke_arbutd_innvkat_land,personer
2011,14,innvandrere,2,alle,158,ikke_arbutd_innvkat_land,personer
2011,14,innvandrere,alle,0,118,ikke_arbutd_innvkat_land,personer
2011,14,innvandrere,alle,1,103,ikke_arbutd_innvkat_land,personer
2011,14,innvandrere,alle,alle,221,ikke_arbutd_innvkat_land,personer
2011,15,alle,1,0,14,ikke_arbutd_innvkat_land,personer
2011,15,alle,1,1,4,ikke_arbutd_innvkat_land,personer
2011,15,alle,1,alle,18,ikke_arbutd_innvkat_land,personer
2011,15,alle,2,0,15,ikke_arbutd_innvkat_land,personer
2011,15,alle,2,1,19,ikke_arbutd_innvkat_land,personer
2011,15,alle,2,alle,34,ikke_arbutd_innvkat_land,personer
2011,15,alle,alle,0,29,ikke_arbutd_innvkat_land,personer
2011,15,alle,alle,1,23,ikke_arbutd_innvkat_land,personer
2011,15,alle,alle,alle,52,ikke_arbutd_innvkat_land,personer
2011,15,innvandrere,1,0,14,ikke_arbutd_innvkat_land,personer
2011,15,innvandrere,1,1,4,ikke_arbutd_innvkat_land,personer
2011,15,innvandrere,1,alle,18,ikke_arbutd_innvkat_land,personer
2011,15,innvandrere,2,0,15,ikke_arbutd_innvkat_land,personer
2011,15,innvandrere,2,1,19,ikke_arbutd_innvkat_land,personer
2011,15,innvandrere,2,alle,34,ikke_arbutd_innvkat_land,personer
2011,15,innvandrere,alle,0,29,ikke_arbutd_innvkat_land,personer
2011,15,innvandrere,alle,1,23,ikke_arbutd_innvkat_land,personer
2011,15,innvandrere,alle,alle,52,ikke_arbutd_innvkat_land,personer
2011,16,alle,1,0,24,ikke_arbutd_innvkat_land,personer
2011,16,alle,1,1,14,ikke_arbutd_innvkat_land,personer
2011,16,alle,1,alle,38,ikke_arbutd_innvkat_land,personer
2011,16,alle,2,0,51,ikke_arbutd_innvkat_land,personer
2011,16,alle,2,1,35,ikke_arbutd_innvkat_land,personer
2011,16,alle,2,alle,86,ikke_arbutd_innvkat_land,personer
2011,16,alle,alle,0,75,ikke_arbutd_innvkat_land,personer
2011,16,alle,alle,1,49,ikke_arbutd_innvkat_land,personer
2011,16,alle,alle,alle,124,ikke_arbutd_innvkat_land,personer
2011,16,innvandrere,1,0,24,ikke_arbutd_innvkat_land,personer
2011,16,innvandrere,1,1,14,ikke_arbutd_innvkat_land,personer
2011,16,innvandrere,1,alle,38,ikke_arbutd_innvkat_land,personer
2011,16,innvandrere,2,0,51,ikke_arbutd_innvkat_land,personer
2011,16,innvandrere,2,1,35,ikke_arbutd_innvkat_land,personer
2011,16,innvandrere,2,alle,86,ikke_arbutd_innvkat_land,personer
2011,16,innvandrere,alle,0,75,ikke_arbutd_innvkat_land,personer
2011,16,innvandrere,alle,1,49,ikke_arbutd_innvkat_land,personer
2011,16,innvandrere,alle,alle,124,ikke_arbutd_innvkat_land,personer
2011,17,alle,1,0,5,ikke_arbutd_innvkat_land,personer
2011,17,alle,1,1,0,ikke_arbutd_innvkat_land,personer
2011,17,alle,1,alle,7,ikke_arbutd_innvkat_land,personer
2011,17,alle,2,0,10,ikke_arbutd_innvkat_land,personer
2011,17,alle,2,1,8,ikke_arbutd_innvkat_land,personer
2011,17,alle,2,alle,18,ikke_arbutd_innvkat_land,personer
2011,17,alle,alle,0,15,ikke_arbutd_innvkat_land,personer
2011,17,alle,alle,1,10,ikke_arbutd_innvkat_land,personer
2011,17,alle,alle,alle,25,ikke_arbutd_innvkat_land,personer
2011,17,innvandrere,1,0,5,ikke_arbutd_innvkat_land,personer
2011,17,innvandrere,1,1,0,ikke_arbutd_innvkat_land,personer
2011,17,innvandrere,1,alle,7,ikke_arbutd_innvkat_land,personer
2011,17,innvandrere,2,0,10,ikke_arbutd_innvkat_land,personer
2011,17,innvandrere,2,1,8,ikke_arbutd_innvkat_land,personer
2011,17,innvandrere,2,alle,18,ikke_arbutd_innvkat_land,personer
2011,17,innvandrere,alle,0,15,ikke_arbutd_innvkat_land,personer
2011,17,innvandrere,alle,1,10,ikke_arbutd_innvkat_land,personer
2011,17,innvandrere,alle,alle,25,ikke_arbutd_innvkat_land,personer
2011,18,alle,1,0,7,ikke_arbutd_innvkat_land,personer
2011,18,alle,1,1,7,ikke_arbutd_innvkat_land,personer
2011,18,alle,1,alle,14,ikke_arbutd_innvkat_land,personer
2011,18,alle,2,0,10,ikke_arbutd_innvkat_land,personer
2011,18,alle,2,1,5,ikke_arbutd_innvkat_land,personer
2011,18,alle,2,alle,15,ikke_arbutd_innvkat_land,personer
2011,18,alle,alle,0,17,ikke_arbutd_innvkat_land,personer
2011,18,alle,alle,1,12,ikke_arbutd_innvkat_land,personer
2011,18,alle,alle,alle,29,ikke_arbutd_innvkat_land,personer
2011,18,innvandrere,1,0,7,ikke_arbutd_innvkat_land,personer
2011,18,innvandrere,1,1,7,ikke_arbutd_innvkat_land,personer
2011,18,innvandrere,1,alle,14,ikke_arbutd_innvkat_land,personer
2011,18,innvandrere,2,0,10,ikke_arbutd_innvkat_land,personer
2011,18,innvandrere,2,1,5,ikke_arbutd_innvkat_land,personer
2011,18,innvandrere,2,alle,15,ikke_arbutd_innvkat_land,personer
2011,18,innvandrere,alle,0,17,ikke_arbutd_innvkat_land,personer
2011,18,innvandrere,alle,1,12,ikke_arbutd_innvkat_land,personer
2011,18,innvandrere,alle,alle,29,ikke_arbutd_innvkat_land,personer
2011,19,alle,1,0,6,ikke_arbutd_innvkat_land,personer
2011,19,alle,1,1,11,ikke_arbutd_innvkat_land,personer
2011,19,alle,1,alle,17,ikke_arbutd_innvkat_land,personer
2011,19,alle,2,0,11,ikke_arbutd_innvkat_land,personer
2011,19,alle,2,1,3,ikke_arbutd_innvkat_land,personer
2011,19,alle,2,alle,14,ikke_arbutd_innvkat_land,personer
2011,19,alle,alle,0,17,ikke_arbutd_innvkat_land,personer
2011,19,alle,alle,1,14,ikke_arbutd_innvkat_land,personer
2011,19,alle,alle,alle,31,ikke_arbutd_innvkat_land,personer
2011,19,innvandrere,1,0,6,ikke_arbutd_innvkat_land,personer
2011,19,innvandrere,1,1,11,ikke_arbutd_innvkat_land,personer
2011,19,innvandrere,1,alle,17,ikke_arbutd_innvkat_land,personer
2011,19,innvandrere,2,0,11,ikke_arbutd_innvkat_land,personer
2011,19,innvandrere,2,1,3,ikke_arbutd_innvkat_land,personer
2011,19,innvandrere,2,alle,14,ikke_arbutd_innvkat_land,personer
2011,19,innvandrere,alle,0,17,ikke_arbutd_innvkat_land,personer
2011,19,innvandrere,alle,1,14,ikke_arbutd_innvkat_land,personer
2011,19,innvandrere,alle,alle,31,ikke_arbutd_innvkat_land,personer
2011,20,alle,1,0,118,ikke_arbutd_innvkat_land,personer
2011,20,alle,1,1,67,ikke_arbutd_innvkat_land,personer
2011,20,alle,1,alle,185,ikke_arbutd_innvkat_land,personer
2011,20,alle,2,0,326,ikke_arbutd_innvkat_land,personer
2011,20,alle,2,1,260,ikke_arbutd_innvkat_land,personer
2011,20,alle,2,alle,586,ikke_arbutd_innvkat_land,personer
2011,20,alle,alle,0,444,ikke_arbutd_innvkat_land,personer
2011,20,alle,alle,1,327,ikke_arbutd_innvkat_land,personer
2011,20,alle,alle,alle,771,ikke_arbutd_innvkat_land,personer
2011,20,innvandrere,1,0,118,ikke_arbutd_innvkat_land,personer
2011,20,innvandrere,1,1,67,ikke_arbutd_innvkat_land,personer
2011,20,innvandrere,1,alle,185,ikke_arbutd_innvkat_land,personer
2011,20,innvandrere,2,0,326,ikke_arbutd_innvkat_land,personer
2011,20,innvandrere,2,1,260,ikke_arbutd_innvkat_land,personer
2011,20,innvandrere,2,alle,586,ikke_arbutd_innvkat_land,personer
2011,20,innvandrere,alle,0,444,ikke_arbutd_innvkat_land,personer
2011,20,innvandrere,alle,1,327,ikke_arbutd_innvkat_land,personer
2011,20,innvandrere,alle,alle,771,ikke_arbutd_innvkat_land,personer
2011,21,alle,1,0,12,ikke_arbutd_innvkat_land,personer
2011,21,alle,1,1,10,ikke_arbutd_innvkat_land,personer
2011,21,alle,1,alle,22,ikke_arbutd_innvkat_land,personer
2011,21,alle,2,0,16,ikke_arbutd_innvkat_land,personer
2011,21,alle,2,1,13,ikke_arbutd_innvkat_land,personer
2011,21,alle,2,alle,29,ikke_arbutd_innvkat_land,personer
2011,21,alle,alle,0,28,ikke_arbutd_innvkat_land,personer
2011,21,alle,alle,1,23,ikke_arbutd_innvkat_land,personer
2011,21,alle,alle,alle,51,ikke_arbutd_innvkat_land,personer
2011,21,innvandrere,1,0,12,ikke_arbutd_innvkat_land,personer
2011,21,innvandrere,1,1,10,ikke_arbutd_innvkat_land,personer
2011,21,innvandrere,1,alle,22,ikke_arbutd_innvkat_land,personer
2011,21,innvandrere,2,0,16,ikke_arbutd_innvkat_land,personer
2011,21,innvandrere,2,1,13,ikke_arbutd_innvkat_land,personer
2011,21,innvandrere,2,alle,29,ikke_arbutd_innvkat_land,personer
2011,21,innvandrere,alle,0,28,ikke_arbutd_innvkat_land,personer
2011,21,innvandrere,alle,1,23,ikke_arbutd_innvkat_land,personer
2011,21,innvandrere,alle,alle,51,ikke_arbutd_innvkat_land,personer
2011,22,alle,1,0,23,ikke_arbutd_innvkat_land,personer
2011,22,alle,1,1,19,ikke_arbutd_innvkat_land,personer
2011,22,alle,1,alle,42,ikke_arbutd_innvkat_land,personer
2011,22,alle,2,0,58,ikke_arbutd_innvkat_land,personer
2011,22,alle,2,1,53,ikke_arbutd_innvkat_land,personer
2011,22,alle,2,alle,111,ikke_arbutd_innvkat_land,personer
2011,22,alle,alle,0,81,ikke_arbutd_innvkat_land,personer
2011,22,alle,alle,1,72,ikke_arbutd_innvkat_land,personer
2011,22,alle,alle,alle,153,ikke_arbutd_innvkat_land,personer
2011,22,innvandrere,1,0,23,ikke_arbutd_innvkat_land,personer
2011,22,innvandrere,1,1,19,ikke_arbutd_innvkat_land,personer
2011,22,innvandrere,1,alle,42,ikke_arbutd_innvkat_land,personer
2011,22,innvandrere,2,0,58,ikke_arbutd_innvkat_land,personer
2011,22,innvandrere,2,1,53,ikke_arbutd_innvkat_land,personer
2011,22,innvandrere,2,alle,111,ikke_arbutd_innvkat_land,personer
2011,22,innvandrere,alle,0,81,ikke_arbutd_innvkat_land,personer
2011,22,innvandrere,alle,1,72,ikke_arbutd_innvkat_land,personer
2011,22,innvandrere,alle,alle,153,ikke_arbutd_innvkat_land,personer
2011,23,alle,1,0,8,ikke_arbutd_innvkat_land,personer
2011,23,alle,1,1,0,ikke_arbutd_innvkat_land,personer
2011,23,alle,1,alle,9,ikke_arbutd_innvkat_land,personer
2011,23,alle,2,0,9,ikke_arbutd_innvkat_land,personer
2011,23,alle,2,1,11,ikke_arbutd_innvkat_land,personer
2011,23,alle,2,alle,20,ikke_arbutd_innvkat_land,personer
2011,23,alle,alle,0,17,ikke_arbutd_innvkat_land,personer
2011,23,alle,alle,1,12,ikke_arbutd_innvkat_land,personer
2011,23,alle,alle,alle,29,ikke_arbutd_innvkat_land,personer
2011,23,innvandrere,1,0,8,ikke_arbutd_innvkat_land,personer
2011,23,innvandrere,1,1,0,ikke_arbutd_innvkat_land,personer
2011,23,innvandrere,1,alle,9,ikke_arbutd_innvkat_land,personer
2011,23,innvandrere,2,0,9,ikke_arbutd_innvkat_land,personer
2011,23,innvandrere,2,1,11,ikke_arbutd_innvkat_land,personer
2011,23,innvandrere,2,alle,20,ikke_arbutd_innvkat_land,personer
2011,23,innvandrere,alle,0,17,ikke_arbutd_innvkat_land,personer
2011,23,innvandrere,alle,1,12,ikke_arbutd_innvkat_land,personer
2011,23,innvandrere,alle,alle,29,ikke_arbutd_innvkat_land,personer
2011,24,alle,1,0,20,ikke_arbutd_innvkat_land,personer
2011,24,alle,1,1,16,ikke_arbutd_innvkat_land,personer
2011,24,alle,1,alle,36,ikke_arbutd_innvkat_land,personer
2011,24,alle,2,0,43,ikke_arbutd_innvkat_land,personer
2011,24,alle,2,1,37,ikke_arbutd_innvkat_land,personer
2011,24,alle,2,alle,80,ikke_arbutd_innvkat_land,personer
2011,24,alle,alle,0,63,ikke_arbutd_innvkat_land,personer
