aar,kommune_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2011,1822,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2011,1837,alle,1,0.04,arbledige_innvkat_land,prosent
2011,1837,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,1848,alle,1,0.07,arbledige_innvkat_land,prosent
2011,1848,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2011,1859,alle,1,0.15,arbledige_innvkat_land,prosent
2011,1859,alle,alle,0.12,arbledige_innvkat_land,prosent
2011,1859,innvandrere,1,0.15,arbledige_innvkat_land,prosent
2011,1859,innvandrere,alle,0.12,arbledige_innvkat_land,prosent
2011,1925,alle,alle,0.05,arbledige_innvkat_land,prosent
2011,1925,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2011,1942,alle,2,0.08,arbledige_innvkat_land,prosent
2011,1942,alle,alle,0.04,arbledige_innvkat_land,prosent
2011,1942,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2011,1942,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2011,2002,alle,2,0.11,arbledige_innvkat_land,prosent
2011,2002,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2011,2018,alle,2,0.19,arbledige_innvkat_land,prosent
2011,2018,innvandrere,2,0.19,arbledige_innvkat_land,prosent
2011,2030,alle,1,0.01,arbledige_innvkat_land,prosent
2011,2030,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2012,0127,alle,2,0.06,arbledige_innvkat_land,prosent
2012,0127,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,0137,alle,2,0.06,arbledige_innvkat_land,prosent
2012,0137,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,0436,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,0436,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,0516,alle,1,0.04,arbledige_innvkat_land,prosent
2012,0516,alle,2,0.06,arbledige_innvkat_land,prosent
2012,0516,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,0516,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,0519,alle,2,0.14,arbledige_innvkat_land,prosent
2012,0519,innvandrere,2,0.14,arbledige_innvkat_land,prosent
2012,0532,alle,2,0.04,arbledige_innvkat_land,prosent
2012,0532,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2012,0545,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,0545,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,0619,alle,1,0.03,arbledige_innvkat_land,prosent
2012,0619,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,0621,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,0621,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,0622,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,0622,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,0714,alle,1,0.05,arbledige_innvkat_land,prosent
2012,0714,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,0719,alle,2,0.05,arbledige_innvkat_land,prosent
2012,0719,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2012,0723,alle,1,0.02,arbledige_innvkat_land,prosent
2012,0723,alle,2,0.06,arbledige_innvkat_land,prosent
2012,0723,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,0723,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,0829,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,0829,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,0831,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,0831,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,0919,alle,2,0.06,arbledige_innvkat_land,prosent
2012,0919,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,0937,alle,1,0.05,arbledige_innvkat_land,prosent
2012,0937,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,0940,alle,alle,0.08,arbledige_innvkat_land,prosent
2012,0940,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2012,1021,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,1021,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,1026,alle,1,0.14,arbledige_innvkat_land,prosent
2012,1026,innvandrere,1,0.14,arbledige_innvkat_land,prosent
2012,1129,alle,alle,0.08,arbledige_innvkat_land,prosent
2012,1129,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2012,1142,alle,1,0.02,arbledige_innvkat_land,prosent
2012,1142,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,1233,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,1233,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,1235,alle,1,0.02,arbledige_innvkat_land,prosent
2012,1235,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,1244,alle,1,0.02,arbledige_innvkat_land,prosent
2012,1244,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,1251,alle,1,0.05,arbledige_innvkat_land,prosent
2012,1251,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,1411,alle,1,0.05,arbledige_innvkat_land,prosent
2012,1411,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,1426,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,1426,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,1430,alle,1,0.04,arbledige_innvkat_land,prosent
2012,1430,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,1433,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,1433,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,1526,alle,1,0.06,arbledige_innvkat_land,prosent
2012,1526,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2012,1547,alle,2,0.09,arbledige_innvkat_land,prosent
2012,1547,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2012,1551,alle,1,0.05,arbledige_innvkat_land,prosent
2012,1551,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,1566,alle,2,0.09,arbledige_innvkat_land,prosent
2012,1566,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2012,1621,alle,2,0.08,arbledige_innvkat_land,prosent
2012,1621,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2012,1627,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,1627,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,1630,alle,alle,0.10,arbledige_innvkat_land,prosent
2012,1630,innvandrere,alle,0.10,arbledige_innvkat_land,prosent
2012,1703,alle,1,0.03,arbledige_innvkat_land,prosent
2012,1703,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,1711,alle,2,0.06,arbledige_innvkat_land,prosent
2012,1711,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,1742,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,1742,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,1744,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,1744,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,1751,alle,1,0.05,arbledige_innvkat_land,prosent
2012,1751,alle,2,0.07,arbledige_innvkat_land,prosent
2012,1751,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,1751,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,1818,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,1818,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,1820,alle,1,0.03,arbledige_innvkat_land,prosent
2012,1820,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,1824,alle,1,0.03,arbledige_innvkat_land,prosent
2012,1824,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,1924,alle,2,0.05,arbledige_innvkat_land,prosent
2012,1924,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2012,1925,alle,1,0.06,arbledige_innvkat_land,prosent
2012,1925,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2012,1939,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,1939,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,2018,alle,1,0.05,arbledige_innvkat_land,prosent
2012,2018,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,2020,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,2020,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,2021,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,2021,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,2030,alle,1,0.01,arbledige_innvkat_land,prosent
2012,2030,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2013,0418,alle,2,0.10,arbledige_innvkat_land,prosent
2013,0418,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2013,0425,alle,2,0.03,arbledige_innvkat_land,prosent
2013,0425,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2013,0513,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,0513,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,0516,alle,1,0.04,arbledige_innvkat_land,prosent
2013,0516,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,0519,alle,2,0.15,arbledige_innvkat_land,prosent
2013,0519,innvandrere,2,0.15,arbledige_innvkat_land,prosent
2013,0520,alle,1,0.03,arbledige_innvkat_land,prosent
2013,0520,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,0617,alle,1,0.02,arbledige_innvkat_land,prosent
2013,0617,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2013,0619,alle,1,0.03,arbledige_innvkat_land,prosent
2013,0619,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,0621,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,0621,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,0631,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,0631,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,0633,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,0633,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,0723,alle,2,0.05,arbledige_innvkat_land,prosent
2013,0723,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,0728,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,0728,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,0811,alle,2,0.09,arbledige_innvkat_land,prosent
2013,0811,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,0828,alle,1,0.05,arbledige_innvkat_land,prosent
2013,0828,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,0831,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,0831,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,0928,alle,2,0.03,arbledige_innvkat_land,prosent
2013,0928,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2013,0940,alle,alle,0.08,arbledige_innvkat_land,prosent
2013,0940,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2013,1037,alle,2,0.03,arbledige_innvkat_land,prosent
2013,1037,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2013,1135,alle,1,0.04,arbledige_innvkat_land,prosent
2013,1135,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,1141,alle,1,0.02,arbledige_innvkat_land,prosent
2013,1141,alle,alle,0.02,arbledige_innvkat_land,prosent
2013,1141,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2013,1141,innvandrere,alle,0.02,arbledige_innvkat_land,prosent
2013,1211,alle,1,0.02,arbledige_innvkat_land,prosent
2013,1211,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2013,1223,alle,1,0.05,arbledige_innvkat_land,prosent
2013,1223,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,1233,alle,2,0.25,arbledige_innvkat_land,prosent
2013,1233,innvandrere,2,0.25,arbledige_innvkat_land,prosent
2013,1242,alle,2,0.11,arbledige_innvkat_land,prosent
2013,1242,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2013,1411,alle,1,0.05,arbledige_innvkat_land,prosent
2013,1411,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,1416,alle,2,0.05,arbledige_innvkat_land,prosent
2013,1416,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,1417,alle,alle,0.03,arbledige_innvkat_land,prosent
2013,1417,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2013,1419,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,1419,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,1422,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,1422,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,1428,alle,1,0.07,arbledige_innvkat_land,prosent
2013,1428,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2013,1445,alle,alle,0.02,arbledige_innvkat_land,prosent
2013,1445,innvandrere,alle,0.02,arbledige_innvkat_land,prosent
2013,1529,alle,2,0.08,arbledige_innvkat_land,prosent
2013,1529,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,1563,alle,1,0.05,arbledige_innvkat_land,prosent
2013,1563,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,1566,alle,2,0.08,arbledige_innvkat_land,prosent
2013,1566,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,1621,alle,alle,0.03,arbledige_innvkat_land,prosent
2013,1621,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2013,1717,alle,1,0.05,arbledige_innvkat_land,prosent
2013,1717,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,1717,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,1717,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,1718,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,1718,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,1724,alle,2,0.11,arbledige_innvkat_land,prosent
2013,1724,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2013,1749,alle,1,0.09,arbledige_innvkat_land,prosent
2013,1749,innvandrere,1,0.09,arbledige_innvkat_land,prosent
2013,1750,alle,1,0.04,arbledige_innvkat_land,prosent
2013,1750,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,1826,alle,2,0.08,arbledige_innvkat_land,prosent
2013,1826,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,1828,alle,2,0.04,arbledige_innvkat_land,prosent
2013,1828,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,1854,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,1854,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,1867,alle,1,0.08,arbledige_innvkat_land,prosent
2013,1867,innvandrere,1,0.08,arbledige_innvkat_land,prosent
2013,2022,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,2022,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,2025,alle,alle,0.03,arbledige_innvkat_land,prosent
2013,2025,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2014,0119,alle,1,0.04,arbledige_innvkat_land,prosent
2014,0119,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,0127,alle,2,0.07,arbledige_innvkat_land,prosent
2014,0127,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,0239,alle,1,0.05,arbledige_innvkat_land,prosent
2014,0239,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,0418,alle,2,0.10,arbledige_innvkat_land,prosent
2014,0418,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2014,0430,alle,alle,0.02,arbledige_innvkat_land,prosent
2014,0430,innvandrere,alle,0.02,arbledige_innvkat_land,prosent
2014,0512,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,0512,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,0513,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,0513,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,0520,alle,1,0.03,arbledige_innvkat_land,prosent
2014,0520,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,0536,alle,1,0.04,arbledige_innvkat_land,prosent
2014,0536,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,0545,alle,1,0.05,arbledige_innvkat_land,prosent
2014,0545,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,0619,alle,alle,0.02,arbledige_innvkat_land,prosent
2014,0619,innvandrere,alle,0.02,arbledige_innvkat_land,prosent
2014,0631,alle,1,0.05,arbledige_innvkat_land,prosent
2014,0631,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,0714,alle,alle,0.03,arbledige_innvkat_land,prosent
2014,0714,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2014,0811,alle,2,0.10,arbledige_innvkat_land,prosent
2014,0811,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2014,0817,alle,1,0.04,arbledige_innvkat_land,prosent
2014,0817,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,0822,alle,1,0.03,arbledige_innvkat_land,prosent
2014,0822,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,0829,alle,1,0.05,arbledige_innvkat_land,prosent
2014,0829,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,0833,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,0833,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,0912,alle,2,0.11,arbledige_innvkat_land,prosent
2014,0912,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2014,0929,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,0929,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,1029,alle,2,0.04,arbledige_innvkat_land,prosent
2014,1029,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2014,1034,alle,1,0.09,arbledige_innvkat_land,prosent
2014,1034,innvandrere,1,0.09,arbledige_innvkat_land,prosent
2014,1114,alle,1,0.04,arbledige_innvkat_land,prosent
2014,1114,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,1216,alle,2,0.05,arbledige_innvkat_land,prosent
2014,1216,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,1222,alle,1,0.04,arbledige_innvkat_land,prosent
2014,1222,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,1231,alle,1,0.04,arbledige_innvkat_land,prosent
2014,1231,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,1244,alle,2,0.08,arbledige_innvkat_land,prosent
2014,1244,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2014,1260,alle,2,0.06,arbledige_innvkat_land,prosent
2014,1260,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2014,1420,alle,2,0.02,arbledige_innvkat_land,prosent
2014,1420,innvandrere,2,0.02,arbledige_innvkat_land,prosent
2014,1421,alle,1,0.05,arbledige_innvkat_land,prosent
2014,1421,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,1433,alle,1,0.06,arbledige_innvkat_land,prosent
2014,1433,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2014,1445,alle,2,0.05,arbledige_innvkat_land,prosent
2014,1445,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,1524,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,1524,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,1526,alle,1,0.06,arbledige_innvkat_land,prosent
2014,1526,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2014,1546,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,1546,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,1576,alle,1,0.03,arbledige_innvkat_land,prosent
2014,1576,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,1612,alle,2,0.05,arbledige_innvkat_land,prosent
2014,1612,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,1724,alle,2,0.09,arbledige_innvkat_land,prosent
2014,1724,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2014,1812,alle,2,0.12,arbledige_innvkat_land,prosent
2014,1812,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,1812,innvandrere,2,0.12,arbledige_innvkat_land,prosent
2014,1812,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,1813,alle,1,0.03,arbledige_innvkat_land,prosent
2014,1813,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,1826,alle,2,0.05,arbledige_innvkat_land,prosent
2014,1826,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,1840,alle,2,0.03,arbledige_innvkat_land,prosent
2014,1840,alle,alle,0.02,arbledige_innvkat_land,prosent
2014,1840,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2014,1840,innvandrere,alle,0.02,arbledige_innvkat_land,prosent
2014,1848,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,1848,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,1851,alle,2,0.04,arbledige_innvkat_land,prosent
2014,1851,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2014,1925,alle,alle,0.03,arbledige_innvkat_land,prosent
2014,1925,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2006,0135,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,0135,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,0216,alle,1,0.01,arbledige_innvkat_land,prosent
2006,0216,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2006,0221,alle,2,0.05,arbledige_innvkat_land,prosent
2006,0221,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2006,0238,alle,1,0.03,arbledige_innvkat_land,prosent
2006,0238,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,0415,alle,2,0.07,arbledige_innvkat_land,prosent
2006,0415,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,0420,alle,1,0.05,arbledige_innvkat_land,prosent
2006,0420,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2006,0437,alle,2,0.08,arbledige_innvkat_land,prosent
2006,0437,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,0437,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,0437,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,0522,alle,2,0.10,arbledige_innvkat_land,prosent
2006,0522,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2006,0714,alle,2,0.15,arbledige_innvkat_land,prosent
2006,0714,innvandrere,2,0.15,arbledige_innvkat_land,prosent
2006,0723,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,0723,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,0814,alle,1,0.03,arbledige_innvkat_land,prosent
2006,0814,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,0829,alle,alle,0.09,arbledige_innvkat_land,prosent
2006,0829,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2006,0834,alle,2,0.13,arbledige_innvkat_land,prosent
2006,0834,innvandrere,2,0.13,arbledige_innvkat_land,prosent
2006,0911,alle,2,0.21,arbledige_innvkat_land,prosent
2006,0911,alle,alle,0.12,arbledige_innvkat_land,prosent
2006,0911,innvandrere,2,0.21,arbledige_innvkat_land,prosent
2006,0911,innvandrere,alle,0.12,arbledige_innvkat_land,prosent
2006,0928,alle,2,0.08,arbledige_innvkat_land,prosent
2006,0928,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,0928,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,0928,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,1211,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,1211,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,1235,alle,1,0.05,arbledige_innvkat_land,prosent
2006,1235,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2006,1246,alle,1,0.02,arbledige_innvkat_land,prosent
2006,1246,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,1247,alle,1,0.02,arbledige_innvkat_land,prosent
2006,1247,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,1251,alle,2,0.21,arbledige_innvkat_land,prosent
2006,1251,innvandrere,2,0.21,arbledige_innvkat_land,prosent
2006,1528,alle,2,0.04,arbledige_innvkat_land,prosent
2006,1528,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2006,1529,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,1529,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,1532,alle,2,0.07,arbledige_innvkat_land,prosent
2006,1532,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,1539,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,1539,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,1548,alle,alle,0.03,arbledige_innvkat_land,prosent
2006,1548,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2006,1554,alle,2,0.11,arbledige_innvkat_land,prosent
2006,1554,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,1554,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2006,1554,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,1620,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,1620,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,1621,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,1621,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,1648,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,1648,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,1657,alle,2,0.11,arbledige_innvkat_land,prosent
2006,1657,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2006,1662,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,1662,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,1719,alle,1,0.03,arbledige_innvkat_land,prosent
2006,1719,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,1729,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,1729,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,1833,alle,1,0.03,arbledige_innvkat_land,prosent
2006,1833,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,1866,alle,alle,0.03,arbledige_innvkat_land,prosent
2006,1866,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2006,1868,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,1868,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,1941,alle,2,0.15,arbledige_innvkat_land,prosent
2006,1941,innvandrere,2,0.15,arbledige_innvkat_land,prosent
2006,2020,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,2020,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,2022,alle,alle,0.09,arbledige_innvkat_land,prosent
2006,2022,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2007,0104,alle,1,0.01,arbledige_innvkat_land,prosent
2007,0104,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2007,0119,alle,2,0.11,arbledige_innvkat_land,prosent
2007,0119,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2007,0123,alle,2,0.06,arbledige_innvkat_land,prosent
2007,0123,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2007,0124,alle,1,0.02,arbledige_innvkat_land,prosent
2007,0124,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2007,0221,alle,2,0.04,arbledige_innvkat_land,prosent
2007,0221,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2007,0420,alle,2,0.07,arbledige_innvkat_land,prosent
2007,0420,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2007,0516,alle,2,0.10,arbledige_innvkat_land,prosent
2007,0516,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2007,0536,alle,2,0.08,arbledige_innvkat_land,prosent
