aar,naringsregion_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2006,80,alle,alle,27,arbledige_innvkat_land,personer
2006,80,innvandrere,1,3,arbledige_innvkat_land,personer
2006,80,innvandrere,2,24,arbledige_innvkat_land,personer
2006,80,innvandrere,alle,27,arbledige_innvkat_land,personer
2006,81,alle,1,14,arbledige_innvkat_land,personer
2006,81,alle,2,50,arbledige_innvkat_land,personer
2006,81,alle,alle,64,arbledige_innvkat_land,personer
2006,81,innvandrere,1,14,arbledige_innvkat_land,personer
2006,81,innvandrere,2,50,arbledige_innvkat_land,personer
2006,81,innvandrere,alle,64,arbledige_innvkat_land,personer
2006,82,alle,1,18,arbledige_innvkat_land,personer
2006,82,alle,2,12,arbledige_innvkat_land,personer
2006,82,alle,alle,30,arbledige_innvkat_land,personer
2006,82,innvandrere,1,18,arbledige_innvkat_land,personer
2006,82,innvandrere,2,12,arbledige_innvkat_land,personer
2006,82,innvandrere,alle,30,arbledige_innvkat_land,personer
2006,83,alle,1,39,arbledige_innvkat_land,personer
2006,83,alle,2,94,arbledige_innvkat_land,personer
2006,83,alle,alle,133,arbledige_innvkat_land,personer
2006,83,innvandrere,1,39,arbledige_innvkat_land,personer
2006,83,innvandrere,2,94,arbledige_innvkat_land,personer
2006,83,innvandrere,alle,133,arbledige_innvkat_land,personer
2007,01,alle,1,18,arbledige_innvkat_land,personer
2007,01,alle,2,83,arbledige_innvkat_land,personer
2007,01,alle,alle,101,arbledige_innvkat_land,personer
2007,01,innvandrere,1,18,arbledige_innvkat_land,personer
2007,01,innvandrere,2,83,arbledige_innvkat_land,personer
2007,01,innvandrere,alle,101,arbledige_innvkat_land,personer
2007,02,alle,1,24,arbledige_innvkat_land,personer
2007,02,alle,2,145,arbledige_innvkat_land,personer
2007,02,alle,alle,169,arbledige_innvkat_land,personer
2007,02,innvandrere,1,24,arbledige_innvkat_land,personer
2007,02,innvandrere,2,145,arbledige_innvkat_land,personer
2007,02,innvandrere,alle,169,arbledige_innvkat_land,personer
2007,03,alle,1,13,arbledige_innvkat_land,personer
2007,03,alle,2,118,arbledige_innvkat_land,personer
2007,03,alle,alle,131,arbledige_innvkat_land,personer
2007,03,innvandrere,1,13,arbledige_innvkat_land,personer
2007,03,innvandrere,2,118,arbledige_innvkat_land,personer
2007,03,innvandrere,alle,131,arbledige_innvkat_land,personer
2007,04,alle,1,63,arbledige_innvkat_land,personer
2007,04,alle,2,458,arbledige_innvkat_land,personer
2007,04,alle,alle,521,arbledige_innvkat_land,personer
2007,04,innvandrere,1,63,arbledige_innvkat_land,personer
2007,04,innvandrere,2,458,arbledige_innvkat_land,personer
2007,04,innvandrere,alle,521,arbledige_innvkat_land,personer
2007,05,alle,1,64,arbledige_innvkat_land,personer
2007,05,alle,2,240,arbledige_innvkat_land,personer
2007,05,alle,alle,304,arbledige_innvkat_land,personer
2007,05,innvandrere,1,64,arbledige_innvkat_land,personer
2007,05,innvandrere,2,240,arbledige_innvkat_land,personer
2007,05,innvandrere,alle,304,arbledige_innvkat_land,personer
2007,06,alle,1,58,arbledige_innvkat_land,personer
2007,06,alle,2,237,arbledige_innvkat_land,personer
2007,06,alle,alle,295,arbledige_innvkat_land,personer
2007,06,innvandrere,1,58,arbledige_innvkat_land,personer
2007,06,innvandrere,2,237,arbledige_innvkat_land,personer
2007,06,innvandrere,alle,295,arbledige_innvkat_land,personer
2007,07,alle,1,58,arbledige_innvkat_land,personer
2007,07,alle,2,474,arbledige_innvkat_land,personer
2007,07,alle,alle,532,arbledige_innvkat_land,personer
2007,07,innvandrere,1,58,arbledige_innvkat_land,personer
2007,07,innvandrere,2,474,arbledige_innvkat_land,personer
2007,07,innvandrere,alle,532,arbledige_innvkat_land,personer
2007,08,alle,1,23,arbledige_innvkat_land,personer
2007,08,alle,2,119,arbledige_innvkat_land,personer
2007,08,alle,alle,142,arbledige_innvkat_land,personer
2007,08,innvandrere,1,23,arbledige_innvkat_land,personer
2007,08,innvandrere,2,119,arbledige_innvkat_land,personer
2007,08,innvandrere,alle,142,arbledige_innvkat_land,personer
2007,09,alle,1,434,arbledige_innvkat_land,personer
2007,09,alle,2,3871,arbledige_innvkat_land,personer
2007,09,alle,alle,4305,arbledige_innvkat_land,personer
2007,09,innvandrere,1,434,arbledige_innvkat_land,personer
2007,09,innvandrere,2,3871,arbledige_innvkat_land,personer
2007,09,innvandrere,alle,4305,arbledige_innvkat_land,personer
2007,10,alle,1,4,arbledige_innvkat_land,personer
2007,10,alle,2,18,arbledige_innvkat_land,personer
2007,10,alle,alle,22,arbledige_innvkat_land,personer
2007,10,innvandrere,1,4,arbledige_innvkat_land,personer
2007,10,innvandrere,2,18,arbledige_innvkat_land,personer
2007,10,innvandrere,alle,22,arbledige_innvkat_land,personer
2007,11,alle,1,14,arbledige_innvkat_land,personer
2007,11,alle,2,68,arbledige_innvkat_land,personer
2007,11,alle,alle,82,arbledige_innvkat_land,personer
2007,11,innvandrere,1,14,arbledige_innvkat_land,personer
2007,11,innvandrere,2,68,arbledige_innvkat_land,personer
2007,11,innvandrere,alle,82,arbledige_innvkat_land,personer
2007,12,alle,1,35,arbledige_innvkat_land,personer
2007,12,alle,2,108,arbledige_innvkat_land,personer
2007,12,alle,alle,143,arbledige_innvkat_land,personer
2007,12,innvandrere,1,35,arbledige_innvkat_land,personer
2007,12,innvandrere,2,108,arbledige_innvkat_land,personer
2007,12,innvandrere,alle,143,arbledige_innvkat_land,personer
2007,13,alle,1,12,arbledige_innvkat_land,personer
2007,13,alle,2,63,arbledige_innvkat_land,personer
2007,13,alle,alle,75,arbledige_innvkat_land,personer
2007,13,innvandrere,1,12,arbledige_innvkat_land,personer
2007,13,innvandrere,2,63,arbledige_innvkat_land,personer
2007,13,innvandrere,alle,75,arbledige_innvkat_land,personer
2007,14,alle,1,12,arbledige_innvkat_land,personer
2007,14,alle,2,98,arbledige_innvkat_land,personer
2007,14,alle,alle,110,arbledige_innvkat_land,personer
2007,14,innvandrere,1,12,arbledige_innvkat_land,personer
2007,14,innvandrere,2,98,arbledige_innvkat_land,personer
2007,14,innvandrere,alle,110,arbledige_innvkat_land,personer
2007,15,alle,1,8,arbledige_innvkat_land,personer
2007,15,alle,2,41,arbledige_innvkat_land,personer
2007,15,alle,alle,49,arbledige_innvkat_land,personer
2007,15,innvandrere,1,8,arbledige_innvkat_land,personer
2007,15,innvandrere,2,41,arbledige_innvkat_land,personer
2007,15,innvandrere,alle,49,arbledige_innvkat_land,personer
2007,16,alle,1,11,arbledige_innvkat_land,personer
2007,16,alle,2,56,arbledige_innvkat_land,personer
2007,16,alle,alle,67,arbledige_innvkat_land,personer
2007,16,innvandrere,1,11,arbledige_innvkat_land,personer
2007,16,innvandrere,2,56,arbledige_innvkat_land,personer
2007,16,innvandrere,alle,67,arbledige_innvkat_land,personer
2007,17,alle,1,6,arbledige_innvkat_land,personer
2007,17,alle,2,12,arbledige_innvkat_land,personer
2007,17,alle,alle,18,arbledige_innvkat_land,personer
2007,17,innvandrere,1,6,arbledige_innvkat_land,personer
2007,17,innvandrere,2,12,arbledige_innvkat_land,personer
2007,17,innvandrere,alle,18,arbledige_innvkat_land,personer
2007,18,alle,1,3,arbledige_innvkat_land,personer
2007,18,alle,2,11,arbledige_innvkat_land,personer
2007,18,alle,alle,14,arbledige_innvkat_land,personer
2007,18,innvandrere,1,3,arbledige_innvkat_land,personer
2007,18,innvandrere,2,11,arbledige_innvkat_land,personer
2007,18,innvandrere,alle,14,arbledige_innvkat_land,personer
2007,19,alle,1,6,arbledige_innvkat_land,personer
2007,19,alle,2,18,arbledige_innvkat_land,personer
2007,19,alle,alle,24,arbledige_innvkat_land,personer
2007,19,innvandrere,1,6,arbledige_innvkat_land,personer
2007,19,innvandrere,2,18,arbledige_innvkat_land,personer
2007,19,innvandrere,alle,24,arbledige_innvkat_land,personer
2007,20,alle,1,70,arbledige_innvkat_land,personer
2007,20,alle,2,634,arbledige_innvkat_land,personer
2007,20,alle,alle,704,arbledige_innvkat_land,personer
2007,20,innvandrere,1,70,arbledige_innvkat_land,personer
2007,20,innvandrere,2,634,arbledige_innvkat_land,personer
2007,20,innvandrere,alle,704,arbledige_innvkat_land,personer
2007,21,alle,1,6,arbledige_innvkat_land,personer
2007,21,alle,2,20,arbledige_innvkat_land,personer
2007,21,alle,alle,26,arbledige_innvkat_land,personer
2007,21,innvandrere,1,6,arbledige_innvkat_land,personer
2007,21,innvandrere,2,20,arbledige_innvkat_land,personer
2007,21,innvandrere,alle,26,arbledige_innvkat_land,personer
2007,22,alle,1,12,arbledige_innvkat_land,personer
2007,22,alle,2,32,arbledige_innvkat_land,personer
2007,22,alle,alle,44,arbledige_innvkat_land,personer
2007,22,innvandrere,1,12,arbledige_innvkat_land,personer
2007,22,innvandrere,2,32,arbledige_innvkat_land,personer
2007,22,innvandrere,alle,44,arbledige_innvkat_land,personer
2007,23,alle,1,7,arbledige_innvkat_land,personer
2007,23,alle,2,24,arbledige_innvkat_land,personer
2007,23,alle,alle,31,arbledige_innvkat_land,personer
2007,23,innvandrere,1,7,arbledige_innvkat_land,personer
2007,23,innvandrere,2,24,arbledige_innvkat_land,personer
2007,23,innvandrere,alle,31,arbledige_innvkat_land,personer
2007,24,alle,1,12,arbledige_innvkat_land,personer
2007,24,alle,2,69,arbledige_innvkat_land,personer
2007,24,alle,alle,81,arbledige_innvkat_land,personer
2007,24,innvandrere,1,12,arbledige_innvkat_land,personer
2007,24,innvandrere,2,69,arbledige_innvkat_land,personer
2007,24,innvandrere,alle,81,arbledige_innvkat_land,personer
2007,25,alle,1,44,arbledige_innvkat_land,personer
2007,25,alle,2,223,arbledige_innvkat_land,personer
2007,25,alle,alle,267,arbledige_innvkat_land,personer
2007,25,innvandrere,1,44,arbledige_innvkat_land,personer
2007,25,innvandrere,2,223,arbledige_innvkat_land,personer
2007,25,innvandrere,alle,267,arbledige_innvkat_land,personer
2007,26,alle,1,46,arbledige_innvkat_land,personer
2007,26,alle,2,174,arbledige_innvkat_land,personer
2007,26,alle,alle,220,arbledige_innvkat_land,personer
2007,26,innvandrere,1,46,arbledige_innvkat_land,personer
2007,26,innvandrere,2,174,arbledige_innvkat_land,personer
2007,26,innvandrere,alle,220,arbledige_innvkat_land,personer
2007,27,alle,1,40,arbledige_innvkat_land,personer
2007,27,alle,2,387,arbledige_innvkat_land,personer
2007,27,alle,alle,427,arbledige_innvkat_land,personer
2007,27,innvandrere,1,40,arbledige_innvkat_land,personer
2007,27,innvandrere,2,387,arbledige_innvkat_land,personer
2007,27,innvandrere,alle,427,arbledige_innvkat_land,personer
2007,28,alle,1,3,arbledige_innvkat_land,personer
2007,28,alle,2,25,arbledige_innvkat_land,personer
2007,28,alle,alle,28,arbledige_innvkat_land,personer
2007,28,innvandrere,1,3,arbledige_innvkat_land,personer
2007,28,innvandrere,2,25,arbledige_innvkat_land,personer
2007,28,innvandrere,alle,28,arbledige_innvkat_land,personer
2007,29,alle,1,7,arbledige_innvkat_land,personer
2007,29,alle,2,25,arbledige_innvkat_land,personer
2007,29,alle,alle,32,arbledige_innvkat_land,personer
2007,29,innvandrere,1,7,arbledige_innvkat_land,personer
2007,29,innvandrere,2,25,arbledige_innvkat_land,personer
2007,29,innvandrere,alle,32,arbledige_innvkat_land,personer
2007,30,alle,1,3,arbledige_innvkat_land,personer
2007,30,alle,2,15,arbledige_innvkat_land,personer
2007,30,alle,alle,18,arbledige_innvkat_land,personer
2007,30,innvandrere,1,3,arbledige_innvkat_land,personer
2007,30,innvandrere,2,15,arbledige_innvkat_land,personer
2007,30,innvandrere,alle,18,arbledige_innvkat_land,personer
2007,31,alle,1,5,arbledige_innvkat_land,personer
2007,31,alle,2,7,arbledige_innvkat_land,personer
2007,31,alle,alle,12,arbledige_innvkat_land,personer
2007,31,innvandrere,1,5,arbledige_innvkat_land,personer
2007,31,innvandrere,2,7,arbledige_innvkat_land,personer
2007,31,innvandrere,alle,12,arbledige_innvkat_land,personer
2007,32,alle,1,39,arbledige_innvkat_land,personer
2007,32,alle,2,170,arbledige_innvkat_land,personer
2007,32,alle,alle,209,arbledige_innvkat_land,personer
2007,32,innvandrere,1,39,arbledige_innvkat_land,personer
2007,32,innvandrere,2,170,arbledige_innvkat_land,personer
2007,32,innvandrere,alle,209,arbledige_innvkat_land,personer
2007,33,alle,1,23,arbledige_innvkat_land,personer
2007,33,alle,2,69,arbledige_innvkat_land,personer
2007,33,alle,alle,92,arbledige_innvkat_land,personer
2007,33,innvandrere,1,23,arbledige_innvkat_land,personer
2007,33,innvandrere,2,69,arbledige_innvkat_land,personer
2007,33,innvandrere,alle,92,arbledige_innvkat_land,personer
2007,34,alle,1,12,arbledige_innvkat_land,personer
2007,34,alle,2,39,arbledige_innvkat_land,personer
2007,34,alle,alle,51,arbledige_innvkat_land,personer
2007,34,innvandrere,1,12,arbledige_innvkat_land,personer
2007,34,innvandrere,2,39,arbledige_innvkat_land,personer
2007,34,innvandrere,alle,51,arbledige_innvkat_land,personer
2007,35,alle,1,51,arbledige_innvkat_land,personer
2007,35,alle,2,320,arbledige_innvkat_land,personer
2007,35,alle,alle,371,arbledige_innvkat_land,personer
2007,35,innvandrere,1,51,arbledige_innvkat_land,personer
2007,35,innvandrere,2,320,arbledige_innvkat_land,personer
2007,35,innvandrere,alle,371,arbledige_innvkat_land,personer
2007,36,alle,1,4,arbledige_innvkat_land,personer
2007,36,alle,2,22,arbledige_innvkat_land,personer
2007,36,alle,alle,26,arbledige_innvkat_land,personer
2007,36,innvandrere,1,4,arbledige_innvkat_land,personer
2007,36,innvandrere,2,22,arbledige_innvkat_land,personer
2007,36,innvandrere,alle,26,arbledige_innvkat_land,personer
2007,37,alle,1,52,arbledige_innvkat_land,personer
2007,37,alle,2,117,arbledige_innvkat_land,personer
2007,37,alle,alle,169,arbledige_innvkat_land,personer
2007,37,innvandrere,1,52,arbledige_innvkat_land,personer
2007,37,innvandrere,2,117,arbledige_innvkat_land,personer
2007,37,innvandrere,alle,169,arbledige_innvkat_land,personer
2007,38,alle,1,8,arbledige_innvkat_land,personer
2007,38,alle,2,15,arbledige_innvkat_land,personer
2007,38,alle,alle,23,arbledige_innvkat_land,personer
2007,38,innvandrere,1,8,arbledige_innvkat_land,personer
2007,38,innvandrere,2,15,arbledige_innvkat_land,personer
2007,38,innvandrere,alle,23,arbledige_innvkat_land,personer
2007,39,alle,1,90,arbledige_innvkat_land,personer
2007,39,alle,2,532,arbledige_innvkat_land,personer
2007,39,alle,alle,622,arbledige_innvkat_land,personer
2007,39,innvandrere,1,90,arbledige_innvkat_land,personer
2007,39,innvandrere,2,532,arbledige_innvkat_land,personer
2007,39,innvandrere,alle,622,arbledige_innvkat_land,personer
2007,40,alle,1,97,arbledige_innvkat_land,personer
2007,40,alle,2,617,arbledige_innvkat_land,personer
2007,40,alle,alle,714,arbledige_innvkat_land,personer
2007,40,innvandrere,1,97,arbledige_innvkat_land,personer
2007,40,innvandrere,2,617,arbledige_innvkat_land,personer
2007,40,innvandrere,alle,714,arbledige_innvkat_land,personer
2007,41,alle,1,4,arbledige_innvkat_land,personer
2007,41,alle,2,16,arbledige_innvkat_land,personer
2007,41,alle,alle,20,arbledige_innvkat_land,personer
2007,41,innvandrere,1,4,arbledige_innvkat_land,personer
2007,41,innvandrere,2,16,arbledige_innvkat_land,personer
2007,41,innvandrere,alle,20,arbledige_innvkat_land,personer
2007,42,alle,1,5,arbledige_innvkat_land,personer
2007,42,alle,2,24,arbledige_innvkat_land,personer
2007,42,alle,alle,29,arbledige_innvkat_land,personer
2007,42,innvandrere,1,5,arbledige_innvkat_land,personer
2007,42,innvandrere,2,24,arbledige_innvkat_land,personer
2007,42,innvandrere,alle,29,arbledige_innvkat_land,personer
2007,43,alle,1,4,arbledige_innvkat_land,personer
2007,43,alle,2,14,arbledige_innvkat_land,personer
2007,43,alle,alle,18,arbledige_innvkat_land,personer
2007,43,innvandrere,1,4,arbledige_innvkat_land,personer
2007,43,innvandrere,2,14,arbledige_innvkat_land,personer
2007,43,innvandrere,alle,18,arbledige_innvkat_land,personer
2007,44,alle,1,5,arbledige_innvkat_land,personer
2007,44,alle,2,19,arbledige_innvkat_land,personer
2007,44,alle,alle,24,arbledige_innvkat_land,personer
2007,44,innvandrere,1,5,arbledige_innvkat_land,personer
2007,44,innvandrere,2,19,arbledige_innvkat_land,personer
2007,44,innvandrere,alle,24,arbledige_innvkat_land,personer
2007,45,alle,1,0,arbledige_innvkat_land,personer
2007,45,alle,2,6,arbledige_innvkat_land,personer
2007,45,alle,alle,7,arbledige_innvkat_land,personer
2007,45,innvandrere,1,0,arbledige_innvkat_land,personer
2007,45,innvandrere,2,6,arbledige_innvkat_land,personer
2007,45,innvandrere,alle,7,arbledige_innvkat_land,personer
2007,46,alle,1,19,arbledige_innvkat_land,personer
2007,46,alle,2,49,arbledige_innvkat_land,personer
2007,46,alle,alle,68,arbledige_innvkat_land,personer
2007,46,innvandrere,1,19,arbledige_innvkat_land,personer
2007,46,innvandrere,2,49,arbledige_innvkat_land,personer
2007,46,innvandrere,alle,68,arbledige_innvkat_land,personer
2007,47,alle,1,9,arbledige_innvkat_land,personer
2007,47,alle,2,57,arbledige_innvkat_land,personer
2007,47,alle,alle,66,arbledige_innvkat_land,personer
2007,47,innvandrere,1,9,arbledige_innvkat_land,personer
2007,47,innvandrere,2,57,arbledige_innvkat_land,personer
2007,47,innvandrere,alle,66,arbledige_innvkat_land,personer
2007,48,alle,1,0,arbledige_innvkat_land,personer
2007,48,alle,2,6,arbledige_innvkat_land,personer
2007,48,alle,alle,6,arbledige_innvkat_land,personer
2007,48,innvandrere,1,0,arbledige_innvkat_land,personer
2007,48,innvandrere,2,6,arbledige_innvkat_land,personer
2007,48,innvandrere,alle,6,arbledige_innvkat_land,personer
2007,49,alle,1,9,arbledige_innvkat_land,personer
2007,49,alle,2,32,arbledige_innvkat_land,personer
2007,49,alle,alle,41,arbledige_innvkat_land,personer
2007,49,innvandrere,1,9,arbledige_innvkat_land,personer
2007,49,innvandrere,2,32,arbledige_innvkat_land,personer
2007,49,innvandrere,alle,41,arbledige_innvkat_land,personer
2007,50,alle,1,5,arbledige_innvkat_land,personer
2007,50,alle,2,13,arbledige_innvkat_land,personer
2007,50,alle,alle,18,arbledige_innvkat_land,personer
2007,50,innvandrere,1,5,arbledige_innvkat_land,personer
2007,50,innvandrere,2,13,arbledige_innvkat_land,personer
2007,50,innvandrere,alle,18,arbledige_innvkat_land,personer
2007,51,alle,1,9,arbledige_innvkat_land,personer
2007,51,alle,2,56,arbledige_innvkat_land,personer
2007,51,alle,alle,65,arbledige_innvkat_land,personer
2007,51,innvandrere,1,9,arbledige_innvkat_land,personer
2007,51,innvandrere,2,56,arbledige_innvkat_land,personer
2007,51,innvandrere,alle,65,arbledige_innvkat_land,personer
2007,52,alle,1,16,arbledige_innvkat_land,personer
2007,52,alle,2,77,arbledige_innvkat_land,personer
2007,52,alle,alle,93,arbledige_innvkat_land,personer
2007,52,innvandrere,1,16,arbledige_innvkat_land,personer
2007,52,innvandrere,2,77,arbledige_innvkat_land,personer
2007,52,innvandrere,alle,93,arbledige_innvkat_land,personer
2007,53,alle,1,11,arbledige_innvkat_land,personer
2007,53,alle,2,38,arbledige_innvkat_land,personer
2007,53,alle,alle,49,arbledige_innvkat_land,personer
2007,53,innvandrere,1,11,arbledige_innvkat_land,personer
2007,53,innvandrere,2,38,arbledige_innvkat_land,personer
2007,53,innvandrere,alle,49,arbledige_innvkat_land,personer
2007,54,alle,1,7,arbledige_innvkat_land,personer
2007,54,alle,2,21,arbledige_innvkat_land,personer
2007,54,alle,alle,28,arbledige_innvkat_land,personer
2007,54,innvandrere,1,7,arbledige_innvkat_land,personer
2007,54,innvandrere,2,21,arbledige_innvkat_land,personer
2007,54,innvandrere,alle,28,arbledige_innvkat_land,personer
2007,55,alle,1,7,arbledige_innvkat_land,personer
2007,55,alle,2,63,arbledige_innvkat_land,personer
