aar,fylke_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2008,14,alle,alle,0.03,arbledige_innvkat_land,prosent
2008,14,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2008,14,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2008,14,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2008,15,alle,1,0.02,arbledige_innvkat_land,prosent
2008,15,alle,2,0.05,arbledige_innvkat_land,prosent
2008,15,alle,alle,0.03,arbledige_innvkat_land,prosent
2008,15,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2008,15,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2008,15,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2008,16,alle,1,0.03,arbledige_innvkat_land,prosent
2008,16,alle,2,0.07,arbledige_innvkat_land,prosent
2008,16,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,16,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2008,16,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2008,16,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,17,alle,1,0.02,arbledige_innvkat_land,prosent
2008,17,alle,2,0.09,arbledige_innvkat_land,prosent
2008,17,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,17,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2008,17,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2008,17,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,18,alle,1,0.03,arbledige_innvkat_land,prosent
2008,18,alle,2,0.07,arbledige_innvkat_land,prosent
2008,18,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,18,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2008,18,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2008,18,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2008,19,alle,1,0.03,arbledige_innvkat_land,prosent
2008,19,alle,2,0.05,arbledige_innvkat_land,prosent
2008,19,alle,alle,0.04,arbledige_innvkat_land,prosent
2008,19,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2008,19,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2008,19,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2008,20,alle,1,0.04,arbledige_innvkat_land,prosent
2008,20,alle,2,0.07,arbledige_innvkat_land,prosent
2008,20,alle,alle,0.05,arbledige_innvkat_land,prosent
2008,20,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2008,20,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2008,20,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2009,00,alle,1,0.05,arbledige_innvkat_land,prosent
2009,00,alle,2,0.08,arbledige_innvkat_land,prosent
2009,00,alle,alle,0.07,arbledige_innvkat_land,prosent
2009,00,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2009,00,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2009,00,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2009,01,alle,1,0.06,arbledige_innvkat_land,prosent
2009,01,alle,2,0.10,arbledige_innvkat_land,prosent
2009,01,alle,alle,0.08,arbledige_innvkat_land,prosent
2009,01,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2009,01,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2009,01,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2009,02,alle,1,0.04,arbledige_innvkat_land,prosent
2009,02,alle,2,0.07,arbledige_innvkat_land,prosent
2009,02,alle,alle,0.06,arbledige_innvkat_land,prosent
2009,02,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2009,02,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2009,02,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2009,03,alle,1,0.04,arbledige_innvkat_land,prosent
2009,03,alle,2,0.09,arbledige_innvkat_land,prosent
2009,03,alle,alle,0.07,arbledige_innvkat_land,prosent
2009,03,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2009,03,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2009,03,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2009,04,alle,1,0.06,arbledige_innvkat_land,prosent
2009,04,alle,2,0.08,arbledige_innvkat_land,prosent
2009,04,alle,alle,0.07,arbledige_innvkat_land,prosent
2009,04,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2009,04,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2009,04,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2009,05,alle,1,0.05,arbledige_innvkat_land,prosent
2009,05,alle,2,0.09,arbledige_innvkat_land,prosent
2009,05,alle,alle,0.07,arbledige_innvkat_land,prosent
2009,05,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2009,05,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2009,05,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2009,06,alle,1,0.05,arbledige_innvkat_land,prosent
2009,06,alle,2,0.08,arbledige_innvkat_land,prosent
2009,06,alle,alle,0.07,arbledige_innvkat_land,prosent
2009,06,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2009,06,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2009,06,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2009,07,alle,1,0.04,arbledige_innvkat_land,prosent
2009,07,alle,2,0.09,arbledige_innvkat_land,prosent
2009,07,alle,alle,0.07,arbledige_innvkat_land,prosent
2009,07,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2009,07,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2009,07,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2009,08,alle,1,0.06,arbledige_innvkat_land,prosent
2009,08,alle,2,0.11,arbledige_innvkat_land,prosent
2009,08,alle,alle,0.09,arbledige_innvkat_land,prosent
2009,08,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2009,08,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2009,08,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2009,09,alle,1,0.06,arbledige_innvkat_land,prosent
2009,09,alle,2,0.10,arbledige_innvkat_land,prosent
2009,09,alle,alle,0.08,arbledige_innvkat_land,prosent
2009,09,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2009,09,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2009,09,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2009,10,alle,1,0.06,arbledige_innvkat_land,prosent
2009,10,alle,2,0.08,arbledige_innvkat_land,prosent
2009,10,alle,alle,0.07,arbledige_innvkat_land,prosent
2009,10,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2009,10,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2009,10,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2009,11,alle,1,0.04,arbledige_innvkat_land,prosent
2009,11,alle,2,0.07,arbledige_innvkat_land,prosent
2009,11,alle,alle,0.05,arbledige_innvkat_land,prosent
2009,11,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2009,11,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2009,11,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2009,12,alle,1,0.05,arbledige_innvkat_land,prosent
2009,12,alle,2,0.07,arbledige_innvkat_land,prosent
2009,12,alle,alle,0.06,arbledige_innvkat_land,prosent
2009,12,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2009,12,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2009,12,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2009,14,alle,1,0.04,arbledige_innvkat_land,prosent
2009,14,alle,2,0.05,arbledige_innvkat_land,prosent
2009,14,alle,alle,0.04,arbledige_innvkat_land,prosent
2009,14,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2009,14,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2009,14,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2009,15,alle,1,0.05,arbledige_innvkat_land,prosent
2009,15,alle,2,0.07,arbledige_innvkat_land,prosent
2009,15,alle,alle,0.06,arbledige_innvkat_land,prosent
2009,15,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2009,15,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2009,15,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2009,16,alle,1,0.05,arbledige_innvkat_land,prosent
2009,16,alle,2,0.08,arbledige_innvkat_land,prosent
2009,16,alle,alle,0.07,arbledige_innvkat_land,prosent
2009,16,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2009,16,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2009,16,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2009,17,alle,1,0.05,arbledige_innvkat_land,prosent
2009,17,alle,2,0.08,arbledige_innvkat_land,prosent
2009,17,alle,alle,0.07,arbledige_innvkat_land,prosent
2009,17,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2009,17,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2009,17,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2009,18,alle,1,0.04,arbledige_innvkat_land,prosent
2009,18,alle,2,0.07,arbledige_innvkat_land,prosent
2009,18,alle,alle,0.06,arbledige_innvkat_land,prosent
2009,18,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2009,18,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2009,18,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2009,19,alle,1,0.04,arbledige_innvkat_land,prosent
2009,19,alle,2,0.06,arbledige_innvkat_land,prosent
2009,19,alle,alle,0.05,arbledige_innvkat_land,prosent
2009,19,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2009,19,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2009,19,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2009,20,alle,1,0.04,arbledige_innvkat_land,prosent
2009,20,alle,2,0.07,arbledige_innvkat_land,prosent
2009,20,alle,alle,0.05,arbledige_innvkat_land,prosent
2009,20,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2009,20,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2009,20,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2010,00,alle,1,0.05,arbledige_innvkat_land,prosent
2010,00,alle,2,0.08,arbledige_innvkat_land,prosent
2010,00,alle,alle,0.06,arbledige_innvkat_land,prosent
2010,00,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2010,00,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2010,00,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2010,01,alle,1,0.05,arbledige_innvkat_land,prosent
2010,01,alle,2,0.10,arbledige_innvkat_land,prosent
2010,01,alle,alle,0.08,arbledige_innvkat_land,prosent
2010,01,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2010,01,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2010,01,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2010,02,alle,1,0.04,arbledige_innvkat_land,prosent
2010,02,alle,2,0.07,arbledige_innvkat_land,prosent
2010,02,alle,alle,0.06,arbledige_innvkat_land,prosent
2010,02,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2010,02,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2010,02,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2010,03,alle,1,0.05,arbledige_innvkat_land,prosent
2010,03,alle,2,0.08,arbledige_innvkat_land,prosent
2010,03,alle,alle,0.07,arbledige_innvkat_land,prosent
2010,03,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2010,03,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2010,03,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2010,04,alle,1,0.04,arbledige_innvkat_land,prosent
2010,04,alle,2,0.08,arbledige_innvkat_land,prosent
2010,04,alle,alle,0.06,arbledige_innvkat_land,prosent
2010,04,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2010,04,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2010,04,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2010,05,alle,1,0.04,arbledige_innvkat_land,prosent
2010,05,alle,2,0.08,arbledige_innvkat_land,prosent
2010,05,alle,alle,0.06,arbledige_innvkat_land,prosent
2010,05,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2010,05,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2010,05,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2010,06,alle,1,0.04,arbledige_innvkat_land,prosent
2010,06,alle,2,0.07,arbledige_innvkat_land,prosent
2010,06,alle,alle,0.06,arbledige_innvkat_land,prosent
2010,06,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2010,06,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2010,06,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2010,07,alle,1,0.05,arbledige_innvkat_land,prosent
2010,07,alle,2,0.09,arbledige_innvkat_land,prosent
2010,07,alle,alle,0.07,arbledige_innvkat_land,prosent
2010,07,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2010,07,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2010,07,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2010,08,alle,1,0.05,arbledige_innvkat_land,prosent
2010,08,alle,2,0.08,arbledige_innvkat_land,prosent
2010,08,alle,alle,0.07,arbledige_innvkat_land,prosent
2010,08,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2010,08,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2010,08,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2010,09,alle,1,0.07,arbledige_innvkat_land,prosent
2010,09,alle,2,0.08,arbledige_innvkat_land,prosent
2010,09,alle,alle,0.07,arbledige_innvkat_land,prosent
2010,09,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2010,09,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2010,09,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2010,10,alle,1,0.05,arbledige_innvkat_land,prosent
2010,10,alle,2,0.07,arbledige_innvkat_land,prosent
2010,10,alle,alle,0.06,arbledige_innvkat_land,prosent
2010,10,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2010,10,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2010,10,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2010,11,alle,1,0.04,arbledige_innvkat_land,prosent
2010,11,alle,2,0.06,arbledige_innvkat_land,prosent
2010,11,alle,alle,0.05,arbledige_innvkat_land,prosent
2010,11,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2010,11,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2010,11,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2010,12,alle,1,0.05,arbledige_innvkat_land,prosent
2010,12,alle,2,0.07,arbledige_innvkat_land,prosent
2010,12,alle,alle,0.06,arbledige_innvkat_land,prosent
2010,12,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2010,12,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2010,12,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2010,14,alle,1,0.04,arbledige_innvkat_land,prosent
2010,14,alle,2,0.05,arbledige_innvkat_land,prosent
2010,14,alle,alle,0.04,arbledige_innvkat_land,prosent
2010,14,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2010,14,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2010,14,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2010,15,alle,1,0.05,arbledige_innvkat_land,prosent
2010,15,alle,2,0.07,arbledige_innvkat_land,prosent
2010,15,alle,alle,0.06,arbledige_innvkat_land,prosent
2010,15,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2010,15,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2010,15,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2010,16,alle,1,0.05,arbledige_innvkat_land,prosent
2010,16,alle,2,0.08,arbledige_innvkat_land,prosent
2010,16,alle,alle,0.06,arbledige_innvkat_land,prosent
2010,16,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2010,16,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2010,16,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2010,17,alle,1,0.07,arbledige_innvkat_land,prosent
2010,17,alle,2,0.07,arbledige_innvkat_land,prosent
2010,17,alle,alle,0.07,arbledige_innvkat_land,prosent
2010,17,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2010,17,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2010,17,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2010,18,alle,1,0.04,arbledige_innvkat_land,prosent
2010,18,alle,2,0.06,arbledige_innvkat_land,prosent
2010,18,alle,alle,0.05,arbledige_innvkat_land,prosent
2010,18,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2010,18,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2010,18,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2010,19,alle,1,0.03,arbledige_innvkat_land,prosent
2010,19,alle,2,0.06,arbledige_innvkat_land,prosent
2010,19,alle,alle,0.04,arbledige_innvkat_land,prosent
2010,19,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2010,19,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2010,19,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2010,20,alle,1,0.03,arbledige_innvkat_land,prosent
2010,20,alle,2,0.06,arbledige_innvkat_land,prosent
2010,20,alle,alle,0.05,arbledige_innvkat_land,prosent
2010,20,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2010,20,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2010,20,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2011,00,alle,1,0.04,arbledige_innvkat_land,prosent
2011,00,alle,2,0.08,arbledige_innvkat_land,prosent
2011,00,alle,alle,0.06,arbledige_innvkat_land,prosent
2011,00,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,00,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2011,00,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2011,01,alle,1,0.05,arbledige_innvkat_land,prosent
2011,01,alle,2,0.10,arbledige_innvkat_land,prosent
2011,01,alle,alle,0.08,arbledige_innvkat_land,prosent
2011,01,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2011,01,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2011,01,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2011,02,alle,1,0.04,arbledige_innvkat_land,prosent
2011,02,alle,2,0.07,arbledige_innvkat_land,prosent
2011,02,alle,alle,0.05,arbledige_innvkat_land,prosent
2011,02,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,02,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2011,02,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2011,03,alle,1,0.04,arbledige_innvkat_land,prosent
2011,03,alle,2,0.08,arbledige_innvkat_land,prosent
2011,03,alle,alle,0.06,arbledige_innvkat_land,prosent
2011,03,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,03,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2011,03,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2011,04,alle,1,0.05,arbledige_innvkat_land,prosent
2011,04,alle,2,0.08,arbledige_innvkat_land,prosent
2011,04,alle,alle,0.07,arbledige_innvkat_land,prosent
2011,04,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2011,04,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2011,04,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2011,05,alle,1,0.04,arbledige_innvkat_land,prosent
2011,05,alle,2,0.08,arbledige_innvkat_land,prosent
2011,05,alle,alle,0.06,arbledige_innvkat_land,prosent
2011,05,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,05,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2011,05,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2011,06,alle,1,0.04,arbledige_innvkat_land,prosent
2011,06,alle,2,0.07,arbledige_innvkat_land,prosent
2011,06,alle,alle,0.05,arbledige_innvkat_land,prosent
2011,06,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,06,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2011,06,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2011,07,alle,1,0.05,arbledige_innvkat_land,prosent
2011,07,alle,2,0.09,arbledige_innvkat_land,prosent
2011,07,alle,alle,0.07,arbledige_innvkat_land,prosent
2011,07,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2011,07,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2011,07,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2011,08,alle,1,0.06,arbledige_innvkat_land,prosent
2011,08,alle,2,0.10,arbledige_innvkat_land,prosent
2011,08,alle,alle,0.08,arbledige_innvkat_land,prosent
2011,08,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2011,08,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2011,08,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2011,09,alle,1,0.06,arbledige_innvkat_land,prosent
2011,09,alle,2,0.09,arbledige_innvkat_land,prosent
2011,09,alle,alle,0.07,arbledige_innvkat_land,prosent
2011,09,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2011,09,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2011,09,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2011,10,alle,1,0.05,arbledige_innvkat_land,prosent
2011,10,alle,2,0.07,arbledige_innvkat_land,prosent
2011,10,alle,alle,0.06,arbledige_innvkat_land,prosent
2011,10,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2011,10,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2011,10,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2011,11,alle,1,0.03,arbledige_innvkat_land,prosent
2011,11,alle,2,0.06,arbledige_innvkat_land,prosent
2011,11,alle,alle,0.04,arbledige_innvkat_land,prosent
2011,11,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2011,11,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2011,11,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2011,12,alle,1,0.04,arbledige_innvkat_land,prosent
2011,12,alle,2,0.07,arbledige_innvkat_land,prosent
2011,12,alle,alle,0.06,arbledige_innvkat_land,prosent
2011,12,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,12,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2011,12,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2011,14,alle,1,0.03,arbledige_innvkat_land,prosent
2011,14,alle,2,0.06,arbledige_innvkat_land,prosent
2011,14,alle,alle,0.04,arbledige_innvkat_land,prosent
2011,14,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2011,14,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2011,14,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2011,15,alle,1,0.04,arbledige_innvkat_land,prosent
2011,15,alle,2,0.07,arbledige_innvkat_land,prosent
2011,15,alle,alle,0.05,arbledige_innvkat_land,prosent
2011,15,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,15,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2011,15,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2011,16,alle,1,0.04,arbledige_innvkat_land,prosent
2011,16,alle,2,0.07,arbledige_innvkat_land,prosent
2011,16,alle,alle,0.05,arbledige_innvkat_land,prosent
2011,16,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,16,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2011,16,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2011,17,alle,1,0.04,arbledige_innvkat_land,prosent
2011,17,alle,2,0.07,arbledige_innvkat_land,prosent
2011,17,alle,alle,0.06,arbledige_innvkat_land,prosent
2011,17,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,17,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2011,17,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2011,18,alle,1,0.04,arbledige_innvkat_land,prosent
2011,18,alle,2,0.08,arbledige_innvkat_land,prosent
2011,18,alle,alle,0.06,arbledige_innvkat_land,prosent
2011,18,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2011,18,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2011,18,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2011,19,alle,1,0.03,arbledige_innvkat_land,prosent
2011,19,alle,2,0.06,arbledige_innvkat_land,prosent
2011,19,alle,alle,0.04,arbledige_innvkat_land,prosent
2011,19,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2011,19,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2011,19,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2011,20,alle,1,0.03,arbledige_innvkat_land,prosent
2011,20,alle,2,0.07,arbledige_innvkat_land,prosent
2011,20,alle,alle,0.05,arbledige_innvkat_land,prosent
2011,20,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2011,20,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2011,20,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,00,alle,1,0.04,arbledige_innvkat_land,prosent
2012,00,alle,2,0.07,arbledige_innvkat_land,prosent
2012,00,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,00,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,00,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,00,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,01,alle,1,0.06,arbledige_innvkat_land,prosent
2012,01,alle,2,0.11,arbledige_innvkat_land,prosent
2012,01,alle,alle,0.09,arbledige_innvkat_land,prosent
2012,01,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2012,01,innvandrere,2,0.11,arbledige_innvkat_land,prosent
2012,01,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2012,02,alle,1,0.04,arbledige_innvkat_land,prosent
2012,02,alle,2,0.07,arbledige_innvkat_land,prosent
2012,02,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,02,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,02,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,02,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,03,alle,1,0.04,arbledige_innvkat_land,prosent
2012,03,alle,2,0.07,arbledige_innvkat_land,prosent
2012,03,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,03,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,03,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,03,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,04,alle,1,0.05,arbledige_innvkat_land,prosent
2012,04,alle,2,0.08,arbledige_innvkat_land,prosent
2012,04,alle,alle,0.07,arbledige_innvkat_land,prosent
2012,04,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,04,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2012,04,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2012,05,alle,1,0.05,arbledige_innvkat_land,prosent
2012,05,alle,2,0.08,arbledige_innvkat_land,prosent
2012,05,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,05,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,05,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2012,05,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,06,alle,1,0.04,arbledige_innvkat_land,prosent
2012,06,alle,2,0.07,arbledige_innvkat_land,prosent
