kommune_nr,aar,enhet,tabell_navn,tilskudd_til_kommuner,tabellvariabel
0513,2015,kroner,tilskudd,norsk_samf_tilsk,1066050
0514,2015,kroner,tilskudd,norsk_samf_tilsk,1166525
0515,2015,kroner,tilskudd,norsk_samf_tilsk,1761750
0516,2015,kroner,tilskudd,norsk_samf_tilsk,1608537.5
0517,2015,kroner,tilskudd,norsk_samf_tilsk,8539025
0519,2015,kroner,tilskudd,norsk_samf_tilsk,938700
0520,2015,kroner,tilskudd,norsk_samf_tilsk,4872875
0521,2015,kroner,tilskudd,norsk_samf_tilsk,1815862.5
0522,2015,kroner,tilskudd,norsk_samf_tilsk,1229087.5
0528,2015,kroner,tilskudd,norsk_samf_tilsk,7532023.33
0529,2015,kroner,tilskudd,norsk_samf_tilsk,7348152.5
0532,2015,kroner,tilskudd,norsk_samf_tilsk,2093450
0533,2015,kroner,tilskudd,norsk_samf_tilsk,6712188.32
0534,2015,kroner,tilskudd,norsk_samf_tilsk,4495725
0536,2015,kroner,tilskudd,norsk_samf_tilsk,5993537.5
0538,2015,kroner,tilskudd,norsk_samf_tilsk,2703250
0540,2015,kroner,tilskudd,norsk_samf_tilsk,990925
0541,2015,kroner,tilskudd,norsk_samf_tilsk,3459100
0542,2015,kroner,tilskudd,norsk_samf_tilsk,1252900
0543,2015,kroner,tilskudd,norsk_samf_tilsk,1362300
0544,2015,kroner,tilskudd,norsk_samf_tilsk,1061025
0545,2015,kroner,tilskudd,norsk_samf_tilsk,7582850
0602,2015,kroner,tilskudd,norsk_samf_tilsk,24736416.66
0604,2015,kroner,tilskudd,norsk_samf_tilsk,9495300
0605,2015,kroner,tilskudd,norsk_samf_tilsk,7700438.32
0612,2015,kroner,tilskudd,norsk_samf_tilsk,1173125
0615,2015,kroner,tilskudd,norsk_samf_tilsk,1229275
0616,2015,kroner,tilskudd,norsk_samf_tilsk,5869408.33
0617,2015,kroner,tilskudd,norsk_samf_tilsk,1886275
0618,2015,kroner,tilskudd,norsk_samf_tilsk,7130075
0619,2015,kroner,tilskudd,norsk_samf_tilsk,4138029.16
0620,2015,kroner,tilskudd,norsk_samf_tilsk,1003412.5
0621,2015,kroner,tilskudd,norsk_samf_tilsk,937337.5
0622,2015,kroner,tilskudd,norsk_samf_tilsk,876000
0623,2015,kroner,tilskudd,norsk_samf_tilsk,3795175
0624,2015,kroner,tilskudd,norsk_samf_tilsk,3045712.5
0625,2015,kroner,tilskudd,norsk_samf_tilsk,5308350
0626,2015,kroner,tilskudd,norsk_samf_tilsk,4499412.5
0627,2015,kroner,tilskudd,norsk_samf_tilsk,3846800
0628,2015,kroner,tilskudd,norsk_samf_tilsk,2399187.5
0631,2015,kroner,tilskudd,norsk_samf_tilsk,1613800
0632,2015,kroner,tilskudd,norsk_samf_tilsk,1565650
0633,2015,kroner,tilskudd,norsk_samf_tilsk,1252487.5
0701,2015,kroner,tilskudd,norsk_samf_tilsk,6099962.5
0702,2015,kroner,tilskudd,norsk_samf_tilsk,2407075
0704,2015,kroner,tilskudd,norsk_samf_tilsk,11038212.5
0706,2015,kroner,tilskudd,norsk_samf_tilsk,8303825
0709,2015,kroner,tilskudd,norsk_samf_tilsk,11813925
0711,2015,kroner,tilskudd,norsk_samf_tilsk,1375400
0713,2015,kroner,tilskudd,norsk_samf_tilsk,2242700
0714,2015,kroner,tilskudd,norsk_samf_tilsk,798325
0716,2015,kroner,tilskudd,norsk_samf_tilsk,2000625
0719,2015,kroner,tilskudd,norsk_samf_tilsk,1531750
0720,2015,kroner,tilskudd,norsk_samf_tilsk,5047312.5
0722,2015,kroner,tilskudd,norsk_samf_tilsk,3831500
0723,2015,kroner,tilskudd,norsk_samf_tilsk,1390650
0728,2015,kroner,tilskudd,norsk_samf_tilsk,1162925
0805,2015,kroner,tilskudd,norsk_samf_tilsk,11055641.68
0806,2015,kroner,tilskudd,norsk_samf_tilsk,17692249.99
0807,2015,kroner,tilskudd,norsk_samf_tilsk,5790787.5
0811,2015,kroner,tilskudd,norsk_samf_tilsk,1502900
0814,2015,kroner,tilskudd,norsk_samf_tilsk,4448812.5
0815,2015,kroner,tilskudd,norsk_samf_tilsk,4022212.5
0817,2015,kroner,tilskudd,norsk_samf_tilsk,1812575
0819,2015,kroner,tilskudd,norsk_samf_tilsk,6812920.82
0821,2015,kroner,tilskudd,norsk_samf_tilsk,1804637.5
0822,2015,kroner,tilskudd,norsk_samf_tilsk,2201175
0826,2015,kroner,tilskudd,norsk_samf_tilsk,9389808.33
0827,2015,kroner,tilskudd,norsk_samf_tilsk,1104300
0828,2015,kroner,tilskudd,norsk_samf_tilsk,1704200
0829,2015,kroner,tilskudd,norsk_samf_tilsk,211900
0830,2015,kroner,tilskudd,norsk_samf_tilsk,950800
0831,2015,kroner,tilskudd,norsk_samf_tilsk,1108300
0833,2015,kroner,tilskudd,norsk_samf_tilsk,175175
0834,2015,kroner,tilskudd,norsk_samf_tilsk,1241212.5
0901,2015,kroner,tilskudd,norsk_samf_tilsk,7746337.5
0904,2015,kroner,tilskudd,norsk_samf_tilsk,7195000
0906,2015,kroner,tilskudd,norsk_samf_tilsk,10725175
0911,2015,kroner,tilskudd,norsk_samf_tilsk,1722825
0912,2015,kroner,tilskudd,norsk_samf_tilsk,1345850
0914,2015,kroner,tilskudd,norsk_samf_tilsk,1829416.66
0919,2015,kroner,tilskudd,norsk_samf_tilsk,976212.5
0926,2015,kroner,tilskudd,norsk_samf_tilsk,6260820.83
0928,2015,kroner,tilskudd,norsk_samf_tilsk,4110379.16
0929,2015,kroner,tilskudd,norsk_samf_tilsk,1384850
0935,2015,kroner,tilskudd,norsk_samf_tilsk,1079375
0937,2015,kroner,tilskudd,norsk_samf_tilsk,1590250
0938,2015,kroner,tilskudd,norsk_samf_tilsk,2666066.66
0940,2015,kroner,tilskudd,norsk_samf_tilsk,1260275
0941,2015,kroner,tilskudd,norsk_samf_tilsk,857100
1001,2015,kroner,tilskudd,norsk_samf_tilsk,30545366.66
1002,2015,kroner,tilskudd,norsk_samf_tilsk,11362087.5
1003,2015,kroner,tilskudd,norsk_samf_tilsk,9011990
1004,2015,kroner,tilskudd,norsk_samf_tilsk,5115050
1014,2015,kroner,tilskudd,norsk_samf_tilsk,4192825
1017,2015,kroner,tilskudd,norsk_samf_tilsk,3214625
1018,2015,kroner,tilskudd,norsk_samf_tilsk,2940587.5
1021,2015,kroner,tilskudd,norsk_samf_tilsk,966262.5
1026,2015,kroner,tilskudd,norsk_samf_tilsk,385300
1027,2015,kroner,tilskudd,norsk_samf_tilsk,1417937.5
1029,2015,kroner,tilskudd,norsk_samf_tilsk,1694025
1032,2015,kroner,tilskudd,norsk_samf_tilsk,11518445
1034,2015,kroner,tilskudd,norsk_samf_tilsk,1114200
1037,2015,kroner,tilskudd,norsk_samf_tilsk,8011937.49
1046,2015,kroner,tilskudd,norsk_samf_tilsk,962700
1101,2015,kroner,tilskudd,norsk_samf_tilsk,5246750
1102,2015,kroner,tilskudd,norsk_samf_tilsk,25621741.66
1103,2015,kroner,tilskudd,norsk_samf_tilsk,29154150
1106,2015,kroner,tilskudd,norsk_samf_tilsk,12851587.5
1111,2015,kroner,tilskudd,norsk_samf_tilsk,1210000
1112,2015,kroner,tilskudd,norsk_samf_tilsk,4155429.16
1114,2015,kroner,tilskudd,norsk_samf_tilsk,875000
1119,2015,kroner,tilskudd,norsk_samf_tilsk,10221470.83
1120,2015,kroner,tilskudd,norsk_samf_tilsk,4522175
1121,2015,kroner,tilskudd,norsk_samf_tilsk,4096087.5
1122,2015,kroner,tilskudd,norsk_samf_tilsk,2578362.5
1124,2015,kroner,tilskudd,norsk_samf_tilsk,5395237.5
1127,2015,kroner,tilskudd,norsk_samf_tilsk,3454287.5
1129,2015,kroner,tilskudd,norsk_samf_tilsk,297150
1130,2015,kroner,tilskudd,norsk_samf_tilsk,6708333.33
1133,2015,kroner,tilskudd,norsk_samf_tilsk,1354487.5
1134,2015,kroner,tilskudd,norsk_samf_tilsk,1504412.5
1135,2015,kroner,tilskudd,norsk_samf_tilsk,1970737.5
1141,2015,kroner,tilskudd,norsk_samf_tilsk,833600
1142,2015,kroner,tilskudd,norsk_samf_tilsk,1512675
1144,2015,kroner,tilskudd,norsk_samf_tilsk,327500
1145,2015,kroner,tilskudd,norsk_samf_tilsk,373400
1146,2015,kroner,tilskudd,norsk_samf_tilsk,2958900
1149,2015,kroner,tilskudd,norsk_samf_tilsk,5864587.5
1151,2015,kroner,tilskudd,norsk_samf_tilsk,252025
1160,2015,kroner,tilskudd,norsk_samf_tilsk,1634625
1201,2015,kroner,tilskudd,norsk_samf_tilsk,60448950
1211,2015,kroner,tilskudd,norsk_samf_tilsk,1372837.5
1216,2015,kroner,tilskudd,norsk_samf_tilsk,1654025
1219,2015,kroner,tilskudd,norsk_samf_tilsk,5694808.32
1221,2015,kroner,tilskudd,norsk_samf_tilsk,6028775
1222,2015,kroner,tilskudd,norsk_samf_tilsk,835400
1223,2015,kroner,tilskudd,norsk_samf_tilsk,1048500
1224,2015,kroner,tilskudd,norsk_samf_tilsk,2079325
1227,2015,kroner,tilskudd,norsk_samf_tilsk,315600
1228,2015,kroner,tilskudd,norsk_samf_tilsk,2873758.33
1231,2015,kroner,tilskudd,norsk_samf_tilsk,4960912.49
1232,2015,kroner,tilskudd,norsk_samf_tilsk,287700
1233,2015,kroner,tilskudd,norsk_samf_tilsk,816625
1234,2015,kroner,tilskudd,norsk_samf_tilsk,247800
1235,2015,kroner,tilskudd,norsk_samf_tilsk,6929541.66
1238,2015,kroner,tilskudd,norsk_samf_tilsk,1989812.5
1241,2015,kroner,tilskudd,norsk_samf_tilsk,1178037.5
1242,2015,kroner,tilskudd,norsk_samf_tilsk,904900
1243,2015,kroner,tilskudd,norsk_samf_tilsk,3239712.5
1244,2015,kroner,tilskudd,norsk_samf_tilsk,1193000
1245,2015,kroner,tilskudd,norsk_samf_tilsk,5142258.32
1246,2015,kroner,tilskudd,norsk_samf_tilsk,3414412.5
1247,2015,kroner,tilskudd,norsk_samf_tilsk,3646000
1251,2015,kroner,tilskudd,norsk_samf_tilsk,1634637.5
1252,2015,kroner,tilskudd,norsk_samf_tilsk,247800
1253,2015,kroner,tilskudd,norsk_samf_tilsk,1959600
1256,2015,kroner,tilskudd,norsk_samf_tilsk,1639375
1259,2015,kroner,tilskudd,norsk_samf_tilsk,2005237.5
1260,2015,kroner,tilskudd,norsk_samf_tilsk,1521475
1263,2015,kroner,tilskudd,norsk_samf_tilsk,2724375
1264,2015,kroner,tilskudd,norsk_samf_tilsk,1377925
1265,2015,kroner,tilskudd,norsk_samf_tilsk,264700
1266,2015,kroner,tilskudd,norsk_samf_tilsk,370325
1401,2015,kroner,tilskudd,norsk_samf_tilsk,7320912.5
1411,2015,kroner,tilskudd,norsk_samf_tilsk,1097762.5
1412,2015,kroner,tilskudd,norsk_samf_tilsk,325300
1413,2015,kroner,tilskudd,norsk_samf_tilsk,1016600
1416,2015,kroner,tilskudd,norsk_samf_tilsk,6136624.99
1417,2015,kroner,tilskudd,norsk_samf_tilsk,953937.5
1418,2015,kroner,tilskudd,norsk_samf_tilsk,832812.5
1419,2015,kroner,tilskudd,norsk_samf_tilsk,959287.5
1420,2015,kroner,tilskudd,norsk_samf_tilsk,8411249.99
1421,2015,kroner,tilskudd,norsk_samf_tilsk,191962.5
1422,2015,kroner,tilskudd,norsk_samf_tilsk,1156075
1424,2015,kroner,tilskudd,norsk_samf_tilsk,7039208.33
1426,2015,kroner,tilskudd,norsk_samf_tilsk,1443975
1428,2015,kroner,tilskudd,norsk_samf_tilsk,279275
1429,2015,kroner,tilskudd,norsk_samf_tilsk,980175
1430,2015,kroner,tilskudd,norsk_samf_tilsk,215900
1431,2015,kroner,tilskudd,norsk_samf_tilsk,5194091.66
1432,2015,kroner,tilskudd,norsk_samf_tilsk,7254556.66
1433,2015,kroner,tilskudd,norsk_samf_tilsk,699600
1438,2015,kroner,tilskudd,norsk_samf_tilsk,1893450
1439,2015,kroner,tilskudd,norsk_samf_tilsk,1619537.5
1441,2015,kroner,tilskudd,norsk_samf_tilsk,939337.5
1443,2015,kroner,tilskudd,norsk_samf_tilsk,2075812.5
1444,2015,kroner,tilskudd,norsk_samf_tilsk,269700
1445,2015,kroner,tilskudd,norsk_samf_tilsk,2204975
1449,2015,kroner,tilskudd,norsk_samf_tilsk,2643487.5
1502,2015,kroner,tilskudd,norsk_samf_tilsk,9056112.5
1504,2015,kroner,tilskudd,norsk_samf_tilsk,11974016.66
1505,2015,kroner,tilskudd,norsk_samf_tilsk,6223212.5
1511,2015,kroner,tilskudd,norsk_samf_tilsk,1323950
1514,2015,kroner,tilskudd,norsk_samf_tilsk,877037.5
1515,2015,kroner,tilskudd,norsk_samf_tilsk,1664112.5
1516,2015,kroner,tilskudd,norsk_samf_tilsk,7828770.83
1517,2015,kroner,tilskudd,norsk_samf_tilsk,2580881.66
1519,2015,kroner,tilskudd,norsk_samf_tilsk,9012987.5
1520,2015,kroner,tilskudd,norsk_samf_tilsk,2756375
1523,2015,kroner,tilskudd,norsk_samf_tilsk,1248350
1524,2015,kroner,tilskudd,norsk_samf_tilsk,896900
1525,2015,kroner,tilskudd,norsk_samf_tilsk,752400
1526,2015,kroner,tilskudd,norsk_samf_tilsk,180000
1528,2015,kroner,tilskudd,norsk_samf_tilsk,2293900
1529,2015,kroner,tilskudd,norsk_samf_tilsk,1228337.5
1531,2015,kroner,tilskudd,norsk_samf_tilsk,1701162.5
1532,2015,kroner,tilskudd,norsk_samf_tilsk,2035975
1534,2015,kroner,tilskudd,norsk_samf_tilsk,3265537.5
1535,2015,kroner,tilskudd,norsk_samf_tilsk,6148841.66
1539,2015,kroner,tilskudd,norsk_samf_tilsk,711300
1543,2015,kroner,tilskudd,norsk_samf_tilsk,1509987.5
1545,2015,kroner,tilskudd,norsk_samf_tilsk,869000
1546,2015,kroner,tilskudd,norsk_samf_tilsk,649700
1547,2015,kroner,tilskudd,norsk_samf_tilsk,1346525
1548,2015,kroner,tilskudd,norsk_samf_tilsk,1356712.5
1551,2015,kroner,tilskudd,norsk_samf_tilsk,1054687.5
1554,2015,kroner,tilskudd,norsk_samf_tilsk,1775912.5
1557,2015,kroner,tilskudd,norsk_samf_tilsk,717500
1560,2015,kroner,tilskudd,norsk_samf_tilsk,6229320.83
1563,2015,kroner,tilskudd,norsk_samf_tilsk,14492177.5
1566,2015,kroner,tilskudd,norsk_samf_tilsk,1895987.5
1567,2015,kroner,tilskudd,norsk_samf_tilsk,1033237.5
1571,2015,kroner,tilskudd,norsk_samf_tilsk,1005237.5
1573,2015,kroner,tilskudd,norsk_samf_tilsk,328287.5
1576,2015,kroner,tilskudd,norsk_samf_tilsk,2141962.5
1601,2015,kroner,tilskudd,norsk_samf_tilsk,51251674.99
1612,2015,kroner,tilskudd,norsk_samf_tilsk,6614975
1613,2015,kroner,tilskudd,norsk_samf_tilsk,355937.5
1617,2015,kroner,tilskudd,norsk_samf_tilsk,1698400
1620,2015,kroner,tilskudd,norsk_samf_tilsk,1256750
1621,2015,kroner,tilskudd,norsk_samf_tilsk,1548837.5
1622,2015,kroner,tilskudd,norsk_samf_tilsk,215900
1624,2015,kroner,tilskudd,norsk_samf_tilsk,2097025
1627,2015,kroner,tilskudd,norsk_samf_tilsk,1481550
1630,2015,kroner,tilskudd,norsk_samf_tilsk,1360200
1632,2015,kroner,tilskudd,norsk_samf_tilsk,192800
1633,2015,kroner,tilskudd,norsk_samf_tilsk,0
1634,2015,kroner,tilskudd,norsk_samf_tilsk,1846050
1635,2015,kroner,tilskudd,norsk_samf_tilsk,1499187.5
1636,2015,kroner,tilskudd,norsk_samf_tilsk,1516025
1638,2015,kroner,tilskudd,norsk_samf_tilsk,2925162.5
1640,2015,kroner,tilskudd,norsk_samf_tilsk,1577000
1644,2015,kroner,tilskudd,norsk_samf_tilsk,237800
1648,2015,kroner,tilskudd,norsk_samf_tilsk,1290437.5
1653,2015,kroner,tilskudd,norsk_samf_tilsk,2831312.5
1657,2015,kroner,tilskudd,norsk_samf_tilsk,1542162.5
1662,2015,kroner,tilskudd,norsk_samf_tilsk,1260500
1663,2015,kroner,tilskudd,norsk_samf_tilsk,2553850
1664,2015,kroner,tilskudd,norsk_samf_tilsk,1384750
1665,2015,kroner,tilskudd,norsk_samf_tilsk,1103975
1702,2015,kroner,tilskudd,norsk_samf_tilsk,7328300
1703,2015,kroner,tilskudd,norsk_samf_tilsk,10607975
1711,2015,kroner,tilskudd,norsk_samf_tilsk,4157257.5
1714,2015,kroner,tilskudd,norsk_samf_tilsk,6610662.5
1717,2015,kroner,tilskudd,norsk_samf_tilsk,1140225
1718,2015,kroner,tilskudd,norsk_samf_tilsk,1662275
1719,2015,kroner,tilskudd,norsk_samf_tilsk,8040506.66
1721,2015,kroner,tilskudd,norsk_samf_tilsk,4338362.5
1724,2015,kroner,tilskudd,norsk_samf_tilsk,1601900
1725,2015,kroner,tilskudd,norsk_samf_tilsk,215900
1736,2015,kroner,tilskudd,norsk_samf_tilsk,1379962.5
1738,2015,kroner,tilskudd,norsk_samf_tilsk,927125
1739,2015,kroner,tilskudd,norsk_samf_tilsk,0
1740,2015,kroner,tilskudd,norsk_samf_tilsk,273700
1742,2015,kroner,tilskudd,norsk_samf_tilsk,8717062.49
1743,2015,kroner,tilskudd,norsk_samf_tilsk,215900
1744,2015,kroner,tilskudd,norsk_samf_tilsk,1365500
1748,2015,kroner,tilskudd,norsk_samf_tilsk,243800
1749,2015,kroner,tilskudd,norsk_samf_tilsk,0
1750,2015,kroner,tilskudd,norsk_samf_tilsk,2363475
1751,2015,kroner,tilskudd,norsk_samf_tilsk,2841837.5
1755,2015,kroner,tilskudd,norsk_samf_tilsk,295600
1756,2015,kroner,tilskudd,norsk_samf_tilsk,1961537.5
1804,2015,kroner,tilskudd,norsk_samf_tilsk,18902985.83
1805,2015,kroner,tilskudd,norsk_samf_tilsk,6849987.5
1811,2015,kroner,tilskudd,norsk_samf_tilsk,0
1812,2015,kroner,tilskudd,norsk_samf_tilsk,1016600
1813,2015,kroner,tilskudd,norsk_samf_tilsk,3412362.5
1815,2015,kroner,tilskudd,norsk_samf_tilsk,711500
1816,2015,kroner,tilskudd,norsk_samf_tilsk,1008500
1818,2015,kroner,tilskudd,norsk_samf_tilsk,793300
1820,2015,kroner,tilskudd,norsk_samf_tilsk,9377712.49
1822,2015,kroner,tilskudd,norsk_samf_tilsk,2114750
1824,2015,kroner,tilskudd,norsk_samf_tilsk,6672333.33
1825,2015,kroner,tilskudd,norsk_samf_tilsk,286600
1826,2015,kroner,tilskudd,norsk_samf_tilsk,7856849.99
1827,2015,kroner,tilskudd,norsk_samf_tilsk,309350
1828,2015,kroner,tilskudd,norsk_samf_tilsk,8366408.33
1832,2015,kroner,tilskudd,norsk_samf_tilsk,1022500
1833,2015,kroner,tilskudd,norsk_samf_tilsk,5785737.5
1834,2015,kroner,tilskudd,norsk_samf_tilsk,821200
1835,2015,kroner,tilskudd,norsk_samf_tilsk,237800
1836,2015,kroner,tilskudd,norsk_samf_tilsk,755400
1837,2015,kroner,tilskudd,norsk_samf_tilsk,2521525
1838,2015,kroner,tilskudd,norsk_samf_tilsk,1709950
1839,2015,kroner,tilskudd,norsk_samf_tilsk,914900
1840,2015,kroner,tilskudd,norsk_samf_tilsk,8751562.49
1841,2015,kroner,tilskudd,norsk_samf_tilsk,3170150
1845,2015,kroner,tilskudd,norsk_samf_tilsk,739500
1848,2015,kroner,tilskudd,norsk_samf_tilsk,1196000
1849,2015,kroner,tilskudd,norsk_samf_tilsk,2001412.5
1850,2015,kroner,tilskudd,norsk_samf_tilsk,1068400
1851,2015,kroner,tilskudd,norsk_samf_tilsk,5374062.5
1852,2015,kroner,tilskudd,norsk_samf_tilsk,779300
1853,2015,kroner,tilskudd,norsk_samf_tilsk,1493125
1854,2015,kroner,tilskudd,norsk_samf_tilsk,1840725
1856,2015,kroner,tilskudd,norsk_samf_tilsk,0
1857,2015,kroner,tilskudd,norsk_samf_tilsk,180000
1859,2015,kroner,tilskudd,norsk_samf_tilsk,31900
1860,2015,kroner,tilskudd,norsk_samf_tilsk,8164575
1865,2015,kroner,tilskudd,norsk_samf_tilsk,9064625
1866,2015,kroner,tilskudd,norsk_samf_tilsk,5656691.66
1867,2015,kroner,tilskudd,norsk_samf_tilsk,2005437.5
1868,2015,kroner,tilskudd,norsk_samf_tilsk,1222337.5
1870,2015,kroner,tilskudd,norsk_samf_tilsk,3093162.5
1871,2015,kroner,tilskudd,norsk_samf_tilsk,2519900
1874,2015,kroner,tilskudd,norsk_samf_tilsk,753400
1902,2015,kroner,tilskudd,norsk_samf_tilsk,23202725.01
1903,2015,kroner,tilskudd,norsk_samf_tilsk,11819975
1911,2015,kroner,tilskudd,norsk_samf_tilsk,4525177.5
1913,2015,kroner,tilskudd,norsk_samf_tilsk,1790062.5
1917,2015,kroner,tilskudd,norsk_samf_tilsk,1018500
1919,2015,kroner,tilskudd,norsk_samf_tilsk,962762.5
1920,2015,kroner,tilskudd,norsk_samf_tilsk,716512.5
1922,2015,kroner,tilskudd,norsk_samf_tilsk,6560431.66
1923,2015,kroner,tilskudd,norsk_samf_tilsk,7597964.99
1924,2015,kroner,tilskudd,norsk_samf_tilsk,5677091.66
1925,2015,kroner,tilskudd,norsk_samf_tilsk,1821350
1926,2015,kroner,tilskudd,norsk_samf_tilsk,301600
1927,2015,kroner,tilskudd,norsk_samf_tilsk,1696050
1928,2015,kroner,tilskudd,norsk_samf_tilsk,1163837.5
1929,2015,kroner,tilskudd,norsk_samf_tilsk,1633162.5
1931,2015,kroner,tilskudd,norsk_samf_tilsk,12279208.32
1933,2015,kroner,tilskudd,norsk_samf_tilsk,1434412.5
1936,2015,kroner,tilskudd,norsk_samf_tilsk,829100
1938,2015,kroner,tilskudd,norsk_samf_tilsk,667925
1939,2015,kroner,tilskudd,norsk_samf_tilsk,4239537.5
1940,2015,kroner,tilskudd,norsk_samf_tilsk,3650300
1941,2015,kroner,tilskudd,norsk_samf_tilsk,1298362.5
1942,2015,kroner,tilskudd,norsk_samf_tilsk,1163000
1943,2015,kroner,tilskudd,norsk_samf_tilsk,180000
2002,2015,kroner,tilskudd,norsk_samf_tilsk,685600
2003,2015,kroner,tilskudd,norsk_samf_tilsk,16039441.66
2004,2015,kroner,tilskudd,norsk_samf_tilsk,4885312.5
2011,2015,kroner,tilskudd,norsk_samf_tilsk,1144200
2012,2015,kroner,tilskudd,norsk_samf_tilsk,9370999.99
2014,2015,kroner,tilskudd,norsk_samf_tilsk,273700
2015,2015,kroner,tilskudd,norsk_samf_tilsk,685600
2017,2015,kroner,tilskudd,norsk_samf_tilsk,765300
2018,2015,kroner,tilskudd,norsk_samf_tilsk,849900
2019,2015,kroner,tilskudd,norsk_samf_tilsk,1583100
2020,2015,kroner,tilskudd,norsk_samf_tilsk,2187250
2021,2015,kroner,tilskudd,norsk_samf_tilsk,948700
2022,2015,kroner,tilskudd,norsk_samf_tilsk,749400
2023,2015,kroner,tilskudd,norsk_samf_tilsk,825200
2024,2015,kroner,tilskudd,norsk_samf_tilsk,215900
2025,2015,kroner,tilskudd,norsk_samf_tilsk,1792200
2027,2015,kroner,tilskudd,norsk_samf_tilsk,1196000
2028,2015,kroner,tilskudd,norsk_samf_tilsk,1090250
2030,2015,kroner,tilskudd,norsk_samf_tilsk,4340625
9999,2015,kroner,tilskudd,norsk_samf_tilsk,72800
0101,2015,kroner,tilskudd,skole_tilsk,0
0104,2015,kroner,tilskudd,skole_tilsk,0
0105,2015,kroner,tilskudd,skole_tilsk,0
0106,2015,kroner,tilskudd,skole_tilsk,0
0111,2015,kroner,tilskudd,skole_tilsk,0
0118,2015,kroner,tilskudd,skole_tilsk,0
0119,2015,kroner,tilskudd,skole_tilsk,0
0121,2015,kroner,tilskudd,skole_tilsk,0
0122,2015,kroner,tilskudd,skole_tilsk,0
0123,2015,kroner,tilskudd,skole_tilsk,0
0124,2015,kroner,tilskudd,skole_tilsk,0
0125,2015,kroner,tilskudd,skole_tilsk,0
0127,2015,kroner,tilskudd,skole_tilsk,0
0128,2015,kroner,tilskudd,skole_tilsk,0
0135,2015,kroner,tilskudd,skole_tilsk,0
0136,2015,kroner,tilskudd,skole_tilsk,0
0137,2015,kroner,tilskudd,skole_tilsk,0
0138,2015,kroner,tilskudd,skole_tilsk,0
0211,2015,kroner,tilskudd,skole_tilsk,0
0213,2015,kroner,tilskudd,skole_tilsk,0
0214,2015,kroner,tilskudd,skole_tilsk,0
0215,2015,kroner,tilskudd,skole_tilsk,-1312.5
0216,2015,kroner,tilskudd,skole_tilsk,0
0217,2015,kroner,tilskudd,skole_tilsk,0
0219,2015,kroner,tilskudd,skole_tilsk,0
0220,2015,kroner,tilskudd,skole_tilsk,0
0221,2015,kroner,tilskudd,skole_tilsk,0
0226,2015,kroner,tilskudd,skole_tilsk,0
0227,2015,kroner,tilskudd,skole_tilsk,0
0228,2015,kroner,tilskudd,skole_tilsk,0
0229,2015,kroner,tilskudd,skole_tilsk,0
0230,2015,kroner,tilskudd,skole_tilsk,0
0231,2015,kroner,tilskudd,skole_tilsk,0
0233,2015,kroner,tilskudd,skole_tilsk,0
0234,2015,kroner,tilskudd,skole_tilsk,0
0235,2015,kroner,tilskudd,skole_tilsk,0
0236,2015,kroner,tilskudd,skole_tilsk,0
0237,2015,kroner,tilskudd,skole_tilsk,0
0238,2015,kroner,tilskudd,skole_tilsk,0
0239,2015,kroner,tilskudd,skole_tilsk,0
0301,2015,kroner,tilskudd,skole_tilsk,23712.5
0402,2015,kroner,tilskudd,skole_tilsk,0
0403,2015,kroner,tilskudd,skole_tilsk,0
0412,2015,kroner,tilskudd,skole_tilsk,11400
0415,2015,kroner,tilskudd,skole_tilsk,0
0417,2015,kroner,tilskudd,skole_tilsk,0
0418,2015,kroner,tilskudd,skole_tilsk,0
0419,2015,kroner,tilskudd,skole_tilsk,0
0420,2015,kroner,tilskudd,skole_tilsk,0
0423,2015,kroner,tilskudd,skole_tilsk,0
0425,2015,kroner,tilskudd,skole_tilsk,0
0426,2015,kroner,tilskudd,skole_tilsk,0
0427,2015,kroner,tilskudd,skole_tilsk,0
0428,2015,kroner,tilskudd,skole_tilsk,0
0429,2015,kroner,tilskudd,skole_tilsk,0
0430,2015,kroner,tilskudd,skole_tilsk,0
0432,2015,kroner,tilskudd,skole_tilsk,0
0434,2015,kroner,tilskudd,skole_tilsk,0
0436,2015,kroner,tilskudd,skole_tilsk,0
0437,2015,kroner,tilskudd,skole_tilsk,0
0438,2015,kroner,tilskudd,skole_tilsk,0
0439,2015,kroner,tilskudd,skole_tilsk,0
0441,2015,kroner,tilskudd,skole_tilsk,0
0501,2015,kroner,tilskudd,skole_tilsk,0
0502,2015,kroner,tilskudd,skole_tilsk,0
0511,2015,kroner,tilskudd,skole_tilsk,0
0512,2015,kroner,tilskudd,skole_tilsk,0
0513,2015,kroner,tilskudd,skole_tilsk,0
0514,2015,kroner,tilskudd,skole_tilsk,0
0515,2015,kroner,tilskudd,skole_tilsk,0
0516,2015,kroner,tilskudd,skole_tilsk,0
0517,2015,kroner,tilskudd,skole_tilsk,0
0519,2015,kroner,tilskudd,skole_tilsk,0
0520,2015,kroner,tilskudd,skole_tilsk,0
0521,2015,kroner,tilskudd,skole_tilsk,0
0522,2015,kroner,tilskudd,skole_tilsk,0
0528,2015,kroner,tilskudd,skole_tilsk,0
0529,2015,kroner,tilskudd,skole_tilsk,0
0532,2015,kroner,tilskudd,skole_tilsk,0
0533,2015,kroner,tilskudd,skole_tilsk,0
0534,2015,kroner,tilskudd,skole_tilsk,0
0536,2015,kroner,tilskudd,skole_tilsk,0
0538,2015,kroner,tilskudd,skole_tilsk,0
