"aar","bydel_nr","innvkat_3","alder_grupper","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2014","030104","befolkningen_ellers","16_19","alle","personer","557","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","20_29","0","personer","4597","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","20_29","1","personer","3911","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","20_29","alle","personer","8508","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","30_54","0","personer","4726","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","30_54","1","personer","5454","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","30_54","alle","personer","10180","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","55_66","0","personer","1218","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","55_66","1","personer","1108","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","55_66","alle","personer","2326","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","67+","0","personer","1330","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","67+","1","personer","836","befolkning_alder","NULL","NULL","NULL"
"2014","030104","befolkningen_ellers","67+","alle","personer","2166","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","0_5","0","personer","1447","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","0_5","1","personer","1464","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","0_5","alle","personer","2911","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","6_15","0","personer","1319","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","6_15","1","personer","1318","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","6_15","alle","personer","2637","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","16_19","0","personer","700","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","16_19","1","personer","624","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","16_19","alle","personer","1324","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","20_29","0","personer","7496","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","20_29","1","personer","6674","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","20_29","alle","personer","14170","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","30_54","0","personer","9394","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","30_54","1","personer","11186","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","30_54","alle","personer","20580","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","55_66","0","personer","3266","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","55_66","1","personer","3136","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","55_66","alle","personer","6402","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","67+","0","personer","3825","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","67+","1","personer","2755","befolkning_alder","NULL","NULL","NULL"
"2014","030105","alle","67+","alle","personer","6580","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","0_5","0","personer","128","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","0_5","1","personer","146","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","0_5","alle","personer","274","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","6_15","0","personer","191","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","6_15","1","personer","201","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","6_15","alle","personer","392","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","16_19","0","personer","93","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","16_19","1","personer","79","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","16_19","alle","personer","172","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","20_29","0","personer","1998","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","20_29","1","personer","1733","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","20_29","alle","personer","3731","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","30_54","0","personer","3055","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","30_54","1","personer","3766","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","30_54","alle","personer","6821","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","55_66","0","personer","543","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","55_66","1","personer","503","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","55_66","alle","personer","1046","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","67+","0","personer","464","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","67+","1","personer","296","befolkning_alder","NULL","NULL","NULL"
"2014","030105","innvandrere","67+","alle","personer","760","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","0_5","0","personer","1319","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","0_5","1","personer","1318","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","0_5","alle","personer","2637","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","6_15","0","personer","1128","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","6_15","1","personer","1117","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","6_15","alle","personer","2245","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","16_19","0","personer","607","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","16_19","1","personer","545","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","16_19","alle","personer","1152","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","20_29","0","personer","5498","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","20_29","1","personer","4941","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","20_29","alle","personer","10439","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","30_54","0","personer","6339","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","30_54","1","personer","7420","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","30_54","alle","personer","13759","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","55_66","0","personer","2723","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","55_66","1","personer","2633","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","55_66","alle","personer","5356","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","67+","0","personer","3361","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","67+","1","personer","2459","befolkning_alder","NULL","NULL","NULL"
"2014","030105","befolkningen_ellers","67+","alle","personer","5820","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","0_5","0","personer","1224","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","0_5","1","personer","1355","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","0_5","alle","personer","2579","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","6_15","0","personer","1744","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","6_15","1","personer","1747","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","6_15","alle","personer","3491","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","16_19","0","personer","616","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","16_19","1","personer","628","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","16_19","alle","personer","1244","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","20_29","0","personer","1800","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","20_29","1","personer","1612","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","20_29","alle","personer","3412","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","30_54","0","personer","5661","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","30_54","1","personer","5569","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","30_54","alle","personer","11230","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","55_66","0","personer","2475","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","55_66","1","personer","2152","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","55_66","alle","personer","4627","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","67+","0","personer","2918","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","67+","1","personer","2155","befolkning_alder","NULL","NULL","NULL"
"2014","030106","alle","67+","alle","personer","5073","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","0_5","0","personer","49","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","0_5","1","personer","42","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","0_5","alle","personer","91","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","6_15","0","personer","81","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","6_15","1","personer","82","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","6_15","alle","personer","163","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","16_19","0","personer","39","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","16_19","1","personer","35","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","16_19","alle","personer","74","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","20_29","0","personer","514","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","20_29","1","personer","333","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","20_29","alle","personer","847","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","30_54","0","personer","1295","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","30_54","1","personer","1327","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","30_54","alle","personer","2622","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","55_66","0","personer","261","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","55_66","1","personer","270","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","55_66","alle","personer","531","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","67+","0","personer","300","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","67+","1","personer","141","befolkning_alder","NULL","NULL","NULL"
"2014","030106","innvandrere","67+","alle","personer","441","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","0_5","0","personer","1175","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","0_5","1","personer","1313","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","0_5","alle","personer","2488","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","6_15","0","personer","1663","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","6_15","1","personer","1665","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","6_15","alle","personer","3328","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","16_19","0","personer","577","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","16_19","1","personer","593","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","16_19","alle","personer","1170","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","20_29","0","personer","1286","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","20_29","1","personer","1279","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","20_29","alle","personer","2565","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","30_54","0","personer","4366","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","30_54","1","personer","4242","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","30_54","alle","personer","8608","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","55_66","0","personer","2214","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","55_66","1","personer","1882","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","55_66","alle","personer","4096","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","67+","0","personer","2618","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","67+","1","personer","2014","befolkning_alder","NULL","NULL","NULL"
"2014","030106","befolkningen_ellers","67+","alle","personer","4632","befolkning_alder","NULL","NULL","NULL"
"2014","030107","alle","0_5","0","personer","1981","befolkning_alder","NULL","NULL","NULL"
"2014","030107","alle","0_5","1","personer","2066","befolkning_alder","NULL","NULL","NULL"
"2014","030107","alle","0_5","alle","personer","4047","befolkning_alder","NULL","NULL","NULL"
"2014","030107","alle","6_15","0","personer","2938","befolkning_alder","NULL","NULL","NULL"
"2014","030107","alle","6_15","1","personer","2953","befolkning_alder","NULL","NULL","NULL"
"2014","030107","alle","6_15","alle","personer","5891","befolkning_alder","NULL","NULL","NULL"
"2014","030107","alle","16_19","0","personer","1036","befolkning_alder","NULL","NULL","NULL"
