"";"aar";"bydel_nr";"utd_6";"innvkat_3";"kjonn";"enhet";"tabell_navn";"fylke_nr";"naringsregion_nr";"kommune_nr";"grunnskole";"NULL";"universitet_og_hogskole";"uoppgitt_ingen";"vgs";"alle"
"175";2013;"030101";"universitet_og_hogskole_lang";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"393";NA;NA;NA;NA
"176";2013;"030101";"universitet_og_hogskole_lang";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"13.5";NA;NA;NA;NA
"177";2013;"030101";"universitet_og_hogskole_lang";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"421";NA;NA;NA;NA
"178";2013;"030101";"universitet_og_hogskole_lang";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"10.4";NA;NA;NA;NA
"179";2013;"030101";"universitet_og_hogskole_lang";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"814";NA;NA;NA;NA
"180";2013;"030101";"universitet_og_hogskole_lang";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"11.7";NA;NA;NA;NA
"181";2013;"030101";"uoppgitt_ingen";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"696";NA;NA;NA;NA
"182";2013;"030101";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"8";NA;NA;NA;NA
"183";2013;"030101";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1246";NA;NA;NA;NA
"184";2013;"030101";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"11.4";NA;NA;NA;NA
"185";2013;"030101";"uoppgitt_ingen";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1942";NA;NA;NA;NA
"186";2013;"030101";"uoppgitt_ingen";"alle";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"9.9";NA;NA;NA;NA
"187";2013;"030101";"uoppgitt_ingen";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"12";NA;NA;NA;NA
"188";2013;"030101";"uoppgitt_ingen";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"0.2";NA;NA;NA;NA
"189";2013;"030101";"uoppgitt_ingen";"befolkningen_ellers";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"25";NA;NA;NA;NA
"190";2013;"030101";"uoppgitt_ingen";"befolkningen_ellers";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"0.4";NA;NA;NA;NA
"191";2013;"030101";"uoppgitt_ingen";"befolkningen_ellers";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"37";NA;NA;NA;NA
"192";2013;"030101";"uoppgitt_ingen";"befolkningen_ellers";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"0.3";NA;NA;NA;NA
"193";2013;"030101";"uoppgitt_ingen";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"684";NA;NA;NA;NA
"194";2013;"030101";"uoppgitt_ingen";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"23.4";NA;NA;NA;NA
"195";2013;"030101";"uoppgitt_ingen";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1221";NA;NA;NA;NA
"196";2013;"030101";"uoppgitt_ingen";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"30.1";NA;NA;NA;NA
"197";2013;"030101";"uoppgitt_ingen";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1905";NA;NA;NA;NA
"198";2013;"030101";"uoppgitt_ingen";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"27.3";NA;NA;NA;NA
"199";2013;"030101";"vgs";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1593";NA;NA;NA;NA
"200";2013;"030101";"vgs";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"18.4";NA;NA;NA;NA
"201";2013;"030101";"vgs";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2729";NA;NA;NA;NA
"202";2013;"030101";"vgs";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"25";NA;NA;NA;NA
"203";2013;"030101";"vgs";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"4322";NA;NA;NA;NA
"204";2013;"030101";"vgs";"alle";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"22.1";NA;NA;NA;NA
"205";2013;"030101";"vgs";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1093";NA;NA;NA;NA
"206";2013;"030101";"vgs";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"19";NA;NA;NA;NA
"207";2013;"030101";"vgs";"befolkningen_ellers";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1850";NA;NA;NA;NA
"208";2013;"030101";"vgs";"befolkningen_ellers";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"27";NA;NA;NA;NA
"209";2013;"030101";"vgs";"befolkningen_ellers";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2943";NA;NA;NA;NA
"210";2013;"030101";"vgs";"befolkningen_ellers";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"23.3";NA;NA;NA;NA
"211";2013;"030101";"vgs";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"500";NA;NA;NA;NA
"212";2013;"030101";"vgs";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"17.1";NA;NA;NA;NA
"213";2013;"030101";"vgs";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"879";NA;NA;NA;NA
"214";2013;"030101";"vgs";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"21.6";NA;NA;NA;NA
"215";2013;"030101";"vgs";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1379";NA;NA;NA;NA
"216";2013;"030101";"vgs";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"19.8";NA;NA;NA;NA
"217";2013;"030102";"grunnskole";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1016";NA;NA;NA;NA
"218";2013;"030102";"grunnskole";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"11";NA;NA;NA;NA
"219";2013;"030102";"grunnskole";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1540";NA;NA;NA;NA
"220";2013;"030102";"grunnskole";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"13.1";NA;NA;NA;NA
"221";2013;"030102";"grunnskole";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2556";NA;NA;NA;NA
"222";2013;"030102";"grunnskole";"alle";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"12.2";NA;NA;NA;NA
"223";2013;"030102";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"456";NA;NA;NA;NA
"224";2013;"030102";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"7.2";NA;NA;NA;NA
"225";2013;"030102";"grunnskole";"befolkningen_ellers";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"787";NA;NA;NA;NA
"226";2013;"030102";"grunnskole";"befolkningen_ellers";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"10.5";NA;NA;NA;NA
"227";2013;"030102";"grunnskole";"befolkningen_ellers";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1243";NA;NA;NA;NA
"228";2013;"030102";"grunnskole";"befolkningen_ellers";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"9";NA;NA;NA;NA
"229";2013;"030102";"grunnskole";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"560";NA;NA;NA;NA
"230";2013;"030102";"grunnskole";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"19.8";NA;NA;NA;NA
"231";2013;"030102";"grunnskole";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"753";NA;NA;NA;NA
"232";2013;"030102";"grunnskole";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"17.7";NA;NA;NA;NA
"233";2013;"030102";"grunnskole";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1313";NA;NA;NA;NA
"234";2013;"030102";"grunnskole";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"18.5";NA;NA;NA;NA
"235";2013;"030102";"universitet_og_hogskole";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"5938";NA;NA;NA;NA
"236";2013;"030102";"universitet_og_hogskole";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"64.5";NA;NA;NA;NA
"237";2013;"030102";"universitet_og_hogskole";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"6011";NA;NA;NA;NA
"238";2013;"030102";"universitet_og_hogskole";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"51.4";NA;NA;NA;NA
"239";2013;"030102";"universitet_og_hogskole";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"11949";NA;NA;NA;NA
"240";2013;"030102";"universitet_og_hogskole";"alle";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"57.1";NA;NA;NA;NA
"241";2013;"030102";"universitet_og_hogskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"4839";NA;NA;NA;NA
"242";2013;"030102";"universitet_og_hogskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"75.9";NA;NA;NA;NA
"243";2013;"030102";"universitet_og_hogskole";"befolkningen_ellers";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"4785";NA;NA;NA;NA
"244";2013;"030102";"universitet_og_hogskole";"befolkningen_ellers";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"64.1";NA;NA;NA;NA
"245";2013;"030102";"universitet_og_hogskole";"befolkningen_ellers";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"9624";NA;NA;NA;NA
"246";2013;"030102";"universitet_og_hogskole";"befolkningen_ellers";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"69.5";NA;NA;NA;NA
"247";2013;"030102";"universitet_og_hogskole";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1099";NA;NA;NA;NA
"248";2013;"030102";"universitet_og_hogskole";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"38.8";NA;NA;NA;NA
"249";2013;"030102";"universitet_og_hogskole";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1226";NA;NA;NA;NA
"250";2013;"030102";"universitet_og_hogskole";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"28.9";NA;NA;NA;NA
"251";2013;"030102";"universitet_og_hogskole";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2325";NA;NA;NA;NA
"252";2013;"030102";"universitet_og_hogskole";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"32.8";NA;NA;NA;NA
"253";2013;"030102";"universitet_og_hogskole_kort";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"3487";NA;NA;NA;NA
"254";2013;"030102";"universitet_og_hogskole_kort";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"37.9";NA;NA;NA;NA
"255";2013;"030102";"universitet_og_hogskole_kort";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"3522";NA;NA;NA;NA
"256";2013;"030102";"universitet_og_hogskole_kort";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"30.1";NA;NA;NA;NA
"257";2013;"030102";"universitet_og_hogskole_kort";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"7009";NA;NA;NA;NA
"258";2013;"030102";"universitet_og_hogskole_kort";"alle";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"33.5";NA;NA;NA;NA
"259";2013;"030102";"universitet_og_hogskole_kort";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2889";NA;NA;NA;NA
"260";2013;"030102";"universitet_og_hogskole_kort";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"45.3";NA;NA;NA;NA
"261";2013;"030102";"universitet_og_hogskole_kort";"befolkningen_ellers";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2830";NA;NA;NA;NA
"262";2013;"030102";"universitet_og_hogskole_kort";"befolkningen_ellers";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"37.9";NA;NA;NA;NA
"263";2013;"030102";"universitet_og_hogskole_kort";"befolkningen_ellers";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"5719";NA;NA;NA;NA
"264";2013;"030102";"universitet_og_hogskole_kort";"befolkningen_ellers";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"41.3";NA;NA;NA;NA
"265";2013;"030102";"universitet_og_hogskole_kort";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"598";NA;NA;NA;NA
"266";2013;"030102";"universitet_og_hogskole_kort";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"21.1";NA;NA;NA;NA
"267";2013;"030102";"universitet_og_hogskole_kort";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"692";NA;NA;NA;NA
"268";2013;"030102";"universitet_og_hogskole_kort";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"16.3";NA;NA;NA;NA
"269";2013;"030102";"universitet_og_hogskole_kort";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1290";NA;NA;NA;NA
"270";2013;"030102";"universitet_og_hogskole_kort";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"18.2";NA;NA;NA;NA
"271";2013;"030102";"universitet_og_hogskole_lang";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2451";NA;NA;NA;NA
"272";2013;"030102";"universitet_og_hogskole_lang";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"26.6";NA;NA;NA;NA
"273";2013;"030102";"universitet_og_hogskole_lang";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2489";NA;NA;NA;NA
"274";2013;"030102";"universitet_og_hogskole_lang";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"21.3";NA;NA;NA;NA
"275";2013;"030102";"universitet_og_hogskole_lang";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"4940";NA;NA;NA;NA
"276";2013;"030102";"universitet_og_hogskole_lang";"alle";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"23.6";NA;NA;NA;NA
"277";2013;"030102";"universitet_og_hogskole_lang";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1950";NA;NA;NA;NA
"278";2013;"030102";"universitet_og_hogskole_lang";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"30.6";NA;NA;NA;NA
"279";2013;"030102";"universitet_og_hogskole_lang";"befolkningen_ellers";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1955";NA;NA;NA;NA
"280";2013;"030102";"universitet_og_hogskole_lang";"befolkningen_ellers";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"26.2";NA;NA;NA;NA
"281";2013;"030102";"universitet_og_hogskole_lang";"befolkningen_ellers";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"3905";NA;NA;NA;NA
"282";2013;"030102";"universitet_og_hogskole_lang";"befolkningen_ellers";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"28.2";NA;NA;NA;NA
"283";2013;"030102";"universitet_og_hogskole_lang";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"501";NA;NA;NA;NA
"284";2013;"030102";"universitet_og_hogskole_lang";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"17.7";NA;NA;NA;NA
"285";2013;"030102";"universitet_og_hogskole_lang";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"534";NA;NA;NA;NA
"286";2013;"030102";"universitet_og_hogskole_lang";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"12.6";NA;NA;NA;NA
"287";2013;"030102";"universitet_og_hogskole_lang";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1035";NA;NA;NA;NA
"288";2013;"030102";"universitet_og_hogskole_lang";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"14.6";NA;NA;NA;NA
"289";2013;"030102";"uoppgitt_ingen";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"706";NA;NA;NA;NA
"290";2013;"030102";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"7.7";NA;NA;NA;NA
"291";2013;"030102";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1377";NA;NA;NA;NA
"292";2013;"030102";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"11.8";NA;NA;NA;NA
"293";2013;"030102";"uoppgitt_ingen";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2083";NA;NA;NA;NA
"294";2013;"030102";"uoppgitt_ingen";"alle";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"10";NA;NA;NA;NA
"295";2013;"030102";"uoppgitt_ingen";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"10";NA;NA;NA;NA
"296";2013;"030102";"uoppgitt_ingen";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"0.2";NA;NA;NA;NA
"297";2013;"030102";"uoppgitt_ingen";"befolkningen_ellers";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"24";NA;NA;NA;NA
"298";2013;"030102";"uoppgitt_ingen";"befolkningen_ellers";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"0.3";NA;NA;NA;NA
"299";2013;"030102";"uoppgitt_ingen";"befolkningen_ellers";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"34";NA;NA;NA;NA
"300";2013;"030102";"uoppgitt_ingen";"befolkningen_ellers";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"0.2";NA;NA;NA;NA
"301";2013;"030102";"uoppgitt_ingen";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"696";NA;NA;NA;NA
"302";2013;"030102";"uoppgitt_ingen";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"24.6";NA;NA;NA;NA
"303";2013;"030102";"uoppgitt_ingen";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1353";NA;NA;NA;NA
"304";2013;"030102";"uoppgitt_ingen";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"31.9";NA;NA;NA;NA
"305";2013;"030102";"uoppgitt_ingen";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2049";NA;NA;NA;NA
"306";2013;"030102";"uoppgitt_ingen";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"28.9";NA;NA;NA;NA
"307";2013;"030102";"vgs";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1549";NA;NA;NA;NA
"308";2013;"030102";"vgs";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"16.8";NA;NA;NA;NA
"309";2013;"030102";"vgs";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2784";NA;NA;NA;NA
"310";2013;"030102";"vgs";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"23.8";NA;NA;NA;NA
"311";2013;"030102";"vgs";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"4333";NA;NA;NA;NA
"312";2013;"030102";"vgs";"alle";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"20.7";NA;NA;NA;NA
"313";2013;"030102";"vgs";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1070";NA;NA;NA;NA
"314";2013;"030102";"vgs";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"16.8";NA;NA;NA;NA
"315";2013;"030102";"vgs";"befolkningen_ellers";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1870";NA;NA;NA;NA
"316";2013;"030102";"vgs";"befolkningen_ellers";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"25";NA;NA;NA;NA
"317";2013;"030102";"vgs";"befolkningen_ellers";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"2940";NA;NA;NA;NA
"318";2013;"030102";"vgs";"befolkningen_ellers";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"21.2";NA;NA;NA;NA
"319";2013;"030102";"vgs";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"479";NA;NA;NA;NA
"320";2013;"030102";"vgs";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"16.9";NA;NA;NA;NA
"321";2013;"030102";"vgs";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"914";NA;NA;NA;NA
"322";2013;"030102";"vgs";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"21.5";NA;NA;NA;NA
"323";2013;"030102";"vgs";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1393";NA;NA;NA;NA
"324";2013;"030102";"vgs";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"19.7";NA;NA;NA;NA
"325";2013;"030103";"grunnskole";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"676";NA;NA;NA;NA
"326";2013;"030103";"grunnskole";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"9.3";NA;NA;NA;NA
"327";2013;"030103";"grunnskole";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1012";NA;NA;NA;NA
"328";2013;"030103";"grunnskole";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"12.5";NA;NA;NA;NA
"329";2013;"030103";"grunnskole";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"1688";NA;NA;NA;NA
"330";2013;"030103";"grunnskole";"alle";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"11";NA;NA;NA;NA
"331";2013;"030103";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"305";NA;NA;NA;NA
"332";2013;"030103";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"5.5";NA;NA;NA;NA
"333";2013;"030103";"grunnskole";"befolkningen_ellers";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"582";NA;NA;NA;NA
"334";2013;"030103";"grunnskole";"befolkningen_ellers";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"9.7";NA;NA;NA;NA
"335";2013;"030103";"grunnskole";"befolkningen_ellers";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"887";NA;NA;NA;NA
"336";2013;"030103";"grunnskole";"befolkningen_ellers";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"7.7";NA;NA;NA;NA
"337";2013;"030103";"grunnskole";"innvandrere";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"371";NA;NA;NA;NA
"338";2013;"030103";"grunnskole";"innvandrere";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"21.6";NA;NA;NA;NA
"339";2013;"030103";"grunnskole";"innvandrere";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"430";NA;NA;NA;NA
"340";2013;"030103";"grunnskole";"innvandrere";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"20.4";NA;NA;NA;NA
"341";2013;"030103";"grunnskole";"innvandrere";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"801";NA;NA;NA;NA
"342";2013;"030103";"grunnskole";"innvandrere";"alle";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"21";NA;NA;NA;NA
"343";2013;"030103";"universitet_og_hogskole";"alle";"0";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"5130";NA;NA;NA;NA
"344";2013;"030103";"universitet_og_hogskole";"alle";"0";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"70.9";NA;NA;NA;NA
"345";2013;"030103";"universitet_og_hogskole";"alle";"1";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"4849";NA;NA;NA;NA
"346";2013;"030103";"universitet_og_hogskole";"alle";"1";"prosent";"utdanningsniva";"NULL";"NULL";"NULL";NA;"60";NA;NA;NA;NA
"347";2013;"030103";"universitet_og_hogskole";"alle";"alle";"personer";"utdanningsniva";"NULL";"NULL";"NULL";NA;"9979";NA;NA;NA;NA
